"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","M",214,206,96.3,205,29,14.1,28,13.7,76,37.1,33,16.1,39,19.0,72,35.1
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","F",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","M",11,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","F",104,104,100.0,104,25,24.0,12,11.5,23,22.1,37,35.6,7,6.7,44,42.3
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","M",119,119,100.0,119,27,22.7,25,21.0,22,18.5,37,31.1,8,6.7,45,37.8
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","F",74,74,100.0,74,14,18.9,"*","*",20,27.0,27,36.5,"*","*","*","*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","M",81,80,98.8,80,"*","*","*","*",14,17.5,35,43.8,11,13.8,46,57.5
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","F",39,39,100.0,39,"*","*","*","*","*","*",21,53.8,10,25.6,31,79.5
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","M",34,34,100.0,34,"*","*","*","*","*","*",10,29.4,12,35.3,22,64.7
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","F",43,43,100.0,43,"*","*",9,20.9,12,27.9,11,25.6,"*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","M",34,34,100.0,34,"*","*",10,29.4,8,23.5,8,23.5,"*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","F",31,31,100.0,31,"*","*","*","*",7,22.6,13,41.9,"*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","M",32,31,96.9,31,"*","*","*","*",6,19.4,10,32.3,"*","*","*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","F",105,104,99.0,104,15,14.4,12,11.5,20,19.2,44,42.3,13,12.5,57,54.8
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","M",102,102,100.0,102,15,14.7,12,11.8,25,24.5,36,35.3,14,13.7,50,49.0
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","M",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","F",278,270,97.1,269,39,14.5,40,14.9,86,32.0,53,19.7,51,19.0,104,38.7
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","M",279,274,98.2,273,47,17.2,43,15.8,77,28.2,43,15.8,63,23.1,106,38.8
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","F",35,35,100.0,35,"*","*","*","*","*","*",12,34.3,"*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","M",26,26,100.0,26,"*","*","*","*","*","*",11,42.3,"*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","F",185,184,99.5,184,44,23.9,"*","*",47,25.5,60,32.6,"*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","M",192,192,100.0,192,55,28.6,"*","*",39,20.3,62,32.3,"*","*","*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","F",34,34,100.0,34,"*","*","*","*",10,29.4,11,32.4,"*","*","*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","M",33,33,100.0,33,"*","*","*","*",12,36.4,11,33.3,"*","*","*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","F",23,23,100.0,23,"*","*","*","*","*","*",12,52.2,"*","*","*","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","M",30,29,96.7,29,"*","*","*","*","*","*",11,37.9,"*","*","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","F",22,22,100.0,22,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","F",27,27,100.0,27,"*","*","*","*",8,29.6,6,22.2,"*","*","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","M",29,29,100.0,29,"*","*","*","*",9,31.0,7,24.1,"*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","F",36,36,100.0,36,"*","*","*","*",6,16.7,20,55.6,"*","*","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","M",40,39,97.5,39,"*","*","*","*",9,23.1,14,35.9,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","F",100,100,100.0,100,"*","*","*","*",8,8.0,60,60.0,22,22.0,82,82.0
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","M",111,111,100.0,111,"*","*","*","*",19,17.1,60,54.1,24,21.6,84,75.7
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","F",55,54,98.2,54,"*","*","*","*",11,20.4,16,29.6,21,38.9,37,68.5
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","M",55,54,98.2,54,"*","*","*","*",14,25.9,17,31.5,20,37.0,37,68.5
"Orange School District","=""1070011""","Peck Place School","=""1070511""","F",31,31,100.0,31,0,0.0,"*","*","*","*",19,61.3,9,29.0,28,90.3
"Orange School District","=""1070011""","Peck Place School","=""1070511""","M",31,31,100.0,31,0,0.0,"*","*","*","*",16,51.6,10,32.3,26,83.9
"Orange School District","=""1070011""","Race Brook School","=""1070311""","F",36,35,97.2,35,0,0.0,"*","*","*","*",16,45.7,13,37.1,29,82.9
"Orange School District","=""1070011""","Race Brook School","=""1070311""","M",27,27,100.0,27,"*","*","*","*","*","*",14,51.9,10,37.0,24,88.9
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","M",28,28,100.0,28,"*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","F",78,78,100.0,78,"*","*","*","*",19,24.4,34,43.6,15,19.2,49,62.8
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","M",88,88,100.0,88,"*","*","*","*",13,14.8,45,51.1,18,20.5,63,71.6
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","F",89,89,100.0,89,"*","*","*","*",17,19.1,40,44.9,26,29.2,66,74.2
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","M",84,84,100.0,84,0,0.0,"*","*","*","*",42,50.0,30,35.7,72,85.7
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","F",73,73,100.0,72,"*","*","*","*",21,29.2,19,26.4,28,38.9,47,65.3
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","M",65,65,100.0,65,"*","*","*","*",15,23.1,9,13.8,33,50.8,42,64.6
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","F",92,92,100.0,92,"*","*",16,17.4,20,21.7,35,38.0,"*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","M",84,82,97.6,82,20,24.4,"*","*",21,25.6,21,25.6,"*","*","*","*"
"Path Academy District","=""2930013""","Path Academy","=""2930113""","F",19,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Path Academy","=""2930113""","M",26,13,50.0,10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","F",89,89,100.0,89,10,11.2,11,12.4,21,23.6,36,40.4,11,12.4,47,52.8
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","M",95,94,98.9,94,6,6.4,11,11.7,16,17.0,54,57.4,7,7.4,61,64.9
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","F",90,88,97.8,87,13,14.9,19,21.8,35,40.2,12,13.8,8,9.2,20,23.0
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","M",79,75,94.9,75,18,24.0,12,16.0,27,36.0,11,14.7,7,9.3,18,24.0
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","F",79,78,98.7,78,"*","*",13,16.7,19,24.4,35,44.9,"*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","M",84,84,100.0,84,"*","*","*","*",24,28.6,35,41.7,8,9.5,43,51.2
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","M",27,27,100.0,27,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","F",35,35,100.0,35,"*","*","*","*",9,25.7,16,45.7,"*","*","*","*"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","M",38,38,100.0,38,"*","*","*","*",8,21.1,20,52.6,"*","*","*","*"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","F",26,26,100.0,26,"*","*","*","*","*","*",15,57.7,"*","*","*","*"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","M",26,26,100.0,26,"*","*","*","*","*","*",18,69.2,"*","*","*","*"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","F",84,82,97.6,82,6,7.3,"*","*","*","*",40,48.8,25,30.5,65,79.3
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","M",84,84,100.0,84,9,10.7,"*","*","*","*",38,45.2,18,21.4,56,66.7
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","F",75,73,97.3,73,8,11.0,8,11.0,19,26.0,24,32.9,14,19.2,38,52.1
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","M",94,90,95.7,90,10,11.1,12,13.3,25,27.8,22,24.4,21,23.3,43,47.8
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","F",51,51,100.0,51,6,11.8,"*","*",7,13.7,27,52.9,"*","*","*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""","M",58,56,96.6,56,7,12.5,"*","*",15,26.8,26,46.4,"*","*","*","*"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","F",29,29,100.0,29,"*","*","*","*","*","*",13,44.8,"*","*","*","*"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","M",21,21,100.0,21,"*","*","*","*","*","*",12,57.1,"*","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","F",27,27,100.0,27,0,0.0,0,0.0,"*","*",16,59.3,"*","*","*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","M",29,29,100.0,29,"*","*",0,0.0,"*","*",10,34.5,9,31.0,19,65.5
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","F",62,62,100.0,62,"*","*",12,19.4,23,37.1,17,27.4,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","M",65,63,96.9,63,"*","*",15,23.8,15,23.8,12,19.0,"*","*","*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","F",45,45,100.0,45,0,0.0,"*","*","*","*",25,55.6,13,28.9,38,84.4
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","M",63,63,100.0,63,"*","*","*","*","*","*",35,55.6,13,20.6,48,76.2
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","F",61,60,98.4,60,"*","*","*","*",7,11.7,30,50.0,15,25.0,45,75.0
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","M",53,53,100.0,53,"*","*","*","*",10,18.9,31,58.5,10,18.9,41,77.4
"Portland School District","=""1130011""","Portland High School","=""1136111""","F",48,48,100.0,48,"*","*","*","*",13,27.1,13,27.1,18,37.5,31,64.6
"Portland School District","=""1130011""","Portland High School","=""1136111""","M",44,44,100.0,44,"*","*","*","*",16,36.4,11,25.0,11,25.0,22,50.0
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","F",54,54,100.0,54,"*","*","*","*","*","*",35,64.8,12,22.2,47,87.0
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","M",55,55,100.0,55,"*","*","*","*","*","*",26,47.3,14,25.5,40,72.7
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","F",31,31,100.0,31,"*","*","*","*","*","*",16,51.6,6,19.4,22,71.0
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","M",23,23,100.0,23,"*","*","*","*","*","*",9,39.1,7,30.4,16,69.6
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","F",22,22,100.0,22,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","M",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","F",48,45,93.8,45,7,15.6,"*","*",12,26.7,13,28.9,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","M",44,43,97.7,43,6,14.0,"*","*",10,23.3,20,46.5,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","F",37,37,100.0,37,"*","*","*","*",19,51.4,"*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","M",30,30,100.0,30,"*","*","*","*",10,33.3,"*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","F",48,47,97.9,47,10,21.3,"*","*",11,23.4,19,40.4,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","M",44,43,97.7,43,12,27.9,"*","*",7,16.3,18,41.9,"*","*","*","*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","F",111,107,96.4,107,"*","*","*","*",8,7.5,56,52.3,38,35.5,94,87.9
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","M",107,106,99.1,106,"*","*","*","*",7,6.6,52,49.1,38,35.8,90,84.9
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","F",40,40,100.0,40,"*","*",6,15.0,17,42.5,10,25.0,"*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","M",51,49,96.1,49,"*","*",8,16.3,21,42.9,10,20.4,"*","*","*","*"
