"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",174,172,98.9,172,46,26.7,"*","*","*","*",57,33.1,17,9.9,74,43.0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",25,22,88.0,22,17,77.3,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",74,73,98.6,73,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","N",195,186,95.4,186,37,19.9,35,18.8,"*","*","*","*",30,16.1,"*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Y",40,32,80.0,30,17,56.7,8,26.7,"*","*","*","*",0,0.0,"*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",61,60,98.4,60,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",316,306,96.8,305,"*","*",14,4.6,93,30.5,"*","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Y",45,37,82.2,37,"*","*",7,18.9,17,45.9,"*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",294,292,99.3,292,"*","*",16,5.5,68,23.3,145,49.7,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",40,40,100.0,40,"*","*",6,15.0,8,20.0,12,30.0,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",295,295,100.0,295,"*","*",10,3.4,41,13.9,178,60.3,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",59,59,100.0,58,14,24.1,16,27.6,15,25.9,"*","*","*","*",13,22.4
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",283,283,100.0,283,"*","*",14,4.9,53,18.7,137,48.4,"*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",38,38,100.0,38,"*","*",7,18.4,6,15.8,14,36.8,"*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",272,271,99.6,271,"*","*","*","*",61,22.5,141,52.0,44,16.2,185,68.3
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",33,33,100.0,33,"*","*","*","*",10,30.3,11,33.3,0,0.0,11,33.3
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",248,248,100.0,248,"*","*",18,7.3,94,37.9,"*","*","*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Y",49,47,95.9,47,"*","*",11,23.4,14,29.8,"*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",384,382,99.5,382,"*","*","*","*",58,15.2,"*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Y",31,29,93.5,29,"*","*","*","*",12,41.4,"*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",388,387,99.7,387,"*","*",13,3.4,"*","*",219,56.6,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y",24,23,95.8,23,"*","*",6,26.1,"*","*",8,34.8,"*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",297,296,99.7,296,0,0.0,10,3.4,41,13.9,186,62.8,59,19.9,245,82.8
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Y",42,42,100.0,42,6,14.3,11,26.2,12,28.6,13,31.0,0,0.0,13,31.0
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",126,124,98.4,124,"*","*","*","*",28,22.6,"*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Y",23,22,95.7,22,"*","*","*","*",8,36.4,"*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",135,132,97.8,132,"*","*","*","*","*","*","*","*",26,19.7,"*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",122,122,100.0,122,"*","*",6,4.9,24,19.7,"*","*",19,15.6,"*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Y",21,21,100.0,21,"*","*",10,47.6,7,33.3,"*","*",0,0.0,"*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N",49,49,100.0,49,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N",50,49,98.0,49,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",231,226,97.8,226,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Y",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",251,250,99.6,250,9,3.6,"*","*",50,20.0,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",23,23,100.0,23,6,26.1,"*","*",8,34.8,"*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",44,44,100.0,44,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","N",390,382,97.9,380,44,11.6,60,15.8,129,33.9,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Y",33,31,93.9,31,9,29.0,6,19.4,11,35.5,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","N",31,31,100.0,31,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","N",97,96,99.0,96,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","N",51,51,100.0,51,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",187,187,100.0,187,16,8.6,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Y",25,25,100.0,25,14,56.0,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","N",371,360,97.0,360,40,11.1,45,12.5,138,38.3,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Y",42,40,95.2,39,14,35.9,12,30.8,10,25.6,"*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",192,192,100.0,192,34,17.7,29,15.1,"*","*","*","*",15,7.8,"*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Y",31,31,100.0,31,18,58.1,8,25.8,"*","*","*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",138,138,100.0,138,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","N",46,45,97.8,45,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","N",179,179,100.0,179,14,7.8,"*","*",39,21.8,"*","*",27,15.1,"*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Y",28,27,96.4,27,16,59.3,"*","*",6,22.2,"*","*",0,0.0,"*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","N",507,496,97.8,495,"*","*",71,14.3,156,31.5,"*","*",114,23.0,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Y",50,48,96.0,47,27,57.4,12,25.5,"*","*","*","*",0,0.0,"*","*"
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","N",324,324,100.0,324,64,19.8,50,15.4,80,24.7,"*","*","*","*","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Y",53,52,98.1,52,35,67.3,9,17.3,"*","*","*","*",0,0.0,"*","*"
