"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",65,65,100.0,65,24,36.9,13,20.0,19,29.2,9,13.8,0,0.0,9,13.8
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",65,65,100.0,65,12,18.5,"*","*",21,32.3,22,33.8,"*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Y",40,38,95.0,37,"*","*","*","*",13,35.1,12,32.4,"*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",51,48,94.1,47,"*","*","*","*",11,23.4,22,46.8,"*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",76,76,100.0,76,31,40.8,16,21.1,20,26.3,9,11.8,0,0.0,9,11.8
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",41,40,97.6,40,13,32.5,9,22.5,"*","*",8,20.0,"*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y",52,51,98.1,51,21,41.2,14,27.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",31,30,96.8,30,9,30.0,8,26.7,9,30.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Y",192,154,80.2,146,60,41.1,34,23.3,39,26.7,6,4.1,7,4.8,13,8.9
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N",180,146,81.1,142,44,31.0,25,17.6,39,27.5,13,9.2,21,14.8,34,23.9
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",84,83,98.8,83,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","Y",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","Y",164,162,98.8,162,52,32.1,"*","*",25,15.4,"*","*",10,6.2,"*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",35,32,91.4,32,11,34.4,"*","*",6,18.8,"*","*",7,21.9,"*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","Y",78,77,98.7,77,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Y",160,147,91.9,145,41,28.3,"*","*",46,31.7,10,6.9,"*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","N",75,71,94.7,71,"*","*","*","*",19,26.8,14,19.7,22,31.0,36,50.7
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Y",62,61,98.4,61,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Y",83,78,94.0,77,"*","*","*","*",26,33.8,19,24.7,12,15.6,31,40.3
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",278,265,95.3,265,"*","*","*","*",84,31.7,67,25.3,101,38.1,168,63.4
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Y",73,72,98.6,72,"*","*",11,15.3,17,23.6,29,40.3,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",261,260,99.6,260,"*","*",11,4.2,59,22.7,128,49.2,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Y",79,79,100.0,79,"*","*",11,13.9,17,21.5,41,51.9,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",275,275,100.0,274,"*","*",15,5.5,39,14.2,149,54.4,"*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Y",64,64,100.0,64,"*","*","*","*",12,18.8,28,43.8,13,20.3,41,64.1
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",257,257,100.0,257,"*","*","*","*",47,18.3,123,47.9,63,24.5,186,72.4
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Y",80,79,98.8,79,"*","*",9,11.4,24,30.4,32,40.5,"*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",225,225,100.0,225,"*","*",12,5.3,47,20.9,120,53.3,"*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Y",81,79,97.5,79,10,12.7,8,10.1,39,49.4,16,20.3,6,7.6,22,27.8
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",216,216,100.0,216,12,5.6,21,9.7,69,31.9,54,25.0,60,27.8,114,52.8
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Y",24,24,100.0,24,"*","*","*","*",8,33.3,"*","*",7,29.2,"*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",391,387,99.0,387,"*","*","*","*",62,16.0,"*","*",226,58.4,"*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Y",32,32,100.0,32,0,0.0,"*","*",9,28.1,15,46.9,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",380,378,99.5,378,"*","*","*","*",33,8.7,212,56.1,"*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Y",27,27,100.0,27,"*","*","*","*",8,29.6,12,44.4,"*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",312,311,99.7,311,"*","*","*","*",45,14.5,187,60.1,"*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Y",35,35,100.0,35,"*","*","*","*",10,28.6,7,20.0,15,42.9,22,62.9
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",114,111,97.4,111,"*","*","*","*",26,23.4,34,30.6,39,35.1,73,65.8
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Y",27,26,96.3,26,6,23.1,"*","*","*","*",15,57.7,"*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",129,127,98.4,127,8,6.3,"*","*","*","*",67,52.8,"*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Y",24,24,100.0,24,"*","*","*","*","*","*",13,54.2,0,0.0,13,54.2
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","N",119,119,100.0,119,"*","*","*","*","*","*",61,51.3,19,16.0,80,67.2
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","N",47,46,97.9,46,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Y",40,37,92.5,37,"*","*","*","*",13,35.1,6,16.2,9,24.3,15,40.5
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",206,202,98.1,202,"*","*","*","*",61,30.2,47,23.3,77,38.1,124,61.4
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Y",51,50,98.0,50,"*","*",8,16.0,8,16.0,24,48.0,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","N",223,223,100.0,223,"*","*","*","*",50,22.4,110,49.3,34,15.2,144,64.6
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","N",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","N",42,42,100.0,42,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Y",211,207,98.1,206,38,18.4,47,22.8,74,35.9,29,14.1,18,8.7,47,22.8
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","N",212,206,97.2,205,15,7.3,19,9.3,66,32.2,58,28.3,47,22.9,105,51.2
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Y",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Y",30,30,100.0,30,6,20.0,"*","*","*","*",11,36.7,"*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","N",37,37,100.0,37,0,0.0,"*","*","*","*",19,51.4,"*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Y",26,26,100.0,26,"*","*","*","*","*","*",8,30.8,0,0.0,8,30.8
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","N",40,40,100.0,40,0,0.0,"*","*","*","*",18,45.0,14,35.0,32,80.0
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Y",75,75,100.0,75,"*","*","*","*","*","*",29,38.7,8,10.7,37,49.3
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","N",30,29,96.7,29,"*","*","*","*","*","*",15,51.7,7,24.1,22,75.9
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Y",64,64,100.0,64,"*","*",7,10.9,"*","*",19,29.7,"*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","N",23,23,100.0,23,"*","*",7,30.4,"*","*",6,26.1,"*","*","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Y",34,34,100.0,34,"*","*","*","*",11,32.4,12,35.3,0,0.0,12,35.3
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","N",37,37,100.0,37,"*","*","*","*",11,29.7,14,37.8,8,21.6,22,59.5
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Y",25,25,100.0,25,"*","*","*","*","*","*",10,40.0,0,0.0,10,40.0
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","N",33,33,100.0,33,0,0.0,"*","*","*","*",21,63.6,"*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Y",95,95,100.0,95,22,23.2,"*","*",17,17.9,38,40.0,"*","*","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","N",117,117,100.0,117,8,6.8,8,6.8,"*","*",60,51.3,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Y",177,170,96.0,169,39,23.1,35,20.7,62,36.7,23,13.6,10,5.9,33,19.5
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","N",236,230,97.5,230,15,6.5,22,9.6,86,37.4,48,20.9,59,25.7,107,46.5
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Y",144,144,100.0,144,41,28.5,26,18.1,30,20.8,40,27.8,7,4.9,47,32.6
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","N",79,79,100.0,79,11,13.9,11,13.9,15,19.0,34,43.0,8,10.1,42,53.2
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Y",83,82,98.8,82,"*","*","*","*",22,26.8,28,34.1,"*","*","*","*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","N",72,72,100.0,72,"*","*","*","*",12,16.7,34,47.2,"*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Y",21,21,100.0,21,"*","*","*","*","*","*",8,38.1,"*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","N",52,52,100.0,52,"*","*","*","*","*","*",23,44.2,"*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Y",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Y",36,35,97.2,35,"*","*","*","*","*","*",12,34.3,"*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","N",27,27,100.0,27,"*","*","*","*","*","*",11,40.7,"*","*","*","*"
