"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","F",30,28,93.3,28,"*","*",10,35.7,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","N",24,24,100.0,24,"*","*",6,25.0,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","F",139,108,77.7,105,50,47.6,34,32.4,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","F",64,64,100.0,64,14,21.9,"*","*","*","*",19,29.7,6,9.4,25,39.1
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",27,27,100.0,27,6,22.2,"*","*","*","*",7,25.9,6,22.2,13,48.1
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","F",77,77,100.0,77,27,35.1,21,27.3,17,22.1,12,15.6,0,0.0,12,15.6
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","F",50,50,100.0,50,24,48.0,"*","*",11,22.0,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","F",53,53,100.0,53,21,39.6,15,28.3,"*","*",10,18.9,"*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N","*","*","*","*","*","*","*","*",10,22.7,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","F",24,24,100.0,24,"*","*",9,37.5,7,29.2,"*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","F",45,45,100.0,45,"*","*","*","*",14,31.1,16,35.6,"*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",46,46,100.0,46,"*","*","*","*",9,19.6,20,43.5,"*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","F",47,43,91.5,43,12,27.9,15,34.9,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","N",49,47,95.9,47,"*","*","*","*",16,34.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","F",23,22,95.7,19,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","N",33,33,100.0,31,6,19.4,6,19.4,14,45.2,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","F","*","*","*","*",23,36.5,13,20.6,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",65,65,100.0,65,"*","*","*","*",21,32.3,22,33.8,"*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","F","*","*","*","*","*","*",6,18.2,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",51,48,94.1,47,"*","*","*","*",11,23.4,22,46.8,10,21.3,32,68.1
"New Haven School District","=""0930011""","Sound School","=""0936711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","F",75,75,100.0,75,31,41.3,15,20.0,20,26.7,9,12.0,0,0.0,"*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","F",52,51,98.1,51,21,41.2,14,27.5,"*","*","*","*",0,0.0,"*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",31,30,96.8,30,9,30.0,8,26.7,9,30.0,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","F",187,152,81.3,144,60,41.7,34,23.6,"*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N","*","*","*","*","*","*","*","*",39,27.5,13,9.2,21,14.8,34,23.9
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",84,83,98.8,83,"*","*","*","*",12,14.5,31,37.3,32,38.6,63,75.9
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","F",72,72,100.0,72,19,26.4,22,30.6,16,22.2,14,19.4,"*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","F",157,155,98.7,155,52,33.5,21,13.5,22,14.2,50,32.3,10,6.5,60,38.7
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","N",35,32,91.4,32,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","F",75,74,98.7,74,"*","*",17,23.0,22,29.7,25,33.8,"*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","F",153,140,91.5,138,38,27.5,40,29.0,43,31.2,"*","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","N",75,71,94.7,71,"*","*","*","*","*","*",14,19.7,22,31.0,36,50.7
"New London School District","=""0950011""","New London High School","=""0956111""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","F",59,58,98.3,58,11,19.0,13,22.4,"*","*",19,32.8,"*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","F",59,55,93.2,54,6,11.1,"*","*",20,37.0,"*","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",278,265,95.3,265,"*","*","*","*",84,31.7,67,25.3,101,38.1,168,63.4
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","R",24,23,95.8,23,"*","*","*","*",6,26.1,"*","*","*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","F",53,52,98.1,52,8,15.4,"*","*","*","*",21,40.4,"*","*","*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","N",261,260,99.6,260,"*","*","*","*",59,22.7,128,49.2,55,21.2,183,70.4
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","R",20,20,100.0,20,"*","*","*","*","*","*",8,40.0,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","F",56,56,100.0,56,"*","*","*","*",9,16.1,29,51.8,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","N",275,275,100.0,274,"*","*",15,5.5,39,14.2,149,54.4,"*","*","*","*"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","R",23,23,100.0,23,"*","*","*","*",8,34.8,12,52.2,0,0.0,12,52.2
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","F",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","N",257,257,100.0,257,9,3.5,15,5.8,47,18.3,123,47.9,63,24.5,186,72.4
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","F",61,60,98.4,60,8,13.3,"*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","N",225,225,100.0,225,"*","*","*","*",47,20.9,120,53.3,39,17.3,159,70.7
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","F",57,56,98.2,56,"*","*","*","*",28,50.0,"*","*","*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",216,216,100.0,216,12,5.6,21,9.7,69,31.9,54,25.0,60,27.8,114,52.8
"Newington School District","=""0940011""","Newington High School","=""0946111""","R",24,23,95.8,23,"*","*","*","*",11,47.8,"*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",391,387,99.0,387,"*","*","*","*",62,16.0,87,22.5,226,58.4,313,80.9
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","F",24,24,100.0,24,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","N",380,378,99.5,378,"*","*","*","*",33,8.7,212,56.1,115,30.4,327,86.5
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","N",312,311,99.7,311,"*","*","*","*",45,14.5,187,60.1,57,18.3,244,78.5
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",114,111,97.4,111,"*","*","*","*",26,23.4,34,30.6,39,35.1,73,65.8
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","F",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","N",129,127,98.4,127,8,6.3,6,4.7,21,16.5,67,52.8,25,19.7,92,72.4
