"FTE Staffing Report for Trend"

"",,,,"Year",,,,
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,0.0,0.0,7.0,6.0
,="Truman School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,4.0,8.0,6.2
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,0.9
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,3.0,3.0,3.0,3.0
,="West Rock Authors Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,4.0,3.0,12.0,7.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.4,0.3,0.4,0.4,0.2
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,3.0,3.0,2.0,3.0
,="Wexler/Grant Community School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,8.0,8.0,20.0,8.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.7,0.7,0.4,0.6,0.8
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,5.0,4.0,3.0,2.0
,="Wilbur Cross High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,10.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.8,1.7,2.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0,17.0,17.0,17.0,16.0
,="Worthington Hooker School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,4.0,6.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,0.6,0.6,0.6
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,1.0,1.0,1.0
,="Quinnipiac Real World Math STEM School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,10.0,9.0,8.0
,,="Library/Media - Support Staff",="Non-Certified",.,.,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",.,.,0.6,0.6,0.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,0.0,0.0,0.0
="New London School District",="Jennings School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,4.0,4.4,6.8,5.6
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,5.0,6.0,7.0,5.0
,="Bennie Dover Jackson Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5,2.5,2.3,1.7,2.2
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,2.0,2.0,2.0
,="Harbor School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,3.5,.,.,.
,,"Library/Media - Support Staff","Non-Certified",1.0,0.5,.,.,.
,,"School Nurses","Non-Certified",1.0,1.0,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",5.0,4.0,.,.,.
,"Nathan Hale Arts Magnet School","General Education - Paraprofessional Instructional Assistants","Non-Certified",2.3,2.9,2.3,1.9,1.4
,,="Library/Media - Support Staff",="Non-Certified",0.3,0.6,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,2.0,3.0,3.0,3.0
,="New London High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5,2.5,1.1,0.5,0.5
,,="Library/Media - Support Staff",="Non-Certified",1.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,6.0,6.0,8.0,3.0
,="Shoreline Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,.,.,.,.
,,"Library/Media - Support Staff","Non-Certified",0.3,.,.,.,.
,,"School Nurses","Non-Certified",0.5,.,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.0,.,.,.,.
,"Winthrop STEM Elementary Magnet School","General Education - Paraprofessional Instructional Assistants","Non-Certified",5.5,1.9,4.4,.,2.1
,,="Library/Media - Support Staff",="Non-Certified",0.3,0.6,1.0,.,1.0
,,="School Nurses",="Non-Certified",0.5,1.0,1.0,.,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,5.0,4.0,.,3.0
,="Harbor",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,.,1.0
,,="Library/Media - Support Staff",="Non-Certified",.,.,.,.,0.0
,,="School Nurses",="Non-Certified",.,.,.,.,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,.,3.0
="New Milford School District",="Hill And Plain School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,7.0,7.0,2.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.7,0.5,0.7,0.7,0.7
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.7,12.5,12.5,15.5,14.5
,="John Pettibone School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,7.0,6.5,4.0,3.5
,,="Library/Media - Support Staff",="Non-Certified",0.7,0.7,0.7,0.7,0.7
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5,13.5,11.0,13.0,12.0
,="New Milford High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,2.0,2.0,0.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0,19.0,20.0,20.0,19.0
,="Northville Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5,9.5,11.0,4.5,2.5
,,="Library/Media - Support Staff",="Non-Certified",0.7,0.8,0.7,0.7,0.7
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5,9.9,10.5,12.5,13.5
,="Sarah Noble Intermediate School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,6.0,7.0,5.0,5.5
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",2.0,2.0,1.6,1.6,1.6
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.5,23.0,22.5,26.5,26.5
,="Schaghticoke Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5,0.5,4.0,2.9,1.9
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0,15.4,15.0,12.0,14.0
="Newington School District",="Anna Reynolds School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,4.0,5.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0,11.0,14.0,14.0,11.5
,="Elizabeth Green School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,4.0,4.0,5.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.6,11.9,13.5,16.0,19.0
,="John Paterson School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,3.0,4.0,4.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5,16.0,15.0,14.0,13.0
,="John Wallace Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,4.0,5.0,3.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0,15.5,12.5,14.0,13.5
,="Martin Kellogg Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,4.0,3.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0,9.3,9.0,10.0,13.0
,="Newington High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",3.0,3.0,3.0,3.0,3.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0,24.0,26.5,21.0,24.0
,="Ruth Chaffee School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,4.0,4.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,8.0,13.0,16.0,10.0
="Newtown School District",="Hawley Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.6,5.2,5.2,5.3,5.2
,,="Library/Media - Support Staff",="Non-Certified",0.6,0.6,0.7,0.6,0.6
,,="School Nurses",="Non-Certified",1.2,1.1,1.1,1.1,1.1
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4,6.0,7.8,7.9,7.0
,="Head O'Meadow Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.7,5.0,5.4,5.2,6.2
,,="Library/Media - Support Staff",="Non-Certified",0.8,0.3,0.3,0.5,0.5
,,="School Nurses",="Non-Certified",1.2,1.1,1.1,1.1,1.9
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4,3.3,5.2,6.4,10.8
,="Middle Gate Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.8,5.7,5.6,5.6,6.5
,,="Library/Media - Support Staff",="Non-Certified",0.6,0.6,0.6,0.6,0.6
,,="School Nurses",="Non-Certified",1.2,1.1,1.1,1.1,1.1
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.4,6.8,6.8,7.0,7.0
,="Newtown High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.3,5.3,4.9,6.5,3.6
,,="Library/Media - Support Staff",="Non-Certified",0.8,0.8,0.8,0.8,0.8
,,="School Nurses",="Non-Certified",1.8,1.9,1.9,1.9,2.1
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5,10.0,11.6,14.8,15.9
,="Newtown Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.1,3.3,5.2,3.6,1.8
,,="Library/Media - Support Staff",="Non-Certified",0.8,0.8,0.8,0.8,0.8
,,="School Nurses",="Non-Certified",1.7,1.6,1.6,1.6,1.6
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8,15.0,16.0,15.0,12.8
,="Reed Intermediate School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2,3.1,3.0,3.1,8.8
,,="Library/Media - Support Staff",="Non-Certified",1.1,0.6,0.6,0.6,0.6
,,="School Nurses",="Non-Certified",1.2,1.1,1.1,1.1,1.1
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.7,15.9,16.0,16.6,18.1
,="Sandy Hook Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.2,6.0,5.5,7.5,6.9
,,="Library/Media - Support Staff",="Non-Certified",0.9,0.9,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.2,1.1,1.1,2.1,1.1
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.1,19.3,12.0,11.0,9.3
="Norfolk School District",="Botelle Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9,2.8,3.8,3.2,1.8
,,="Library/Media - Support Staff",="Non-Certified",0.2,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.9,3.7,2.7,2.1,3.5
="North Branford School District",="Jerome Harrison School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,7.0,9.0,13.0,14.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,0.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0,10.0,10.0,6.0,6.0
,="North Branford High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,12.0,13.0,13.0,13.0
,="North Branford Intermediate School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,2.0,2.0,8.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,10.0,11.0,12.0,12.0
,="Stanley T. Williams School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,.,.,.,.
,,"Library/Media - Support Staff","Non-Certified",0.0,.,.,.,.
,,"School Nurses","Non-Certified",0.0,.,.,.,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.0,.,.,.,.
,"Totoket Valley Elementary School","General Education - Paraprofessional Instructional Assistants","Non-Certified",4.0,4.0,6.0,6.0,5.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0,11.0,11.0,10.0,10.0
="North Canaan School District",="North Canaan Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,5.1,4.1,4.1,4.1
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.9,0.9,0.9,0.9,0.9
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4,5.7,6.8,8.0,6.8
="North Haven School District",="Clintonville Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5,4.5,3.5,3.5,3.5
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,0.0,6.0,6.0,6.0
,="Green Acres Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,4.0,3.5,3.5
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5,10.5,9.5,11.0,11.5
,="Montowese Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5,4.5,4.5,4.5,4.5
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5,5.5,5.5,6.0,7.0
,="North Haven High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",2.0,2.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5,4.5,6.5,6.5,7.5
,="North Haven Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,0.9
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,6.0,6.0,8.0,7.0
,="Ridge Road Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,3.5,3.5,3.5
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5,7.5,8.0,9.5,9.5
="North Stonington School District",="North Stonington Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,5.8,4.8,5.5,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.2,7.4,7.2,4.5,5.0
,="Wheeler High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",0.5,0.6,0.5,0.6,0.5
