"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education"

"",,,,"Graduates",,"Non-Graduates",,,
"Milford School District","Jonathan Law High School","Non-Special Education",209,189,90.4,8,3.8,12,5.7
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",168,157,93.5,8,4.8,"*","*"
"Milford School District","Jonathan Law High School","Special Education",44,31,70.5,11,25.0,"*","*"
"Milford School District","Jonathan Law High School","Asian",16,14,87.5,"*","*","*","*"
"Milford School District","Jonathan Law High School","White",192,166,86.5,15,7.8,11,5.7
"Milford School District","Jonathan Law High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Milford School District","Joseph A. Foran High School","All Students",263,246,93.5,6,2.3,11,4.2
"Milford School District","Joseph A. Foran High School","Black",7,6,85.7,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","ELL","*","*","*","*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",30,21,70.0,"*","*",7,23.3
"Milford School District","Joseph A. Foran High School","Eligible For Lunch",58,49,84.5,"*","*",7,12.1
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",28,28,100.0,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Female",135,125,92.6,"*","*",7,5.2
"Milford School District","Joseph A. Foran High School","High Needs",93,77,82.8,6,6.5,10,10.8
"Milford School District","Joseph A. Foran High School","Hispanic",15,15,100.0,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Male",128,121,94.5,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-ELL",262,245,93.5,6,2.3,11,4.2
"Milford School District","Joseph A. Foran High School","Non-High Needs",170,169,99.4,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-Hispanic",248,231,93.1,6,2.4,11,4.4
"Milford School District","Joseph A. Foran High School","Non-Special Education",215,207,96.3,"*","*",7,3.3
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",205,197,96.1,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Special Education",48,39,81.3,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Asian",13,13,100.0,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","White",228,212,93.0,"*","*",11,4.8
"Monroe School District","Masuk High School","All Students",307,303,98.7,"*","*","*","*"
"Monroe School District","Masuk High School","Black",6,6,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Free Lunch",22,20,90.9,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Lunch",42,40,95.2,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Reduced Lunch",20,20,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Female",161,160,99.4,"*","*","*","*"
"Monroe School District","Masuk High School","High Needs",69,66,95.7,"*","*","*","*"
"Monroe School District","Masuk High School","Hispanic",18,18,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Male",146,143,97.9,"*","*","*","*"
"Monroe School District","Masuk High School","Non-ELL",307,303,98.7,"*","*","*","*"
"Monroe School District","Masuk High School","Non-High Needs",238,237,99.6,"*","*","*","*"
"Monroe School District","Masuk High School","Non-Hispanic",289,285,98.6,"*","*","*","*"
"Monroe School District","Masuk High School","Non-Special Education",275,273,99.3,"*","*","*","*"
"Monroe School District","Masuk High School","Not Eligible For Lunch",265,263,99.2,"*","*","*","*"
"Monroe School District","Masuk High School","Special Education",32,30,93.8,"*","*","*","*"
"Monroe School District","Masuk High School","Asian",10,10,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","White",268,265,98.9,"*","*","*","*"
"Monroe School District","Masuk High School","Two or More Races","*","*","*","*","*","*","*"
"Monroe School District","Masuk High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Montville School District","Montville High School","All Students",175,158,90.3,"*","*",14,8.0
"Montville School District","Montville High School","Black",6,"*","*","*","*","*","*"
"Montville School District","Montville High School","ELL",8,7,87.5,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Free Lunch",43,35,81.4,"*","*",7,16.3
"Montville School District","Montville High School","Eligible For Lunch",61,49,80.3,"*","*",10,16.4
"Montville School District","Montville High School","Eligible For Reduced Lunch",18,14,77.8,"*","*","*","*"
"Montville School District","Montville High School","Female",75,70,93.3,"*","*","*","*"
"Montville School District","Montville High School","High Needs",71,57,80.3,"*","*",11,15.5
"Montville School District","Montville High School","Hispanic",15,10,66.7,"*","*","*","*"
"Montville School District","Montville High School","Male",100,88,88.0,"*","*",9,9.0
"Montville School District","Montville High School","Non-ELL",167,151,90.4,"*","*",13,7.8
"Montville School District","Montville High School","Non-High Needs",104,101,97.1,"*","*","*","*"
"Montville School District","Montville High School","Non-Hispanic",160,148,92.5,"*","*",10,6.3
"Montville School District","Montville High School","Non-Special Education",157,145,92.4,"*","*",12,7.6
"Montville School District","Montville High School","Not Eligible For Lunch",114,109,95.6,"*","*","*","*"
"Montville School District","Montville High School","Special Education",18,13,72.2,"*","*","*","*"
"Montville School District","Montville High School","Asian",20,18,90.0,"*","*","*","*"
"Montville School District","Montville High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Montville School District","Montville High School","White",113,106,93.8,"*","*","*","*"
"Montville School District","Montville High School","Two or More Races",15,14,93.3,"*","*","*","*"
"Montville School District","Montville High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Naugatuck School District","Naugatuck High School","All Students",332,273,82.2,13,3.9,46,13.9
"Naugatuck School District","Naugatuck High School","Black",34,32,94.1,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","ELL",14,10,71.4,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",109,81,74.3,"*","*",24,22.0
"Naugatuck School District","Naugatuck High School","Eligible For Lunch",155,119,76.8,6,3.9,30,19.4
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",46,38,82.6,"*","*",6,13.0
"Naugatuck School District","Naugatuck High School","Female",160,133,83.1,7,4.4,20,12.5
"Naugatuck School District","Naugatuck High School","High Needs",176,134,76.1,9,5.1,33,18.8
"Naugatuck School District","Naugatuck High School","Hispanic",52,38,73.1,"*","*",12,23.1
"Naugatuck School District","Naugatuck High School","Male",172,140,81.4,6,3.5,26,15.1
"Naugatuck School District","Naugatuck High School","Non-ELL",318,263,82.7,13,4.1,42,13.2
"Naugatuck School District","Naugatuck High School","Non-High Needs",156,139,89.1,"*","*",13,8.3
"Naugatuck School District","Naugatuck High School","Non-Hispanic",280,235,83.9,11,3.9,34,12.1
"Naugatuck School District","Naugatuck High School","Non-Special Education",280,238,85.0,9,3.2,33,11.8
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",177,154,87.0,7,4.0,16,9.0
"Naugatuck School District","Naugatuck High School","Special Education",52,35,67.3,"*","*",13,25.0
"Naugatuck School District","Naugatuck High School","Asian","*","*","*","*","*","*","*"
"Naugatuck School District","Naugatuck High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Naugatuck School District","Naugatuck High School","White",220,179,81.4,10,4.5,31,14.1
"Naugatuck School District","Naugatuck High School","Two or More Races",12,12,100.0,"*","*","*","*"
"New Britain School District","New Britain High School","All Students",612,424,69.3,12,2.0,176,28.8
"New Britain School District","New Britain High School","Black",104,75,72.1,"*","*",26,25.0
"New Britain School District","New Britain High School","ELL",112,69,61.6,"*","*",40,35.7
"New Britain School District","New Britain High School","Eligible For Free Lunch",412,256,62.1,8,1.9,148,35.9
"New Britain School District","New Britain High School","Eligible For Lunch",499,325,65.1,10,2.0,164,32.9
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",87,69,79.3,"*","*",16,18.4
"New Britain School District","New Britain High School","Female",307,220,71.7,"*","*",84,27.4
"New Britain School District","New Britain High School","High Needs",518,343,66.2,10,1.9,165,31.9
"New Britain School District","New Britain High School","Hispanic",334,203,60.8,8,2.4,123,36.8
"New Britain School District","New Britain High School","Male",305,204,66.9,9,3.0,92,30.2
"New Britain School District","New Britain High School","Non-ELL",500,355,71.0,9,1.8,136,27.2
"New Britain School District","New Britain High School","Non-High Needs",94,81,86.2,"*","*",11,11.7
"New Britain School District","New Britain High School","Non-Hispanic",278,221,79.5,"*","*",53,19.1
"New Britain School District","New Britain High School","Non-Special Education",532,377,70.9,8,1.5,147,27.6
"New Britain School District","New Britain High School","Not Eligible For Lunch",113,99,87.6,"*","*",12,10.6
"New Britain School District","New Britain High School","Special Education",80,47,58.8,"*","*",29,36.3
"New Britain School District","New Britain High School","Asian",18,16,88.9,"*","*","*","*"
"New Britain School District","New Britain High School","White",152,128,84.2,"*","*",23,15.1
"New Britain School District","New Britain High School","Two or More Races","*","*","*","*","*","*","*"
"New Britain School District","New Britain High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","All Students",338,331,97.9,"*","*","*","*"
"New Canaan School District","New Canaan High School","Black","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","ELL","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Eligible For Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Female",177,173,97.7,"*","*","*","*"
"New Canaan School District","New Canaan High School","High Needs",47,43,91.5,"*","*","*","*"
"New Canaan School District","New Canaan High School","Hispanic",10,10,100.0,"*","*","*","*"
"New Canaan School District","New Canaan High School","Male",161,158,98.1,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-ELL",335,328,97.9,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-High Needs",291,288,99.0,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-Hispanic",328,321,97.9,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-Special Education",295,292,99.0,"*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch",336,329,97.9,"*","*","*","*"
"New Canaan School District","New Canaan High School","Special Education",43,39,90.7,"*","*","*","*"
"New Canaan School District","New Canaan High School","Asian",15,14,93.3,"*","*","*","*"
"New Canaan School District","New Canaan High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","White",305,299,98.0,"*","*","*","*"
"New Canaan School District","New Canaan High School","Two or More Races","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","All Students",257,249,96.9,"*","*",6,2.3
"New Fairfield School District","New Fairfield High School","Black","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","ELL","*","*","*","*","*","*","*"
