"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","All Tests - School","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","Curl Up","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","Mile Run","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","Push Up","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Grade 10","Sit and Reach","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","All Tests - School",27.5
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","Curl Up",72.5
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","Mile Run",57.5
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","Push Up",62.5
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 4","Sit and Reach",82.5
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","All Tests - School",39.5
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Curl Up",76.3
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Mile Run",68.4
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Push Up",55.3
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 4","Sit and Reach",78.9
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","All Tests - School",27.3
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Curl Up",89.1
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Mile Run",50.9
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Push Up",70.9
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 4","Sit and Reach",80.0
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Grade 10","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","All Tests - School",40.5
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Curl Up",92.9
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Mile Run",76.2
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Push Up",59.5
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 4","Sit and Reach",73.8
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","All Tests - School","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Curl Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Mile Run","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Push Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 6","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","All Tests - School","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Curl Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Mile Run","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Push Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 8","Sit and Reach","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","All Tests - School","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Curl Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Mile Run","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Push Up","N/A"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Grade 10","Sit and Reach","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","All Tests - School",23.7
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Curl Up",68.4
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Mile Run",39.5
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Push Up",47.4
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 4","Sit and Reach",76.3
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","All Tests - School",17.6
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Curl Up",47.1
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Mile Run",35.3
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Push Up",44.1
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 6","Sit and Reach",61.8
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","All Tests - School","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Curl Up",57.6
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Mile Run",24.2
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Push Up",48.5
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 8","Sit and Reach",69.7
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","All Tests - School","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Curl Up","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Mile Run","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Push Up","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Grade 10","Sit and Reach","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","All Tests - School",57.6
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Curl Up",83.2
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Mile Run",92.0
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Push Up",69.6
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 4","Sit and Reach",84.0
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","All Tests - School",69.7
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Curl Up",90.8
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Mile Run",86.6
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Push Up",78.2
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Grade 6","Sit and Reach",91.6
