"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","All Grades","Sit and Reach",65.4
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","All Grades","All Tests - School",47.0
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","All Grades","Curl Up",80.7
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","All Grades","Mile Run",80.7
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","All Grades","Push Up",65.1
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","All Grades","Sit and Reach",89.2
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","All Grades","All Tests - School",64.9
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","All Grades","Curl Up",92.4
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","All Grades","Mile Run",80.1
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","All Grades","Push Up",85.9
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","All Grades","Sit and Reach",88.2
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","All Grades","All Tests - School",33.5
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","All Grades","Curl Up",89.5
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","All Grades","Mile Run",44.8
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","All Grades","Push Up",70.2
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","All Grades","Sit and Reach",72.2
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","All Grades","All Tests - School",47.3
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","All Grades","Curl Up",92.7
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","All Grades","Mile Run",67.3
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","All Grades","Push Up",69.1
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","All Grades","Sit and Reach",89.1
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","All Grades","All Tests - School",54.3
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","All Grades","Curl Up",96.7
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","All Grades","Mile Run",67.4
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","All Grades","Push Up",90.2
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","All Grades","Sit and Reach",80.4
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","All Grades","All Tests - School",23.4
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","All Grades","Curl Up",71.9
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","All Grades","Mile Run",64.1
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","All Grades","Push Up",40.6
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","All Grades","Sit and Reach",92.2
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","All Grades","All Tests - School",39.9
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","All Grades","Curl Up",64.6
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","All Grades","Mile Run",76.3
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","All Grades","Push Up",50.9
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","All Grades","Sit and Reach",77.5
"Montville School District","=""0860011""","Mohegan School","=""0860111""","All Grades","All Tests - School",26.8
"Montville School District","=""0860011""","Mohegan School","=""0860111""","All Grades","Curl Up",88.7
"Montville School District","=""0860011""","Mohegan School","=""0860111""","All Grades","Mile Run",74.6
"Montville School District","=""0860011""","Mohegan School","=""0860111""","All Grades","Push Up",56.3
"Montville School District","=""0860011""","Mohegan School","=""0860111""","All Grades","Sit and Reach",74.6
"Montville School District","=""0860011""","Montville High School","=""0866111""","All Grades","All Tests - School",49.7
"Montville School District","=""0860011""","Montville High School","=""0866111""","All Grades","Curl Up",91.2
"Montville School District","=""0860011""","Montville High School","=""0866111""","All Grades","Mile Run",62.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","All Grades","Push Up",81.3
"Montville School District","=""0860011""","Montville High School","=""0866111""","All Grades","Sit and Reach",82.5
"Montville School District","=""0860011""","Oakdale School","=""0860511""","All Grades","All Tests - School",43.1
"Montville School District","=""0860011""","Oakdale School","=""0860511""","All Grades","Curl Up",80.4
"Montville School District","=""0860011""","Oakdale School","=""0860511""","All Grades","Mile Run",58.8
"Montville School District","=""0860011""","Oakdale School","=""0860511""","All Grades","Push Up",62.7
"Montville School District","=""0860011""","Oakdale School","=""0860511""","All Grades","Sit and Reach",86.3
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","All Grades","All Tests - School",27.8
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","All Grades","Curl Up",69.4
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","All Grades","Mile Run",52.8
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","All Grades","Push Up",66.7
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","All Grades","Sit and Reach",75.0
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","All Grades","All Tests - School",42.5
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","All Grades","Curl Up",50.0
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","All Grades","Mile Run",67.5
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","All Grades","Push Up",50.0
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","All Grades","Sit and Reach",85.0
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","All Grades","All Tests - School",50.1
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","All Grades","Curl Up",71.5
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","All Grades","Mile Run",63.0
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","All Grades","Push Up",90.6
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","All Grades","Sit and Reach",86.6
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","All Grades","All Tests - School",29.2
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","All Grades","Curl Up",68.8
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","All Grades","Mile Run",47.2
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","All Grades","Push Up",48.6
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""","All Grades","Sit and Reach",87.5
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","All Grades","All Tests - School",56.3
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","All Grades","Curl Up",88.5
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","All Grades","Mile Run",76.9
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","All Grades","Push Up",57.2
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""","All Grades","Sit and Reach",71.6
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","All Grades","All Tests - School",53.1
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","All Grades","Curl Up",85.9
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","All Grades","Mile Run",67.2
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","All Grades","Push Up",73.4
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","All Grades","Sit and Reach",84.4
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","All Grades","All Tests - School",56.9
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","All Grades","Curl Up",93.8
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","All Grades","Mile Run",75.4
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","All Grades","Push Up",69.2
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","All Grades","Sit and Reach",87.7
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","All Grades","All Tests - School",35.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","All Grades","Curl Up",75.8
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","All Grades","Mile Run",54.6
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","All Grades","Push Up",67.1
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","All Grades","Sit and Reach",70.4
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","All Grades","All Tests - School",50.0
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","All Grades","Curl Up",85.4
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","All Grades","Mile Run",72.9
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","All Grades","Push Up",66.7
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","All Grades","Sit and Reach",89.6
