"Physical Fitness Tests: Students Reaching Health Standard, 2012-13"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 10","All Tests - School","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 10","Curl Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 10","Mile Run","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 10","Push Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Grade 10","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 4","All Tests - School","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 4","Curl Up","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 4","Mile Run","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 4","Push Up","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 4","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 6","All Tests - School","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 6","Curl Up","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 6","Mile Run","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 6","Push Up","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 6","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 8","All Tests - School","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 8","Curl Up","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 8","Mile Run","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 8","Push Up","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 8","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 10","All Tests - School",31.0
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 10","Curl Up",93.1
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 10","Mile Run",31.0
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 10","Push Up",89.7
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Grade 10","Sit and Reach",86.2
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 4","All Tests - School",50.6
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 4","Curl Up",79.6
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 4","Mile Run",83.3
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 4","Push Up",63.0
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 4","Sit and Reach",89.5
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 6","All Tests - School","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 6","Curl Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 6","Mile Run","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 6","Push Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 6","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 8","All Tests - School","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 8","Curl Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 8","Mile Run","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 8","Push Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 8","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 10","All Tests - School","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 10","Curl Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 10","Mile Run","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 10","Push Up","N/A"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Grade 10","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 4","All Tests - School",32.7
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 4","Curl Up",92.3
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 4","Mile Run",42.3
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 4","Push Up",84.6
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 4","Sit and Reach",71.2
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 6","All Tests - School","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 6","Curl Up","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 6","Mile Run","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 6","Push Up","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 6","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 8","All Tests - School","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 8","Curl Up","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 8","Mile Run","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 8","Push Up","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 8","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 10","All Tests - School","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 10","Curl Up","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 10","Mile Run","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 10","Push Up","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Grade 10","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 4","All Tests - School",69.1
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 4","Curl Up",97.1
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 4","Mile Run",80.9
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 4","Push Up",80.9
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 4","Sit and Reach",92.6
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 6","All Tests - School","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 6","Curl Up","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 6","Mile Run","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 6","Push Up","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 6","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 8","All Tests - School","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 8","Curl Up","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 8","Mile Run","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 8","Push Up","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 8","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 10","All Tests - School","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 10","Curl Up","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 10","Mile Run","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 10","Push Up","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Grade 10","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 4","All Tests - School",50.8
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 4","Curl Up",88.1
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 4","Mile Run",66.1
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 4","Push Up",55.9
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 4","Sit and Reach",81.4
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 6","All Tests - School","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 6","Curl Up","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 6","Mile Run","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 6","Push Up","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 6","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 8","All Tests - School","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 8","Curl Up","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 8","Mile Run","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 8","Push Up","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 8","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 10","All Tests - School","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 10","Curl Up","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 10","Mile Run","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 10","Push Up","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Grade 10","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Grade 4","All Tests - School","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Grade 4","Curl Up","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Grade 4","Mile Run","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Grade 4","Push Up","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Grade 4","Sit and Reach","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Grade 6","All Tests - School",66.8
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Grade 6","Curl Up",92.1
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Grade 6","Mile Run",84.7
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Grade 6","Push Up",78.4
