"Physical Fitness Tests: Students Reaching Health Standard, 2014-15"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 4","All Tests - School","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 4","Curl Up","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 4","Mile Run","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 4","Push Up","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 4","Sit and Reach","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 6","All Tests - School","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 6","Curl Up","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 6","Mile Run","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 6","Push Up","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 6","Sit and Reach","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 8","All Tests - School","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 8","Curl Up","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 8","Mile Run","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 8","Push Up","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 8","Sit and Reach","N/A"
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 10","All Tests - School",52.2
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 10","Curl Up",86.1
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 10","Mile Run",73.9
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 10","Push Up",65.2
"New London School District","=""0950011""","New London High School","=""0956111""","Grade 10","Sit and Reach",87.0
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 4","All Tests - School",38.8
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 4","Curl Up",70.0
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 4","Mile Run",62.5
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 4","Push Up",55.0
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 4","Sit and Reach",87.5
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 6","All Tests - School","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 6","Curl Up","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 6","Mile Run","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 6","Push Up","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 6","Sit and Reach","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 8","All Tests - School","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 8","Curl Up","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 8","Mile Run","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 8","Push Up","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 8","Sit and Reach","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 10","All Tests - School","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 10","Curl Up","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 10","Mile Run","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 10","Push Up","N/A"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","Grade 10","Sit and Reach","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 4","All Tests - School","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 4","Curl Up","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 4","Mile Run","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 4","Push Up","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 4","Sit and Reach","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 6","All Tests - School","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 6","Curl Up","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 6","Mile Run","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 6","Push Up","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 6","Sit and Reach","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 8","All Tests - School","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 8","Curl Up","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 8","Mile Run","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 8","Push Up","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 8","Sit and Reach","N/A"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 10","All Tests - School",52.8
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 10","Curl Up",87.2
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 10","Mile Run",66.7
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 10","Push Up",80.9
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Grade 10","Sit and Reach",84.8
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 4","All Tests - School",33.7
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 4","Curl Up",74.5
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 4","Mile Run",75.7
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 4","Push Up",48.9
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 4","Sit and Reach",63.8
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 6","All Tests - School",37.0
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 6","Curl Up",83.6
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 6","Mile Run",76.1
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 6","Push Up",61.8
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 6","Sit and Reach",64.5
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 8","All Tests - School","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 8","Curl Up","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 8","Mile Run","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 8","Push Up","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 8","Sit and Reach","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 10","All Tests - School","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 10","Curl Up","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 10","Mile Run","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 10","Push Up","N/A"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""","Grade 10","Sit and Reach","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 4","All Tests - School","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 4","Curl Up","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 4","Mile Run","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 4","Push Up","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 4","Sit and Reach","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 6","All Tests - School","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 6","Curl Up","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 6","Mile Run","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 6","Push Up","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 6","Sit and Reach","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 8","All Tests - School",43.6
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 8","Curl Up",70.7
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 8","Mile Run",56.4
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 8","Push Up",64.8
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 8","Sit and Reach",69.1
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 10","All Tests - School","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 10","Curl Up","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 10","Mile Run","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 10","Push Up","N/A"
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""","Grade 10","Sit and Reach","N/A"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Grade 4","All Tests - School",86.5
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Grade 4","Curl Up",97.8
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Grade 4","Mile Run",93.3
