"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",4,"Math","High Needs",6,"*","*","*","*","*"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",4,"Math","Non-High Needs",44,2477,2525,48,"45.5%","72.4%"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",5,"ELA","High Needs","*","*","*","*","*","*"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",5,"ELA","Non-High Needs","*",2541,2579,39,"42.1%","69.3%"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",5,"Math","High Needs","*","*","*","*","*","*"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",5,"Math","Non-High Needs","*",2545,2580,35,"55.3%","75.5%"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",6,"ELA","High Needs","*","*","*","*","*","*"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",6,"ELA","Non-High Needs","*",2581,2622,42,"65.9%","77.5%"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",6,"Math","High Needs",6,"*","*","*","*","*"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",6,"Math","Non-High Needs",41,2564,2626,62,"73.2%","93.8%"
"=""1080011""","Oxford School District","=""1080411""","Alternative Education",7,"ELA","High Needs","*","*","*","*","*","*"
"=""1080011""","Oxford School District","=""1080411""","Alternative Education",7,"Math","High Needs","*","*","*","*","*","*"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",6,"ELA","High Needs",28,2484,2496,12,"25.0%","39.6%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",6,"ELA","Non-High Needs",118,2566,2561,-5,"22.0%","35.0%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",6,"Math","High Needs",27,2462,2483,20,"29.6%","51.6%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",6,"Math","Non-High Needs",119,2522,2560,38,"43.7%","72.0%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",7,"ELA","High Needs",20,2473,2490,17,"25.0%","50.7%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",7,"ELA","Non-High Needs",135,2567,2599,33,"52.6%","68.0%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",7,"Math","High Needs",20,2427,2455,27,"45.0%","64.6%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",7,"Math","Non-High Needs",135,2527,2579,52,"72.6%","90.5%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",8,"ELA","High Needs",30,2509,2532,23,"26.7%","45.1%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",8,"ELA","Non-High Needs",129,2581,2602,21,"42.6%","58.1%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",8,"Math","High Needs",30,2483,2501,18,"40.0%","57.0%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",8,"Math","Non-High Needs",129,2548,2568,20,"44.2%","59.0%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",4,"ELA","High Needs",30,2396,2439,43,"30.0%","60.0%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",4,"ELA","Non-High Needs",117,2485,2519,34,"43.6%","63.0%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",4,"Math","High Needs",30,2393,2455,62,"43.3%","77.0%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",4,"Math","Non-High Needs",117,2479,2525,46,"41.0%","70.4%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",5,"ELA","High Needs",36,2464,2495,31,"22.2%","54.8%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",5,"ELA","Non-High Needs",130,2521,2565,44,"48.5%","67.9%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",5,"Math","High Needs",35,2465,2486,21,"34.3%","53.6%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",5,"Math","Non-High Needs",130,2511,2545,34,"47.7%","72.1%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",5,"ELA","High Needs","*",2406,2470,64,"48.3%","72.8%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",5,"Math","High Needs","*",2397,2453,57,"64.4%","85.4%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",6,"ELA","High Needs",69,2412,2451,38,"34.8%","59.1%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",6,"ELA","Non-High Needs",19,"*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",6,"Math","High Needs",68,2399,2435,36,"45.6%","70.1%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",6,"Math","Non-High Needs",19,"*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",7,"ELA","High Needs",57,2476,2546,71,"59.6%","81.4%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",7,"ELA","Non-High Needs",23,2497,2558,62,"56.5%","80.2%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",7,"Math","High Needs",57,2476,2511,35,"47.4%","67.1%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",7,"Math","Non-High Needs",23,2468,2516,49,"47.8%","73.1%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",8,"ELA","High Needs",48,2510,2548,38,"35.4%","62.5%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",8,"ELA","Non-High Needs",33,2562,2622,60,"54.5%","80.2%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",8,"Math","High Needs",48,2496,2549,52,"60.4%","73.0%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",8,"Math","Non-High Needs",33,2546,2608,62,"78.8%","92.0%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",6,"ELA","High Needs",82,2484,2555,71,"63.4%","86.5%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",6,"ELA","Non-High Needs",68,2513,2579,66,"64.7%","89.4%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",6,"Math","High Needs",82,2460,2532,72,"74.4%","95.0%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",6,"Math","Non-High Needs",68,2489,2552,63,"70.6%","91.9%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",7,"ELA","High Needs",98,2483,2531,48,"48.0%","68.7%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",7,"ELA","Non-High Needs",73,2540,2585,44,"53.4%","72.6%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",7,"Math","High Needs",98,2473,2517,44,"56.1%","74.8%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",7,"Math","Non-High Needs",72,2514,2557,43,"56.9%","80.2%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",8,"ELA","High Needs",98,2513,2563,51,"50.0%","74.6%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",8,"ELA","Non-High Needs",74,2558,2598,39,"51.4%","68.5%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",8,"Math","High Needs",97,2465,2536,71,"70.1%","86.5%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",8,"Math","Non-High Needs",72,2514,2588,74,"80.6%","95.3%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",4,"ELA","High Needs",93,2416,2461,44,"38.7%","62.7%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",4,"ELA","Non-High Needs",64,2466,2515,49,"39.1%","67.7%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",4,"Math","High Needs",93,2413,2462,49,"37.6%","71.8%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",4,"Math","Non-High Needs",64,2457,2503,46,"37.5%","72.0%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",5,"ELA","High Needs",80,2436,2480,44,"32.5%","60.5%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",5,"ELA","Non-High Needs",70,2498,2532,34,"40.0%","59.6%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",5,"Math","High Needs",81,2439,2474,34,"39.5%","66.4%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",5,"Math","Non-High Needs",70,2483,2516,33,"40.0%","65.1%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",4,"ELA","High Needs",22,2411,2464,53,"36.4%","66.1%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",4,"ELA","Non-High Needs",21,2467,2541,74,"61.9%","81.9%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",4,"Math","High Needs",22,2437,2467,30,"9.1%","49.8%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",4,"Math","Non-High Needs",21,2469,2510,41,"33.3%","64.5%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",5,"ELA","High Needs",15,"*","*","*","*","*"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",5,"ELA","Non-High Needs",23,2482,2524,42,"30.4%","62.6%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",5,"Math","High Needs",15,"*","*","*","*","*"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",5,"Math","Non-High Needs",23,2508,2525,17,"39.1%","49.6%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",4,"ELA","High Needs",42,2429,2472,43,"35.7%","62.4%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",4,"ELA","Non-High Needs",24,2466,2495,29,"29.2%","52.8%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",4,"Math","High Needs",42,2436,2469,34,"23.8%","58.3%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",4,"Math","Non-High Needs",24,2473,2498,25,"12.5%","45.5%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",5,"ELA","High Needs",28,2432,2488,57,"32.1%","66.3%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",5,"ELA","Non-High Needs",42,2482,2536,54,"50.0%","74.6%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",5,"Math","High Needs",27,2444,2462,18,"11.1%","48.6%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",5,"Math","Non-High Needs",42,2486,2515,29,"42.9%","64.8%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",4,"ELA","High Needs",29,2406,2447,41,"31.0%","60.4%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",4,"ELA","Non-High Needs",29,2474,2514,40,"44.8%","72.2%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",4,"Math","High Needs",29,2421,2474,53,"37.9%","72.3%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",4,"Math","Non-High Needs",29,2481,2524,43,"44.8%","73.9%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",5,"ELA","High Needs",18,"*","*","*","*","*"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",5,"ELA","Non-High Needs",33,2518,2549,31,"33.3%","51.1%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",5,"Math","High Needs",17,"*","*","*","*","*"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",5,"Math","Non-High Needs",33,2504,2541,36,"39.4%","67.9%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",6,"ELA","High Needs",71,2480,2507,27,"32.4%","53.9%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",6,"ELA","Non-High Needs",115,2542,2567,26,"44.3%","64.3%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",6,"Math","High Needs",71,2472,2497,26,"31.0%","55.0%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",6,"Math","Non-High Needs",115,2531,2554,22,"40.9%","59.7%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",7,"ELA","High Needs",69,2475,2522,48,"47.8%","64.3%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",7,"ELA","Non-High Needs",108,2545,2590,45,"53.7%","74.5%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",7,"Math","High Needs",70,2468,2486,17,"30.0%","51.0%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",7,"Math","Non-High Needs",108,2518,2549,32,"42.6%","65.5%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",8,"ELA","High Needs",54,2496,2524,28,"37.0%","60.3%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",8,"ELA","Non-High Needs",108,2558,2598,40,"51.9%","72.5%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",8,"Math","High Needs",55,2445,2493,48,"54.5%","73.5%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",8,"Math","Non-High Needs",108,2515,2573,58,"67.6%","84.4%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",6,"ELA","High Needs",49,2473,2490,18,"28.6%","48.8%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",6,"ELA","Non-High Needs",58,2540,2541,2,"25.9%","40.8%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",6,"Math","High Needs",49,2460,2475,14,"34.7%","55.1%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",6,"Math","Non-High Needs",58,2515,2549,34,"46.6%","69.1%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",7,"ELA","High Needs",30,2468,2490,22,"30.0%","55.4%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",7,"ELA","Non-High Needs",79,2526,2566,40,"50.6%","66.2%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",7,"Math","High Needs",32,2436,2487,51,"59.4%","76.6%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",7,"Math","Non-High Needs",79,2506,2550,44,"50.6%","69.6%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",8,"ELA","High Needs",39,2459,2499,40,"35.9%","62.7%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",8,"ELA","Non-High Needs",59,2544,2591,47,"50.8%","68.6%"
