"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",4,"Special Education",9,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",4,"Non-Special Education",34,2366,2434,68,"52.9%","85.2%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",5,"Special Education",9,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",5,"Non-Special Education",32,2406,2469,63,"78.1%","97.4%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"Special Education",13,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"Non-Special Education",57,2444,2464,21,"36.8%","54.7%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"Special Education",10,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"Non-Special Education",42,2449,2487,38,"50.0%","66.6%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"Special Education",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"Non-Special Education",43,2444,2455,10,"27.9%","42.0%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"Special Education",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"Non-Special Education",54,2358,2430,72,"53.7%","85.1%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",5,"Special Education",10,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",5,"Non-Special Education",51,2390,2445,55,"64.7%","83.0%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",6,"Special Education",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",6,"Non-Special Education",45,2453,2477,23,"37.8%","59.6%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",7,"Special Education",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",7,"Non-Special Education",38,2467,2478,10,"26.3%","52.1%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",8,"Special Education",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",8,"Non-Special Education",29,2499,2507,8,"31.0%","48.5%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",4,"Special Education",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",4,"Non-Special Education",36,2390,2441,51,"33.3%","70.1%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",5,"Special Education",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",5,"Non-Special Education",43,2421,2446,25,"23.3%","51.1%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",6,"Special Education",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",6,"Non-Special Education",28,2452,2461,9,"28.6%","48.1%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",7,"Special Education",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",7,"Non-Special Education",34,2462,2483,21,"35.3%","56.5%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"Non-Special Education","*",2443,2510,67,"71.9%","85.9%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",4,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",4,"Non-Special Education","*",2391,2455,64,"48.4%","82.9%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",5,"Special Education",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",5,"Non-Special Education",59,2406,2451,45,"49.2%","76.6%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"Special Education",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"Non-Special Education",55,2439,2485,45,"60.0%","81.3%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",7,"Special Education",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",7,"Non-Special Education",53,2458,2507,49,"52.8%","76.0%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"Special Education",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"Non-Special Education",52,2461,2526,65,"71.2%","81.1%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",4,"Special Education",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",4,"Non-Special Education",44,2407,2459,52,"38.6%","74.4%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",5,"Special Education",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",5,"Non-Special Education",34,2460,2481,21,"32.4%","49.2%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",6,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",6,"Non-Special Education","*",2468,2487,20,"33.3%","56.6%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",7,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",7,"Non-Special Education","*",2495,2516,20,"30.6%","55.5%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",8,"Special Education",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",8,"Non-Special Education",27,2504,2527,23,"37.0%","58.0%"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",6,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",6,"Non-Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",7,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",7,"Non-Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",8,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",4,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",4,"Non-Special Education","*",2388,2433,46,"27.3%","65.1%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",5,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",5,"Non-Special Education","*",2411,2446,35,"47.7%","73.1%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",6,"Special Education",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",6,"Non-Special Education",33,2448,2498,50,"60.6%","82.2%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",7,"Special Education",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",7,"Non-Special Education",38,2501,2517,16,"23.7%","50.6%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",8,"Special Education",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",8,"Non-Special Education",35,2476,2512,36,"45.7%","62.6%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",4,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",4,"Non-Special Education","*",2426,2461,34,"31.1%","61.6%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",5,"Special Education",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",5,"Non-Special Education",43,2436,2493,57,"69.8%","87.2%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",6,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",6,"Non-Special Education","*",2414,2452,38,"42.4%","64.6%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",7,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",7,"Non-Special Education","*",2483,2495,12,"28.2%","51.6%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",8,"Special Education",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",8,"Non-Special Education",41,2462,2466,5,"29.3%","41.9%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",6,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",6,"Non-Special Education","*",2524,2567,43,"61.7%","78.2%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",7,"Special Education",10,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",7,"Non-Special Education",84,2543,2563,19,"40.5%","62.0%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",8,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",8,"Non-Special Education","*",2528,2557,29,"45.5%","65.1%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",4,"Special Education",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",4,"Non-Special Education",63,2324,2384,61,"36.5%","69.1%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",5,"Special Education",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",5,"Non-Special Education",75,2368,2380,12,"29.3%","48.4%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",6,"Special Education",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",6,"Non-Special Education",69,2394,2415,21,"37.7%","55.7%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",7,"Special Education",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",7,"Non-Special Education",72,2418,2435,18,"29.2%","45.8%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",8,"Special Education",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",8,"Non-Special Education",56,2424,2453,29,"42.9%","63.7%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",4,"Special Education","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",4,"Non-Special Education","*",2376,2411,35,"11.4%","48.7%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",5,"Special Education","*","*","*","*","*","*"
