"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School","Eligible for Free Lunch","*","*","*"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School","Not Eligible for Free/Reduced Lunch",66,"62.1%","88.8%"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""0970011""","Newtown School District","=""0970411""","Head O'Meadow Elementary School","Eligible for Free Lunch","*","*","*"
"=""0970011""","Newtown School District","=""0970411""","Head O'Meadow Elementary School","Not Eligible for Free/Reduced Lunch","*","68.1%","94.7%"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School","Eligible for Free Lunch","*","*","*"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School","Not Eligible for Free/Reduced Lunch",70,"34.3%","61.8%"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School","Eligible for Free Lunch",41,"46.3%","62.4%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School","Not Eligible for Free/Reduced Lunch",704,"53.6%","69.2%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School","Eligible for Reduced Lunch",18,"*","*"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School","Eligible for Free Lunch",35,"60.0%","78.2%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School","Not Eligible for Free/Reduced Lunch",602,"70.9%","89.4%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School","Eligible for Reduced Lunch",17,"*","*"
"=""0970011""","Newtown School District","=""0970211""","Sandy Hook Elementary School","Eligible for Free Lunch","*","*","*"
"=""0970011""","Newtown School District","=""0970211""","Sandy Hook Elementary School","Not Eligible for Free/Reduced Lunch","*","43.5%","73.7%"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School","Eligible for Free Lunch","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School","Not Eligible for Free/Reduced Lunch",37,"56.8%","75.8%"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School","Eligible for Free Lunch",61,"45.9%","63.2%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School","Not Eligible for Free/Reduced Lunch",358,"40.5%","59.1%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School","Eligible for Reduced Lunch",19,"*","*"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School","Eligible for Free Lunch",32,"50.0%","71.4%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School","Not Eligible for Free/Reduced Lunch",219,"52.1%","77.0%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School","Eligible for Reduced Lunch",14,"*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School","Eligible for Free Lunch",21,"23.8%","62.7%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School","Not Eligible for Free/Reduced Lunch",82,"56.1%","77.0%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School","Eligible for Reduced Lunch",7,"*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School","Eligible for Free Lunch","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School","Not Eligible for Free/Reduced Lunch",82,"59.8%","87.9%"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School","Eligible for Free Lunch",7,"*","*"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School","Not Eligible for Free/Reduced Lunch",86,"64.0%","89.5%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School","Eligible for Reduced Lunch",7,"*","*"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School","Eligible for Free Lunch","*","*","*"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School","Not Eligible for Free/Reduced Lunch",89,"53.9%","82.6%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School","Eligible for Free Lunch",85,"67.1%","86.6%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School","Not Eligible for Free/Reduced Lunch",586,"78.5%","94.7%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School","Eligible for Reduced Lunch",36,"50.0%","75.4%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School","Eligible for Free Lunch","*","*","*"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School","Not Eligible for Free/Reduced Lunch",103,"68.0%","92.5%"
"=""1010011""","North Haven School District","=""1010311""","Ridge Road Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School","Eligible for Free Lunch","*","*","*"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School","Not Eligible for Free/Reduced Lunch",91,"69.2%","87.5%"
"=""1020011""","North Stonington School District","=""1020111""","North Stonington Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School","Eligible for Free Lunch","*","26.9%","50.0%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School","Not Eligible for Free/Reduced Lunch",133,"40.6%","58.5%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School","Eligible for Reduced Lunch","*","*","*"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School","Eligible for Free Lunch",68,"35.3%","57.6%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School","Not Eligible for Free/Reduced Lunch",48,"52.1%","74.6%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School","Eligible for Reduced Lunch",18,"*","*"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School","Eligible for Free Lunch","*","31.8%","59.5%"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School","Not Eligible for Free/Reduced Lunch",57,"43.9%","75.4%"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School","Eligible for Reduced Lunch","*","*","*"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School","Eligible for Free Lunch",47,"17.0%","47.1%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School","Not Eligible for Free/Reduced Lunch",78,"32.1%","61.9%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School","Eligible for Reduced Lunch",6,"*","*"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School","Eligible for Free Lunch",40,"20.0%","49.3%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School","Not Eligible for Free/Reduced Lunch",80,"45.0%","74.4%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School","Eligible for Reduced Lunch",7,"*","*"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School","Eligible for Free Lunch",121,"43.8%","68.1%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School","Not Eligible for Free/Reduced Lunch",52,"51.9%","82.7%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School","Eligible for Reduced Lunch",21,"42.9%","67.6%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School","Eligible for Free Lunch",110,"31.8%","54.6%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School","Not Eligible for Free/Reduced Lunch",32,"31.3%","55.9%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School","Eligible for Reduced Lunch",24,"20.8%","49.7%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School","Eligible for Free Lunch",65,"38.5%","67.5%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School","Not Eligible for Free/Reduced Lunch",67,"34.3%","64.7%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School","Eligible for Reduced Lunch",17,"*","*"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School","Eligible for Free Lunch",49,"32.7%","56.7%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School","Not Eligible for Free/Reduced Lunch",71,"39.4%","70.3%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School","Eligible for Reduced Lunch",12,"*","*"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School","Eligible for Free Lunch",235,"27.2%","46.9%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School","Not Eligible for Free/Reduced Lunch",326,"38.3%","55.4%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School","Eligible for Reduced Lunch",60,"45.0%","68.1%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School","Eligible for Free Lunch",342,"30.7%","47.8%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School","Not Eligible for Free/Reduced Lunch",213,"31.9%","47.3%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School","Eligible for Reduced Lunch",63,"27.0%","48.0%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School","Eligible for Free Lunch",192,"32.8%","49.0%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School","Not Eligible for Free/Reduced Lunch",212,"40.6%","59.8%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School","Eligible for Reduced Lunch",43,"25.6%","52.7%"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School","Eligible for Free Lunch","*","60.7%","90.0%"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School","Not Eligible for Free/Reduced Lunch",84,"75.0%","92.9%"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School","Eligible for Reduced Lunch","*","*","*"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School","Eligible for Free Lunch",98,"26.5%","52.9%"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School","Not Eligible for Free/Reduced Lunch",37,"43.2%","69.8%"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School","Eligible for Reduced Lunch",15,"*","*"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School","Eligible for Free Lunch",58,"39.7%","62.9%"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School","Not Eligible for Free/Reduced Lunch",43,"44.2%","69.0%"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School","Eligible for Reduced Lunch",10,"*","*"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School","Eligible for Free Lunch",297,"37.0%","55.3%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School","Not Eligible for Free/Reduced Lunch",267,"43.8%","63.3%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School","Eligible for Reduced Lunch",62,"35.5%","51.0%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School","Eligible for Free Lunch","*","33.3%","58.8%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School","Not Eligible for Free/Reduced Lunch",46,"54.3%","79.0%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School","Eligible for Reduced Lunch","*","*","*"
"=""1040011""","Norwich School District","=""1040711""","IRS Program at Uncas","Eligible for Free Lunch","*","*","*"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School","Eligible for Free Lunch",81,"34.6%","64.2%"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School","Not Eligible for Free/Reduced Lunch",13,"*","*"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School","Eligible for Reduced Lunch",13,"*","*"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School","Eligible for Free Lunch",447,"35.3%","54.3%"
