"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School","Not Eligible for Free/Reduced Lunch",403,"46.7%","65.8%"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School","Eligible for Reduced Lunch",17,"*","*"
"=""1070011""","Orange School District","=""1070511""","Peck Place School","Eligible for Free Lunch","*","*","*"
"=""1070011""","Orange School District","=""1070511""","Peck Place School","Not Eligible for Free/Reduced Lunch",182,"56.6%","74.9%"
"=""1070011""","Orange School District","=""1070511""","Peck Place School","Eligible for Reduced Lunch","*","*","*"
"=""1070011""","Orange School District","=""1070311""","Race Brook School","Eligible for Free Lunch","*","*","*"
"=""1070011""","Orange School District","=""1070311""","Race Brook School","Not Eligible for Free/Reduced Lunch",169,"49.7%","71.8%"
"=""1070011""","Orange School District","=""1070311""","Race Brook School","Eligible for Reduced Lunch","*","*","*"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School","Eligible for Free Lunch","*","*","*"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School","Not Eligible for Free/Reduced Lunch",133,"57.9%","78.4%"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School","Eligible for Reduced Lunch","*","*","*"
"=""1080011""","Oxford School District","=""1080411""","Alternative Education","Eligible for Free Lunch","*","*","*"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School","Eligible for Free Lunch",25,"24.0%","45.7%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School","Not Eligible for Free/Reduced Lunch",420,"37.9%","52.9%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School","Eligible for Reduced Lunch",15,"*","*"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School","Eligible for Free Lunch",16,"*","*"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School","Not Eligible for Free/Reduced Lunch",288,"42.7%","64.1%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School","Eligible for Reduced Lunch",9,"*","*"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School","Eligible for Free Lunch",229,"43.2%","67.9%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School","Not Eligible for Free/Reduced Lunch",76,"51.3%","76.5%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School","Eligible for Reduced Lunch",32,"56.3%","77.9%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School","Eligible for Free Lunch",203,"55.2%","75.7%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School","Not Eligible for Free/Reduced Lunch",238,"54.6%","75.3%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School","Eligible for Reduced Lunch",52,"51.9%","82.4%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School","Eligible for Free Lunch",129,"34.9%","60.8%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School","Not Eligible for Free/Reduced Lunch",146,"41.1%","64.2%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School","Eligible for Reduced Lunch",32,"31.3%","60.9%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School","Eligible for Free Lunch","*","47.6%","68.1%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School","Not Eligible for Free/Reduced Lunch",55,"41.8%","71.6%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School","Eligible for Reduced Lunch","*","*","*"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School","Eligible for Free Lunch",44,"31.8%","61.2%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School","Not Eligible for Free/Reduced Lunch",77,"41.6%","65.9%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School","Eligible for Reduced Lunch",15,"*","*"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School","Eligible for Free Lunch",29,"20.7%","51.9%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School","Not Eligible for Free/Reduced Lunch",74,"40.5%","64.2%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School","Eligible for Reduced Lunch",6,"*","*"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville","Eligible for Free Lunch",126,"40.5%","61.6%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville","Not Eligible for Free/Reduced Lunch",371,"48.5%","68.9%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville","Eligible for Reduced Lunch",28,"35.7%","52.4%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School","Eligible for Free Lunch",82,"26.8%","50.6%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School","Not Eligible for Free/Reduced Lunch",212,"44.3%","60.6%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School","Eligible for Reduced Lunch",20,"30.0%","57.4%"
"=""1110011""","Plymouth School District","=""1110411""","Harry S. Fisher Elementary School","Eligible for Free Lunch",29,"37.9%","58.7%"
"=""1110011""","Plymouth School District","=""1110411""","Harry S. Fisher Elementary School","Not Eligible for Free/Reduced Lunch",75,"45.3%","68.8%"
"=""1110011""","Plymouth School District","=""1110411""","Harry S. Fisher Elementary School","Eligible for Reduced Lunch",7,"*","*"
"=""1110011""","Plymouth School District","=""1110211""","Plymouth Center School","Eligible for Free Lunch",24,"54.2%","79.5%"
"=""1110011""","Plymouth School District","=""1110211""","Plymouth Center School","Not Eligible for Free/Reduced Lunch",79,"63.3%","82.7%"
"=""1110011""","Plymouth School District","=""1110211""","Plymouth Center School","Eligible for Reduced Lunch",6,"*","*"
"=""1120011""","Pomfret School District","=""1120111""","Pomfret Community School","Eligible for Free Lunch",28,"39.3%","55.3%"
"=""1120011""","Pomfret School District","=""1120111""","Pomfret Community School","Not Eligible for Free/Reduced Lunch",182,"52.7%","71.8%"
"=""1120011""","Pomfret School District","=""1120111""","Pomfret Community School","Eligible for Reduced Lunch",11,"*","*"
"=""1130011""","Portland School District","=""1130511""","Brownstone Intermediate School","Eligible for Free Lunch",29,"75.9%","84.4%"
"=""1130011""","Portland School District","=""1130511""","Brownstone Intermediate School","Not Eligible for Free/Reduced Lunch",167,"50.9%","69.5%"
"=""1130011""","Portland School District","=""1130511""","Brownstone Intermediate School","Eligible for Reduced Lunch",12,"*","*"
"=""1130011""","Portland School District","=""1130411""","Gildersleeve School","Eligible for Free Lunch","*","27.3%","56.8%"
"=""1130011""","Portland School District","=""1130411""","Gildersleeve School","Not Eligible for Free/Reduced Lunch",64,"46.9%","74.2%"
"=""1130011""","Portland School District","=""1130411""","Gildersleeve School","Eligible for Reduced Lunch","*","*","*"
"=""1130011""","Portland School District","=""1135111""","Portland Middle School","Eligible for Free Lunch","*","23.3%","46.1%"
"=""1130011""","Portland School District","=""1135111""","Portland Middle School","Not Eligible for Free/Reduced Lunch",174,"50.0%","66.9%"
"=""1130011""","Portland School District","=""1135111""","Portland Middle School","Eligible for Reduced Lunch","*","*","*"
"=""1140011""","Preston School District","=""1145111""","Preston Plains School","Eligible for Free Lunch",17,"*","*"
"=""1140011""","Preston School District","=""1145111""","Preston Plains School","Not Eligible for Free/Reduced Lunch",105,"29.5%","44.9%"
"=""1140011""","Preston School District","=""1145111""","Preston Plains School","Eligible for Reduced Lunch",15,"*","*"
"=""1140011""","Preston School District","=""1140411""","Preston Veterans' Memorial School","Eligible for Free Lunch","*","*","*"
"=""1140011""","Preston School District","=""1140411""","Preston Veterans' Memorial School","Not Eligible for Free/Reduced Lunch",58,"53.4%","77.5%"
"=""1140011""","Preston School District","=""1140411""","Preston Veterans' Memorial School","Eligible for Reduced Lunch","*","*","*"
"=""1160011""","Putnam School District","=""1160311""","Putnam Elementary School","Eligible for Free Lunch",75,"29.3%","49.5%"
"=""1160011""","Putnam School District","=""1160311""","Putnam Elementary School","Not Eligible for Free/Reduced Lunch",68,"44.1%","69.2%"
"=""1160011""","Putnam School District","=""1160311""","Putnam Elementary School","Eligible for Reduced Lunch",17,"*","*"
"=""1160011""","Putnam School District","=""1165111""","Putnam Middle School","Eligible for Free Lunch",103,"47.6%","67.0%"
"=""1160011""","Putnam School District","=""1165111""","Putnam Middle School","Not Eligible for Free/Reduced Lunch",109,"47.7%","68.5%"
"=""1160011""","Putnam School District","=""1165111""","Putnam Middle School","Eligible for Reduced Lunch",23,"52.2%","63.2%"
"=""1170011""","Redding School District","=""1175111""","John Read Middle School","Eligible for Free Lunch","*","*","*"
"=""1170011""","Redding School District","=""1175111""","John Read Middle School","Not Eligible for Free/Reduced Lunch",407,"49.4%","65.6%"
"=""1170011""","Redding School District","=""1175111""","John Read Middle School","Eligible for Reduced Lunch","*","*","*"
"=""1170011""","Redding School District","=""1170111""","Redding Elementary School","Eligible for Free Lunch","*","*","*"
"=""1170011""","Redding School District","=""1170111""","Redding Elementary School","Not Eligible for Free/Reduced Lunch","*","63.4%","86.1%"
"=""2010012""","Regional School District 01","=""2010312""","SELC","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""2010012""","Regional School District 01","=""2010312""","SELC","Eligible for Reduced Lunch","*","*","*"
"=""2010012""","Regional School District 01","=""2010212""","TOTAL","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""2040012""","Regional School District 04","=""2045112""","John Winthrop Middle School","Eligible for Free Lunch",36,"36.1%","53.5%"
"=""2040012""","Regional School District 04","=""2045112""","John Winthrop Middle School","Not Eligible for Free/Reduced Lunch",257,"44.0%","58.7%"
"=""2040012""","Regional School District 04","=""2045112""","John Winthrop Middle School","Eligible for Reduced Lunch",6,"*","*"
"=""2050012""","Regional School District 05","=""2055112""","Amity Middle School: Bethany","Eligible for Free Lunch",10,"*","*"
"=""2050012""","Regional School District 05","=""2055112""","Amity Middle School: Bethany","Not Eligible for Free/Reduced Lunch",340,"56.8%","74.6%"
"=""2050012""","Regional School District 05","=""2055112""","Amity Middle School: Bethany","Eligible for Reduced Lunch",7,"*","*"
"=""2050012""","Regional School District 05","=""2055212""","Amity Middle School: Orange","Eligible for Free Lunch","*","*","*"
"=""2050012""","Regional School District 05","=""2055212""","Amity Middle School: Orange","Not Eligible for Free/Reduced Lunch",337,"45.7%","65.4%"
"=""2050012""","Regional School District 05","=""2055212""","Amity Middle School: Orange","Eligible for Reduced Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School","Eligible for Free Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School","Not Eligible for Free/Reduced Lunch",51,"60.8%","79.5%"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School","Eligible for Reduced Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School","Eligible for Free Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School","Not Eligible for Free/Reduced Lunch",33,"33.3%","59.0%"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School","Eligible for Reduced Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2066112""","Wamogo Regional High School","Eligible for Free Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2066112""","Wamogo Regional High School","Not Eligible for Free/Reduced Lunch",97,"38.1%","53.6%"
"=""2060012""","Regional School District 06","=""2066112""","Wamogo Regional High School","Eligible for Reduced Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School","Eligible for Free Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School","Not Eligible for Free/Reduced Lunch",27,"51.9%","69.1%"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2079012""","FLEX","Eligible for Free Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2079012""","FLEX","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2079012""","FLEX","Eligible for Reduced Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2079212""","Links","Not Eligible for Free/Reduced Lunch","*","*","*"
