"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School","Not Eligible For Lunch","*","51.9%","69.1%"
"=""2070012""","Regional School District 07","=""2079012""","FLEX","Eligible For Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2079012""","FLEX","Not Eligible For Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2079212""","Links","Not Eligible For Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2075112""","Northwestern Regional Middle School","Eligible For Lunch",18,"*","*"
"=""2070012""","Regional School District 07","=""2075112""","Northwestern Regional Middle School","Not Eligible For Lunch",261,"47.5%","63.4%"
"=""2080012""","Regional School District 08","=""2085112""","RHAM Middle School","Eligible For Lunch",43,"46.5%","65.7%"
"=""2080012""","Regional School District 08","=""2085112""","RHAM Middle School","Not Eligible For Lunch",506,"36.0%","52.8%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School","Eligible For Lunch",48,"35.4%","56.5%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School","Not Eligible For Lunch",702,"41.9%","61.3%"
"=""2100012""","Regional School District 10","=""2100312""","Harwinton Consolidated School","Eligible For Lunch",6,"*","*"
"=""2100012""","Regional School District 10","=""2100312""","Harwinton Consolidated School","Not Eligible For Lunch",77,"54.5%","79.3%"
"=""2100012""","Regional School District 10","=""2100212""","Lake Garda Elementary School","Eligible For Lunch",10,"*","*"
"=""2100012""","Regional School District 10","=""2100212""","Lake Garda Elementary School","Not Eligible For Lunch",67,"44.8%","67.6%"
"=""2110012""","Regional School District 11","=""2116112""","Parish Hill High School","Eligible For Lunch",25,"32.0%","50.6%"
"=""2110012""","Regional School District 11","=""2116112""","Parish Hill High School","Not Eligible For Lunch",57,"54.4%","71.8%"
"=""2120012""","Regional School District 12","=""2120212""","Booth Free School","Eligible For Lunch","*","*","*"
"=""2120012""","Regional School District 12","=""2120212""","Booth Free School","Not Eligible For Lunch","*","46.7%","78.6%"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School","Eligible For Lunch",14,"*","*"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School","Not Eligible For Lunch",151,"53.0%","71.7%"
"=""2120012""","Regional School District 12","=""2120112""","The Burnham School","Eligible For Lunch","*","*","*"
"=""2120012""","Regional School District 12","=""2120112""","The Burnham School","Not Eligible For Lunch","*","*","*"
"=""2120012""","Regional School District 12","=""2120412""","Washington Primary School","Eligible For Lunch","*","*","*"
"=""2120012""","Regional School District 12","=""2120412""","Washington Primary School","Not Eligible For Lunch","*","60.6%","85.8%"
"=""2130012""","Regional School District 13","=""2130212""","Francis E. Korn School","Eligible For Lunch","*","*","*"
"=""2130012""","Regional School District 13","=""2130212""","Francis E. Korn School","Not Eligible For Lunch","*","54.1%","77.9%"
"=""2130012""","Regional School District 13","=""2135112""","Frank Ward Strong School","Eligible For Lunch",29,"34.5%","54.7%"
"=""2130012""","Regional School District 13","=""2135112""","Frank Ward Strong School","Not Eligible For Lunch",283,"41.3%","62.8%"
"=""2130012""","Regional School District 13","=""2130512""","John Lyman School","Eligible For Lunch","*","*","*"
"=""2130012""","Regional School District 13","=""2130512""","John Lyman School","Not Eligible For Lunch","*","56.1%","79.4%"
"=""2130012""","Regional School District 13","=""2130412""","Middlefield Memorial School","Eligible For Lunch",15,"*","*"
"=""2130012""","Regional School District 13","=""2130412""","Middlefield Memorial School","Not Eligible For Lunch",234,"55.1%","75.3%"
"=""2140012""","Regional School District 14","=""2140112""","Bethlehem Elementary School","Eligible For Lunch",12,"*","*"
"=""2140012""","Regional School District 14","=""2140112""","Bethlehem Elementary School","Not Eligible For Lunch",85,"50.6%","76.6%"
"=""2140012""","Regional School District 14","=""2140212""","Mitchell Elementary School","Eligible For Lunch",14,"*","*"
"=""2140012""","Regional School District 14","=""2140212""","Mitchell Elementary School","Not Eligible For Lunch",111,"49.5%","72.3%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School","Eligible For Lunch",42,"28.6%","51.0%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School","Not Eligible For Lunch",275,"31.6%","50.9%"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School","Eligible For Lunch",16,"*","*"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School","Not Eligible For Lunch",119,"58.0%","78.1%"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School","Eligible For Lunch",6,"*","*"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School","Not Eligible For Lunch",146,"54.8%","77.8%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School","Eligible For Lunch",30,"46.7%","61.3%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School","Not Eligible For Lunch",394,"56.3%","75.2%"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School","Eligible For Lunch",14,"*","*"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School","Not Eligible For Lunch",108,"45.4%","68.6%"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School","Eligible For Lunch","*","*","*"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School","Not Eligible For Lunch","*","53.3%","81.6%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School","Eligible For Lunch",39,"35.9%","52.4%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School","Not Eligible For Lunch",471,"48.8%","66.0%"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School","Eligible For Lunch",16,"*","*"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School","Not Eligible For Lunch",104,"51.9%","73.5%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School","Eligible For Lunch",72,"34.7%","55.1%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School","Not Eligible For Lunch",415,"40.5%","60.2%"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School","Eligible For Lunch",34,"44.1%","71.0%"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School","Not Eligible For Lunch",156,"50.0%","78.6%"
"=""2170012""","Regional School District 17","=""2170212""","Burr District Elementary School","Eligible For Lunch","*","*","*"
"=""2170012""","Regional School District 17","=""2170212""","Burr District Elementary School","Not Eligible For Lunch","*","59.5%","85.3%"
"=""2170012""","Regional School District 17","=""2170112""","Haddam Elementary School","Eligible For Lunch","*","*","*"
"=""2170012""","Regional School District 17","=""2170112""","Haddam Elementary School","Not Eligible For Lunch","*","65.0%","82.8%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School","Eligible For Lunch",69,"44.9%","66.5%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School","Not Eligible For Lunch",654,"50.2%","67.6%"
"=""2170012""","Regional School District 17","=""2170312""","Killingworth Elementary School","Eligible For Lunch","*","*","*"
"=""2170012""","Regional School District 17","=""2170312""","Killingworth Elementary School","Not Eligible For Lunch","*","48.9%","70.3%"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School","Eligible For Lunch","*","*","*"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School","Not Eligible For Lunch","*","67.6%","91.4%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School","Eligible For Lunch",15,"*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School","Not Eligible For Lunch",316,"44.9%","61.8%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School","Eligible For Lunch","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School","Not Eligible For Lunch","*","69.8%","84.1%"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School","Not Eligible For Lunch","*","75.6%","92.3%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School","Not Eligible For Lunch","*","65.7%","80.7%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School","Eligible For Lunch",18,"*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School","Not Eligible For Lunch",695,"47.9%","62.8%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School","Not Eligible For Lunch","*","49.1%","71.0%"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School","Not Eligible For Lunch","*","69.6%","90.5%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School","Eligible For Lunch",7,"*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School","Not Eligible For Lunch",116,"73.3%","92.0%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School","Eligible For Lunch",15,"*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School","Not Eligible For Lunch",433,"38.1%","54.0%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School","Not Eligible For Lunch","*","58.7%","77.1%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School","Eligible For Lunch",97,"28.9%","51.0%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School","Not Eligible For Lunch",488,"41.4%","56.9%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School","Eligible For Lunch",27,"44.4%","70.1%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School","Not Eligible For Lunch",109,"49.5%","73.1%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School","Eligible For Lunch",10,"*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School","Not Eligible For Lunch",154,"57.8%","78.7%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School","Eligible For Lunch",19,"*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School","Not Eligible For Lunch",176,"59.7%","79.8%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School","Eligible For Lunch",16,"*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School","Not Eligible For Lunch",109,"49.5%","63.7%"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School","Eligible For Lunch",12,"*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School","Not Eligible For Lunch",32,"62.5%","76.7%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School","Eligible For Lunch",35,"31.4%","52.5%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School","Not Eligible For Lunch",116,"44.8%","68.5%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School","Eligible For Lunch",54,"44.4%","66.7%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School","Not Eligible For Lunch",105,"61.0%","78.6%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School","Eligible For Lunch",158,"28.5%","46.7%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School","Not Eligible For Lunch",384,"32.3%","51.4%"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School","Eligible For Lunch",16,"*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School","Not Eligible For Lunch",52,"42.3%","63.4%"
"=""1260011""","Shelton School District","=""1260211""","Behavior Modification","Not Eligible For Lunch","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School","Eligible For Lunch",8,"*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School","Not Eligible For Lunch",51,"54.9%","78.5%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School","Eligible For Lunch",16,"*","*"
