"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",6,"Male",25,2536,2534,-2,"20.0%","37.3%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",7,"Female",26,2536,2576,40,"50.0%","60.9%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",7,"Male",32,2532,2594,61,"75.0%","91.0%"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",8,"Female",16,"*","*","*","*","*"
"=""1020011""","North Stonington School District","=""1025111""","Wheeler Middle School",8,"Male",33,2577,2593,16,"33.3%","49.1%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",4,"Female",36,2437,2486,50,"47.2%","67.7%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",4,"Male",37,2399,2439,40,"32.4%","57.5%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",5,"Female",29,2459,2497,38,"37.9%","63.2%"
"=""1030011""","Norwalk School District","=""1030211""","Brookside Elementary School",5,"Male",28,2443,2471,27,"35.7%","53.4%"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",4,"Female",24,2448,2510,63,"45.8%","76.9%"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",4,"Male",17,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",5,"Female",21,2529,2556,27,"23.8%","55.3%"
"=""1030011""","Norwalk School District","=""1030311""","Columbus Magnet School",5,"Male",19,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",4,"Female",36,2478,2518,40,"38.9%","61.4%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",4,"Male",29,2466,2499,33,"37.9%","60.6%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",5,"Female",27,2501,2524,24,"37.0%","59.3%"
"=""1030011""","Norwalk School District","=""1030411""","Cranbury Elementary School",5,"Male",35,2493,2518,25,"28.6%","49.6%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",4,"Female",31,2447,2470,23,"25.8%","48.3%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",4,"Male",37,2435,2470,35,"21.6%","53.3%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",5,"Female",26,2471,2516,45,"38.5%","65.5%"
"=""1030011""","Norwalk School District","=""1032011""","Fox Run Elementary School",5,"Male",32,2486,2509,23,"28.1%","48.3%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",4,"Female",43,2429,2484,55,"37.2%","71.2%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",4,"Male",49,2392,2471,79,"57.1%","79.3%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",5,"Female",57,2467,2491,24,"31.6%","50.2%"
"=""1030011""","Norwalk School District","=""1030711""","Jefferson Magnet School",5,"Male",37,2472,2487,15,"21.6%","40.0%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",4,"Female",48,2394,2457,63,"52.1%","74.3%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",4,"Male",36,2368,2432,65,"44.4%","69.7%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",5,"Female",45,2454,2501,47,"42.2%","67.7%"
"=""1030011""","Norwalk School District","=""1030811""","Kendall Elementary School",5,"Male",36,2431,2460,30,"22.2%","43.7%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",4,"Female",42,2429,2487,58,"47.6%","73.9%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",4,"Male",42,2418,2472,54,"40.5%","67.0%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",5,"Female",30,2478,2504,27,"33.3%","54.5%"
"=""1030011""","Norwalk School District","=""1032211""","Marvin Elementary School",5,"Male",34,2471,2493,22,"11.8%","43.9%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",4,"Female",35,2418,2470,52,"48.6%","70.0%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",4,"Male",39,2431,2477,46,"38.5%","59.1%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",5,"Female",30,2470,2500,31,"23.3%","47.3%"
"=""1030011""","Norwalk School District","=""1032111""","Naramake Elementary School",5,"Male",27,2473,2509,36,"40.7%","64.4%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",6,"Female",108,2506,2517,11,"21.3%","41.4%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",6,"Male",117,2499,2512,13,"29.9%","48.4%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",7,"Female",90,2552,2576,24,"33.3%","55.0%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",7,"Male",111,2533,2562,29,"40.5%","57.6%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",8,"Female",87,2550,2572,22,"42.5%","57.4%"
"=""1030011""","Norwalk School District","=""1035211""","Nathan Hale Middle School",8,"Male",96,2516,2541,25,"36.5%","55.4%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",6,"Female",89,2482,2509,27,"29.2%","55.4%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",6,"Male",101,2462,2487,26,"34.7%","56.4%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",7,"Female",102,2523,2559,36,"41.2%","63.9%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",7,"Male",110,2500,2536,36,"38.2%","61.6%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",8,"Female",94,2539,2551,12,"26.6%","48.0%"
"=""1030011""","Norwalk School District","=""1035311""","Ponus Ridge Middle School",8,"Male",112,2509,2521,12,"23.2%","39.6%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",6,"Female",75,2527,2545,18,"34.7%","54.2%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",6,"Male",64,2533,2553,20,"31.3%","51.0%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",7,"Female",75,2547,2570,23,"42.7%","58.9%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",7,"Male",83,2505,2535,29,"37.3%","56.0%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",8,"Female",65,2547,2578,31,"50.8%","68.1%"
"=""1030011""","Norwalk School District","=""1035511""","Roton Middle School",8,"Male",76,2535,2550,15,"35.5%","53.7%"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School",4,"Female",17,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School",4,"Male",32,2440,2507,67,"71.9%","87.6%"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School",5,"Female",36,2531,2587,56,"47.2%","88.3%"
"=""1030011""","Norwalk School District","=""1031311""","Rowayton School",5,"Male",30,2487,2535,49,"43.3%","67.3%"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School",4,"Female",35,2414,2447,33,"28.6%","48.9%"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School",4,"Male",41,2385,2433,48,"24.4%","56.7%"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School",5,"Female",36,2470,2515,45,"38.9%","67.0%"
"=""1030011""","Norwalk School District","=""1032311""","Silvermine Elementary School",5,"Male",32,2439,2486,47,"31.3%","60.8%"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School",4,"Female",22,2415,2474,58,"36.4%","67.6%"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School",4,"Male",32,2387,2433,46,"25.0%","59.8%"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School",5,"Female",28,2487,2513,27,"28.6%","53.6%"
"=""1030011""","Norwalk School District","=""1031411""","Tracey School",5,"Male",29,2456,2491,35,"31.0%","57.3%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",6,"Female",114,2507,2508,1,"21.9%","37.4%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",6,"Male",117,2506,2513,7,"29.9%","44.0%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",7,"Female",101,2506,2547,41,"48.5%","67.9%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",7,"Male",100,2481,2525,44,"42.0%","62.8%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",8,"Female",95,2541,2571,30,"38.9%","59.7%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",8,"Male",93,2506,2526,20,"26.9%","49.0%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",4,"Female",24,2442,2496,54,"45.8%","70.3%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",4,"Male",21,2414,2493,79,"66.7%","88.5%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",5,"Female",15,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",5,"Male",26,2462,2508,46,"26.9%","68.9%"
"=""1040011""","Norwich School District","=""1040711""","IRS Program at Uncas",4,"Female","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1040711""","IRS Program at Uncas",4,"Male","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1040711""","IRS Program at Uncas",5,"Female","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",4,"Female",26,2356,2441,85,"61.5%","79.8%"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",4,"Male",19,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",5,"Female",31,2445,2497,52,"45.2%","72.7%"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",5,"Male",25,2418,2432,14,"16.0%","36.8%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",7,"Female",180,2488,2523,35,"39.4%","60.2%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",7,"Male",148,2459,2489,31,"34.5%","58.9%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",8,"Female",162,2510,2538,28,"35.2%","53.9%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",8,"Male",180,2488,2511,23,"33.3%","52.5%"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",4,"Female",33,2405,2449,44,"24.2%","59.3%"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",4,"Male",31,2372,2432,61,"48.4%","74.9%"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",5,"Female",31,2420,2478,58,"38.7%","71.5%"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",5,"Male",30,2398,2474,76,"50.0%","76.5%"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",4,"Female",28,2392,2458,65,"50.0%","78.6%"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",4,"Male",30,2362,2451,89,"53.3%","83.3%"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",5,"Female",22,2472,2539,67,"50.0%","79.7%"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",5,"Male",25,2426,2505,80,"64.0%","82.2%"
"=""1040011""","Norwich School District","=""1045211""","Teachers' Memorial Middle School",6,"Female",132,2476,2494,19,"25.8%","47.5%"
"=""1040011""","Norwich School District","=""1045211""","Teachers' Memorial Middle School",6,"Male",171,2443,2477,34,"36.8%","58.5%"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",4,"Female",22,2386,2465,78,"59.1%","79.4%"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",4,"Male",24,2376,2452,76,"58.3%","75.7%"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",5,"Female",15,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",5,"Male",19,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",4,"Female",13,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",4,"Male",13,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",5,"Female",21,2420,2433,13,"19.0%","44.2%"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",5,"Male",15,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",4,"Female",13,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",4,"Male",29,2369,2415,47,"31.0%","56.3%"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",5,"Female",23,2412,2462,50,"39.1%","60.6%"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",5,"Male",27,2427,2466,39,"25.9%","52.9%"
"=""1040011""","Norwich School District","=""1041511""","Wequonnoc Magnet School",4,"Female",15,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041511""","Wequonnoc Magnet School",4,"Male",19,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041511""","Wequonnoc Magnet School",5,"Female",19,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041511""","Wequonnoc Magnet School",5,"Male",16,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",4,"Female",17,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",4,"Male",21,2408,2471,62,"52.4%","78.2%"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",5,"Female",17,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",5,"Male",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",6,"Female",19,"*","*","*","*","*"
