"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",8,42,2495,2514,19,"28.6%","44.9%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",4,49,2442,2484,41,"44.9%","66.7%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",5,48,2438,2510,72,"62.5%","84.0%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",6,38,2431,2470,39,"44.7%","66.1%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",7,42,2504,2530,26,"35.7%","49.7%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",8,47,2505,2521,16,"27.7%","52.7%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",6,65,2541,2567,26,"47.7%","67.8%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",7,94,2548,2577,30,"40.4%","62.0%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",8,91,2546,2557,11,"27.5%","46.9%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",4,62,2338,2379,41,"25.8%","54.7%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",5,72,2357,2409,53,"40.3%","65.6%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",6,64,2390,2446,56,"51.6%","70.0%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",7,75,2436,2471,35,"36.0%","56.3%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",8,57,2457,2507,50,"43.9%","66.7%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",4,49,2367,2392,25,"14.3%","43.9%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",5,48,2401,2439,38,"25.0%","58.6%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",6,44,2428,2451,23,"29.5%","51.2%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",7,48,2468,2501,33,"37.5%","55.9%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",8,44,2478,2510,33,"38.6%","61.0%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",4,44,2394,2434,41,"27.3%","56.6%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",5,48,2414,2485,71,"52.1%","85.5%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",6,41,2474,2515,41,"41.5%","65.8%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",7,44,2473,2517,44,"38.6%","61.9%"
"=""0930011""","New Haven School District","=""0931311""","John C. Daniels",8,40,2496,2523,27,"35.0%","49.8%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",4,73,2353,2408,55,"39.7%","66.5%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",5,53,2362,2419,57,"39.6%","67.0%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",6,47,2430,2488,58,"46.8%","80.6%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",7,52,2459,2514,55,"46.2%","69.1%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",8,52,2474,2524,50,"46.2%","67.1%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",4,40,2404,2449,46,"30.0%","64.2%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",5,45,2417,2455,38,"28.9%","55.3%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",6,47,2432,2470,39,"36.2%","56.9%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",7,48,2462,2491,30,"31.3%","56.1%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",8,52,2509,2539,29,"42.3%","63.9%"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",4,39,2340,2429,89,"56.4%","86.1%"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",5,24,2385,2465,80,"54.2%","85.2%"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",6,22,2416,2449,33,"18.2%","57.6%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",4,52,2419,2453,34,"19.2%","52.9%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",5,42,2448,2511,63,"61.9%","76.4%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",6,44,2480,2501,20,"38.6%","54.7%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",7,46,2493,2568,75,"63.0%","86.0%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",8,43,2511,2566,55,"58.1%","76.3%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",4,47,2416,2488,72,"63.8%","84.3%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",5,47,2438,2474,35,"25.5%","53.9%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",6,51,2506,2536,30,"39.2%","60.3%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",7,39,2503,2560,57,"53.8%","73.6%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",8,46,2520,2549,29,"30.4%","54.5%"
"=""0930011""","New Haven School District","=""0933511""","Quinnipiac Real World Math STEM School",4,39,2353,2438,85,"61.5%","86.2%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",4,66,2376,2414,39,"22.7%","55.1%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",5,65,2408,2448,39,"32.3%","55.8%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",6,62,2466,2491,25,"27.4%","52.8%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",7,63,2501,2528,28,"33.3%","55.8%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",8,62,2505,2525,20,"29.0%","47.6%"
"=""0930011""","New Haven School District","=""0932811""","Strong 21st Century Communications Magnet and SCSU Lab School",4,72,2367,2425,58,"43.1%","68.4%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",4,41,2375,2440,65,"39.0%","73.8%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",5,48,2364,2440,76,"54.2%","82.5%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",6,44,2420,2458,38,"29.5%","58.2%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",7,34,2442,2468,27,"23.5%","47.7%"
"=""0930011""","New Haven School District","=""0932911""","Truman School",8,46,2456,2479,23,"26.1%","47.8%"
"=""0930011""","New Haven School District","=""0934911""","West Rock Authors Academy",4,19,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",4,42,2374,2406,32,"28.6%","51.8%"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",5,38,2402,2430,28,"18.4%","49.9%"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",6,24,2428,2459,30,"25.0%","58.8%"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",7,30,2457,2479,22,"20.0%","50.2%"
"=""0930011""","New Haven School District","=""0933211""","Wexler/Grant Community School",8,21,2495,2536,41,"47.6%","65.3%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",4,32,2489,2548,58,"65.6%","87.9%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",5,39,2542,2599,57,"59.0%","82.6%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",6,38,2547,2598,51,"76.3%","85.7%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",7,36,2587,2609,23,"55.6%","68.7%"
"=""0930011""","New Haven School District","=""0933811""","Worthington Hooker School",8,27,2598,2628,30,"59.3%","73.3%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",5,19,"*","*","*","*","*"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",6,184,2469,2464,-5,"16.8%","32.6%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",7,164,2468,2482,15,"26.8%","45.9%"
"=""0950011""","New London School District","=""0955111""","Bennie Dover Jackson Middle School",8,142,2499,2515,17,"28.9%","47.6%"
"=""0950011""","New London School District","=""0950311""","Jennings School",4,75,2364,2427,63,"41.3%","74.5%"
"=""0950011""","New London School District","=""0950311""","Jennings School",5,72,2379,2441,61,"40.3%","69.0%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",4,84,2395,2439,44,"32.1%","56.0%"
"=""0950011""","New London School District","=""0950911""","Nathan Hale Arts Magnet School",5,88,2427,2485,57,"42.0%","67.9%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",4,82,2390,2451,60,"47.6%","74.0%"
"=""0950011""","New London School District","=""0950811""","Winthrop STEM Elementary Magnet School",5,65,2437,2484,47,"38.5%","62.8%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",4,291,2445,2476,31,"30.9%","55.5%"
"=""0960011""","New Milford School District","=""0960911""","Sarah Noble Intermediate School",5,297,2471,2520,49,"46.8%","70.0%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",6,306,2510,2539,29,"39.9%","58.6%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",7,292,2528,2574,46,"49.0%","68.4%"
"=""0960011""","New Milford School District","=""0965211""","Schaghticoke Middle School",8,281,2531,2550,19,"34.5%","52.4%"
"=""0940011""","Newington School District","=""0940611""","Anna Reynolds School",4,85,2460,2531,71,"65.9%","87.7%"
"=""0940011""","Newington School District","=""0940211""","Elizabeth Green School",4,59,2443,2486,43,"42.4%","68.4%"
"=""0940011""","Newington School District","=""0940811""","John Paterson School",4,77,2464,2493,29,"33.8%","57.3%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",5,155,2477,2506,29,"33.5%","55.3%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",6,161,2516,2555,40,"46.0%","70.2%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",7,165,2538,2574,36,"47.9%","64.8%"
"=""0940011""","Newington School District","=""0945311""","John Wallace Middle School",8,153,2563,2579,16,"32.0%","51.0%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",5,140,2492,2510,18,"27.1%","45.7%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",6,145,2509,2528,19,"30.3%","53.7%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",7,152,2524,2554,30,"34.9%","59.0%"
"=""0940011""","Newington School District","=""0945111""","Martin Kellogg Middle School",8,154,2555,2563,8,"31.2%","43.4%"
"=""0940011""","Newington School District","=""0940711""","Ruth Chaffee School",4,71,2459,2496,37,"32.4%","60.8%"
"=""0970011""","Newtown School District","=""0970111""","Hawley Elementary School",4,69,2456,2522,67,"53.6%","84.2%"
"=""0970011""","Newtown School District","=""0970411""","Head O'Meadow Elementary School",4,71,2495,2554,59,"66.2%","82.6%"
"=""0970011""","Newtown School District","=""0970311""","Middle Gate Elementary School",4,78,2457,2499,42,"37.2%","63.5%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",7,370,2576,2600,24,"41.4%","58.2%"
"=""0970011""","Newtown School District","=""0975111""","Newtown Middle School",8,396,2608,2629,21,"48.0%","61.5%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",5,323,2516,2555,39,"48.9%","66.9%"
"=""0970011""","Newtown School District","=""0970511""","Reed Intermediate School",6,330,2544,2571,27,"40.6%","60.5%"
"=""0970011""","Newtown School District","=""0970211""","Sandy Hook Elementary School",4,66,2465,2516,51,"48.5%","72.8%"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",4,16,"*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",5,10,"*","*","*","*","*"
"=""0980011""","Norfolk School District","=""0980111""","Botelle Elementary School",6,18,"*","*","*","*","*"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",6,138,2532,2552,20,"42.0%","58.2%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",7,148,2520,2563,44,"45.3%","66.3%"
"=""0990011""","North Branford School District","=""0995111""","North Branford Intermediate School",8,152,2541,2573,32,"44.7%","67.2%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",4,125,2452,2496,45,"38.4%","64.4%"
"=""0990011""","North Branford School District","=""0990611""","Totoket Valley Elementary School",5,140,2488,2533,45,"45.7%","65.9%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",4,19,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",5,19,"*","*","*","*","*"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",6,30,2518,2548,30,"43.3%","66.6%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",7,24,2533,2602,70,"79.2%","93.6%"
"=""1000011""","North Canaan School District","=""1000111""","North Canaan Elementary School",8,18,"*","*","*","*","*"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",4,45,2466,2530,64,"51.1%","80.1%"
"=""1010011""","North Haven School District","=""1010811""","Clintonville Elementary School",5,54,2470,2524,54,"50.0%","75.9%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",4,44,2455,2537,82,"70.5%","93.4%"
"=""1010011""","North Haven School District","=""1010711""","Green Acres Elementary School",5,55,2505,2557,52,"52.7%","77.3%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",4,47,2439,2508,69,"63.8%","82.9%"
"=""1010011""","North Haven School District","=""1010211""","Montowese Elementary School",5,53,2498,2558,60,"50.9%","81.4%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",6,252,2511,2561,51,"57.1%","78.6%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",7,211,2512,2592,79,"73.9%","91.5%"
"=""1010011""","North Haven School District","=""1015211""","North Haven Middle School",8,243,2522,2620,98,"82.3%","97.8%"
