"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",4,"Math","Female",30,2333,2406,73,"53.3%","84.6%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",4,"Math","Male",43,2347,2417,70,"46.5%","85.8%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",5,"ELA","Female",22,2367,2420,53,"36.4%","62.5%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",5,"ELA","Male",31,2358,2418,60,"41.9%","70.1%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",5,"Math","Female",22,2356,2399,44,"50.0%","70.4%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",5,"Math","Male",31,2375,2419,44,"58.1%","76.8%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",6,"ELA","Female",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",6,"ELA","Male",30,2423,2486,63,"50.0%","87.3%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",6,"Math","Female",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",6,"Math","Male",30,2399,2459,60,"56.7%","72.2%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",7,"ELA","Female",25,2477,2533,56,"44.0%","72.3%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",7,"ELA","Male",27,2442,2496,54,"48.1%","66.1%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",7,"Math","Female",25,2445,2510,65,"64.0%","84.1%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",7,"Math","Male",27,2465,2497,32,"40.7%","65.5%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",8,"ELA","Female",24,2485,2551,66,"62.5%","79.8%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",8,"ELA","Male",28,2464,2500,36,"32.1%","56.2%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",8,"Math","Female",24,2453,2533,80,"79.2%","90.3%"
"=""0930011""","New Haven School District","=""0930811""","John S. Martinez School",8,"Math","Male",28,2430,2505,75,"75.0%","92.1%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",4,"ELA","Female",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",4,"ELA","Male",24,2405,2445,39,"25.0%","60.9%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",4,"Math","Female",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",4,"Math","Male",24,2406,2448,42,"20.8%","64.0%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",5,"ELA","Female",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",5,"ELA","Male",28,2414,2451,37,"28.6%","54.1%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",5,"Math","Female",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",5,"Math","Male",28,2398,2448,50,"67.9%","88.0%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",6,"ELA","Female",26,2443,2490,47,"38.5%","63.2%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",6,"ELA","Male",21,2417,2446,28,"33.3%","49.0%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",6,"Math","Female",26,2436,2453,18,"26.9%","55.3%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",6,"Math","Male",21,2425,2427,3,"28.6%","44.4%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",7,"ELA","Female",20,2492,2521,29,"35.0%","60.1%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",7,"ELA","Male",28,2439,2470,30,"28.6%","53.3%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",7,"Math","Female",20,2448,2495,47,"50.0%","76.6%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",7,"Math","Male",28,2410,2442,32,"46.4%","69.0%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",8,"ELA","Female",27,2524,2567,42,"48.1%","71.2%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",8,"ELA","Male",25,2493,2509,16,"36.0%","56.0%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",8,"Math","Female",27,2480,2476,-4,"29.6%","45.3%"
"=""0930011""","New Haven School District","=""0933011""","King/Robinson Magnet School",8,"Math","Male",24,2490,2515,25,"45.8%","57.8%"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",4,"ELA","Female",26,2351,2433,83,"53.8%","86.2%"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",4,"ELA","Male",13,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",4,"Math","Female",26,2344,2428,84,"65.4%","95.5%"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",4,"Math","Male",13,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",5,"ELA","Female",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",5,"ELA","Male",9,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",5,"Math","Female",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",5,"Math","Male",9,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",6,"ELA","Female",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",6,"ELA","Male",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",6,"Math","Female",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932011""","Lincoln-Bassett School",6,"Math","Male",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",4,"ELA","Female",27,2445,2478,33,"18.5%","53.5%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",4,"ELA","Male",25,2392,2427,35,"20.0%","52.2%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",4,"Math","Female",27,2415,2464,50,"40.7%","71.8%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",4,"Math","Male",24,2375,2441,67,"45.8%","83.8%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",5,"ELA","Female",21,2463,2507,44,"57.1%","68.1%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",5,"ELA","Male",21,2432,2515,83,"66.7%","84.6%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",5,"Math","Female",21,2448,2481,33,"47.6%","70.1%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",5,"Math","Male",20,2456,2494,38,"45.0%","74.3%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",6,"ELA","Female",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",6,"ELA","Male",28,2462,2465,3,"28.6%","46.5%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",6,"Math","Female",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",6,"Math","Male",28,2438,2459,21,"35.7%","50.0%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",7,"ELA","Female",19,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",7,"ELA","Male",27,2505,2584,79,"63.0%","88.0%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",7,"Math","Female",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",7,"Math","Male",27,2486,2546,59,"77.8%","91.8%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",8,"ELA","Female",22,2555,2612,58,"59.1%","76.2%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",8,"ELA","Male",21,2465,2518,52,"57.1%","76.5%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",8,"Math","Female",22,2519,2552,33,"50.0%","60.7%"
"=""0930011""","New Haven School District","=""0931911""","Mauro-Sheridan Magnet School",8,"Math","Male",21,2418,2449,31,"57.1%","70.4%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",4,"ELA","Female",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",4,"ELA","Male",29,2412,2477,65,"62.1%","80.1%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",4,"Math","Female",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",4,"Math","Male",29,2405,2467,62,"58.6%","83.1%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",5,"ELA","Female",22,2449,2505,56,"40.9%","72.5%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",5,"ELA","Male",25,2429,2446,17,"12.0%","37.6%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",5,"Math","Female",22,2444,2471,27,"31.8%","62.9%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",5,"Math","Male",25,2433,2433,1,"12.0%","37.0%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",6,"ELA","Female",23,2515,2557,42,"56.5%","72.3%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",6,"ELA","Male",28,2498,2518,20,"25.0%","50.5%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",6,"Math","Female",23,2494,2533,38,"43.5%","77.0%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",6,"Math","Male",28,2492,2508,16,"28.6%","45.4%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",7,"ELA","Female",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",7,"ELA","Male",24,2495,2562,67,"62.5%","78.2%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",7,"Math","Female",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",7,"Math","Male",24,2491,2522,31,"50.0%","70.7%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",8,"ELA","Female",26,2518,2559,41,"34.6%","66.1%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",8,"ELA","Male",20,2522,2536,14,"25.0%","39.5%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",8,"Math","Female",26,2481,2511,30,"42.3%","60.0%"
"=""0930011""","New Haven School District","=""0931411""","Nathan Hale School",8,"Math","Male",20,2480,2510,30,"50.0%","62.5%"
"=""0930011""","New Haven School District","=""0933511""","Quinnipiac Real World Math STEM School",4,"ELA","Female",22,2333,2406,73,"45.5%","72.5%"
"=""0930011""","New Haven School District","=""0933511""","Quinnipiac Real World Math STEM School",4,"ELA","Male",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933511""","Quinnipiac Real World Math STEM School",4,"Math","Female",22,2359,2401,42,"13.6%","62.1%"
"=""0930011""","New Haven School District","=""0933511""","Quinnipiac Real World Math STEM School",4,"Math","Male",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",4,"ELA","Female",34,2394,2430,36,"17.6%","53.1%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",4,"ELA","Male",32,2356,2398,42,"28.1%","57.1%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",4,"Math","Female",34,2383,2409,26,"8.8%","43.4%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",4,"Math","Male",32,2363,2386,23,"9.4%","39.9%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",5,"ELA","Female",30,2430,2479,49,"43.3%","64.4%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",5,"ELA","Male",35,2390,2421,31,"22.9%","48.4%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",5,"Math","Female",30,2408,2427,19,"26.7%","51.3%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",5,"Math","Male",35,2416,2433,16,"25.7%","43.1%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",6,"ELA","Female",34,2480,2494,15,"17.6%","42.1%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",6,"ELA","Male",28,2449,2486,37,"39.3%","65.8%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",6,"Math","Female",34,2441,2448,6,"26.5%","38.8%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",6,"Math","Male",28,2428,2442,15,"32.1%","45.6%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",7,"ELA","Female",33,2494,2539,45,"48.5%","70.7%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",7,"ELA","Male",30,2508,2516,9,"16.7%","39.5%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",7,"Math","Female",33,2457,2458,0,"15.2%","36.3%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",7,"Math","Male",30,2472,2475,2,"20.0%","40.3%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",8,"ELA","Female",41,2513,2536,24,"29.3%","49.0%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",8,"ELA","Male",21,2490,2504,14,"28.6%","44.9%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",8,"Math","Female",41,2442,2473,31,"36.6%","55.7%"
"=""0930011""","New Haven School District","=""0931011""","Ross/Woodward School",8,"Math","Male",21,2460,2445,-15,"9.5%","22.6%"
"=""0930011""","New Haven School District","=""0932811""","Strong 21st Century Communications Magnet and SCSU Lab School",4,"ELA","Female",35,2380,2443,63,"48.6%","74.3%"
