"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Subject","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""0930011""","New Haven School District","=""0931511""","Augusta Lewis Troup School","Math","Eligible for Free Lunch",149,"26.8%","52.5%"
"=""0930011""","New Haven School District","=""0931511""","Augusta Lewis Troup School","Math","Not Eligible for Free/Reduced Lunch","*","38.5%","57.1%"
"=""0930011""","New Haven School District","=""0931511""","Augusta Lewis Troup School","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0930211""","Barnard Environmental Magnet School","ELA","Eligible for Free Lunch",145,"26.2%","45.2%"
"=""0930011""","New Haven School District","=""0930211""","Barnard Environmental Magnet School","ELA","Not Eligible for Free/Reduced Lunch","*","26.3%","51.4%"
"=""0930011""","New Haven School District","=""0930211""","Barnard Environmental Magnet School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0930211""","Barnard Environmental Magnet School","Math","Eligible for Free Lunch",145,"33.8%","55.9%"
"=""0930011""","New Haven School District","=""0930211""","Barnard Environmental Magnet School","Math","Not Eligible for Free/Reduced Lunch","*","40.0%","60.5%"
"=""0930011""","New Haven School District","=""0930211""","Barnard Environmental Magnet School","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0930311""","Beecher School","ELA","Eligible for Free Lunch",140,"48.6%","74.0%"
"=""0930011""","New Haven School District","=""0930311""","Beecher School","ELA","Not Eligible for Free/Reduced Lunch","*","46.7%","68.5%"
"=""0930011""","New Haven School District","=""0930311""","Beecher School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0930311""","Beecher School","Math","Eligible for Free Lunch",134,"37.3%","56.5%"
"=""0930011""","New Haven School District","=""0930311""","Beecher School","Math","Not Eligible for Free/Reduced Lunch","*","25.7%","52.1%"
"=""0930011""","New Haven School District","=""0930311""","Beecher School","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0931811""","Benjamin Jepson Magnet School","ELA","Eligible for Free Lunch",137,"47.4%","72.1%"
"=""0930011""","New Haven School District","=""0931811""","Benjamin Jepson Magnet School","ELA","Not Eligible for Free/Reduced Lunch",87,"58.6%","83.3%"
"=""0930011""","New Haven School District","=""0931811""","Benjamin Jepson Magnet School","ELA","Eligible for Reduced Lunch",6,"*","*"
"=""0930011""","New Haven School District","=""0931811""","Benjamin Jepson Magnet School","Math","Eligible for Free Lunch",137,"38.7%","61.9%"
"=""0930011""","New Haven School District","=""0931811""","Benjamin Jepson Magnet School","Math","Not Eligible for Free/Reduced Lunch",87,"37.9%","62.6%"
"=""0930011""","New Haven School District","=""0931811""","Benjamin Jepson Magnet School","Math","Eligible for Reduced Lunch",6,"*","*"
"=""0930011""","New Haven School District","=""0935511""","Betsy Ross Arts Magnet School","ELA","Eligible for Free Lunch",199,"35.2%","61.6%"
"=""0930011""","New Haven School District","=""0935511""","Betsy Ross Arts Magnet School","ELA","Not Eligible for Free/Reduced Lunch",205,"47.3%","68.7%"
"=""0930011""","New Haven School District","=""0935511""","Betsy Ross Arts Magnet School","ELA","Eligible for Reduced Lunch",28,"42.9%","68.3%"
"=""0930011""","New Haven School District","=""0935511""","Betsy Ross Arts Magnet School","Math","Eligible for Free Lunch",198,"50.0%","68.1%"
"=""0930011""","New Haven School District","=""0935511""","Betsy Ross Arts Magnet School","Math","Not Eligible for Free/Reduced Lunch",204,"48.0%","69.0%"
"=""0930011""","New Haven School District","=""0935511""","Betsy Ross Arts Magnet School","Math","Eligible for Reduced Lunch",28,"53.6%","83.6%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School","ELA","Eligible for Free Lunch",129,"34.1%","61.3%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School","ELA","Not Eligible for Free/Reduced Lunch","*","35.4%","55.4%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School","Math","Eligible for Free Lunch",129,"35.7%","57.0%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School","Math","Not Eligible for Free/Reduced Lunch","*","44.3%","68.5%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School","ELA","Eligible for Free Lunch",140,"30.0%","55.5%"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School","ELA","Not Eligible for Free/Reduced Lunch",31,"35.5%","60.7%"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School","ELA","Eligible for Reduced Lunch",6,"*","*"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School","Math","Eligible for Free Lunch",141,"38.3%","60.9%"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School","Math","Not Eligible for Free/Reduced Lunch",31,"41.9%","64.3%"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School","Math","Eligible for Reduced Lunch",6,"*","*"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School","ELA","Eligible for Free Lunch",119,"26.9%","55.8%"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School","ELA","Not Eligible for Free/Reduced Lunch","*","42.5%","60.5%"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School","Math","Eligible for Free Lunch",119,"24.4%","50.0%"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School","Math","Not Eligible for Free/Reduced Lunch","*","32.5%","53.3%"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy","ELA","Eligible for Free Lunch",196,"37.8%","65.3%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy","ELA","Not Eligible for Free/Reduced Lunch",31,"58.1%","77.0%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy","ELA","Eligible for Reduced Lunch",7,"*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy","Math","Eligible for Free Lunch",209,"43.5%","64.2%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy","Math","Not Eligible for Free/Reduced Lunch",40,"47.5%","72.1%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy","Math","Eligible for Reduced Lunch",8,"*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School","ELA","Eligible for Free Lunch",199,"34.7%","63.6%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School","ELA","Not Eligible for Free/Reduced Lunch","*","43.3%","68.5%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School","Math","Eligible for Free Lunch",200,"45.0%","67.0%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School","Math","Not Eligible for Free/Reduced Lunch","*","36.7%","63.8%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy","ELA","Eligible for Free Lunch",134,"34.3%","61.2%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy","ELA","Not Eligible for Free/Reduced Lunch","*","40.6%","63.6%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy","ELA","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy","Math","Eligible for Free Lunch",136,"38.2%","62.5%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy","Math","Not Eligible for Free/Reduced Lunch","*","37.1%","59.7%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School","ELA","Eligible for Free Lunch",212,"47.2%","74.2%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School","ELA","Not Eligible for Free/Reduced Lunch","*","63.1%","82.2%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School","Math","Eligible for Free Lunch",212,"53.8%","77.0%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School","Math","Not Eligible for Free/Reduced Lunch","*","54.4%","78.9%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School","ELA","Eligible for Free Lunch","*","34.8%","60.2%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School","ELA","Not Eligible for Free/Reduced Lunch",120,"42.5%","68.5%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School","Math","Eligible for Free Lunch","*","28.3%","56.4%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School","Math","Not Eligible for Free/Reduced Lunch",120,"38.3%","59.6%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy","ELA","Eligible for Free Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy","ELA","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy","Math","Eligible for Free Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy","Math","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School","ELA","Eligible for Free Lunch",137,"29.9%","54.4%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School","ELA","Not Eligible for Free/Reduced Lunch",76,"40.8%","68.7%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School","ELA","Eligible for Reduced Lunch",6,"*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School","Math","Eligible for Free Lunch",137,"40.9%","66.8%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School","Math","Not Eligible for Free/Reduced Lunch",76,"34.2%","61.0%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School","Math","Eligible for Reduced Lunch",6,"*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School","ELA","Eligible for Free Lunch",80,"36.3%","62.2%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School","ELA","Not Eligible for Free/Reduced Lunch",137,"46.7%","64.9%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School","ELA","Eligible for Reduced Lunch",7,"*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School","Math","Eligible for Free Lunch",81,"34.6%","53.0%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School","Math","Not Eligible for Free/Reduced Lunch",137,"40.1%","63.3%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School","Math","Eligible for Reduced Lunch",7,"*","*"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School","ELA","Eligible for Free Lunch","*","20.0%","46.7%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School","ELA","Not Eligible for Free/Reduced Lunch",205,"40.5%","59.7%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School","Math","Eligible for Free Lunch","*","32.5%","54.6%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School","Math","Not Eligible for Free/Reduced Lunch",205,"48.8%","67.6%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School","Math","Eligible for Reduced Lunch","*","*","*"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School","ELA","Eligible for Free Lunch",250,"40.0%","63.3%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School","ELA","Not Eligible for Free/Reduced Lunch","*","35.9%","58.6%"
