"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1030011""","Norwalk School District","=""1031411""","Tracey School",5,"Non-ELL",48,2466,2494,28,"37.5%","61.9%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",6,"ELL",26,2376,2375,-1,"26.9%","36.6%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",6,"Non-ELL",206,2490,2502,12,"27.2%","47.7%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",7,"ELL",27,2363,2407,44,"51.9%","68.1%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",7,"Non-ELL",173,2483,2532,49,"59.0%","78.2%"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",8,"ELL",19,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1035411""","West Rocks Middle School",8,"Non-ELL",175,2495,2513,19,"35.4%","52.3%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",4,"ELL","*","*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",4,"Non-ELL","*",2415,2483,69,"52.5%","84.6%"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",5,"ELL",6,"*","*","*","*","*"
"=""1030011""","Norwalk School District","=""1032411""","Wolfpit School",5,"Non-ELL",37,2479,2500,21,"40.5%","59.0%"
"=""1040011""","Norwich School District","=""1040711""","IRS Program at Uncas",4,"Non-ELL","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1040711""","IRS Program at Uncas",5,"Non-ELL","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",4,"ELL",16,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",4,"Non-ELL",32,2400,2455,55,"34.4%","73.3%"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",5,"ELL",14,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041411""","John B. Stanton Network School",5,"Non-ELL",45,2443,2471,28,"31.1%","55.8%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",7,"ELL",42,2396,2427,31,"45.2%","65.7%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",7,"Non-ELL",291,2469,2491,22,"37.1%","57.1%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",8,"ELL",23,2372,2433,61,"47.8%","61.9%"
"=""1040011""","Norwich School District","=""1045111""","Kelly Middle School",8,"Non-ELL",315,2487,2502,15,"32.7%","50.0%"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",4,"ELL",6,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",4,"Non-ELL",58,2398,2438,41,"34.5%","60.0%"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",5,"ELL",7,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1042011""","Moriarty Magnet School",5,"Non-ELL",54,2420,2443,23,"35.2%","55.1%"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",4,"ELL",6,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",4,"Non-ELL",52,2398,2473,75,"57.7%","85.3%"
"=""1040011""","Norwich School District","=""1040811""","Samuel Huntington School",5,"Non-ELL",48,2441,2481,40,"43.8%","76.7%"
"=""1040011""","Norwich School District","=""1045211""","Teachers' Memorial Middle School",6,"ELL",40,2382,2384,2,"30.0%","45.7%"
"=""1040011""","Norwich School District","=""1045211""","Teachers' Memorial Middle School",6,"Non-ELL",264,2454,2478,24,"39.0%","58.2%"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",4,"ELL",8,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",4,"Non-ELL",42,2361,2442,80,"64.3%","93.6%"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",5,"ELL","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041711""","Thomas W. Mahan School",5,"Non-ELL","*",2449,2528,80,"80.0%","100.0%"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",4,"ELL","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",4,"Non-ELL","*",2330,2386,56,"47.8%","72.4%"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",5,"ELL","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041911""","Uncas Network School",5,"Non-ELL","*",2409,2415,5,"20.6%","38.9%"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",4,"ELL","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",4,"Non-ELL","*",2386,2434,48,"31.6%","64.1%"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",5,"ELL",6,"*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041811""","Veterans' Memorial School",5,"Non-ELL",44,2450,2473,23,"27.3%","56.7%"
"=""1040011""","Norwich School District","=""1041511""","Wequonnoc Magnet School",4,"ELL","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041511""","Wequonnoc Magnet School",4,"Non-ELL","*",2371,2406,35,"19.4%","51.6%"
"=""1040011""","Norwich School District","=""1041511""","Wequonnoc Magnet School",5,"ELL","*","*","*","*","*","*"
"=""1040011""","Norwich School District","=""1041511""","Wequonnoc Magnet School",5,"Non-ELL","*",2408,2436,28,"31.3%","55.6%"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",4,"ELL","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",4,"Non-ELL","*",2419,2469,49,"29.7%","70.9%"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",5,"ELL","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",5,"Non-ELL","*",2487,2461,-26,"0.0%","12.2%"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",6,"Non-ELL",33,2474,2505,31,"48.5%","62.1%"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",7,"Non-ELL",31,2490,2550,60,"67.7%","92.4%"
"=""2630013""","Odyssey Community School District","=""2635113""","Odyssey Community School",8,"Non-ELL",37,2551,2548,-2,"27.0%","39.5%"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School",4,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School",4,"Non-ELL","*",2442,2523,81,"72.9%","100.0%"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School",5,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School",5,"Non-ELL","*",2514,2556,42,"54.7%","80.8%"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School",6,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School",6,"Non-ELL","*",2517,2531,14,"28.1%","48.4%"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School",7,"Non-ELL",104,2529,2581,52,"65.4%","87.2%"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School",8,"ELL","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District","=""1065211""","Old Saybrook Middle School",8,"Non-ELL","*",2571,2574,4,"28.9%","42.7%"
"=""1070011""","Orange School District","=""1070511""","Peck Place School",4,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District","=""1070511""","Peck Place School",4,"Non-ELL","*",2465,2508,43,"33.9%","68.5%"
"=""1070011""","Orange School District","=""1070511""","Peck Place School",5,"Non-ELL",59,2527,2566,39,"50.8%","74.4%"
"=""1070011""","Orange School District","=""1070511""","Peck Place School",6,"Non-ELL",71,2548,2570,22,"40.8%","62.7%"
"=""1070011""","Orange School District","=""1070311""","Race Brook School",4,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District","=""1070311""","Race Brook School",4,"Non-ELL","*",2451,2505,54,"44.7%","79.0%"
"=""1070011""","Orange School District","=""1070311""","Race Brook School",5,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District","=""1070311""","Race Brook School",5,"Non-ELL","*",2496,2527,31,"47.4%","69.6%"
"=""1070011""","Orange School District","=""1070311""","Race Brook School",6,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District","=""1070311""","Race Brook School",6,"Non-ELL","*",2556,2602,46,"67.1%","83.1%"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",4,"Non-ELL",50,2463,2510,48,"44.0%","71.4%"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",5,"Non-ELL",43,2529,2559,30,"51.2%","69.9%"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",6,"ELL","*","*","*","*","*","*"
"=""1070011""","Orange School District","=""1070411""","Turkey Hill School",6,"Non-ELL","*",2554,2615,60,"71.7%","92.7%"
"=""1080011""","Oxford School District","=""1080411""","Alternative Education",7,"Non-ELL","*","*","*","*","*","*"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",6,"ELL","*","*","*","*","*","*"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",6,"Non-ELL","*",2512,2547,35,"40.6%","68.1%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",7,"Non-ELL",155,2514,2563,49,"69.0%","87.2%"
"=""1080011""","Oxford School District","=""1085111""","Great Oak School",8,"Non-ELL",159,2535,2555,20,"43.4%","58.6%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",4,"ELL",6,"*","*","*","*","*"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",4,"Non-ELL",141,2464,2512,48,"40.4%","70.7%"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",5,"ELL","*","*","*","*","*","*"
"=""1080011""","Oxford School District","=""1080111""","Oxford Center School",5,"Non-ELL","*",2501,2533,32,"44.8%","68.4%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",5,"ELL","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",5,"Non-ELL","*",2396,2453,57,"64.4%","85.8%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",6,"ELL","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",6,"Non-ELL","*",2406,2444,38,"50.6%","72.4%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",7,"ELL","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",7,"Non-ELL","*",2474,2514,40,"48.1%","69.6%"
"=""2830013""","Park City Prep Charter School District","=""2835113""","Park City Prep Charter School",8,"Non-ELL",81,2517,2573,56,"67.9%","80.7%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",6,"ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",6,"Non-ELL","*",2472,2540,68,"72.5%","93.5%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",7,"ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",7,"Non-ELL","*",2491,2535,43,"56.0%","76.7%"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",8,"ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District","=""1095111""","Plainfield Central School",8,"Non-ELL","*",2488,2560,73,"75.3%","91.2%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",4,"Non-ELL",157,2431,2479,48,"37.6%","71.9%"
"=""1090011""","Plainfield School District","=""1090311""","Plainfield Memorial School",5,"Non-ELL",151,2460,2493,34,"39.7%","65.8%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",4,"ELL",7,"*","*","*","*","*"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",4,"Non-ELL",36,2456,2494,38,"22.2%","59.6%"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",5,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District","=""1100411""","Frank T. Wheeler School",5,"Non-ELL","*",2496,2515,19,"35.3%","50.9%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",4,"ELL",6,"*","*","*","*","*"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",4,"Non-ELL",60,2450,2479,30,"20.0%","52.5%"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",5,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District","=""1100211""","Linden Street School",5,"Non-ELL","*",2473,2499,26,"31.8%","59.8%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",4,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",4,"Non-ELL","*",2453,2501,49,"42.9%","73.3%"
"=""1100011""","Plainville School District","=""1100511""","Louis Toffolon School",5,"Non-ELL",50,2485,2519,33,"36.0%","66.1%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",6,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",6,"Non-ELL","*",2510,2534,24,"37.2%","57.8%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",7,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",7,"Non-ELL","*",2499,2526,27,"38.1%","60.5%"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",8,"ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District","=""1105211""","Middle School of Plainville",8,"Non-ELL","*",2491,2547,56,"63.6%","81.2%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",6,"Non-ELL",107,2490,2515,25,"41.1%","62.7%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",7,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",7,"Non-ELL","*",2489,2533,44,"52.3%","70.9%"
"=""1110011""","Plymouth School District","=""1115111""","Eli Terry Jr. Middle School",8,"Non-ELL",98,2510,2565,55,"60.2%","77.6%"
"=""1110011""","Plymouth School District","=""1110411""","Harry S. Fisher Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District","=""1110411""","Harry S. Fisher Elementary School",4,"Non-ELL","*",2423,2466,43,"24.2%","67.0%"
"=""1110011""","Plymouth School District","=""1110411""","Harry S. Fisher Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District","=""1110411""","Harry S. Fisher Elementary School",5,"Non-ELL","*",2477,2515,38,"48.9%","73.7%"
"=""1110011""","Plymouth School District","=""1110211""","Plymouth Center School",4,"ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District","=""1110211""","Plymouth Center School",4,"Non-ELL","*",2439,2501,62,"51.9%","86.9%"
"=""1110011""","Plymouth School District","=""1110211""","Plymouth Center School",5,"Non-ELL",53,2482,2550,68,"71.7%","91.0%"
