"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0930011""","New Haven School District","=""0935511""","Betsy Ross Arts Magnet School",7,"Non-ELL","*",2491,2522,31,"30.6%","56.4%"
"=""0930011""","New Haven School District","=""0935511""","Betsy Ross Arts Magnet School",8,"ELL",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0935511""","Betsy Ross Arts Magnet School",8,"Non-ELL",107,2512,2555,43,"51.4%","72.0%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",4,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",4,"Non-ELL","*",2377,2427,51,"34.1%","62.4%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",5,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",5,"Non-ELL","*",2423,2481,57,"43.9%","72.4%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",6,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",6,"Non-ELL","*",2419,2456,36,"29.7%","54.7%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",7,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",7,"Non-ELL","*",2507,2526,18,"23.1%","41.5%"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",8,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934311""","Bishop Woods School",8,"Non-ELL","*",2475,2522,46,"47.4%","66.5%"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",4,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",4,"Non-ELL","*",2374,2393,20,"21.3%","44.4%"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",5,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",5,"Non-ELL","*",2407,2462,55,"48.7%","69.2%"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",6,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",6,"Non-ELL","*",2442,2484,42,"37.5%","61.0%"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",7,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",7,"Non-ELL","*",2495,2544,49,"38.7%","72.0%"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",8,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0932111""","Brennan Rogers School",8,"Non-ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",4,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",4,"Non-ELL","*",2331,2378,47,"27.3%","56.3%"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",5,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",5,"Non-ELL","*",2410,2449,39,"25.8%","49.7%"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",6,"Non-ELL","*",2403,2459,56,"43.3%","74.5%"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",7,"Non-ELL","*",2432,2469,36,"39.4%","66.2%"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",8,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934811""","Celentano BioTech, Health and Medical Magnet School",8,"Non-ELL","*",2508,2508,-0,"23.1%","40.2%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",4,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",4,"Non-ELL","*",2362,2412,51,"23.7%","63.0%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",5,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",5,"Non-ELL","*",2394,2466,72,"45.9%","78.3%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"ELL",14,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"Non-ELL",45,2443,2494,50,"44.4%","73.0%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"ELL",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"Non-ELL",38,2455,2475,20,"31.6%","48.6%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"ELL",10,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"Non-ELL",36,2458,2513,55,"52.8%","76.0%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"ELL",20,2321,2392,71,"30.0%","77.1%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"Non-ELL",41,2348,2424,76,"43.9%","79.0%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",5,"ELL",24,2330,2390,59,"45.8%","68.5%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",5,"Non-ELL",37,2382,2453,70,"43.2%","76.8%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",6,"ELL",14,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",6,"Non-ELL",38,2455,2500,45,"39.5%","63.0%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",7,"ELL",10,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",7,"Non-ELL",36,2472,2503,31,"27.8%","51.7%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",8,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",8,"Non-ELL","*",2511,2524,14,"30.6%","48.6%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",4,"ELL",18,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",4,"Non-ELL",25,2387,2443,56,"32.0%","65.5%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",5,"ELL",23,2406,2457,51,"30.4%","63.9%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",5,"Non-ELL",25,2438,2482,44,"36.0%","60.4%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",6,"ELL",14,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",6,"Non-ELL",22,2473,2515,42,"40.9%","55.9%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",7,"ELL",13,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",7,"Non-ELL",29,2502,2515,13,"20.7%","44.5%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"ELL",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"Non-ELL",27,2515,2561,46,"55.6%","74.7%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",4,"ELL",7,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",4,"Non-ELL",62,2396,2469,73,"51.6%","81.6%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",5,"ELL",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",5,"Non-ELL",58,2423,2494,71,"55.2%","78.5%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"Non-ELL","*",2470,2510,40,"50.8%","71.7%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",7,"Non-ELL","*",2479,2537,59,"53.6%","77.4%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"Non-ELL","*",2511,2565,54,"55.4%","79.5%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",4,"Non-ELL",50,2416,2464,48,"38.0%","64.4%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",5,"Non-ELL",45,2437,2481,44,"28.9%","60.7%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",6,"Non-ELL",45,2475,2517,42,"44.4%","66.9%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",7,"Non-ELL",39,2515,2543,28,"38.5%","62.9%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",8,"Non-ELL",38,2495,2541,45,"50.0%","74.1%"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",6,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",6,"Non-ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",7,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",7,"Non-ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0935611""","Domus Academy",8,"Non-ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",4,"ELL",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",4,"Non-ELL",38,2386,2460,74,"60.5%","83.5%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",5,"ELL",8,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",5,"Non-ELL",40,2429,2460,31,"22.5%","50.9%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",6,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",6,"Non-ELL","*",2465,2496,31,"31.6%","58.7%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",7,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",7,"Non-ELL","*",2517,2528,11,"30.0%","48.1%"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",8,"ELL",6,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934611""","East Rock Community Magnet School",8,"Non-ELL",36,2514,2527,13,"22.2%","39.8%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",4,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",4,"Non-ELL","*",2444,2485,41,"45.8%","66.5%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",5,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",5,"Non-ELL","*",2441,2512,71,"63.0%","85.3%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",6,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",6,"Non-ELL","*",2432,2468,37,"43.2%","64.9%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",7,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",7,"Non-ELL","*",2507,2532,25,"35.0%","49.0%"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",8,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931211""","Edgewood School",8,"Non-ELL","*",2508,2522,14,"26.1%","51.4%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",6,"Non-ELL",65,2541,2567,26,"47.7%","67.8%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",7,"Non-ELL",94,2548,2577,30,"40.4%","62.0%"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",8,"ELL","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0931711""","Engineering - Science University Magnet School",8,"Non-ELL","*",2549,2558,9,"26.7%","46.2%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",4,"ELL",24,2312,2342,31,"20.8%","44.8%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",4,"Non-ELL",38,2355,2402,47,"28.9%","61.0%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",5,"ELL",44,2322,2382,60,"40.9%","70.0%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",5,"Non-ELL",28,2412,2453,41,"39.3%","58.8%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",6,"ELL",27,2341,2393,52,"40.7%","58.3%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",6,"Non-ELL",37,2427,2485,58,"59.5%","78.5%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",7,"ELL",30,2365,2411,46,"36.7%","61.2%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",7,"Non-ELL",45,2484,2511,27,"35.6%","53.1%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",8,"ELL",24,2392,2425,33,"25.0%","43.8%"
"=""0930011""","New Haven School District","=""0931611""","Fair Haven School",8,"Non-ELL",33,2505,2566,62,"57.6%","83.3%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",4,"ELL",22,2352,2383,31,"18.2%","48.8%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",4,"Non-ELL",27,2379,2399,20,"11.1%","39.8%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",5,"ELL",19,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",5,"Non-ELL",29,2428,2464,37,"31.0%","61.0%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",6,"ELL",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",6,"Non-ELL",33,2442,2467,25,"27.3%","51.0%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",7,"ELL",10,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",7,"Non-ELL",38,2491,2522,31,"34.2%","54.0%"
"=""0930011""","New Haven School District","=""0930711""","Hill Central Music Academy",8,"ELL",6,"*","*","*","*","*"
