"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0890011""","New Britain School District","=""0899111""","Alternative Center School",8,"Math","Eligible For Lunch",6,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891011""","Behavior Support",4,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891011""","Behavior Support",4,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",4,"ELA","Eligible For Lunch",50,2378,2400,23,"10.0%","41.9%"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",4,"ELA","Not Eligible For Lunch",7,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",4,"Math","Eligible For Lunch",50,2379,2384,4,"2.0%","25.1%"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",4,"Math","Not Eligible For Lunch",6,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",5,"ELA","Eligible For Lunch",53,2386,2439,53,"41.5%","66.0%"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",5,"ELA","Not Eligible For Lunch",8,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",5,"Math","Eligible For Lunch",56,2395,2405,10,"21.4%","36.3%"
"=""0890011""","New Britain School District","=""0890311""","Chamberlain  Elementary School",5,"Math","Not Eligible For Lunch",8,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",4,"ELA","Eligible For Lunch",77,2367,2396,29,"24.7%","44.7%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",4,"ELA","Not Eligible For Lunch",14,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",4,"Math","Eligible For Lunch",77,2368,2395,27,"7.8%","42.7%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",4,"Math","Not Eligible For Lunch",14,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",5,"ELA","Eligible For Lunch",61,2381,2433,51,"34.4%","68.0%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",5,"ELA","Not Eligible For Lunch",8,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",5,"Math","Eligible For Lunch",61,2404,2425,21,"29.5%","50.6%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",5,"Math","Not Eligible For Lunch",8,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",6,"ELA","Eligible For Lunch",74,2425,2462,37,"35.1%","60.7%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",6,"ELA","Not Eligible For Lunch",11,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",6,"Math","Eligible For Lunch",75,2438,2443,6,"21.3%","35.1%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",6,"Math","Not Eligible For Lunch",11,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",7,"ELA","Eligible For Lunch",64,2445,2458,12,"26.6%","40.2%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",7,"ELA","Not Eligible For Lunch",15,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",7,"Math","Eligible For Lunch",64,2427,2421,-6,"23.4%","38.7%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",7,"Math","Not Eligible For Lunch",15,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",8,"ELA","Eligible For Lunch",58,2447,2475,27,"29.3%","56.8%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",8,"ELA","Not Eligible For Lunch",8,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",8,"Math","Eligible For Lunch",58,2433,2419,-14,"12.1%","31.7%"
"=""0890011""","New Britain School District","=""0891111""","Frank J. DiLoreto School",8,"Math","Not Eligible For Lunch",8,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890511""","Gaffney School",4,"ELA","Eligible For Lunch",49,2384,2420,36,"28.6%","55.0%"
"=""0890011""","New Britain School District","=""0890511""","Gaffney School",4,"ELA","Not Eligible For Lunch",11,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890511""","Gaffney School",4,"Math","Eligible For Lunch",51,2407,2436,29,"19.6%","52.8%"
"=""0890011""","New Britain School District","=""0890511""","Gaffney School",4,"Math","Not Eligible For Lunch",10,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890511""","Gaffney School",5,"ELA","Eligible For Lunch",35,2405,2445,40,"28.6%","54.5%"
"=""0890011""","New Britain School District","=""0890511""","Gaffney School",5,"ELA","Not Eligible For Lunch",10,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890511""","Gaffney School",5,"Math","Eligible For Lunch",35,2433,2425,-8,"17.1%","31.8%"
"=""0890011""","New Britain School District","=""0890511""","Gaffney School",5,"Math","Not Eligible For Lunch",10,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890611""","Holmes School",4,"ELA","Eligible For Lunch",39,2365,2433,68,"43.6%","72.3%"
"=""0890011""","New Britain School District","=""0890611""","Holmes School",4,"ELA","Not Eligible For Lunch",16,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890611""","Holmes School",4,"Math","Eligible For Lunch",39,2394,2446,52,"43.6%","73.8%"
"=""0890011""","New Britain School District","=""0890611""","Holmes School",4,"Math","Not Eligible For Lunch",16,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890611""","Holmes School",5,"ELA","Eligible For Lunch",40,2432,2488,55,"42.5%","67.8%"
"=""0890011""","New Britain School District","=""0890611""","Holmes School",5,"ELA","Not Eligible For Lunch",18,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890611""","Holmes School",5,"Math","Eligible For Lunch",40,2433,2472,38,"50.0%","73.4%"
"=""0890011""","New Britain School District","=""0890611""","Holmes School",5,"Math","Not Eligible For Lunch",18,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",6,"ELA","Eligible For Lunch",27,2590,2608,19,"44.4%","55.0%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",6,"ELA","Not Eligible For Lunch",21,2616,2643,27,"52.4%","59.2%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",6,"Math","Eligible For Lunch",27,2571,2561,-10,"18.5%","33.1%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",6,"Math","Not Eligible For Lunch",21,2595,2593,-1,"23.8%","34.8%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",7,"ELA","Eligible For Lunch",26,2603,2648,45,"57.7%","72.5%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",7,"ELA","Not Eligible For Lunch",23,2581,2626,46,"52.2%","75.3%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",7,"Math","Eligible For Lunch",26,2585,2608,23,"46.2%","62.6%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",7,"Math","Not Eligible For Lunch",23,2581,2605,24,"30.4%","58.9%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",8,"ELA","Eligible For Lunch",25,2624,2631,7,"40.0%","54.5%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",8,"ELA","Not Eligible For Lunch",23,2622,2647,25,"47.8%","69.4%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",8,"Math","Eligible For Lunch",26,2599,2612,13,"42.3%","52.5%"
"=""0890011""","New Britain School District","=""0895411""","House of Arts Letters and Science (HALS)  Academy",8,"Math","Not Eligible For Lunch",23,2614,2623,9,"34.8%","50.5%"
"=""0890011""","New Britain School District","=""0890711""","Jefferson School",4,"ELA","Eligible For Lunch",54,2373,2427,54,"40.7%","65.7%"
"=""0890011""","New Britain School District","=""0890711""","Jefferson School",4,"ELA","Not Eligible For Lunch",9,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890711""","Jefferson School",4,"Math","Eligible For Lunch",54,2377,2425,48,"37.0%","68.2%"
"=""0890011""","New Britain School District","=""0890711""","Jefferson School",4,"Math","Not Eligible For Lunch",9,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890711""","Jefferson School",5,"ELA","Eligible For Lunch",47,2408,2436,28,"25.5%","50.5%"
"=""0890011""","New Britain School District","=""0890711""","Jefferson School",5,"ELA","Not Eligible For Lunch",11,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890711""","Jefferson School",5,"Math","Eligible For Lunch",47,2418,2423,4,"17.0%","33.4%"
"=""0890011""","New Britain School District","=""0890711""","Jefferson School",5,"Math","Not Eligible For Lunch",12,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890811""","Lincoln School",4,"ELA","Eligible For Lunch","*",2391,2435,44,"30.5%","60.0%"
"=""0890011""","New Britain School District","=""0890811""","Lincoln School",4,"ELA","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890811""","Lincoln School",4,"Math","Eligible For Lunch","*",2395,2423,29,"15.3%","47.8%"
"=""0890011""","New Britain School District","=""0890811""","Lincoln School",4,"Math","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890811""","Lincoln School",5,"ELA","Eligible For Lunch",62,2392,2423,32,"19.4%","46.8%"
"=""0890011""","New Britain School District","=""0890811""","Lincoln School",5,"ELA","Not Eligible For Lunch",16,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890811""","Lincoln School",5,"Math","Eligible For Lunch",67,2402,2401,-0,"17.9%","35.9%"
"=""0890011""","New Britain School District","=""0890811""","Lincoln School",5,"Math","Not Eligible For Lunch",16,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",4,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",4,"ELA","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",4,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",4,"Math","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",5,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",5,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",6,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",6,"ELA","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",6,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",6,"Math","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",7,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0899011""","New Britain Transition Center",7,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890911""","Northend School",4,"ELA","Eligible For Lunch","*",2377,2418,41,"26.5%","54.7%"
"=""0890011""","New Britain School District","=""0890911""","Northend School",4,"ELA","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890911""","Northend School",4,"Math","Eligible For Lunch","*",2369,2406,36,"15.2%","52.2%"
"=""0890011""","New Britain School District","=""0890911""","Northend School",4,"Math","Not Eligible For Lunch","*","*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890911""","Northend School",5,"ELA","Eligible For Lunch",37,2372,2425,53,"40.5%","65.8%"
"=""0890011""","New Britain School District","=""0890911""","Northend School",5,"ELA","Not Eligible For Lunch",7,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0890911""","Northend School",5,"Math","Eligible For Lunch",37,2366,2377,11,"21.6%","38.6%"
"=""0890011""","New Britain School District","=""0890911""","Northend School",5,"Math","Not Eligible For Lunch",7,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",6,"ELA","Eligible For Lunch",195,2419,2440,21,"28.7%","48.5%"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",6,"ELA","Not Eligible For Lunch",32,2459,2469,10,"28.1%","46.7%"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",6,"Math","Eligible For Lunch",200,2406,2415,9,"24.5%","42.9%"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",6,"Math","Not Eligible For Lunch",32,2438,2460,22,"31.3%","51.0%"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",7,"ELA","Eligible For Lunch",175,2429,2465,36,"33.7%","54.8%"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",7,"ELA","Not Eligible For Lunch",13,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",7,"Math","Eligible For Lunch",173,2408,2435,26,"43.4%","62.2%"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",7,"Math","Not Eligible For Lunch",13,"*","*","*","*","*"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",8,"ELA","Eligible For Lunch",181,2456,2478,22,"27.1%","45.4%"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",8,"ELA","Not Eligible For Lunch",31,2470,2497,28,"32.3%","53.4%"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",8,"Math","Eligible For Lunch",187,2441,2446,5,"25.1%","40.3%"
"=""0890011""","New Britain School District","=""0895311""","Pulaski Middle School",8,"Math","Not Eligible For Lunch",32,2467,2463,-3,"18.8%","36.5%"
"=""0890011""","New Britain School District","=""0895211""","Slade Middle School",6,"ELA","Eligible For Lunch",197,2415,2422,6,"18.3%","37.5%"
"=""0890011""","New Britain School District","=""0895211""","Slade Middle School",6,"ELA","Not Eligible For Lunch",30,2480,2470,-10,"20.0%","31.8%"
