"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""2010012""","Regional School District 01","=""2010312""","SELC","Not Eligible For Lunch","*","*","*"
"=""2010012""","Regional School District 01","=""2010212""","TOTAL","Not Eligible For Lunch","*","*","*"
"=""2040012""","Regional School District 04","=""2045112""","John Winthrop Middle School","Eligible For Lunch",42,"38.1%","56.1%"
"=""2040012""","Regional School District 04","=""2045112""","John Winthrop Middle School","Not Eligible For Lunch",257,"41.6%","59.2%"
"=""2050012""","Regional School District 05","=""2055112""","Amity Middle School: Bethany","Eligible For Lunch",17,"*","*"
"=""2050012""","Regional School District 05","=""2055112""","Amity Middle School: Bethany","Not Eligible For Lunch",340,"66.5%","82.2%"
"=""2050012""","Regional School District 05","=""2055212""","Amity Middle School: Orange","Eligible For Lunch",15,"*","*"
"=""2050012""","Regional School District 05","=""2055212""","Amity Middle School: Orange","Not Eligible For Lunch",337,"51.9%","67.5%"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School","Eligible For Lunch",10,"*","*"
"=""2060012""","Regional School District 06","=""2060112""","Goshen Center School","Not Eligible For Lunch",51,"54.9%","78.0%"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School","Eligible For Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2060212""","James Morris School","Not Eligible For Lunch","*","48.5%","68.2%"
"=""2060012""","Regional School District 06","=""2066112""","Wamogo Regional High School","Eligible For Lunch",19,"*","*"
"=""2060012""","Regional School District 06","=""2066112""","Wamogo Regional High School","Not Eligible For Lunch",95,"32.6%","48.6%"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School","Eligible For Lunch","*","*","*"
"=""2060012""","Regional School District 06","=""2060312""","Warren Elementary School","Not Eligible For Lunch","*","37.0%","60.6%"
"=""2070012""","Regional School District 07","=""2079012""","FLEX","Eligible For Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2079012""","FLEX","Not Eligible For Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2079212""","Links","Not Eligible For Lunch","*","*","*"
"=""2070012""","Regional School District 07","=""2075112""","Northwestern Regional Middle School","Eligible For Lunch",18,"*","*"
"=""2070012""","Regional School District 07","=""2075112""","Northwestern Regional Middle School","Not Eligible For Lunch",258,"60.5%","77.8%"
"=""2080012""","Regional School District 08","=""2085112""","RHAM Middle School","Eligible For Lunch",44,"36.4%","58.6%"
"=""2080012""","Regional School District 08","=""2085112""","RHAM Middle School","Not Eligible For Lunch",505,"43.0%","59.5%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School","Eligible For Lunch",48,"31.3%","47.5%"
"=""2100012""","Regional School District 10","=""2105112""","Har-Bur Middle School","Not Eligible For Lunch",702,"36.8%","55.3%"
"=""2100012""","Regional School District 10","=""2100312""","Harwinton Consolidated School","Eligible For Lunch",6,"*","*"
"=""2100012""","Regional School District 10","=""2100312""","Harwinton Consolidated School","Not Eligible For Lunch",77,"79.2%","100.0%"
"=""2100012""","Regional School District 10","=""2100212""","Lake Garda Elementary School","Eligible For Lunch",10,"*","*"
"=""2100012""","Regional School District 10","=""2100212""","Lake Garda Elementary School","Not Eligible For Lunch",67,"41.8%","74.3%"
"=""2110012""","Regional School District 11","=""2116112""","Parish Hill High School","Eligible For Lunch",25,"40.0%","67.3%"
"=""2110012""","Regional School District 11","=""2116112""","Parish Hill High School","Not Eligible For Lunch",55,"50.9%","67.1%"
"=""2120012""","Regional School District 12","=""2120212""","Booth Free School","Eligible For Lunch","*","*","*"
"=""2120012""","Regional School District 12","=""2120212""","Booth Free School","Not Eligible For Lunch","*","73.3%","94.1%"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School","Eligible For Lunch",14,"*","*"
"=""2120012""","Regional School District 12","=""2120312""","Shepaug Valley School","Not Eligible For Lunch",150,"60.0%","80.7%"
"=""2120012""","Regional School District 12","=""2120112""","The Burnham School","Eligible For Lunch","*","*","*"
"=""2120012""","Regional School District 12","=""2120112""","The Burnham School","Not Eligible For Lunch","*","*","*"
"=""2120012""","Regional School District 12","=""2120412""","Washington Primary School","Eligible For Lunch","*","*","*"
"=""2120012""","Regional School District 12","=""2120412""","Washington Primary School","Not Eligible For Lunch","*","66.7%","87.1%"
"=""2130012""","Regional School District 13","=""2130212""","Francis E. Korn School","Eligible For Lunch","*","*","*"
"=""2130012""","Regional School District 13","=""2130212""","Francis E. Korn School","Not Eligible For Lunch","*","37.7%","77.3%"
"=""2130012""","Regional School District 13","=""2135112""","Frank Ward Strong School","Eligible For Lunch",29,"31.0%","54.4%"
"=""2130012""","Regional School District 13","=""2135112""","Frank Ward Strong School","Not Eligible For Lunch",282,"46.8%","65.3%"
"=""2130012""","Regional School District 13","=""2130512""","John Lyman School","Eligible For Lunch","*","*","*"
"=""2130012""","Regional School District 13","=""2130512""","John Lyman School","Not Eligible For Lunch","*","36.6%","67.9%"
"=""2130012""","Regional School District 13","=""2130412""","Middlefield Memorial School","Eligible For Lunch",15,"*","*"
"=""2130012""","Regional School District 13","=""2130412""","Middlefield Memorial School","Not Eligible For Lunch",234,"55.6%","76.3%"
"=""2140012""","Regional School District 14","=""2140112""","Bethlehem Elementary School","Eligible For Lunch",12,"*","*"
"=""2140012""","Regional School District 14","=""2140112""","Bethlehem Elementary School","Not Eligible For Lunch",84,"26.2%","55.7%"
"=""2140012""","Regional School District 14","=""2140212""","Mitchell Elementary School","Eligible For Lunch",14,"*","*"
"=""2140012""","Regional School District 14","=""2140212""","Mitchell Elementary School","Not Eligible For Lunch",111,"39.6%","59.4%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School","Eligible For Lunch",42,"28.6%","47.3%"
"=""2140012""","Regional School District 14","=""2145112""","Woodbury Middle School","Not Eligible For Lunch",275,"34.5%","53.6%"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School","Eligible For Lunch",16,"*","*"
"=""2150012""","Regional School District 15","=""2150412""","Gainfield Elementary School","Not Eligible For Lunch",119,"52.1%","77.0%"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School","Eligible For Lunch",6,"*","*"
"=""2150012""","Regional School District 15","=""2150712""","Long Meadow Elementary School","Not Eligible For Lunch",146,"44.5%","69.2%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School","Eligible For Lunch",30,"40.0%","54.2%"
"=""2150012""","Regional School District 15","=""2155212""","Memorial Middle School","Not Eligible For Lunch",396,"58.1%","74.7%"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School","Eligible For Lunch",14,"*","*"
"=""2150012""","Regional School District 15","=""2150612""","Middlebury Elementary School","Not Eligible For Lunch",106,"34.9%","62.1%"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School","Eligible For Lunch","*","*","*"
"=""2150012""","Regional School District 15","=""2150512""","Pomperaug School","Not Eligible For Lunch","*","37.5%","59.0%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School","Eligible For Lunch",38,"34.2%","53.3%"
"=""2150012""","Regional School District 15","=""2155112""","Rochambeau Middle School","Not Eligible For Lunch",472,"59.3%","79.2%"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School","Eligible For Lunch",16,"*","*"
"=""2160012""","Regional School District 16","=""2160112""","Laurel Ledge School","Not Eligible For Lunch",104,"53.8%","81.1%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School","Eligible For Lunch",70,"41.4%","55.6%"
"=""2160012""","Regional School District 16","=""2165112""","Long River Middle School","Not Eligible For Lunch",413,"35.8%","57.9%"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School","Eligible For Lunch",32,"34.4%","56.9%"
"=""2160012""","Regional School District 16","=""2160512""","Prospect Elementary School","Not Eligible For Lunch",142,"48.6%","69.8%"
"=""2170012""","Regional School District 17","=""2170212""","Burr District Elementary School","Eligible For Lunch","*","*","*"
"=""2170012""","Regional School District 17","=""2170212""","Burr District Elementary School","Not Eligible For Lunch","*","42.9%","70.8%"
"=""2170012""","Regional School District 17","=""2170112""","Haddam Elementary School","Eligible For Lunch","*","*","*"
"=""2170012""","Regional School District 17","=""2170112""","Haddam Elementary School","Not Eligible For Lunch","*","73.3%","98.3%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School","Eligible For Lunch",66,"48.5%","70.4%"
"=""2170012""","Regional School District 17","=""2175112""","Haddam-Killingworth Middle School","Not Eligible For Lunch",653,"54.7%","73.8%"
"=""2170012""","Regional School District 17","=""2170312""","Killingworth Elementary School","Eligible For Lunch","*","*","*"
"=""2170012""","Regional School District 17","=""2170312""","Killingworth Elementary School","Not Eligible For Lunch","*","44.7%","70.2%"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School","Eligible For Lunch","*","*","*"
"=""2180012""","Regional School District 18","=""2180112""","Lyme Consolidated School","Not Eligible For Lunch","*","51.5%","71.4%"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School","Eligible For Lunch",14,"*","*"
"=""2180012""","Regional School District 18","=""2185112""","Lyme-Old Lyme Middle School","Not Eligible For Lunch",316,"61.4%","77.8%"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School","Eligible For Lunch","*","*","*"
"=""2180012""","Regional School District 18","=""2180212""","Mile Creek School","Not Eligible For Lunch","*","56.3%","74.4%"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180811""","Barlow Mountain Elementary School","Not Eligible For Lunch","*","57.6%","80.1%"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180611""","Branchville Elementary School","Not Eligible For Lunch","*","42.6%","66.3%"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School","Eligible For Lunch",18,"*","*"
"=""1180011""","Ridgefield School District","=""1185111""","East Ridge Middle School","Not Eligible For Lunch",690,"58.1%","74.2%"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180411""","Farmingville Elementary School","Not Eligible For Lunch","*","52.6%","82.0%"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180311""","Ridgebury Elementary School","Not Eligible For Lunch","*","57.5%","83.0%"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School","Eligible For Lunch",7,"*","*"
"=""1180011""","Ridgefield School District","=""1180511""","Scotland Elementary School","Not Eligible For Lunch",117,"76.1%","96.4%"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School","Eligible For Lunch",15,"*","*"
"=""1180011""","Ridgefield School District","=""1185211""","Scotts Ridge Middle School","Not Eligible For Lunch",434,"48.4%","66.2%"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School","Eligible For Lunch","*","*","*"
"=""1180011""","Ridgefield School District","=""1180211""","Veterans Park Elementary School","Not Eligible For Lunch","*","43.8%","71.7%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School","Eligible For Lunch",97,"35.1%","50.1%"
"=""1190011""","Rocky Hill School District","=""1195111""","Albert D. Griswold Middle School","Not Eligible For Lunch",488,"44.1%","62.6%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School","Eligible For Lunch",28,"50.0%","87.2%"
"=""1190011""","Rocky Hill School District","=""1190411""","Myrtle H. Stevens School","Not Eligible For Lunch",108,"61.1%","84.4%"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School","Eligible For Lunch",10,"*","*"
"=""1190011""","Rocky Hill School District","=""1190511""","West Hill School","Not Eligible For Lunch",158,"63.9%","86.7%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School","Eligible For Lunch",19,"*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School","Not Eligible For Lunch",176,"52.3%","69.9%"
