"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",5,"Math","Eligible for Free Lunch",34,2381,2448,67,"79.4%","97.6%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",5,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"ELA","Eligible for Free Lunch",48,2419,2477,58,"50.0%","73.8%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"Math","Eligible for Free Lunch",52,2437,2449,12,"25.0%","45.4%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"ELA","Eligible for Free Lunch",37,2444,2460,16,"24.3%","42.8%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"Math","Eligible for Free Lunch",41,2438,2476,38,"48.8%","68.6%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"ELA","Eligible for Free Lunch",41,2449,2497,48,"46.3%","67.9%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"Math","Eligible for Free Lunch",45,2436,2441,5,"22.2%","36.6%"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934211""","Clemente Leadership Academy",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"ELA","Eligible for Free Lunch",46,2326,2398,72,"37.0%","75.4%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"Math","Eligible for Free Lunch",47,2337,2409,72,"51.1%","82.5%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",5,"ELA","Eligible for Free Lunch",51,2357,2426,69,"43.1%","74.2%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",5,"ELA","Not Eligible for Free/Reduced Lunch",10,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",5,"Math","Eligible for Free Lunch",51,2382,2443,60,"66.7%","86.5%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",5,"Math","Not Eligible for Free/Reduced Lunch",10,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",6,"ELA","Eligible for Free Lunch",40,2441,2489,48,"42.5%","68.8%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",6,"ELA","Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",6,"Math","Eligible for Free Lunch",40,2427,2450,24,"37.5%","55.5%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",6,"Math","Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",7,"ELA","Eligible for Free Lunch",35,2453,2479,26,"17.1%","43.6%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",7,"ELA","Not Eligible for Free/Reduced Lunch",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",7,"Math","Eligible for Free Lunch",35,2440,2446,7,"25.7%","45.3%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",7,"Math","Not Eligible for Free/Reduced Lunch",11,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",8,"ELA","Eligible for Free Lunch",27,2494,2503,10,"25.9%","41.7%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",8,"ELA","Not Eligible for Free/Reduced Lunch",13,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",8,"Math","Eligible for Free Lunch",27,2455,2466,11,"29.6%","48.2%"
"=""0930011""","New Haven School District","=""0930611""","Clinton Avenue School",8,"Math","Not Eligible for Free/Reduced Lunch",13,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",4,"ELA","Eligible for Free Lunch",28,2375,2437,63,"42.9%","70.8%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",4,"ELA","Not Eligible for Free/Reduced Lunch",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",4,"Math","Eligible for Free Lunch",29,2382,2429,47,"31.0%","65.5%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",4,"Math","Not Eligible for Free/Reduced Lunch",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",5,"ELA","Eligible for Free Lunch",33,2429,2476,47,"36.4%","65.6%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",5,"ELA","Not Eligible for Free/Reduced Lunch",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",5,"Math","Eligible for Free Lunch",34,2413,2443,30,"32.4%","61.2%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",5,"Math","Not Eligible for Free/Reduced Lunch",15,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",6,"ELA","Eligible for Free Lunch",20,2454,2482,28,"20.0%","45.4%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",6,"ELA","Not Eligible for Free/Reduced Lunch",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",6,"Math","Eligible for Free Lunch",20,2435,2440,5,"25.0%","44.9%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",6,"Math","Not Eligible for Free/Reduced Lunch",16,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",7,"ELA","Eligible for Free Lunch",30,2472,2491,19,"20.0%","46.7%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",7,"ELA","Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",7,"Math","Eligible for Free Lunch",30,2429,2456,27,"43.3%","63.3%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",7,"Math","Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"ELA","Eligible for Free Lunch",23,2472,2527,55,"52.2%","75.7%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"Math","Eligible for Free Lunch",23,2426,2486,60,"60.9%","74.6%"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0934111""","Columbus Family Academy",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",4,"ELA","Eligible for Free Lunch",44,2373,2436,63,"38.6%","71.9%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",4,"ELA","Not Eligible for Free/Reduced Lunch",25,2420,2503,84,"68.0%","89.7%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",4,"Math","Eligible for Free Lunch",44,2359,2427,68,"50.0%","83.3%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",4,"Math","Not Eligible for Free/Reduced Lunch",25,2426,2487,61,"48.0%","85.6%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",5,"ELA","Eligible for Free Lunch",45,2423,2496,74,"57.8%","84.6%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",5,"ELA","Not Eligible for Free/Reduced Lunch",21,2406,2476,70,"52.4%","71.8%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",5,"Math","Eligible for Free Lunch",45,2402,2445,43,"44.4%","73.3%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",5,"Math","Not Eligible for Free/Reduced Lunch",21,2396,2429,34,"47.6%","68.0%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"ELA","Eligible for Free Lunch",39,2455,2492,38,"46.2%","67.1%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"ELA","Not Eligible for Free/Reduced Lunch","*",2482,2524,42,"59.1%","76.3%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"Math","Eligible for Free Lunch",39,2427,2468,40,"61.5%","81.0%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"Math","Not Eligible for Free/Reduced Lunch","*",2446,2493,47,"54.5%","75.2%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",7,"ELA","Eligible for Free Lunch",44,2480,2531,51,"45.5%","71.8%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",7,"ELA","Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",7,"Math","Eligible for Free Lunch",44,2443,2480,37,"45.5%","67.6%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",7,"Math","Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"ELA","Eligible for Free Lunch",40,2504,2554,50,"47.5%","74.8%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"ELA","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"Math","Eligible for Free Lunch",40,2453,2517,64,"70.0%","80.8%"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"Math","Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0933111""","Conte/West Hills Magnet School",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",4,"ELA","Eligible for Free Lunch",19,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",4,"ELA","Not Eligible for Free/Reduced Lunch",31,2428,2480,52,"41.9%","73.5%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",4,"Math","Eligible for Free Lunch",19,"*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",4,"Math","Not Eligible for Free/Reduced Lunch",32,2407,2460,53,"40.6%","72.8%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",5,"ELA","Not Eligible for Free/Reduced Lunch",27,2467,2510,43,"33.3%","64.4%"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""0930011""","New Haven School District","=""0930911""","Davis 21st Century Magnet Elementary School",5,"Math","Not Eligible for Free/Reduced Lunch",27,2458,2486,28,"44.4%","60.5%"
