"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1000011""","North Canaan School District",6,"Math","Non-Special Education","*",2519,2556,37,"48.1%","74.6%"
"=""1000011""","North Canaan School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"ELA","Non-Special Education","*",2548,2614,66,"77.3%","92.1%"
"=""1000011""","North Canaan School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Math","Non-Special Education","*",2566,2609,43,"59.1%","78.7%"
"=""1000011""","North Canaan School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"ELA","Non-Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Math","Non-Special Education","*","*","*","*","*","*"
"=""1010011""","North Haven School District",4,"ELA","Special Education",30,2344,2411,67,"46.7%","77.6%"
"=""1010011""","North Haven School District",4,"ELA","Non-Special Education",172,2473,2549,76,"69.2%","89.1%"
"=""1010011""","North Haven School District",4,"Math","Special Education",30,2360,2418,59,"53.3%","77.2%"
"=""1010011""","North Haven School District",4,"Math","Non-Special Education",172,2453,2523,70,"62.8%","92.3%"
"=""1010011""","North Haven School District",5,"ELA","Special Education",27,2378,2428,50,"37.0%","65.6%"
"=""1010011""","North Haven School District",5,"ELA","Non-Special Education",191,2502,2563,61,"57.6%","83.6%"
"=""1010011""","North Haven School District",5,"Math","Special Education",27,2389,2441,52,"59.3%","84.0%"
"=""1010011""","North Haven School District",5,"Math","Non-Special Education",192,2495,2545,50,"58.3%","84.9%"
"=""1010011""","North Haven School District",6,"ELA","Special Education",27,2429,2481,52,"51.9%","74.6%"
"=""1010011""","North Haven School District",6,"ELA","Non-Special Education",226,2520,2571,51,"58.0%","79.3%"
"=""1010011""","North Haven School District",6,"Math","Special Education",27,2427,2463,36,"51.9%","68.6%"
"=""1010011""","North Haven School District",6,"Math","Non-Special Education",226,2505,2566,60,"66.4%","89.0%"
"=""1010011""","North Haven School District",7,"ELA","Special Education",16,"*","*","*","*","*"
"=""1010011""","North Haven School District",7,"ELA","Non-Special Education",196,2520,2599,79,"76.0%","92.3%"
"=""1010011""","North Haven School District",7,"Math","Special Education",16,"*","*","*","*","*"
"=""1010011""","North Haven School District",7,"Math","Non-Special Education",197,2515,2598,82,"89.3%","100.0%"
"=""1010011""","North Haven School District",8,"ELA","Special Education",21,2449,2522,73,"61.9%","89.9%"
"=""1010011""","North Haven School District",8,"ELA","Non-Special Education",222,2529,2629,100,"84.2%","98.5%"
"=""1010011""","North Haven School District",8,"Math","Special Education",21,2460,2498,38,"47.6%","65.4%"
"=""1010011""","North Haven School District",8,"Math","Non-Special Education",222,2539,2618,79,"80.2%","94.7%"
"=""1020011""","North Stonington School District",4,"ELA","Non-Special Education",44,2500,2544,44,"52.3%","74.0%"
"=""1020011""","North Stonington School District",4,"Math","Non-Special Education",44,2526,2572,46,"56.8%","74.6%"
"=""1020011""","North Stonington School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"ELA","Non-Special Education","*",2547,2607,60,"72.7%","90.2%"
"=""1020011""","North Stonington School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Math","Non-Special Education","*",2548,2606,58,"76.4%","94.6%"
"=""1020011""","North Stonington School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"ELA","Non-Special Education","*",2549,2541,-8,"21.8%","35.9%"
"=""1020011""","North Stonington School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Math","Non-Special Education","*",2541,2540,-1,"14.5%","28.5%"
"=""1020011""","North Stonington School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"ELA","Non-Special Education","*",2535,2585,51,"63.2%","76.9%"
"=""1020011""","North Stonington School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Math","Non-Special Education","*",2526,2560,35,"47.4%","69.7%"
"=""1020011""","North Stonington School District",8,"ELA","Special Education",7,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"ELA","Non-Special Education",42,2604,2617,13,"33.3%","51.3%"
"=""1020011""","North Stonington School District",8,"Math","Special Education",7,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Math","Non-Special Education",42,2575,2610,36,"50.0%","72.3%"
"=""1030011""","Norwalk School District",4,"ELA","Special Education",94,2326,2377,51,"36.2%","60.0%"
"=""1030011""","Norwalk School District",4,"ELA","Non-Special Education",719,2433,2485,52,"42.7%","67.8%"
"=""1030011""","Norwalk School District",4,"Math","Special Education",96,2351,2397,46,"30.2%","59.4%"
"=""1030011""","Norwalk School District",4,"Math","Non-Special Education",732,2429,2482,54,"44.8%","76.6%"
"=""1030011""","Norwalk School District",5,"ELA","Special Education",106,2384,2415,31,"17.0%","47.3%"
"=""1030011""","Norwalk School District",5,"ELA","Non-Special Education",646,2487,2521,34,"34.8%","59.3%"
"=""1030011""","Norwalk School District",5,"Math","Special Education",106,2393,2404,11,"27.4%","45.5%"
"=""1030011""","Norwalk School District",5,"Math","Non-Special Education",660,2475,2501,26,"37.9%","58.7%"
"=""1030011""","Norwalk School District",6,"ELA","Special Education",98,2406,2421,15,"22.4%","41.4%"
"=""1030011""","Norwalk School District",6,"ELA","Non-Special Education",690,2514,2528,14,"29.6%","48.7%"
"=""1030011""","Norwalk School District",6,"Math","Special Education",97,2398,2385,-13,"19.6%","29.1%"
"=""1030011""","Norwalk School District",6,"Math","Non-Special Education",700,2493,2503,10,"26.4%","45.2%"
"=""1030011""","Norwalk School District",7,"ELA","Special Education",110,2424,2463,40,"30.9%","55.9%"
"=""1030011""","Norwalk School District",7,"ELA","Non-Special Education",665,2532,2565,33,"42.1%","61.6%"
"=""1030011""","Norwalk School District",7,"Math","Special Education",109,2395,2413,18,"31.2%","47.2%"
"=""1030011""","Norwalk School District",7,"Math","Non-Special Education",674,2500,2531,32,"46.9%","67.0%"
"=""1030011""","Norwalk School District",8,"ELA","Special Education",95,2436,2451,15,"18.9%","41.6%"
"=""1030011""","Norwalk School District",8,"ELA","Non-Special Education",626,2543,2564,21,"36.6%","54.7%"
"=""1030011""","Norwalk School District",8,"Math","Special Education",94,2397,2410,13,"27.7%","43.4%"
"=""1030011""","Norwalk School District",8,"Math","Non-Special Education",647,2504,2522,19,"37.1%","54.5%"
"=""1040011""","Norwich School District",4,"ELA","Special Education",46,2292,2344,52,"30.4%","59.1%"
"=""1040011""","Norwich School District",4,"ELA","Non-Special Education",277,2384,2447,62,"44.8%","69.7%"
"=""1040011""","Norwich School District",4,"Math","Special Education",47,2293,2352,59,"40.4%","73.4%"
"=""1040011""","Norwich School District",4,"Math","Non-Special Education",284,2390,2446,56,"41.9%","71.8%"
"=""1040011""","Norwich School District",5,"ELA","Special Education",48,2324,2380,57,"33.3%","59.1%"
"=""1040011""","Norwich School District",5,"ELA","Non-Special Education",275,2437,2493,56,"45.5%","69.0%"
"=""1040011""","Norwich School District",5,"Math","Special Education",49,2346,2376,30,"26.5%","53.1%"
"=""1040011""","Norwich School District",5,"Math","Non-Special Education",279,2438,2470,32,"39.8%","63.0%"
"=""1040011""","Norwich School District",6,"ELA","Special Education",55,2373,2389,16,"14.5%","39.5%"
"=""1040011""","Norwich School District",6,"ELA","Non-Special Education",253,2475,2504,29,"35.2%","56.5%"
"=""1040011""","Norwich School District",6,"Math","Special Education",54,2379,2352,-27,"7.4%","20.8%"
"=""1040011""","Norwich School District",6,"Math","Non-Special Education",254,2458,2489,31,"44.1%","64.0%"
"=""1040011""","Norwich School District",7,"ELA","Special Education",46,2368,2413,45,"39.1%","61.0%"
"=""1040011""","Norwich School District",7,"ELA","Non-Special Education",285,2490,2522,32,"36.8%","59.6%"
"=""1040011""","Norwich School District",7,"Math","Special Education",47,2336,2373,37,"40.4%","63.4%"
"=""1040011""","Norwich School District",7,"Math","Non-Special Education",289,2478,2499,20,"37.4%","56.9%"
"=""1040011""","Norwich School District",8,"ELA","Special Education",52,2420,2450,31,"30.8%","58.9%"
"=""1040011""","Norwich School District",8,"ELA","Non-Special Education",292,2512,2536,24,"34.9%","52.1%"
"=""1040011""","Norwich School District",8,"Math","Special Education",51,2395,2412,18,"31.4%","45.8%"
"=""1040011""","Norwich School District",8,"Math","Non-Special Education",289,2493,2511,18,"33.9%","51.6%"
"=""2630013""","Odyssey Community School District",4,"ELA","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"ELA","Non-Special Education","*",2436,2488,52,"48.6%","71.6%"
"=""2630013""","Odyssey Community School District",4,"Math","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Math","Non-Special Education","*",2423,2474,51,"31.4%","74.0%"
"=""2630013""","Odyssey Community School District",5,"ELA","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"ELA","Non-Special Education","*",2480,2512,32,"30.3%","56.3%"
"=""2630013""","Odyssey Community School District",5,"Math","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Math","Non-Special Education","*",2493,2471,-21,"0.0%","11.5%"
"=""2630013""","Odyssey Community School District",6,"ELA","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"ELA","Non-Special Education","*",2500,2549,48,"51.6%","74.2%"
"=""2630013""","Odyssey Community School District",6,"Math","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Math","Non-Special Education","*",2476,2509,33,"51.6%","65.3%"
"=""2630013""","Odyssey Community School District",7,"ELA","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"ELA","Non-Special Education","*",2530,2581,51,"48.1%","74.0%"
"=""2630013""","Odyssey Community School District",7,"Math","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Math","Non-Special Education","*",2508,2569,61,"66.7%","93.7%"
"=""2630013""","Odyssey Community School District",8,"ELA","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"ELA","Non-Special Education","*",2587,2590,2,"15.2%","38.7%"
"=""2630013""","Odyssey Community School District",8,"Math","Special Education","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Math","Non-Special Education","*",2563,2558,-5,"27.3%","39.8%"
"=""1060011""","Old Saybrook School District",4,"ELA","Special Education",10,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",4,"ELA","Non-Special Education",89,2469,2515,46,"39.3%","69.2%"
"=""1060011""","Old Saybrook School District",4,"Math","Special Education",9,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",4,"Math","Non-Special Education",89,2449,2529,80,"71.9%","99.9%"
"=""1060011""","Old Saybrook School District",5,"ELA","Special Education",9,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"ELA","Non-Special Education",74,2527,2562,35,"41.9%","60.4%"
"=""1060011""","Old Saybrook School District",5,"Math","Special Education",9,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"Math","Non-Special Education",78,2523,2565,42,"56.4%","82.7%"
"=""1060011""","Old Saybrook School District",6,"ELA","Special Education",11,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"ELA","Non-Special Education",87,2543,2570,27,"46.0%","64.1%"
"=""1060011""","Old Saybrook School District",6,"Math","Special Education",11,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"Math","Non-Special Education",87,2526,2540,14,"27.6%","48.2%"
"=""1060011""","Old Saybrook School District",7,"ELA","Special Education",17,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",7,"ELA","Non-Special Education",87,2592,2610,18,"40.2%","57.5%"
"=""1060011""","Old Saybrook School District",7,"Math","Special Education",17,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",7,"Math","Non-Special Education",88,2547,2599,53,"68.2%","91.0%"
"=""1060011""","Old Saybrook School District",8,"ELA","Special Education",15,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"ELA","Non-Special Education",102,2597,2636,39,"59.8%","76.8%"
"=""1060011""","Old Saybrook School District",8,"Math","Special Education",14,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"Math","Non-Special Education",101,2585,2590,5,"30.7%","44.0%"
"=""1070011""","Orange School District",4,"ELA","Special Education",10,"*","*","*","*","*"
"=""1070011""","Orange School District",4,"ELA","Non-Special Education",148,2469,2534,65,"60.1%","84.8%"
"=""1070011""","Orange School District",4,"Math","Special Education",10,"*","*","*","*","*"
"=""1070011""","Orange School District",4,"Math","Non-Special Education",148,2465,2514,48,"42.6%","73.8%"
"=""1070011""","Orange School District",5,"ELA","Special Education",12,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"ELA","Non-Special Education",147,2530,2576,46,"51.7%","73.4%"
"=""1070011""","Orange School District",5,"Math","Special Education",12,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"Math","Non-Special Education",149,2523,2558,35,"51.0%","73.5%"
"=""1070011""","Orange School District",6,"ELA","Special Education",12,"*","*","*","*","*"
"=""1070011""","Orange School District",6,"ELA","Non-Special Education",180,2577,2611,33,"55.0%","69.2%"
"=""1070011""","Orange School District",6,"Math","Special Education",12,"*","*","*","*","*"
