"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1020011""","North Stonington School District",4,"ELA","Non-High Needs","*",2501,2547,46,"50.0%","73.5%"
"=""1020011""","North Stonington School District",4,"Math","High Needs","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",4,"Math","Non-High Needs","*",2525,2575,50,"60.0%","77.6%"
"=""1020011""","North Stonington School District",5,"ELA","High Needs",6,"*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"ELA","Non-High Needs",50,2546,2606,60,"72.0%","89.0%"
"=""1020011""","North Stonington School District",5,"Math","High Needs",6,"*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Math","Non-High Needs",50,2547,2606,58,"76.0%","94.9%"
"=""1020011""","North Stonington School District",6,"ELA","High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"ELA","Non-High Needs",44,2558,2552,-7,"25.0%","40.5%"
"=""1020011""","North Stonington School District",6,"Math","High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Math","Non-High Needs",44,2553,2552,-1,"15.9%","27.5%"
"=""1020011""","North Stonington School District",7,"ELA","High Needs",11,"*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"ELA","Non-High Needs",47,2546,2601,55,"66.0%","81.1%"
"=""1020011""","North Stonington School District",7,"Math","High Needs",11,"*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Math","Non-High Needs",47,2531,2575,43,"55.3%","77.0%"
"=""1020011""","North Stonington School District",8,"ELA","High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"ELA","Non-High Needs",36,2608,2617,9,"27.8%","45.8%"
"=""1020011""","North Stonington School District",8,"Math","High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Math","Non-High Needs",36,2571,2608,37,"50.0%","73.2%"
"=""1030011""","Norwalk School District",4,"ELA","High Needs",498,2387,2441,54,"38.8%","64.4%"
"=""1030011""","Norwalk School District",4,"ELA","Non-High Needs",315,2475,2523,48,"47.0%","70.7%"
"=""1030011""","Norwalk School District",4,"Math","High Needs",513,2396,2446,50,"37.4%","68.9%"
"=""1030011""","Norwalk School District",4,"Math","Non-High Needs",315,2458,2516,58,"52.4%","84.0%"
"=""1030011""","Norwalk School District",5,"ELA","High Needs",455,2438,2473,34,"26.6%","53.8%"
"=""1030011""","Norwalk School District",5,"ELA","Non-High Needs",297,2524,2557,33,"41.1%","63.4%"
"=""1030011""","Norwalk School District",5,"Math","High Needs",469,2437,2455,18,"31.3%","50.8%"
"=""1030011""","Norwalk School District",5,"Math","Non-High Needs",297,2505,2539,33,"44.4%","66.5%"
"=""1030011""","Norwalk School District",6,"ELA","High Needs",467,2469,2486,16,"27.6%","48.0%"
"=""1030011""","Norwalk School District",6,"ELA","Non-High Needs",321,2546,2558,11,"30.2%","47.6%"
"=""1030011""","Norwalk School District",6,"Math","High Needs",477,2452,2455,3,"22.2%","39.1%"
"=""1030011""","Norwalk School District",6,"Math","Non-High Needs",320,2525,2539,14,"30.6%","49.4%"
"=""1030011""","Norwalk School District",7,"ELA","High Needs",484,2488,2520,32,"35.5%","56.3%"
"=""1030011""","Norwalk School District",7,"ELA","Non-High Needs",291,2565,2602,36,"48.8%","68.1%"
"=""1030011""","Norwalk School District",7,"Math","High Needs",493,2450,2479,29,"40.2%","60.7%"
"=""1030011""","Norwalk School District",7,"Math","Non-High Needs",290,2544,2575,31,"52.4%","70.3%"
"=""1030011""","Norwalk School District",8,"ELA","High Needs",430,2497,2514,17,"27.0%","47.5%"
"=""1030011""","Norwalk School District",8,"ELA","Non-High Needs",291,2575,2601,26,"45.0%","61.1%"
"=""1030011""","Norwalk School District",8,"Math","High Needs",450,2453,2470,17,"33.1%","50.4%"
"=""1030011""","Norwalk School District",8,"Math","Non-High Needs",291,2547,2567,20,"40.2%","57.3%"
"=""1040011""","Norwich School District",4,"ELA","High Needs",260,2362,2418,57,"39.2%","64.6%"
"=""1040011""","Norwich School District",4,"ELA","Non-High Needs",63,2411,2488,77,"57.1%","82.9%"
"=""1040011""","Norwich School District",4,"Math","High Needs",268,2367,2423,55,"39.6%","70.1%"
"=""1040011""","Norwich School District",4,"Math","Non-High Needs",63,2415,2475,61,"50.8%","80.4%"
"=""1040011""","Norwich School District",5,"ELA","High Needs",260,2408,2463,55,"40.8%","65.8%"
"=""1040011""","Norwich School District",5,"ELA","Non-High Needs",63,2473,2532,59,"55.6%","74.6%"
"=""1040011""","Norwich School District",5,"Math","High Needs",265,2414,2444,30,"35.8%","59.1%"
"=""1040011""","Norwich School District",5,"Math","Non-High Needs",63,2469,2507,38,"46.0%","71.5%"
"=""1040011""","Norwich School District",6,"ELA","High Needs",238,2441,2465,24,"27.7%","50.5%"
"=""1040011""","Norwich School District",6,"ELA","Non-High Needs",70,2510,2547,37,"44.3%","63.8%"
"=""1040011""","Norwich School District",6,"Math","High Needs",238,2430,2446,16,"34.0%","53.2%"
"=""1040011""","Norwich School District",6,"Math","Non-High Needs",70,2491,2526,35,"50.0%","67.4%"
"=""1040011""","Norwich School District",7,"ELA","High Needs",275,2464,2499,36,"36.7%","60.3%"
"=""1040011""","Norwich School District",7,"ELA","Non-High Needs",56,2521,2544,22,"39.3%","57.2%"
"=""1040011""","Norwich School District",7,"Math","High Needs",281,2448,2471,23,"37.7%","57.2%"
"=""1040011""","Norwich School District",7,"Math","Non-High Needs",55,2513,2535,22,"38.2%","61.1%"
"=""1040011""","Norwich School District",8,"ELA","High Needs",270,2489,2513,24,"34.1%","52.5%"
"=""1040011""","Norwich School District",8,"ELA","Non-High Needs",74,2529,2560,31,"35.1%","55.5%"
"=""1040011""","Norwich School District",8,"Math","High Needs",268,2469,2488,19,"34.0%","50.6%"
"=""1040011""","Norwich School District",8,"Math","Non-High Needs",72,2511,2527,16,"31.9%","51.1%"
"=""2630013""","Odyssey Community School District",4,"ELA","High Needs",15,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"ELA","Non-High Needs",23,2441,2493,51,"52.2%","72.2%"
"=""2630013""","Odyssey Community School District",4,"Math","High Needs",15,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Math","Non-High Needs",23,2420,2474,54,"30.4%","77.0%"
"=""2630013""","Odyssey Community School District",5,"ELA","High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"ELA","Non-High Needs",22,2483,2512,29,"31.8%","55.8%"
"=""2630013""","Odyssey Community School District",5,"Math","High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Math","Non-High Needs",22,2495,2477,-18,"0.0%","14.0%"
"=""2630013""","Odyssey Community School District",6,"ELA","High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"ELA","Non-High Needs",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Math","High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Math","Non-High Needs",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"ELA","High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"ELA","Non-High Needs",17,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Math","High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Math","Non-High Needs",17,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"ELA","High Needs",10,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"ELA","Non-High Needs",27,2592,2593,1,"18.5%","42.1%"
"=""2630013""","Odyssey Community School District",8,"Math","High Needs",10,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Math","Non-High Needs",27,2561,2555,-5,"25.9%","40.4%"
"=""1060011""","Old Saybrook School District",4,"ELA","High Needs",30,2407,2455,48,"36.7%","66.3%"
"=""1060011""","Old Saybrook School District",4,"ELA","Non-High Needs",69,2475,2522,47,"40.6%","70.1%"
"=""1060011""","Old Saybrook School District",4,"Math","High Needs",29,2401,2488,88,"79.3%","100.0%"
"=""1060011""","Old Saybrook School District",4,"Math","Non-High Needs",69,2457,2536,79,"71.0%","99.3%"
"=""1060011""","Old Saybrook School District",5,"ELA","High Needs",20,2444,2485,40,"30.0%","61.3%"
"=""1060011""","Old Saybrook School District",5,"ELA","Non-High Needs",63,2535,2570,35,"46.0%","61.5%"
"=""1060011""","Old Saybrook School District",5,"Math","High Needs",21,2451,2489,39,"42.9%","69.6%"
"=""1060011""","Old Saybrook School District",5,"Math","Non-High Needs",66,2532,2575,42,"57.6%","83.9%"
"=""1060011""","Old Saybrook School District",6,"ELA","High Needs",26,2469,2498,29,"38.5%","51.7%"
"=""1060011""","Old Saybrook School District",6,"ELA","Non-High Needs",72,2553,2581,28,"50.0%","68.0%"
"=""1060011""","Old Saybrook School District",6,"Math","High Needs",26,2469,2468,-1,"19.2%","39.0%"
"=""1060011""","Old Saybrook School District",6,"Math","Non-High Needs",72,2531,2548,17,"30.6%","50.4%"
"=""1060011""","Old Saybrook School District",7,"ELA","High Needs",33,2535,2552,17,"39.4%","54.2%"
"=""1060011""","Old Saybrook School District",7,"ELA","Non-High Needs",71,2597,2615,18,"39.4%","57.5%"
"=""1060011""","Old Saybrook School District",7,"Math","High Needs",33,2482,2527,45,"54.5%","70.1%"
"=""1060011""","Old Saybrook School District",7,"Math","Non-High Needs",72,2550,2603,53,"69.4%","93.9%"
"=""1060011""","Old Saybrook School District",8,"ELA","High Needs",32,2538,2581,43,"53.1%","74.3%"
"=""1060011""","Old Saybrook School District",8,"ELA","Non-High Needs",85,2596,2634,38,"58.8%","74.8%"
"=""1060011""","Old Saybrook School District",8,"Math","High Needs",31,2520,2515,-5,"22.6%","41.0%"
"=""1060011""","Old Saybrook School District",8,"Math","Non-High Needs",84,2587,2594,7,"31.0%","43.9%"
"=""1070011""","Orange School District",4,"ELA","High Needs",18,"*","*","*","*","*"
"=""1070011""","Orange School District",4,"ELA","Non-High Needs",140,2474,2540,66,"62.1%","86.4%"
"=""1070011""","Orange School District",4,"Math","High Needs",18,"*","*","*","*","*"
"=""1070011""","Orange School District",4,"Math","Non-High Needs",140,2469,2518,49,"42.9%","74.1%"
"=""1070011""","Orange School District",5,"ELA","High Needs",18,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"ELA","Non-High Needs",141,2531,2577,46,"51.1%","73.4%"
"=""1070011""","Orange School District",5,"Math","High Needs",19,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"Math","Non-High Needs",142,2525,2560,35,"50.7%","73.0%"
"=""1070011""","Orange School District",6,"ELA","High Needs",19,"*","*","*","*","*"
"=""1070011""","Orange School District",6,"ELA","Non-High Needs",173,2577,2612,35,"55.5%","69.6%"
"=""1070011""","Orange School District",6,"Math","High Needs",21,2469,2490,21,"38.1%","62.7%"
"=""1070011""","Orange School District",6,"Math","Non-High Needs",174,2561,2603,42,"60.9%","79.5%"
"=""1080011""","Oxford School District",4,"ELA","High Needs",30,2396,2439,43,"30.0%","60.0%"
"=""1080011""","Oxford School District",4,"ELA","Non-High Needs",117,2485,2519,34,"43.6%","63.0%"
"=""1080011""","Oxford School District",4,"Math","High Needs",30,2393,2455,62,"43.3%","77.0%"
"=""1080011""","Oxford School District",4,"Math","Non-High Needs",117,2479,2525,46,"41.0%","70.4%"
"=""1080011""","Oxford School District",5,"ELA","High Needs",36,2464,2495,31,"22.2%","54.8%"
"=""1080011""","Oxford School District",5,"ELA","Non-High Needs",130,2521,2565,44,"48.5%","67.9%"
"=""1080011""","Oxford School District",5,"Math","High Needs",35,2465,2486,21,"34.3%","53.6%"
"=""1080011""","Oxford School District",5,"Math","Non-High Needs",130,2511,2545,34,"47.7%","72.1%"
"=""1080011""","Oxford School District",6,"ELA","High Needs",29,2474,2489,15,"27.6%","42.0%"
"=""1080011""","Oxford School District",6,"ELA","Non-High Needs",118,2566,2561,-5,"22.0%","35.0%"
"=""1080011""","Oxford School District",6,"Math","High Needs",28,2457,2474,17,"28.6%","49.8%"
"=""1080011""","Oxford School District",6,"Math","Non-High Needs",119,2522,2560,38,"43.7%","72.0%"
"=""1080011""","Oxford School District",7,"ELA","High Needs",22,2475,2489,15,"22.7%","49.4%"
"=""1080011""","Oxford School District",7,"ELA","Non-High Needs",135,2567,2599,33,"52.6%","68.0%"
"=""1080011""","Oxford School District",7,"Math","High Needs",22,2422,2455,33,"50.0%","68.4%"
"=""1080011""","Oxford School District",7,"Math","Non-High Needs",135,2527,2579,52,"72.6%","90.5%"
"=""1080011""","Oxford School District",8,"ELA","High Needs",30,2509,2532,23,"26.7%","45.1%"
"=""1080011""","Oxford School District",8,"ELA","Non-High Needs",129,2581,2602,21,"42.6%","58.1%"
"=""1080011""","Oxford School District",8,"Math","High Needs",30,2483,2501,18,"40.0%","57.0%"
"=""1080011""","Oxford School District",8,"Math","Non-High Needs",129,2548,2568,20,"44.2%","59.0%"
"=""2830013""","Park City Prep Charter School District",5,"ELA","High Needs","*",2406,2470,64,"48.3%","72.8%"
"=""2830013""","Park City Prep Charter School District",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",5,"Math","High Needs","*",2397,2453,57,"64.4%","85.4%"
"=""2830013""","Park City Prep Charter School District",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",6,"ELA","High Needs",69,2412,2451,38,"34.8%","59.1%"
"=""2830013""","Park City Prep Charter School District",6,"ELA","Non-High Needs",19,"*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",6,"Math","High Needs",68,2399,2435,36,"45.6%","70.1%"
"=""2830013""","Park City Prep Charter School District",6,"Math","Non-High Needs",19,"*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",7,"ELA","High Needs",57,2476,2546,71,"59.6%","81.4%"
"=""2830013""","Park City Prep Charter School District",7,"ELA","Non-High Needs",23,2497,2558,62,"56.5%","80.2%"
"=""2830013""","Park City Prep Charter School District",7,"Math","High Needs",57,2476,2511,35,"47.4%","67.1%"
"=""2830013""","Park City Prep Charter School District",7,"Math","Non-High Needs",23,2468,2516,49,"47.8%","73.1%"
"=""2830013""","Park City Prep Charter School District",8,"ELA","High Needs",48,2510,2548,38,"35.4%","62.5%"
"=""2830013""","Park City Prep Charter School District",8,"ELA","Non-High Needs",33,2562,2622,60,"54.5%","80.2%"
"=""2830013""","Park City Prep Charter School District",8,"Math","High Needs",48,2496,2549,52,"60.4%","73.0%"
"=""2830013""","Park City Prep Charter School District",8,"Math","Non-High Needs",33,2546,2608,62,"78.8%","92.0%"
"=""1090011""","Plainfield School District",4,"ELA","High Needs",94,2417,2460,42,"38.3%","62.0%"
"=""1090011""","Plainfield School District",4,"ELA","Non-High Needs",64,2466,2515,49,"39.1%","67.7%"
"=""1090011""","Plainfield School District",4,"Math","High Needs",94,2414,2462,48,"37.2%","71.1%"
"=""1090011""","Plainfield School District",4,"Math","Non-High Needs",64,2457,2503,46,"37.5%","72.0%"
"=""1090011""","Plainfield School District",5,"ELA","High Needs",80,2436,2480,44,"32.5%","60.5%"
"=""1090011""","Plainfield School District",5,"ELA","Non-High Needs",70,2498,2532,34,"40.0%","59.6%"
"=""1090011""","Plainfield School District",5,"Math","High Needs",81,2439,2474,34,"39.5%","66.4%"
"=""1090011""","Plainfield School District",5,"Math","Non-High Needs",70,2483,2516,33,"40.0%","65.1%"
"=""1090011""","Plainfield School District",6,"ELA","High Needs",82,2484,2555,71,"63.4%","86.5%"
"=""1090011""","Plainfield School District",6,"ELA","Non-High Needs",68,2513,2579,66,"64.7%","89.4%"
"=""1090011""","Plainfield School District",6,"Math","High Needs",82,2460,2532,72,"74.4%","95.0%"
"=""1090011""","Plainfield School District",6,"Math","Non-High Needs",68,2489,2552,63,"70.6%","91.9%"
"=""1090011""","Plainfield School District",7,"ELA","High Needs",98,2483,2531,48,"48.0%","68.7%"
"=""1090011""","Plainfield School District",7,"ELA","Non-High Needs",73,2540,2585,44,"53.4%","72.6%"
"=""1090011""","Plainfield School District",7,"Math","High Needs",98,2473,2517,44,"56.1%","74.8%"
"=""1090011""","Plainfield School District",7,"Math","Non-High Needs",72,2514,2557,43,"56.9%","80.2%"
"=""1090011""","Plainfield School District",8,"ELA","High Needs",99,2512,2562,50,"49.5%","74.0%"
"=""1090011""","Plainfield School District",8,"ELA","Non-High Needs",74,2558,2598,39,"51.4%","68.5%"
"=""1090011""","Plainfield School District",8,"Math","High Needs",98,2465,2535,70,"69.4%","85.6%"
