"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1020011""","North Stonington School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Math","Not Eligible for Free/Reduced Lunch","*",2546,2604,58,"76.5%","95.2%"
"=""1020011""","North Stonington School District",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"ELA","Not Eligible for Free/Reduced Lunch",46,2554,2545,-8,"23.9%","38.8%"
"=""1020011""","North Stonington School District",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Math","Not Eligible for Free/Reduced Lunch",46,2548,2546,-2,"17.4%","28.6%"
"=""1020011""","North Stonington School District",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"ELA","Eligible for Free Lunch",10,"*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"ELA","Not Eligible for Free/Reduced Lunch",48,2545,2601,56,"66.7%","81.7%"
"=""1020011""","North Stonington School District",7,"Math","Eligible for Free Lunch",10,"*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Math","Not Eligible for Free/Reduced Lunch",48,2530,2574,44,"56.3%","77.7%"
"=""1020011""","North Stonington School District",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"ELA","Not Eligible for Free/Reduced Lunch",39,2600,2610,11,"28.2%","46.7%"
"=""1020011""","North Stonington School District",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Math","Not Eligible for Free/Reduced Lunch",39,2565,2600,35,"48.7%","70.3%"
"=""1020011""","North Stonington School District",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1030011""","Norwalk School District",4,"ELA","Eligible for Free Lunch",384,2383,2438,56,"38.0%","63.9%"
"=""1030011""","Norwalk School District",4,"ELA","Not Eligible for Free/Reduced Lunch",355,2464,2512,48,"46.2%","69.9%"
"=""1030011""","Norwalk School District",4,"ELA","Eligible for Reduced Lunch",74,2414,2465,51,"41.9%","67.5%"
"=""1030011""","Norwalk School District",4,"Math","Eligible for Free Lunch",397,2394,2442,49,"36.8%","68.1%"
"=""1030011""","Norwalk School District",4,"Math","Not Eligible for Free/Reduced Lunch",356,2450,2508,58,"50.6%","82.2%"
"=""1030011""","Norwalk School District",4,"Math","Eligible for Reduced Lunch",75,2411,2464,53,"41.3%","73.2%"
"=""1030011""","Norwalk School District",5,"ELA","Eligible for Free Lunch",348,2438,2472,34,"26.7%","52.7%"
"=""1030011""","Norwalk School District",5,"ELA","Not Eligible for Free/Reduced Lunch",340,2509,2541,33,"38.2%","61.7%"
"=""1030011""","Norwalk School District",5,"ELA","Eligible for Reduced Lunch",64,2463,2502,39,"31.3%","62.7%"
"=""1030011""","Norwalk School District",5,"Math","Eligible for Free Lunch",357,2434,2452,18,"31.1%","50.3%"
"=""1030011""","Norwalk School District",5,"Math","Not Eligible for Free/Reduced Lunch",343,2494,2525,31,"41.7%","64.1%"
"=""1030011""","Norwalk School District",5,"Math","Eligible for Reduced Lunch",66,2467,2487,20,"37.9%","54.9%"
"=""1030011""","Norwalk School District",6,"ELA","Eligible for Free Lunch",362,2464,2482,17,"27.9%","48.7%"
"=""1030011""","Norwalk School District",6,"ELA","Not Eligible for Free/Reduced Lunch",351,2536,2549,13,"30.2%","47.3%"
"=""1030011""","Norwalk School District",6,"ELA","Eligible for Reduced Lunch",75,2508,2516,8,"25.3%","45.5%"
"=""1030011""","Norwalk School District",6,"Math","Eligible for Free Lunch",370,2446,2450,4,"23.2%","39.8%"
"=""1030011""","Norwalk School District",6,"Math","Not Eligible for Free/Reduced Lunch",351,2517,2528,11,"29.3%","47.7%"
"=""1030011""","Norwalk School District",6,"Math","Eligible for Reduced Lunch",76,2489,2492,3,"19.7%","39.2%"
"=""1030011""","Norwalk School District",7,"ELA","Eligible for Free Lunch",350,2489,2522,33,"37.4%","57.7%"
"=""1030011""","Norwalk School District",7,"ELA","Not Eligible for Free/Reduced Lunch",345,2547,2582,36,"46.1%","66.0%"
"=""1030011""","Norwalk School District",7,"ELA","Eligible for Reduced Lunch",80,2509,2534,26,"30.0%","51.4%"
"=""1030011""","Norwalk School District",7,"Math","Eligible for Free Lunch",358,2451,2479,28,"39.9%","60.7%"
"=""1030011""","Norwalk School District",7,"Math","Not Eligible for Free/Reduced Lunch",344,2525,2554,30,"49.4%","66.8%"
"=""1030011""","Norwalk School District",7,"Math","Eligible for Reduced Lunch",81,2466,2506,40,"45.7%","68.9%"
"=""1030011""","Norwalk School District",8,"ELA","Eligible for Free Lunch",328,2496,2511,15,"25.3%","45.1%"
"=""1030011""","Norwalk School District",8,"ELA","Not Eligible for Free/Reduced Lunch",322,2564,2590,26,"42.9%","59.9%"
"=""1030011""","Norwalk School District",8,"ELA","Eligible for Reduced Lunch",71,2522,2541,19,"36.6%","58.2%"
"=""1030011""","Norwalk School District",8,"Math","Eligible for Free Lunch",346,2451,2468,17,"33.8%","49.8%"
"=""1030011""","Norwalk School District",8,"Math","Not Eligible for Free/Reduced Lunch",324,2534,2553,19,"38.3%","56.0%"
"=""1030011""","Norwalk School District",8,"Math","Eligible for Reduced Lunch",71,2480,2498,18,"35.2%","56.1%"
"=""1040011""","Norwich School District",4,"ELA","Eligible for Free Lunch",220,2356,2413,57,"37.3%","63.8%"
"=""1040011""","Norwich School District",4,"ELA","Not Eligible for Free/Reduced Lunch",75,2402,2474,72,"53.3%","77.9%"
"=""1040011""","Norwich School District",4,"ELA","Eligible for Reduced Lunch",28,2408,2470,62,"57.1%","76.5%"
"=""1040011""","Norwich School District",4,"Math","Eligible for Free Lunch",226,2361,2416,55,"39.4%","69.5%"
"=""1040011""","Norwich School District",4,"Math","Not Eligible for Free/Reduced Lunch",76,2406,2466,60,"50.0%","79.2%"
"=""1040011""","Norwich School District",4,"Math","Eligible for Reduced Lunch",29,2418,2474,56,"37.9%","73.1%"
"=""1040011""","Norwich School District",5,"ELA","Eligible for Free Lunch",225,2403,2456,52,"37.8%","64.3%"
"=""1040011""","Norwich School District",5,"ELA","Not Eligible for Free/Reduced Lunch",66,2471,2532,61,"57.6%","76.2%"
"=""1040011""","Norwich School District",5,"ELA","Eligible for Reduced Lunch",32,2436,2509,73,"56.3%","72.5%"
"=""1040011""","Norwich School District",5,"Math","Eligible for Free Lunch",229,2411,2441,30,"37.1%","59.4%"
"=""1040011""","Norwich School District",5,"Math","Not Eligible for Free/Reduced Lunch",66,2465,2504,39,"47.0%","71.6%"
"=""1040011""","Norwich School District",5,"Math","Eligible for Reduced Lunch",33,2436,2465,29,"24.2%","55.6%"
"=""1040011""","Norwich School District",6,"ELA","Eligible for Free Lunch",204,2441,2465,24,"28.9%","49.8%"
"=""1040011""","Norwich School District",6,"ELA","Not Eligible for Free/Reduced Lunch",82,2494,2530,36,"41.5%","62.8%"
"=""1040011""","Norwich School District",6,"ELA","Eligible for Reduced Lunch",22,2456,2480,24,"18.2%","53.0%"
"=""1040011""","Norwich School District",6,"Math","Eligible for Free Lunch",204,2432,2447,15,"35.3%","53.6%"
"=""1040011""","Norwich School District",6,"Math","Not Eligible for Free/Reduced Lunch",82,2479,2507,28,"43.9%","61.4%"
"=""1040011""","Norwich School District",6,"Math","Eligible for Reduced Lunch",22,2432,2471,39,"36.4%","64.0%"
"=""1040011""","Norwich School District",7,"ELA","Eligible for Free Lunch",219,2459,2493,35,"35.2%","58.7%"
"=""1040011""","Norwich School District",7,"ELA","Not Eligible for Free/Reduced Lunch",63,2504,2528,24,"41.3%","58.6%"
"=""1040011""","Norwich School District",7,"ELA","Eligible for Reduced Lunch",49,2499,2540,41,"40.8%","66.1%"
"=""1040011""","Norwich School District",7,"Math","Eligible for Free Lunch",224,2441,2465,24,"35.7%","56.2%"
"=""1040011""","Norwich School District",7,"Math","Not Eligible for Free/Reduced Lunch",62,2500,2516,17,"33.9%","56.3%"
"=""1040011""","Norwich School District",7,"Math","Eligible for Reduced Lunch",50,2485,2510,25,"52.0%","67.0%"
"=""1040011""","Norwich School District",8,"ELA","Eligible for Free Lunch",228,2483,2508,25,"34.6%","53.4%"
"=""1040011""","Norwich School District",8,"ELA","Not Eligible for Free/Reduced Lunch",78,2526,2557,31,"35.9%","56.3%"
"=""1040011""","Norwich School District",8,"ELA","Eligible for Reduced Lunch",38,2530,2544,14,"28.9%","45.1%"
"=""1040011""","Norwich School District",8,"Math","Eligible for Free Lunch",226,2461,2482,21,"34.5%","52.2%"
"=""1040011""","Norwich School District",8,"Math","Not Eligible for Free/Reduced Lunch",76,2508,2521,13,"30.3%","48.4%"
"=""1040011""","Norwich School District",8,"Math","Eligible for Reduced Lunch",38,2517,2530,13,"34.2%","46.7%"
"=""2630013""","Odyssey Community School District",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"ELA","Not Eligible for Free/Reduced Lunch",23,2441,2493,51,"52.2%","72.2%"
"=""2630013""","Odyssey Community School District",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Math","Not Eligible for Free/Reduced Lunch",23,2420,2474,54,"30.4%","77.0%"
"=""2630013""","Odyssey Community School District",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"ELA","Not Eligible for Free/Reduced Lunch",25,2468,2497,29,"28.0%","53.7%"
"=""2630013""","Odyssey Community School District",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Math","Not Eligible for Free/Reduced Lunch",25,2482,2459,-24,"0.0%","13.7%"
"=""2630013""","Odyssey Community School District",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"ELA","Not Eligible for Free/Reduced Lunch",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Math","Not Eligible for Free/Reduced Lunch",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"ELA","Eligible for Free Lunch",12,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"ELA","Not Eligible for Free/Reduced Lunch",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Math","Eligible for Free Lunch",12,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Math","Not Eligible for Free/Reduced Lunch",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"ELA","Eligible for Free Lunch",8,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"ELA","Not Eligible for Free/Reduced Lunch",29,2587,2590,3,"20.7%","43.0%"
"=""2630013""","Odyssey Community School District",8,"Math","Eligible for Free Lunch",8,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Math","Not Eligible for Free/Reduced Lunch",29,2558,2552,-6,"24.1%","37.7%"
"=""1060011""","Old Saybrook School District",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",4,"ELA","Not Eligible for Free/Reduced Lunch",77,2462,2511,50,"41.6%","71.2%"
"=""1060011""","Old Saybrook School District",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",4,"Math","Not Eligible for Free/Reduced Lunch",77,2446,2527,81,"74.0%","100.0%"
"=""1060011""","Old Saybrook School District",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"ELA","Not Eligible for Free/Reduced Lunch",68,2527,2562,35,"44.1%","60.7%"
"=""1060011""","Old Saybrook School District",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"Math","Not Eligible for Free/Reduced Lunch",71,2525,2567,42,"56.3%","83.1%"
"=""1060011""","Old Saybrook School District",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"ELA","Not Eligible for Free/Reduced Lunch",80,2543,2571,28,"50.0%","66.9%"
"=""1060011""","Old Saybrook School District",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"Math","Not Eligible for Free/Reduced Lunch",80,2522,2536,14,"30.0%","49.0%"
"=""1060011""","Old Saybrook School District",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",7,"ELA","Eligible for Free Lunch",15,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",7,"ELA","Not Eligible for Free/Reduced Lunch",83,2584,2601,17,"38.6%","55.4%"
"=""1060011""","Old Saybrook School District",7,"ELA","Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",7,"Math","Eligible for Free Lunch",15,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",7,"Math","Not Eligible for Free/Reduced Lunch",84,2533,2585,52,"66.7%","89.6%"
"=""1060011""","Old Saybrook School District",7,"Math","Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"ELA","Not Eligible for Free/Reduced Lunch",95,2584,2621,37,"56.8%","73.0%"
"=""1060011""","Old Saybrook School District",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1060011""","Old Saybrook School District",8,"Math","Not Eligible for Free/Reduced Lunch",94,2574,2582,8,"29.8%","43.3%"
"=""1060011""","Old Saybrook School District",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1070011""","Orange School District",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1070011""","Orange School District",4,"ELA","Not Eligible for Free/Reduced Lunch",150,2469,2533,64,"60.0%","84.2%"
"=""1070011""","Orange School District",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1070011""","Orange School District",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1070011""","Orange School District",4,"Math","Not Eligible for Free/Reduced Lunch",151,2464,2511,47,"41.1%","72.3%"
"=""1070011""","Orange School District",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1070011""","Orange School District",5,"ELA","Eligible for Free Lunch",9,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"ELA","Not Eligible for Free/Reduced Lunch",150,2522,2569,47,"50.0%","72.4%"
