"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1660011""","Wolcott School District",5,"Eligible For Lunch",44,2487,2529,42,"40.9%","71.4%"
"=""1660011""","Wolcott School District",5,"Not Eligible For Lunch",132,2513,2561,48,"62.1%","84.0%"
"=""1660011""","Wolcott School District",6,"Eligible For Lunch",32,2527,2556,29,"37.5%","61.2%"
"=""1660011""","Wolcott School District",6,"Not Eligible For Lunch",147,2528,2561,34,"47.6%","68.9%"
"=""1660011""","Wolcott School District",7,"Eligible For Lunch",29,2503,2531,28,"48.3%","63.7%"
"=""1660011""","Wolcott School District",7,"Not Eligible For Lunch",151,2544,2564,20,"34.4%","56.2%"
"=""1660011""","Wolcott School District",8,"Eligible For Lunch",36,2539,2574,35,"61.1%","74.1%"
"=""1660011""","Wolcott School District",8,"Not Eligible For Lunch",187,2557,2596,40,"58.8%","76.4%"
"=""1670011""","Woodbridge School District",4,"Eligible For Lunch",12,"*","*","*","*","*"
"=""1670011""","Woodbridge School District",4,"Not Eligible For Lunch",74,2484,2534,50,"51.4%","77.4%"
"=""1670011""","Woodbridge School District",5,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1670011""","Woodbridge School District",5,"Not Eligible For Lunch",80,2522,2573,51,"62.5%","87.3%"
"=""1670011""","Woodbridge School District",6,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1670011""","Woodbridge School District",6,"Not Eligible For Lunch",104,2525,2595,70,"78.8%","94.4%"
"=""1690011""","Woodstock School District",4,"Eligible For Lunch",12,"*","*","*","*","*"
"=""1690011""","Woodstock School District",4,"Not Eligible For Lunch",61,2457,2487,31,"21.3%","54.7%"
"=""1690011""","Woodstock School District",5,"Eligible For Lunch",14,"*","*","*","*","*"
"=""1690011""","Woodstock School District",5,"Not Eligible For Lunch",88,2483,2509,26,"35.2%","60.6%"
"=""1690011""","Woodstock School District",6,"Eligible For Lunch",14,"*","*","*","*","*"
"=""1690011""","Woodstock School District",6,"Not Eligible For Lunch",73,2494,2521,26,"37.0%","57.1%"
"=""1690011""","Woodstock School District",7,"Eligible For Lunch",13,"*","*","*","*","*"
"=""1690011""","Woodstock School District",7,"Not Eligible For Lunch",92,2551,2594,43,"62.0%","78.2%"
"=""1690011""","Woodstock School District",8,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1690011""","Woodstock School District",8,"Not Eligible For Lunch",79,2587,2584,-3,"26.6%","38.6%"

