"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1090011""","Plainfield School District",7,"Math","Non-ELL","*",2491,2535,43,"56.0%","76.7%"
"=""1090011""","Plainfield School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District",8,"ELA","Non-ELL","*",2533,2578,45,"50.0%","71.1%"
"=""1090011""","Plainfield School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1090011""","Plainfield School District",8,"Math","Non-ELL","*",2487,2559,72,"74.9%","90.7%"
"=""1100011""","Plainville School District",4,"ELA","ELL",15,"*","*","*","*","*"
"=""1100011""","Plainville School District",4,"ELA","Non-ELL",152,2443,2488,44,"38.8%","65.2%"
"=""1100011""","Plainville School District",4,"Math","ELL",15,"*","*","*","*","*"
"=""1100011""","Plainville School District",4,"Math","Non-ELL",152,2452,2491,39,"28.9%","61.9%"
"=""1100011""","Plainville School District",5,"ELA","ELL",7,"*","*","*","*","*"
"=""1100011""","Plainville School District",5,"ELA","Non-ELL",154,2475,2522,47,"38.3%","65.5%"
"=""1100011""","Plainville School District",5,"Math","ELL",7,"*","*","*","*","*"
"=""1100011""","Plainville School District",5,"Math","Non-ELL",152,2481,2508,27,"34.2%","59.9%"
"=""1100011""","Plainville School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",6,"ELA","Non-ELL","*",2519,2545,25,"39.7%","60.0%"
"=""1100011""","Plainville School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",6,"Math","Non-ELL","*",2509,2532,23,"37.0%","57.5%"
"=""1100011""","Plainville School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",7,"ELA","Non-ELL","*",2518,2564,46,"51.7%","70.9%"
"=""1100011""","Plainville School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",7,"Math","Non-ELL","*",2499,2526,27,"38.1%","60.5%"
"=""1100011""","Plainville School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",8,"ELA","Non-ELL","*",2536,2572,35,"46.6%","67.7%"
"=""1100011""","Plainville School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1100011""","Plainville School District",8,"Math","Non-ELL","*",2490,2546,56,"63.4%","81.3%"
"=""1110011""","Plymouth School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",4,"ELA","Non-ELL","*",2440,2484,44,"44.4%","64.9%"
"=""1110011""","Plymouth School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",4,"Math","Non-ELL","*",2432,2483,52,"37.6%","76.5%"
"=""1110011""","Plymouth School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",5,"ELA","Non-ELL","*",2499,2558,59,"59.0%","82.7%"
"=""1110011""","Plymouth School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",5,"Math","Non-ELL","*",2480,2534,54,"61.0%","82.9%"
"=""1110011""","Plymouth School District",6,"ELA","Non-ELL",108,2507,2516,9,"26.9%","44.1%"
"=""1110011""","Plymouth School District",6,"Math","Non-ELL",108,2489,2513,25,"40.7%","62.2%"
"=""1110011""","Plymouth School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",7,"ELA","Non-ELL","*",2511,2546,36,"45.4%","63.8%"
"=""1110011""","Plymouth School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1110011""","Plymouth School District",7,"Math","Non-ELL","*",2489,2533,44,"52.3%","70.9%"
"=""1110011""","Plymouth School District",8,"ELA","Non-ELL",98,2510,2555,44,"44.9%","66.2%"
"=""1110011""","Plymouth School District",8,"Math","Non-ELL",98,2510,2565,55,"60.2%","77.6%"
"=""1120011""","Pomfret School District",4,"ELA","Non-ELL",35,2458,2508,50,"42.9%","73.2%"
"=""1120011""","Pomfret School District",4,"Math","Non-ELL",35,2461,2514,53,"57.1%","83.1%"
"=""1120011""","Pomfret School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1120011""","Pomfret School District",5,"ELA","Non-ELL","*",2502,2552,50,"51.1%","73.6%"
"=""1120011""","Pomfret School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1120011""","Pomfret School District",5,"Math","Non-ELL","*",2517,2552,35,"51.1%","73.7%"
"=""1120011""","Pomfret School District",6,"ELA","Non-ELL",46,2550,2568,18,"41.3%","58.8%"
"=""1120011""","Pomfret School District",6,"Math","Non-ELL",46,2554,2585,31,"54.3%","73.4%"
"=""1120011""","Pomfret School District",7,"ELA","Non-ELL",44,2546,2591,45,"61.4%","74.6%"
"=""1120011""","Pomfret School District",7,"Math","Non-ELL",44,2555,2581,25,"50.0%","68.7%"
"=""1120011""","Pomfret School District",8,"ELA","Non-ELL",48,2596,2624,28,"58.3%","71.4%"
"=""1120011""","Pomfret School District",8,"Math","Non-ELL",48,2581,2588,7,"35.4%","47.2%"
"=""1130011""","Portland School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1130011""","Portland School District",4,"ELA","Non-ELL","*",2483,2526,44,"41.6%","69.5%"
"=""1130011""","Portland School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1130011""","Portland School District",4,"Math","Non-ELL","*",2460,2502,42,"32.6%","68.1%"
"=""1130011""","Portland School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1130011""","Portland School District",5,"ELA","Non-ELL","*",2522,2565,44,"53.8%","73.3%"
"=""1130011""","Portland School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1130011""","Portland School District",5,"Math","Non-ELL","*",2493,2542,50,"63.5%","85.9%"
"=""1130011""","Portland School District",6,"ELA","Non-ELL",103,2572,2600,28,"54.4%","68.5%"
"=""1130011""","Portland School District",6,"Math","Non-ELL",103,2554,2597,43,"61.2%","80.1%"
"=""1130011""","Portland School District",7,"ELA","Non-ELL",104,2589,2620,30,"50.0%","65.7%"
"=""1130011""","Portland School District",7,"Math","Non-ELL",104,2579,2599,20,"44.2%","62.3%"
"=""1130011""","Portland School District",8,"ELA","Non-ELL",105,2586,2607,21,"43.8%","63.1%"
"=""1130011""","Portland School District",8,"Math","Non-ELL",105,2576,2588,12,"34.3%","55.9%"
"=""1140011""","Preston School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1140011""","Preston School District",4,"ELA","Non-ELL","*",2443,2523,80,"68.6%","85.6%"
"=""1140011""","Preston School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1140011""","Preston School District",4,"Math","Non-ELL","*",2449,2501,53,"54.3%","80.3%"
"=""1140011""","Preston School District",5,"ELA","Non-ELL",40,2501,2545,44,"40.0%","68.8%"
"=""1140011""","Preston School District",5,"Math","Non-ELL",40,2498,2517,19,"32.5%","49.0%"
"=""1140011""","Preston School District",6,"ELA","Non-ELL",38,2560,2569,9,"36.8%","60.4%"
"=""1140011""","Preston School District",6,"Math","Non-ELL",37,2526,2562,37,"40.5%","70.1%"
"=""1140011""","Preston School District",7,"ELA","Non-ELL",57,2562,2555,-7,"17.5%","29.6%"
"=""1140011""","Preston School District",7,"Math","Non-ELL",57,2551,2574,23,"42.1%","58.9%"
"=""1140011""","Preston School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1140011""","Preston School District",8,"ELA","Non-ELL","*",2588,2593,5,"33.3%","47.9%"
"=""1140011""","Preston School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1140011""","Preston School District",8,"Math","Non-ELL","*",2582,2592,10,"42.9%","57.3%"
"=""1160011""","Putnam School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",4,"ELA","Non-ELL","*",2427,2480,53,"50.0%","72.6%"
"=""1160011""","Putnam School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",4,"Math","Non-ELL","*",2409,2506,96,"78.6%","99.3%"
"=""1160011""","Putnam School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",5,"ELA","Non-ELL","*",2460,2487,27,"25.9%","47.0%"
"=""1160011""","Putnam School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",5,"Math","Non-ELL","*",2462,2494,32,"44.2%","64.5%"
"=""1160011""","Putnam School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",6,"ELA","Non-ELL","*",2488,2532,44,"45.3%","67.1%"
"=""1160011""","Putnam School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",6,"Math","Non-ELL","*",2483,2512,29,"35.1%","61.7%"
"=""1160011""","Putnam School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",7,"ELA","Non-ELL","*",2489,2564,74,"67.1%","85.1%"
"=""1160011""","Putnam School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",7,"Math","Non-ELL","*",2477,2513,35,"43.0%","66.8%"
"=""1160011""","Putnam School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",8,"ELA","Non-ELL","*",2535,2554,19,"32.5%","49.9%"
"=""1160011""","Putnam School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1160011""","Putnam School District",8,"Math","Non-ELL","*",2492,2515,23,"43.6%","60.0%"
"=""1170011""","Redding School District",4,"ELA","Non-ELL",85,2492,2551,59,"63.5%","86.4%"
"=""1170011""","Redding School District",4,"Math","Non-ELL",85,2486,2554,68,"65.9%","92.5%"
"=""1170011""","Redding School District",5,"ELA","Non-ELL",94,2556,2568,12,"33.0%","49.5%"
"=""1170011""","Redding School District",5,"Math","Non-ELL",94,2535,2550,15,"34.0%","52.7%"
"=""1170011""","Redding School District",6,"ELA","Non-ELL",119,2552,2579,26,"47.1%","64.5%"
"=""1170011""","Redding School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",6,"Math","Non-ELL","*",2547,2578,31,"47.9%","67.3%"
"=""1170011""","Redding School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",7,"ELA","Non-ELL","*",2565,2618,54,"64.8%","82.6%"
"=""1170011""","Redding School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",7,"Math","Non-ELL","*",2585,2621,36,"62.0%","81.0%"
"=""1170011""","Redding School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",8,"ELA","Non-ELL","*",2582,2603,21,"50.5%","63.7%"
"=""1170011""","Redding School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1170011""","Redding School District",8,"Math","Non-ELL","*",2567,2621,55,"71.3%","84.5%"
"=""2010012""","Regional School District 01",4,"ELA","Non-ELL","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",4,"Math","Non-ELL","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"ELA","Non-ELL","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Math","Non-ELL","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"ELA","Non-ELL","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"Math","Non-ELL","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"ELA","Non-ELL",145,2570,2577,7,"31.0%","46.7%"
"=""2040012""","Regional School District 04",7,"Math","ELL","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"Math","Non-ELL","*",2549,2559,10,"31.3%","48.3%"
"=""2040012""","Regional School District 04",8,"ELA","Non-ELL",155,2585,2616,31,"53.5%","67.7%"
"=""2040012""","Regional School District 04",8,"Math","Non-ELL",155,2567,2598,31,"51.0%","69.0%"
"=""2050012""","Regional School District 05",7,"ELA","Non-ELL",357,2591,2625,35,"52.7%","69.3%"
"=""2050012""","Regional School District 05",7,"Math","Non-ELL",357,2587,2618,31,"54.1%","71.4%"
"=""2050012""","Regional School District 05",8,"ELA","ELL","*","*","*","*","*","*"
"=""2050012""","Regional School District 05",8,"ELA","Non-ELL","*",2587,2620,33,"48.9%","69.2%"
"=""2050012""","Regional School District 05",8,"Math","ELL","*","*","*","*","*","*"
"=""2050012""","Regional School District 05",8,"Math","Non-ELL","*",2583,2618,35,"62.1%","76.7%"
"=""2060012""","Regional School District 06",4,"ELA","Non-ELL",33,2480,2538,57,"57.6%","80.6%"
"=""2060012""","Regional School District 06",4,"Math","Non-ELL",33,2476,2518,42,"42.4%","68.8%"
"=""2060012""","Regional School District 06",5,"ELA","Non-ELL",51,2528,2567,39,"47.1%","68.9%"
"=""2060012""","Regional School District 06",5,"Math","Non-ELL",51,2497,2527,30,"39.2%","65.5%"
"=""2060012""","Regional School District 06",6,"ELA","Non-ELL",44,2537,2571,34,"52.3%","68.1%"
"=""2060012""","Regional School District 06",6,"Math","Non-ELL",44,2501,2542,42,"61.4%","78.6%"
"=""2060012""","Regional School District 06",7,"ELA","Non-ELL",48,2548,2564,16,"39.6%","53.3%"
"=""2060012""","Regional School District 06",7,"Math","Non-ELL",48,2521,2548,27,"45.8%","61.0%"
"=""2060012""","Regional School District 06",8,"ELA","ELL","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",8,"ELA","Non-ELL","*",2548,2569,21,"38.8%","55.1%"
"=""2060012""","Regional School District 06",8,"Math","ELL","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",8,"Math","Non-ELL","*",2549,2541,-8,"23.1%","37.6%"
"=""2070012""","Regional School District 07",7,"ELA","Non-ELL",163,2571,2587,16,"38.7%","54.3%"
"=""2070012""","Regional School District 07",7,"Math","Non-ELL",162,2546,2583,37,"54.9%","71.5%"
"=""2070012""","Regional School District 07",8,"ELA","Non-ELL",126,2569,2613,43,"57.9%","76.0%"
"=""2070012""","Regional School District 07",8,"Math","Non-ELL",124,2574,2625,52,"65.3%","82.8%"
"=""2080012""","Regional School District 08",7,"ELA","Non-ELL",277,2570,2592,22,"40.1%","56.3%"
"=""2080012""","Regional School District 08",7,"Math","Non-ELL",277,2562,2579,17,"37.9%","55.8%"
"=""2080012""","Regional School District 08",8,"ELA","Non-ELL",272,2594,2605,12,"33.5%","51.2%"
"=""2080012""","Regional School District 08",8,"Math","Non-ELL",272,2586,2610,23,"47.1%","63.2%"
"=""2100012""","Regional School District 10",4,"ELA","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",4,"ELA","Non-ELL","*",2480,2528,48,"50.0%","73.8%"
"=""2100012""","Regional School District 10",4,"Math","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",4,"Math","Non-ELL","*",2481,2542,60,"61.4%","87.4%"
"=""2100012""","Regional School District 10",5,"ELA","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",5,"ELA","Non-ELL","*",2493,2524,31,"34.7%","55.0%"
"=""2100012""","Regional School District 10",5,"Math","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",5,"Math","Non-ELL","*",2504,2518,14,"29.5%","50.1%"
"=""2100012""","Regional School District 10",6,"ELA","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",6,"ELA","Non-ELL","*",2533,2561,28,"43.6%","59.8%"
"=""2100012""","Regional School District 10",6,"Math","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",6,"Math","Non-ELL","*",2527,2542,15,"30.8%","48.4%"
"=""2100012""","Regional School District 10",7,"ELA","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",7,"ELA","Non-ELL","*",2564,2602,38,"48.6%","70.3%"
"=""2100012""","Regional School District 10",7,"Math","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",7,"Math","Non-ELL","*",2555,2583,28,"48.1%","67.3%"
"=""2100012""","Regional School District 10",8,"ELA","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",8,"ELA","Non-ELL","*",2587,2605,18,"36.6%","56.0%"
"=""2100012""","Regional School District 10",8,"Math","ELL","*","*","*","*","*","*"
"=""2100012""","Regional School District 10",8,"Math","Non-ELL","*",2573,2582,9,"32.9%","48.9%"
"=""2110012""","Regional School District 11",7,"ELA","Non-ELL",42,2555,2583,29,"40.5%","58.9%"
"=""2110012""","Regional School District 11",7,"Math","Non-ELL",40,2533,2549,16,"42.5%","58.5%"
"=""2110012""","Regional School District 11",8,"ELA","Non-ELL",40,2539,2582,43,"55.0%","72.1%"
"=""2110012""","Regional School District 11",8,"Math","Non-ELL",40,2507,2539,32,"52.5%","75.8%"
"=""2120012""","Regional School District 12",4,"ELA","Non-ELL",53,2456,2529,73,"56.6%","83.1%"
"=""2120012""","Regional School District 12",4,"Math","Non-ELL",53,2466,2527,60,"64.2%","87.1%"
"=""2120012""","Regional School District 12",5,"ELA","Non-ELL",36,2479,2545,66,"52.8%","83.1%"
"=""2120012""","Regional School District 12",5,"Math","Non-ELL",36,2487,2544,57,"75.0%","94.2%"
"=""2120012""","Regional School District 12",6,"ELA","Non-ELL",47,2566,2596,31,"53.2%","74.2%"
"=""2120012""","Regional School District 12",6,"Math","Non-ELL",47,2560,2587,27,"42.6%","65.2%"
"=""2120012""","Regional School District 12",7,"ELA","ELL","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",7,"ELA","Non-ELL","*",2554,2589,35,"53.3%","67.8%"
"=""2120012""","Regional School District 12",7,"Math","ELL","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",7,"Math","Non-ELL","*",2533,2585,52,"66.1%","88.8%"
"=""2120012""","Regional School District 12",8,"ELA","ELL","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",8,"ELA","Non-ELL","*",2585,2613,28,"54.4%","73.4%"
"=""2120012""","Regional School District 12",8,"Math","ELL","*","*","*","*","*","*"
"=""2120012""","Regional School District 12",8,"Math","Non-ELL","*",2553,2596,43,"66.7%","82.8%"
"=""2130012""","Regional School District 13",4,"ELA","Non-ELL",109,2451,2511,61,"53.2%","78.5%"
"=""2130012""","Regional School District 13",4,"Math","Non-ELL",109,2452,2498,46,"37.6%","73.8%"
"=""2130012""","Regional School District 13",5,"ELA","Non-ELL",133,2498,2550,52,"50.4%","71.6%"
"=""2130012""","Regional School District 13",5,"Math","Non-ELL",133,2500,2525,25,"37.6%","58.6%"
"=""2130012""","Regional School District 13",6,"ELA","Non-ELL",116,2538,2577,39,"56.0%","77.4%"
