"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1170011""","Redding School District",7,"Math","Female",42,2582,2627,45,"69.0%","84.9%"
"=""1170011""","Redding School District",7,"Math","Male",67,2584,2616,32,"58.2%","79.0%"
"=""1170011""","Redding School District",8,"ELA","Female",41,2574,2618,44,"65.9%","82.1%"
"=""1170011""","Redding School District",8,"ELA","Male",57,2585,2591,5,"38.6%","50.8%"
"=""1170011""","Redding School District",8,"Math","Female",34,2561,2615,55,"76.5%","88.8%"
"=""1170011""","Redding School District",8,"Math","Male",54,2568,2623,54,"66.7%","81.4%"
"=""2010012""","Regional School District 01",4,"ELA","Male","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",4,"Math","Male","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"ELA","Male","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Math","Male","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"ELA","Male","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"Math","Male","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"ELA","Female",73,2595,2605,10,"32.9%","49.3%"
"=""2040012""","Regional School District 04",7,"ELA","Male",72,2545,2548,3,"29.2%","44.1%"
"=""2040012""","Regional School District 04",7,"Math","Female",73,2559,2568,9,"26.0%","45.5%"
"=""2040012""","Regional School District 04",7,"Math","Male",72,2535,2547,11,"36.1%","50.8%"
"=""2040012""","Regional School District 04",8,"ELA","Female",77,2603,2637,33,"58.4%","72.5%"
"=""2040012""","Regional School District 04",8,"ELA","Male",78,2567,2595,28,"48.7%","62.9%"
"=""2040012""","Regional School District 04",8,"Math","Female",77,2572,2606,34,"51.9%","72.0%"
"=""2040012""","Regional School District 04",8,"Math","Male",78,2562,2591,28,"50.0%","66.1%"
"=""2050012""","Regional School District 05",7,"ELA","Female",181,2601,2637,36,"50.8%","68.6%"
"=""2050012""","Regional School District 05",7,"ELA","Male",176,2580,2613,33,"54.5%","70.0%"
"=""2050012""","Regional School District 05",7,"Math","Female",181,2588,2618,30,"51.4%","70.8%"
"=""2050012""","Regional School District 05",7,"Math","Male",176,2587,2619,32,"56.8%","72.0%"
"=""2050012""","Regional School District 05",8,"ELA","Female",175,2609,2643,34,"52.0%","72.9%"
"=""2050012""","Regional School District 05",8,"ELA","Male",182,2565,2597,32,"46.2%","66.0%"
"=""2050012""","Regional School District 05",8,"Math","Female",175,2597,2636,40,"65.1%","80.0%"
"=""2050012""","Regional School District 05",8,"Math","Male",182,2570,2602,32,"59.3%","73.4%"
"=""2060012""","Regional School District 06",4,"ELA","Female",20,2498,2557,60,"70.0%","90.3%"
"=""2060012""","Regional School District 06",4,"ELA","Male",13,"*","*","*","*","*"
"=""2060012""","Regional School District 06",4,"Math","Female",20,2477,2521,44,"50.0%","71.3%"
"=""2060012""","Regional School District 06",4,"Math","Male",13,"*","*","*","*","*"
"=""2060012""","Regional School District 06",5,"ELA","Female",30,2550,2592,43,"56.7%","76.3%"
"=""2060012""","Regional School District 06",5,"ELA","Male",21,2496,2530,33,"33.3%","58.2%"
"=""2060012""","Regional School District 06",5,"Math","Female",30,2508,2539,31,"46.7%","69.4%"
"=""2060012""","Regional School District 06",5,"Math","Male",21,2481,2510,29,"28.6%","59.9%"
"=""2060012""","Regional School District 06",6,"ELA","Female",17,"*","*","*","*","*"
"=""2060012""","Regional School District 06",6,"ELA","Male",27,2535,2555,21,"44.4%","58.7%"
"=""2060012""","Regional School District 06",6,"Math","Female",17,"*","*","*","*","*"
"=""2060012""","Regional School District 06",6,"Math","Male",27,2505,2544,38,"59.3%","77.9%"
"=""2060012""","Regional School District 06",7,"ELA","Female",26,2566,2587,21,"38.5%","55.9%"
"=""2060012""","Regional School District 06",7,"ELA","Male",22,2527,2537,10,"40.9%","50.2%"
"=""2060012""","Regional School District 06",7,"Math","Female",26,2526,2568,42,"61.5%","77.0%"
"=""2060012""","Regional School District 06",7,"Math","Male",22,2515,2526,10,"27.3%","42.0%"
"=""2060012""","Regional School District 06",8,"ELA","Female",31,2549,2581,32,"41.9%","62.3%"
"=""2060012""","Regional School District 06",8,"ELA","Male",37,2544,2555,11,"35.1%","48.0%"
"=""2060012""","Regional School District 06",8,"Math","Female",30,2538,2537,-1,"30.0%","43.4%"
"=""2060012""","Regional School District 06",8,"Math","Male",36,2554,2540,-14,"16.7%","31.7%"
"=""2070012""","Regional School District 07",7,"ELA","Female",72,2592,2615,23,"44.4%","58.6%"
"=""2070012""","Regional School District 07",7,"ELA","Male",91,2555,2566,11,"34.1%","50.9%"
"=""2070012""","Regional School District 07",7,"Math","Female",71,2560,2599,39,"59.2%","77.1%"
"=""2070012""","Regional School District 07",7,"Math","Male",91,2535,2570,35,"51.6%","67.1%"
"=""2070012""","Regional School District 07",8,"ELA","Female",61,2588,2627,38,"55.7%","70.4%"
"=""2070012""","Regional School District 07",8,"ELA","Male",65,2551,2600,48,"60.0%","81.1%"
"=""2070012""","Regional School District 07",8,"Math","Female",59,2574,2627,53,"66.1%","84.8%"
"=""2070012""","Regional School District 07",8,"Math","Male",65,2573,2624,51,"64.6%","81.0%"
"=""2080012""","Regional School District 08",7,"ELA","Female",146,2590,2615,25,"45.2%","60.5%"
"=""2080012""","Regional School District 08",7,"ELA","Male",131,2547,2566,19,"34.4%","51.7%"
"=""2080012""","Regional School District 08",7,"Math","Female",145,2569,2587,18,"35.9%","54.4%"
"=""2080012""","Regional School District 08",7,"Math","Male",132,2554,2570,16,"40.2%","57.3%"
"=""2080012""","Regional School District 08",8,"ELA","Female",136,2592,2611,19,"37.5%","57.0%"
"=""2080012""","Regional School District 08",8,"ELA","Male",136,2595,2600,5,"29.4%","45.5%"
"=""2080012""","Regional School District 08",8,"Math","Female",136,2576,2601,25,"44.9%","62.8%"
"=""2080012""","Regional School District 08",8,"Math","Male",136,2596,2618,22,"49.3%","63.6%"
"=""2100012""","Regional School District 10",4,"ELA","Female",64,2507,2551,44,"51.6%","73.1%"
"=""2100012""","Regional School District 10",4,"ELA","Male",96,2461,2513,52,"49.0%","74.5%"
"=""2100012""","Regional School District 10",4,"Math","Female",64,2488,2554,66,"70.3%","95.0%"
"=""2100012""","Regional School District 10",4,"Math","Male",96,2475,2532,57,"55.2%","82.5%"
"=""2100012""","Regional School District 10",5,"ELA","Female",81,2500,2533,32,"39.5%","58.6%"
"=""2100012""","Regional School District 10",5,"ELA","Male",95,2486,2515,29,"30.5%","52.0%"
"=""2100012""","Regional School District 10",5,"Math","Female",81,2495,2506,10,"28.4%","46.1%"
"=""2100012""","Regional School District 10",5,"Math","Male",95,2509,2527,18,"32.6%","55.3%"
"=""2100012""","Regional School District 10",6,"ELA","Female",94,2537,2567,30,"44.7%","60.7%"
"=""2100012""","Regional School District 10",6,"ELA","Male",102,2529,2556,27,"42.2%","58.5%"
"=""2100012""","Regional School District 10",6,"Math","Female",94,2518,2536,18,"30.9%","48.3%"
"=""2100012""","Regional School District 10",6,"Math","Male",102,2536,2548,12,"31.4%","49.2%"
"=""2100012""","Regional School District 10",7,"ELA","Female",105,2581,2618,37,"49.5%","71.9%"
"=""2100012""","Regional School District 10",7,"ELA","Male",109,2547,2587,39,"47.7%","68.8%"
"=""2100012""","Regional School District 10",7,"Math","Female",105,2556,2593,37,"60.0%","77.6%"
"=""2100012""","Regional School District 10",7,"Math","Male",109,2551,2572,21,"36.7%","57.3%"
"=""2100012""","Regional School District 10",8,"ELA","Female",83,2597,2615,18,"39.8%","58.4%"
"=""2100012""","Regional School District 10",8,"ELA","Male",82,2576,2595,19,"34.1%","54.2%"
"=""2100012""","Regional School District 10",8,"Math","Female",83,2566,2572,7,"28.9%","45.0%"
"=""2100012""","Regional School District 10",8,"Math","Male",82,2578,2591,13,"37.8%","53.5%"
"=""2110012""","Regional School District 11",7,"ELA","Female",14,"*","*","*","*","*"
"=""2110012""","Regional School District 11",7,"ELA","Male",28,2546,2571,25,"39.3%","57.6%"
"=""2110012""","Regional School District 11",7,"Math","Female",13,"*","*","*","*","*"
"=""2110012""","Regional School District 11",7,"Math","Male",27,2538,2550,12,"29.6%","50.0%"
"=""2110012""","Regional School District 11",8,"ELA","Female",22,2531,2583,51,"54.5%","77.6%"
"=""2110012""","Regional School District 11",8,"ELA","Male",18,"*","*","*","*","*"
"=""2110012""","Regional School District 11",8,"Math","Female",22,2504,2536,31,"63.6%","81.6%"
"=""2110012""","Regional School District 11",8,"Math","Male",18,"*","*","*","*","*"
"=""2120012""","Regional School District 12",4,"ELA","Female",28,2461,2526,64,"50.0%","77.5%"
"=""2120012""","Regional School District 12",4,"ELA","Male",25,2450,2532,82,"64.0%","89.4%"
"=""2120012""","Regional School District 12",4,"Math","Female",28,2454,2518,65,"71.4%","88.6%"
"=""2120012""","Regional School District 12",4,"Math","Male",25,2481,2536,56,"56.0%","85.6%"
"=""2120012""","Regional School District 12",5,"ELA","Female",16,"*","*","*","*","*"
"=""2120012""","Regional School District 12",5,"ELA","Male",20,2481,2534,53,"40.0%","76.6%"
"=""2120012""","Regional School District 12",5,"Math","Female",16,"*","*","*","*","*"
"=""2120012""","Regional School District 12",5,"Math","Male",20,2491,2546,54,"70.0%","89.6%"
"=""2120012""","Regional School District 12",6,"ELA","Female",22,2570,2597,26,"45.5%","72.5%"
"=""2120012""","Regional School District 12",6,"ELA","Male",25,2562,2596,35,"60.0%","75.6%"
"=""2120012""","Regional School District 12",6,"Math","Female",22,2560,2588,28,"45.5%","69.2%"
"=""2120012""","Regional School District 12",6,"Math","Male",25,2560,2586,26,"40.0%","61.6%"
"=""2120012""","Regional School District 12",7,"ELA","Female",38,2562,2598,36,"57.9%","71.6%"
"=""2120012""","Regional School District 12",7,"ELA","Male",23,2539,2574,35,"47.8%","63.4%"
"=""2120012""","Regional School District 12",7,"Math","Female",38,2523,2576,53,"68.4%","89.0%"
"=""2120012""","Regional School District 12",7,"Math","Male",22,2545,2592,47,"59.1%","84.5%"
"=""2120012""","Regional School District 12",8,"ELA","Female",29,2610,2640,30,"51.7%","73.5%"
"=""2120012""","Regional School District 12",8,"ELA","Male",29,2552,2582,30,"58.6%","74.7%"
"=""2120012""","Regional School District 12",8,"Math","Female",29,2560,2609,49,"72.4%","88.6%"
"=""2120012""","Regional School District 12",8,"Math","Male",29,2540,2579,39,"62.1%","77.9%"
"=""2130012""","Regional School District 13",4,"ELA","Female",61,2464,2519,56,"52.5%","76.1%"
"=""2130012""","Regional School District 13",4,"ELA","Male",48,2434,2501,67,"54.2%","81.4%"
"=""2130012""","Regional School District 13",4,"Math","Female",61,2441,2488,47,"36.1%","74.3%"
"=""2130012""","Regional School District 13",4,"Math","Male",48,2466,2511,45,"39.6%","73.3%"
"=""2130012""","Regional School District 13",5,"ELA","Female",69,2505,2570,65,"63.8%","82.3%"
"=""2130012""","Regional School District 13",5,"ELA","Male",64,2491,2529,39,"35.9%","60.0%"
"=""2130012""","Regional School District 13",5,"Math","Female",69,2504,2527,24,"37.7%","57.8%"
"=""2130012""","Regional School District 13",5,"Math","Male",64,2496,2521,26,"37.5%","59.4%"
"=""2130012""","Regional School District 13",6,"ELA","Female",56,2549,2592,43,"58.9%","81.4%"
"=""2130012""","Regional School District 13",6,"ELA","Male",60,2528,2563,36,"53.3%","73.7%"
"=""2130012""","Regional School District 13",6,"Math","Female",56,2494,2568,74,"82.1%","99.5%"
"=""2130012""","Regional School District 13",6,"Math","Male",60,2509,2562,53,"61.7%","85.0%"
"=""2130012""","Regional School District 13",7,"ELA","Female",64,2559,2591,32,"39.1%","64.5%"
"=""2130012""","Regional School District 13",7,"ELA","Male",96,2526,2551,24,"32.3%","52.6%"
"=""2130012""","Regional School District 13",7,"Math","Female",64,2538,2562,24,"34.4%","60.9%"
"=""2130012""","Regional School District 13",7,"Math","Male",96,2540,2547,8,"31.3%","51.7%"
"=""2130012""","Regional School District 13",8,"ELA","Female",65,2587,2620,33,"49.2%","68.0%"
"=""2130012""","Regional School District 13",8,"ELA","Male",87,2553,2585,31,"44.8%","66.4%"
"=""2130012""","Regional School District 13",8,"Math","Female",65,2559,2592,34,"58.5%","75.0%"
"=""2130012""","Regional School District 13",8,"Math","Male",86,2542,2577,34,"59.3%","72.7%"
"=""2140012""","Regional School District 14",4,"ELA","Female",52,2475,2536,61,"50.0%","80.5%"
"=""2140012""","Regional School District 14",4,"ELA","Male",47,2445,2505,60,"53.2%","78.3%"
"=""2140012""","Regional School District 14",4,"Math","Female",52,2454,2500,46,"38.5%","69.0%"
"=""2140012""","Regional School District 14",4,"Math","Male",47,2456,2503,47,"36.2%","66.9%"
"=""2140012""","Regional School District 14",5,"ELA","Female",64,2517,2561,45,"54.7%","70.9%"
"=""2140012""","Regional School District 14",5,"ELA","Male",62,2489,2530,41,"43.5%","67.3%"
"=""2140012""","Regional School District 14",5,"Math","Female",64,2502,2517,16,"26.6%","50.1%"
"=""2140012""","Regional School District 14",5,"Math","Male",61,2503,2519,16,"32.8%","51.4%"
"=""2140012""","Regional School District 14",6,"ELA","Female",61,2531,2552,21,"39.3%","58.2%"
"=""2140012""","Regional School District 14",6,"ELA","Male",45,2527,2553,27,"35.6%","55.3%"
"=""2140012""","Regional School District 14",6,"Math","Female",61,2500,2520,20,"31.1%","52.4%"
"=""2140012""","Regional School District 14",6,"Math","Male",45,2530,2550,20,"42.2%","59.5%"
"=""2140012""","Regional School District 14",7,"ELA","Female",51,2562,2572,10,"29.4%","45.6%"
"=""2140012""","Regional School District 14",7,"ELA","Male",60,2514,2524,11,"16.7%","41.3%"
"=""2140012""","Regional School District 14",7,"Math","Female",51,2527,2540,13,"23.5%","47.3%"
"=""2140012""","Regional School District 14",7,"Math","Male",60,2514,2522,8,"35.0%","47.7%"
"=""2140012""","Regional School District 14",8,"ELA","Female",50,2591,2614,23,"46.0%","61.4%"
"=""2140012""","Regional School District 14",8,"ELA","Male",51,2534,2548,14,"21.6%","44.0%"
"=""2140012""","Regional School District 14",8,"Math","Female",50,2568,2594,26,"46.0%","67.4%"
"=""2140012""","Regional School District 14",8,"Math","Male",51,2542,2544,2,"25.5%","43.4%"
"=""2150012""","Regional School District 15",4,"ELA","Female",126,2485,2532,48,"52.4%","75.9%"
"=""2150012""","Regional School District 15",4,"ELA","Male",137,2475,2530,55,"54.0%","79.0%"
"=""2150012""","Regional School District 15",4,"Math","Female",126,2471,2504,33,"35.7%","61.9%"
"=""2150012""","Regional School District 15",4,"Math","Male",136,2486,2513,28,"32.4%","59.8%"
"=""2150012""","Regional School District 15",5,"ELA","Female",137,2539,2586,47,"54.7%","74.7%"
"=""2150012""","Regional School District 15",5,"ELA","Male",134,2518,2560,42,"44.8%","69.2%"
"=""2150012""","Regional School District 15",5,"Math","Female",137,2502,2540,38,"48.2%","72.8%"
"=""2150012""","Regional School District 15",5,"Math","Male",133,2515,2551,37,"51.9%","73.6%"
"=""2150012""","Regional School District 15",6,"ELA","Female",139,2550,2588,38,"55.4%","71.9%"
"=""2150012""","Regional School District 15",6,"ELA","Male",160,2524,2568,45,"52.5%","73.3%"
"=""2150012""","Regional School District 15",6,"Math","Female",142,2517,2559,42,"54.2%","78.0%"
"=""2150012""","Regional School District 15",6,"Math","Male",159,2523,2549,26,"37.7%","62.0%"
"=""2150012""","Regional School District 15",7,"ELA","Female",152,2598,2632,34,"51.3%","68.1%"
"=""2150012""","Regional School District 15",7,"ELA","Male",149,2565,2600,35,"46.3%","67.3%"
"=""2150012""","Regional School District 15",7,"Math","Female",151,2549,2590,41,"62.9%","79.5%"
"=""2150012""","Regional School District 15",7,"Math","Male",150,2552,2587,36,"58.7%","74.8%"
"=""2150012""","Regional School District 15",8,"ELA","Female",160,2610,2645,35,"56.9%","71.8%"
"=""2150012""","Regional School District 15",8,"ELA","Male",175,2592,2614,22,"46.3%","62.8%"
"=""2150012""","Regional School District 15",8,"Math","Female",161,2587,2632,45,"66.5%","80.0%"
"=""2150012""","Regional School District 15",8,"Math","Male",175,2587,2627,39,"61.7%","78.0%"
"=""2160012""","Regional School District 16",4,"ELA","Female",65,2477,2522,46,"44.6%","74.2%"
"=""2160012""","Regional School District 16",4,"ELA","Male",87,2449,2508,59,"54.0%","75.9%"
"=""2160012""","Regional School District 16",4,"Math","Female",57,2457,2497,40,"38.6%","68.5%"
"=""2160012""","Regional School District 16",4,"Math","Male",80,2466,2514,49,"45.0%","76.7%"
"=""2160012""","Regional School District 16",5,"ELA","Female",92,2480,2547,67,"59.8%","82.0%"
"=""2160012""","Regional School District 16",5,"ELA","Male",67,2461,2513,53,"37.3%","68.9%"
"=""2160012""","Regional School District 16",5,"Math","Female",91,2483,2519,36,"51.6%","69.8%"
"=""2160012""","Regional School District 16",5,"Math","Male",67,2490,2530,40,"56.7%","73.4%"
"=""2160012""","Regional School District 16",6,"ELA","Female",74,2551,2564,13,"32.4%","44.4%"
"=""2160012""","Regional School District 16",6,"ELA","Male",89,2528,2558,30,"40.4%","64.3%"
"=""2160012""","Regional School District 16",6,"Math","Female",74,2519,2537,18,"31.1%","53.6%"
"=""2160012""","Regional School District 16",6,"Math","Male",89,2527,2547,20,"31.5%","55.4%"
"=""2160012""","Regional School District 16",7,"ELA","Female",84,2550,2584,34,"45.2%","62.7%"
"=""2160012""","Regional School District 16",7,"ELA","Male",80,2504,2544,41,"40.0%","64.5%"
