"Five-Year Graduation Rates, 2013-14"
"All Districts, High Needs"

"",,,"Graduates",,"Non-Graduates",,,
"Regional School District 12","Non-High Needs",55,55,100.0,"*","*","*","*"
"Regional School District 12","Non-Hispanic",81,77,95.1,"*","*","*","*"
"Regional School District 12","Non-Special Education",63,63,100.0,"*","*","*","*"
"Regional School District 12","Not Eligible For Lunch",70,66,94.3,"*","*","*","*"
"Regional School District 12","Special Education",18,14,77.8,"*","*","*","*"
"Regional School District 12","Asian","*","*","*","*","*","*","*"
"Regional School District 12","White",77,73,94.8,"*","*","*","*"
"Regional School District 12","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Regional School District 13","All Students",136,128,94.1,6,4.4,"*","*"
"Regional School District 13","Black","*","*","*","*","*","*","*"
"Regional School District 13","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Eligible For Lunch",9,9,100.0,"*","*","*","*"
"Regional School District 13","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Regional School District 13","Female",72,71,98.6,"*","*","*","*"
"Regional School District 13","High Needs",33,27,81.8,"*","*","*","*"
"Regional School District 13","Hispanic","*","*","*","*","*","*","*"
"Regional School District 13","Male",64,57,89.1,"*","*","*","*"
"Regional School District 13","Non-ELL",136,128,94.1,6,4.4,"*","*"
"Regional School District 13","Non-High Needs",103,101,98.1,"*","*","*","*"
"Regional School District 13","Non-Hispanic",133,125,94.0,6,4.5,"*","*"
"Regional School District 13","Non-Special Education",110,108,98.2,"*","*","*","*"
"Regional School District 13","Not Eligible For Lunch",127,119,93.7,6,4.7,"*","*"
"Regional School District 13","Special Education",26,20,76.9,"*","*","*","*"
"Regional School District 13","Asian","*","*","*","*","*","*","*"
"Regional School District 13","Two or More Races",6,6,100.0,"*","*","*","*"
"Regional School District 13","White",125,118,94.4,6,4.8,"*","*"
"Regional School District 14","All Students",210,205,97.6,"*","*","*","*"
"Regional School District 14","Eligible For Free Lunch",14,13,92.9,"*","*","*","*"
"Regional School District 14","Eligible For Lunch",18,17,94.4,"*","*","*","*"
"Regional School District 14","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 14","Female",123,123,100.0,"*","*","*","*"
"Regional School District 14","High Needs",43,39,90.7,"*","*","*","*"
"Regional School District 14","Hispanic","*","*","*","*","*","*","*"
"Regional School District 14","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 14","Male",87,82,94.3,"*","*","*","*"
"Regional School District 14","Non-ELL",207,202,97.6,"*","*","*","*"
"Regional School District 14","Non-High Needs",167,166,99.4,"*","*","*","*"
"Regional School District 14","Non-Hispanic",207,202,97.6,"*","*","*","*"
"Regional School District 14","Non-Special Education",187,185,98.9,"*","*","*","*"
"Regional School District 14","Not Eligible For Lunch",192,188,97.9,"*","*","*","*"
"Regional School District 14","Special Education",23,20,87.0,"*","*","*","*"
"Regional School District 14","Asian","*","*","*","*","*","*","*"
"Regional School District 14","ELL","*","*","*","*","*","*","*"
"Regional School District 14","White",204,199,97.5,"*","*","*","*"
"Regional School District 15","All Students",329,322,97.9,"*","*","*","*"
"Regional School District 15","Black",6,"*","*","*","*","*","*"
"Regional School District 15","Eligible For Free Lunch",17,15,88.2,"*","*","*","*"
"Regional School District 15","Eligible For Lunch",22,20,90.9,"*","*","*","*"
"Regional School District 15","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 15","Female",149,146,98.0,"*","*","*","*"
"Regional School District 15","High Needs",67,62,92.5,"*","*","*","*"
"Regional School District 15","Hispanic",14,14,100.0,"*","*","*","*"
"Regional School District 15","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 15","Male",180,176,97.8,"*","*","*","*"
"Regional School District 15","Non-ELL",327,320,97.9,"*","*","*","*"
"Regional School District 15","Non-High Needs",262,260,99.2,"*","*","*","*"
"Regional School District 15","Non-Hispanic",315,308,97.8,"*","*","*","*"
"Regional School District 15","Non-Special Education",283,280,98.9,"*","*","*","*"
"Regional School District 15","Not Eligible For Lunch",307,302,98.4,"*","*","*","*"
"Regional School District 15","Special Education",46,42,91.3,"*","*","*","*"
"Regional School District 15","Asian",9,9,100.0,"*","*","*","*"
"Regional School District 15","ELL","*","*","*","*","*","*","*"
"Regional School District 15","White",298,292,98.0,"*","*","*","*"
"Regional School District 16","All Students",181,174,96.1,"*","*","*","*"
"Regional School District 16","Black","*","*","*","*","*","*","*"
"Regional School District 16","Eligible For Free Lunch",18,16,88.9,"*","*","*","*"
"Regional School District 16","Eligible For Lunch",33,31,93.9,"*","*","*","*"
"Regional School District 16","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Regional School District 16","Female",97,94,96.9,"*","*","*","*"
"Regional School District 16","High Needs",49,43,87.8,"*","*","*","*"
"Regional School District 16","Hispanic","*","*","*","*","*","*","*"
"Regional School District 16","Male",84,80,95.2,"*","*","*","*"
"Regional School District 16","Non-ELL",181,174,96.1,"*","*","*","*"
"Regional School District 16","Non-High Needs",132,131,99.2,"*","*","*","*"
"Regional School District 16","Non-Hispanic",176,169,96.0,"*","*","*","*"
"Regional School District 16","Non-Special Education",158,155,98.1,"*","*","*","*"
"Regional School District 16","Not Eligible For Lunch",148,143,96.6,"*","*","*","*"
"Regional School District 16","Special Education",23,19,82.6,"*","*","*","*"
"Regional School District 16","White",169,162,95.9,"*","*","*","*"
"Regional School District 17","All Students",153,151,98.7,"*","*","*","*"
"Regional School District 17","Black","*","*","*","*","*","*","*"
"Regional School District 17","Eligible For Free Lunch",12,12,100.0,"*","*","*","*"
"Regional School District 17","Eligible For Lunch",16,16,100.0,"*","*","*","*"
"Regional School District 17","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Female",71,71,100.0,"*","*","*","*"
"Regional School District 17","High Needs",42,40,95.2,"*","*","*","*"
"Regional School District 17","Hispanic","*","*","*","*","*","*","*"
"Regional School District 17","Male",82,80,97.6,"*","*","*","*"
"Regional School District 17","Non-ELL",151,150,99.3,"*","*","*","*"
"Regional School District 17","Non-High Needs",111,111,100.0,"*","*","*","*"
"Regional School District 17","Non-Hispanic",152,150,98.7,"*","*","*","*"
"Regional School District 17","Non-Special Education",124,124,100.0,"*","*","*","*"
"Regional School District 17","Not Eligible For Lunch",137,135,98.5,"*","*","*","*"
"Regional School District 17","Special Education",29,27,93.1,"*","*","*","*"
"Regional School District 17","Asian",7,6,85.7,"*","*","*","*"
"Regional School District 17","ELL","*","*","*","*","*","*","*"
"Regional School District 17","White",141,140,99.3,"*","*","*","*"
"Regional School District 18","All Students",107,105,98.1,"*","*","*","*"
"Regional School District 18","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Eligible For Lunch",6,6,100.0,"*","*","*","*"
"Regional School District 18","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Female",54,52,96.3,"*","*","*","*"
"Regional School District 18","High Needs",12,11,91.7,"*","*","*","*"
"Regional School District 18","Hispanic","*","*","*","*","*","*","*"
"Regional School District 18","Male",53,53,100.0,"*","*","*","*"
"Regional School District 18","Non-ELL",107,105,98.1,"*","*","*","*"
"Regional School District 18","Non-High Needs",95,94,98.9,"*","*","*","*"
"Regional School District 18","Non-Hispanic",103,101,98.1,"*","*","*","*"
"Regional School District 18","Non-Special Education",100,99,99.0,"*","*","*","*"
"Regional School District 18","Not Eligible For Lunch",101,99,98.0,"*","*","*","*"
"Regional School District 18","Special Education",7,6,85.7,"*","*","*","*"
"Regional School District 18","Asian","*","*","*","*","*","*","*"
"Regional School District 18","White",100,98,98.0,"*","*","*","*"
"Regional School District 19","All Students",291,279,95.9,"*","*",7,2.4
"Regional School District 19","Black","*","*","*","*","*","*","*"
"Regional School District 19","Eligible For Free Lunch",37,34,91.9,"*","*","*","*"
"Regional School District 19","Eligible For Lunch",49,45,91.8,"*","*","*","*"
"Regional School District 19","Eligible For Reduced Lunch",12,11,91.7,"*","*","*","*"
"Regional School District 19","Female",156,149,95.5,"*","*","*","*"
"Regional School District 19","High Needs",83,74,89.2,"*","*","*","*"
"Regional School District 19","Hispanic",17,15,88.2,"*","*","*","*"
"Regional School District 19","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 19","Male",135,130,96.3,"*","*","*","*"
"Regional School District 19","Non-ELL",289,277,95.8,"*","*",7,2.4
"Regional School District 19","Non-High Needs",208,205,98.6,"*","*","*","*"
"Regional School District 19","Non-Hispanic",274,264,96.4,"*","*",7,2.6
"Regional School District 19","Non-Special Education",247,241,97.6,"*","*",6,2.4
"Regional School District 19","Not Eligible For Lunch",242,234,96.7,"*","*","*","*"
"Regional School District 19","Special Education",44,38,86.4,"*","*","*","*"
"Regional School District 19","Asian",12,12,100.0,"*","*","*","*"
"Regional School District 19","ELL","*","*","*","*","*","*","*"
"Regional School District 19","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 19","White",257,247,96.1,"*","*",7,2.7
"Ridgefield School District","All Students",458,449,98.0,"*","*",9,2.0
"Ridgefield School District","Black","*","*","*","*","*","*","*"
"Ridgefield School District","Eligible For Free Lunch",23,21,91.3,"*","*","*","*"
"Ridgefield School District","Eligible For Lunch",28,26,92.9,"*","*","*","*"
"Ridgefield School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Female",228,224,98.2,"*","*","*","*"
"Ridgefield School District","High Needs",67,61,91.0,"*","*",6,9.0
"Ridgefield School District","Hispanic",14,13,92.9,"*","*","*","*"
"Ridgefield School District","Male",230,225,97.8,"*","*","*","*"
"Ridgefield School District","Non-ELL",455,447,98.2,"*","*",8,1.8
"Ridgefield School District","Non-High Needs",391,388,99.2,"*","*","*","*"
"Ridgefield School District","Non-Hispanic",444,436,98.2,"*","*",8,1.8
"Ridgefield School District","Non-Special Education",417,413,99.0,"*","*","*","*"
"Ridgefield School District","Not Eligible For Lunch",430,423,98.4,"*","*",7,1.6
"Ridgefield School District","Special Education",41,36,87.8,"*","*","*","*"
"Ridgefield School District","Asian",24,22,91.7,"*","*","*","*"
"Ridgefield School District","ELL","*","*","*","*","*","*","*"
"Ridgefield School District","Two or More Races","*","*","*","*","*","*","*"
"Ridgefield School District","White",413,407,98.5,"*","*",6,1.5
"Rocky Hill School District","All Students",181,170,93.9,"*","*",11,6.1
"Rocky Hill School District","Black",7,7,100.0,"*","*","*","*"
"Rocky Hill School District","Eligible For Free Lunch",18,16,88.9,"*","*","*","*"
"Rocky Hill School District","Eligible For Lunch",25,23,92.0,"*","*","*","*"
"Rocky Hill School District","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Rocky Hill School District","Female",97,95,97.9,"*","*","*","*"
"Rocky Hill School District","High Needs",38,35,92.1,"*","*","*","*"
"Rocky Hill School District","Hispanic",15,14,93.3,"*","*","*","*"
"Rocky Hill School District","Male",84,75,89.3,"*","*",9,10.7
"Rocky Hill School District","Non-ELL",175,164,93.7,"*","*",11,6.3
"Rocky Hill School District","Non-High Needs",143,135,94.4,"*","*",8,5.6
"Rocky Hill School District","Non-Hispanic",166,156,94.0,"*","*",10,6.0
"Rocky Hill School District","Non-Special Education",167,157,94.0,"*","*",10,6.0
"Rocky Hill School District","Not Eligible For Lunch",156,147,94.2,"*","*",9,5.8
"Rocky Hill School District","Special Education",14,13,92.9,"*","*","*","*"
"Rocky Hill School District","Asian",13,11,84.6,"*","*","*","*"
"Rocky Hill School District","ELL","*","*","*","*","*","*","*"
"Rocky Hill School District","Two or More Races","*","*","*","*","*","*","*"
"Rocky Hill School District","White",145,137,94.5,"*","*",8,5.5
"Seymour School District","All Students",136,122,89.7,"*","*",10,7.4
"Seymour School District","Black",7,7,100.0,"*","*","*","*"
"Seymour School District","Eligible For Free Lunch",30,23,76.7,"*","*","*","*"
"Seymour School District","Eligible For Lunch",41,33,80.5,"*","*",6,14.6
"Seymour School District","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Seymour School District","Female",71,64,90.1,"*","*","*","*"
"Seymour School District","High Needs",50,40,80.0,"*","*",7,14.0
"Seymour School District","Hispanic",11,9,81.8,"*","*","*","*"
"Seymour School District","Male",65,58,89.2,"*","*","*","*"
"Seymour School District","Non-ELL",135,121,89.6,"*","*",10,7.4
"Seymour School District","Non-High Needs",86,82,95.3,"*","*","*","*"
"Seymour School District","Non-Hispanic",125,113,90.4,"*","*",9,7.2
"Seymour School District","Non-Special Education",122,112,91.8,"*","*",9,7.4
"Seymour School District","Not Eligible For Lunch",95,89,93.7,"*","*","*","*"
"Seymour School District","Special Education",14,10,71.4,"*","*","*","*"
"Seymour School District","Asian","*","*","*","*","*","*","*"
"Seymour School District","ELL","*","*","*","*","*","*","*"
"Seymour School District","White",115,103,89.6,"*","*",9,7.8
"Shelton School District","All Students",369,344,93.2,7,1.9,18,4.9
"Shelton School District","Black",13,10,76.9,"*","*","*","*"
"Shelton School District","Eligible For Free Lunch",60,49,81.7,"*","*",9,15.0
"Shelton School District","Eligible For Lunch",90,75,83.3,"*","*",13,14.4
"Shelton School District","Eligible For Reduced Lunch",30,26,86.7,"*","*","*","*"
"Shelton School District","Female",191,181,94.8,"*","*","*","*"
"Shelton School District","High Needs",110,89,80.9,6,5.5,15,13.6
