"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Race"

"",,,,"Graduates",,"Non-Graduates",,,
"Norwalk School District","Brien McMahon High School","Non-Special Education",403,362,89.8,7,1.7,34,8.4
"Norwalk School District","Brien McMahon High School","Not Eligible For Lunch",251,230,91.6,"*","*",19,7.6
"Norwalk School District","Brien McMahon High School","Asian",22,19,86.4,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","ELL",38,26,68.4,7,18.4,"*","*"
"Norwalk School District","Brien McMahon High School","Special Education",45,36,80.0,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","White",137,125,91.2,"*","*",10,7.3
"Norwalk School District","Brien McMahon High School","Two or More Races","*","*","*","*","*","*","*"
"Norwalk School District","Brien McMahon High School","Indian or Alaska Native",9,9,100.0,"*","*","*","*"
"Norwalk School District","Norwalk High School","All Students",389,330,84.8,16,4.1,43,11.1
"Norwalk School District","Norwalk High School","Black",75,58,77.3,"*","*",12,16.0
"Norwalk School District","Norwalk High School","Eligible For Free Lunch",113,84,74.3,9,8.0,20,17.7
"Norwalk School District","Norwalk High School","Eligible For Lunch",149,110,73.8,11,7.4,28,18.8
"Norwalk School District","Norwalk High School","Eligible For Reduced Lunch",36,26,72.2,"*","*",8,22.2
"Norwalk School District","Norwalk High School","Female",203,180,88.7,7,3.4,16,7.9
"Norwalk School District","Norwalk High School","High Needs",186,139,74.7,14,7.5,33,17.7
"Norwalk School District","Norwalk High School","Hispanic",126,97,77.0,8,6.3,21,16.7
"Norwalk School District","Norwalk High School","Male",186,150,80.6,9,4.8,27,14.5
"Norwalk School District","Norwalk High School","Non-ELL",348,305,87.6,12,3.4,31,8.9
"Norwalk School District","Norwalk High School","Non-High Needs",203,191,94.1,"*","*",10,4.9
"Norwalk School District","Norwalk High School","Non-Hispanic",263,233,88.6,8,3.0,22,8.4
"Norwalk School District","Norwalk High School","Non-Special Education",340,291,85.6,11,3.2,38,11.2
"Norwalk School District","Norwalk High School","Not Eligible For Lunch",240,220,91.7,"*","*",15,6.3
"Norwalk School District","Norwalk High School","Asian",17,16,94.1,"*","*","*","*"
"Norwalk School District","Norwalk High School","ELL",41,25,61.0,"*","*",12,29.3
"Norwalk School District","Norwalk High School","Special Education",49,39,79.6,"*","*","*","*"
"Norwalk School District","Norwalk High School","White",169,158,93.5,"*","*",9,5.3
"Norwalk School District","Norwalk High School","Two or More Races","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","All Students",32,10,31.3,8,25.0,14,43.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Black",11,"*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Free Lunch",24,8,33.3,"*","*",11,45.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Lunch",27,9,33.3,6,22.2,12,44.4
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Female",15,7,46.7,"*","*",6,40.0
"Norwalk School District","Norwalk Pathways Academy at Briggs","High Needs",29,9,31.0,7,24.1,13,44.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Hispanic",16,"*","*","*","*",11,68.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Male",17,"*","*",6,35.3,8,47.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL",30,9,30.0,8,26.7,13,43.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-High Needs","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Hispanic",16,8,50.0,"*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Special Education",25,10,40.0,"*","*",10,40.0
"Norwalk School District","Norwalk Pathways Academy at Briggs","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Special Education",7,"*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","White","*","*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","All Students",645,555,86.0,8,1.2,81,12.6
"Norwich Free Academy District","Norwich Free Academy","Black",26,15,57.7,"*","*",8,30.8
"Norwich Free Academy District","Norwich Free Academy","Eligible For Free Lunch",131,95,72.5,"*","*",34,26.0
"Norwich Free Academy District","Norwich Free Academy","Eligible For Lunch",163,122,74.8,"*","*",39,23.9
"Norwich Free Academy District","Norwich Free Academy","Eligible For Reduced Lunch",32,27,84.4,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Female",351,313,89.2,"*","*",34,9.7
"Norwich Free Academy District","Norwich Free Academy","High Needs",256,193,75.4,8,3.1,54,21.1
"Norwich Free Academy District","Norwich Free Academy","Hispanic",64,47,73.4,"*","*",16,25.0
"Norwich Free Academy District","Norwich Free Academy","Male",294,242,82.3,"*","*",47,16.0
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",615,536,87.2,8,1.3,70,11.4
"Norwich Free Academy District","Norwich Free Academy","Non-High Needs",389,362,93.1,"*","*",27,6.9
"Norwich Free Academy District","Norwich Free Academy","Non-Hispanic",581,508,87.4,7,1.2,65,11.2
"Norwich Free Academy District","Norwich Free Academy","Non-Special Education",548,479,87.4,"*","*",68,12.4
"Norwich Free Academy District","Norwich Free Academy","Not Eligible For Lunch",482,433,89.8,6,1.2,42,8.7
"Norwich Free Academy District","Norwich Free Academy","Asian","*","*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","ELL",30,19,63.3,"*","*",11,36.7
"Norwich Free Academy District","Norwich Free Academy","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Special Education",97,76,78.4,7,7.2,13,13.4
"Norwich Free Academy District","Norwich Free Academy","White",437,387,88.6,"*","*",46,10.5
"Norwich Free Academy District","Norwich Free Academy","Two or More Races",97,88,90.7,"*","*",9,9.3
"Norwich Free Academy District","Norwich Free Academy","Indian or Alaska Native",13,11,84.6,"*","*","*","*"
"Norwich School District","Thames River Academy","All Students",35,6,17.1,"*","*",29,82.9
"Norwich School District","Thames River Academy","Black","*","*","*","*","*","*","*"
"Norwich School District","Thames River Academy","Eligible For Free Lunch",26,"*","*","*","*",22,84.6
"Norwich School District","Thames River Academy","Eligible For Lunch",28,"*","*","*","*",23,82.1
"Norwich School District","Thames River Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwich School District","Thames River Academy","Female",19,"*","*","*","*",15,78.9
"Norwich School District","Thames River Academy","High Needs",30,"*","*","*","*",25,83.3
"Norwich School District","Thames River Academy","Hispanic",7,"*","*","*","*",6,85.7
"Norwich School District","Thames River Academy","Male",16,"*","*","*","*",14,87.5
"Norwich School District","Thames River Academy","Non-ELL",35,6,17.1,"*","*",29,82.9
"Norwich School District","Thames River Academy","Non-High Needs","*","*","*","*","*","*","*"
"Norwich School District","Thames River Academy","Non-Hispanic",28,"*","*","*","*",23,82.1
"Norwich School District","Thames River Academy","Non-Special Education",27,"*","*","*","*",22,81.5
"Norwich School District","Thames River Academy","Not Eligible For Lunch",7,"*","*","*","*",6,85.7
"Norwich School District","Thames River Academy","Asian","*","*","*","*","*","*","*"
"Norwich School District","Thames River Academy","Special Education",8,"*","*","*","*",7,87.5
"Norwich School District","Thames River Academy","White",20,"*","*","*","*",16,80.0
"Norwich School District","Thames River Academy","Two or More Races","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","All Students",143,137,95.8,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Black","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Free Lunch",10,8,80.0,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Lunch",14,11,78.6,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Female",78,74,94.9,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","High Needs",32,27,84.4,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Hispanic","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Male",65,63,96.9,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL",140,134,95.7,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-High Needs",111,110,99.1,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-Hispanic",141,135,95.7,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-Special Education",126,123,97.6,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Not Eligible For Lunch",129,126,97.7,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Asian",8,7,87.5,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Special Education",17,14,82.4,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","White",132,127,96.2,"*","*","*","*"
"Oxford School District","Oxford High School","All Students",146,134,91.8,"*","*",12,8.2
"Oxford School District","Oxford High School","Black",8,6,75.0,"*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Free Lunch",9,6,66.7,"*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Lunch",16,10,62.5,"*","*",6,37.5
"Oxford School District","Oxford High School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Oxford School District","Oxford High School","Female",69,64,92.8,"*","*","*","*"
"Oxford School District","Oxford High School","High Needs",23,15,65.2,"*","*",8,34.8
"Oxford School District","Oxford High School","Hispanic","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Male",77,70,90.9,"*","*",7,9.1
"Oxford School District","Oxford High School","Non-ELL",146,134,91.8,"*","*",12,8.2
"Oxford School District","Oxford High School","Non-High Needs",123,119,96.7,"*","*","*","*"
"Oxford School District","Oxford High School","Non-Hispanic",142,130,91.5,"*","*",12,8.5
"Oxford School District","Oxford High School","Non-Special Education",137,127,92.7,"*","*",10,7.3
"Oxford School District","Oxford High School","Not Eligible For Lunch",130,124,95.4,"*","*",6,4.6
"Oxford School District","Oxford High School","Asian","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Special Education",9,7,77.8,"*","*","*","*"
"Oxford School District","Oxford High School","White",130,120,92.3,"*","*",10,7.7
"Plainfield School District","Plainfield High School","All Students",197,172,87.3,10,5.1,15,7.6
