"District","District Code","School","School Code","Grade","Count","%"
"Middletown School District","=""0830011""","ICM - Wesley","=""0830811""",05,"N/A","*"
"Middletown School District","=""0830011""","ICM- Woodrow Wilson Middle School","=""0830411""",07,"N/A","*"
"Middletown School District","=""0830011""","ICM- Woodrow Wilson Middle School","=""0830411""",08,"N/A","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",06,48,15.1
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","K","N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",03,"N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",05,"N/A","N/A"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",09,"*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",10,"*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",11,"*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",12,"*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""",09,"N/A","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""",11,"N/A","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""",12,"*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""",09,"*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""",10,"*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""",11,"*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""",12,"N/A","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","K","N/A","N/A"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",01,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",02,"N/A","N/A"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",03,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",04,"*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",05,7,25.0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",09,47,14.4
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",10,39,13.0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",11,29,9.9
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",12,33,11.7
"Middletown School District","=""0830011""","Moody School","=""0831211""","K","N/A","N/A"
"Middletown School District","=""0830011""","Moody School","=""0831211""",01,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Moody School","=""0831211""",03,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Moody School","=""0831211""",05,"N/A","N/A"
"Middletown School District","=""0830011""","OASIS","=""0830311""",06,"*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""",07,"*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""",08,"*","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""",04,"N/A","*"
"Middletown School District","=""0830011""","STEM - Macdonough","=""0832111""",05,"N/A","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","K","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",01,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",02,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",03,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",04,"*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""",05,"*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","K","N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",02,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",03,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Spencer School","=""0830111""",05,"*","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",09,"N/A","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",11,"N/A","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",12,"N/A","N/A"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",09,"*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",10,"N/A","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",11,"*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",12,"*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","K","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",01,"N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",02,"*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",03,"*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",04,"N/A","N/A"
"Middletown School District","=""0830011""","Wesley School","=""0831411""",05,"*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",07,53,14.5
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",08,37,11.9
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","K","N/A","N/A"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",01,"N/A","N/A"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",02,"N/A","N/A"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",03,"N/A","N/A"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",04,"N/A","N/A"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",05,"N/A","N/A"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",06,7,5.3
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",07,14,8.5
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",08,7,4.4
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",06,"*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",07,"*","*"
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",08,14,8.0
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""","K","N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",01,"*","*"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",02,"N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",03,"*","*"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",04,"N/A","N/A"
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",05,"N/A","N/A"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",09,53,22.6
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",10,40,19.0
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",11,43,17.1
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",12,46,19.6
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",09,24,10.4
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",10,18,8.0
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",11,17,7.7
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",12,35,15.2
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","K","N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",01,"N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",02,"N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",03,"*","*"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",04,"N/A","N/A"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",05,"N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""","K","N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""",01,"N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""",02,"N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""",03,"N/A","N/A"
"Milford School District","=""0840011""","Mathewson School","=""0841711""",04,"*","*"
"Milford School District","=""0840011""","Mathewson School","=""0841711""",05,"*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","K","N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",01,"N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",02,"N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",03,"N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",04,"N/A","N/A"
"Milford School District","=""0840011""","Meadowside School","=""0840711""",05,"N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""","K","N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",01,"N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",02,"N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",03,"N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",04,"N/A","N/A"
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",05,"N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","K","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",01,"N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",02,"N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",03,"N/A","N/A"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",04,"*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",05,"N/A","N/A"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","K","N/A","N/A"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",01,"N/A","N/A"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",02,"*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",03,"*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",04,"*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",05,"*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""",09,"*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""",10,7,"*"
"Milford School District","=""0840011""","The Academy","=""0840311""",11,"*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""",12,"*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",06,"*","*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",07,"*","*"
