"District","District Code","School","School Code","Grade","Count","%"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",03,"N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",04,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","K","N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",01,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",02,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",05,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",03,"N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",04,"N/A","N/A"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",09,15,5.1
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",10,10,3.5
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",11,11,4.0
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",12,14,4.6
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",06,13,4.9
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",07,15,5.3
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,28,8.7
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","K","N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",01,"N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",02,"N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",03,"N/A","N/A"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",04,"N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","K","N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",01,"*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",02,"N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",05,"*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",03,"*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",04,6,10.0
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",09,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",10,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",11,11,18.0
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",12,15,27.3
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",06,"*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",07,"*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",08,12,19.0
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",09,94,19.6
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",10,45,10.7
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",11,59,13.3
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",12,29,8.3
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","K","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",05,"*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",04,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",01,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",02,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",05,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",03,"*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",04,6,8.8
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","K","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",02,"*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",05,"N/A","N/A"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",02,"*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",05,"*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",04,"*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","K","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",01,"*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",02,"*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",05,"*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",03,"*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",04,"*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",02,"*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,8,8.7
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",08,"*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",04,"*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","K","*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",01,"*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",02,"*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",05,"*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",03,"*","*"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",04,"*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",03,"*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",04,"*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",06,"*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",07,17,7.9
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",08,"*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",09,105,25.4
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",10,59,15.4
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",11,54,14.3
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",12,40,12.0
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",09,11,26.2
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",10,8,32.0
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",11,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",12,"*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",06,40,18.3
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",07,59,24.1
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",08,50,21.8
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",06,10,7.4
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",07,12,9.0
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",08,25,18.1
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",02,"N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",05,"N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",04,"N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","K","N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",01,"N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",02,"*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",05,"*","*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",03,"N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",04,"*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","K","*","*"
