"District","District Code","School","School Code","Grade","Count","%"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",07,"N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",08,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",09,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",10,8,6.2
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",11,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",12,12,9.2
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","K","N/A","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",01,"*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",02,"N/A","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",03,"*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",04,"*","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",05,"N/A","N/A"
"Orange School District","=""1070011""","Peck Place School","=""1070511""",06,"N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",01,"N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",02,"N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",03,"N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",04,"N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",05,"N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""",06,"*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",01,"N/A","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",02,"*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",03,"*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",04,"*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",05,"*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",06,"*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",06,"*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",07,"*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",08,8,5.0
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",03,"N/A","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",04,"N/A","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",05,"N/A","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",09,10,6.0
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",10,7,4.9
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",11,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",12,"*","*"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","K","N/A","N/A"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",01,"N/A","N/A"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",02,"N/A","N/A"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",06,16,16.5
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",07,11,12.9
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",08,11,14.7
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","K","N/A","N/A"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",01,"N/A","N/A"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",02,"N/A","N/A"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",03,"*","*"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",06,7,3.6
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",07,30,15.1
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",08,15,7.4
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",09,35,17.5
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",10,28,16.1
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",11,20,13.2
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",12,28,16.4
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",04,"*","*"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",05,"*","*"
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","K","N/A","N/A"
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",01,"N/A","N/A"
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",02,"N/A","N/A"
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",03,"N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","K","N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",01,"N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",02,"N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",03,"N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",04,"N/A","N/A"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",05,"N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","K","N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",01,"N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",02,"N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",03,"N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",04,"N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",05,"*","*"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","K","N/A","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",01,"N/A","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",02,"N/A","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",03,"N/A","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",04,"N/A","N/A"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",05,"N/A","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",06,6,3.6
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",07,11,5.5
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",08,15,9.1
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",09,15,8.2
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",10,10,5.1
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",11,14,8.2
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",12,17,10.2
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",06,"*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",07,"*","*"
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",08,9,6.3
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""","K","N/A","N/A"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",01,"*","*"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",02,"N/A","N/A"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",03,"*","*"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",04,"N/A","N/A"
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",05,"N/A","N/A"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",09,"N/A","*"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",10,"*","*"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",11,"N/A","*"
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",12,"N/A","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","K","N/A","N/A"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",01,"*","*"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",02,"N/A","N/A"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",03,"N/A","N/A"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",04,"N/A","N/A"
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",05,"N/A","N/A"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",09,13,9.9
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",10,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",11,9,8.3
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",12,"*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","K","N/A","N/A"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",01,"N/A","N/A"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",02,"N/A","N/A"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",03,"N/A","N/A"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",04,"N/A","N/A"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",05,"N/A","N/A"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",06,"*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",07,"*","*"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",08,"*","*"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",05,"*","*"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",06,"*","*"
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",03,"*","*"
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",04,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""",09,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""",10,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""",11,8,8.5
"Portland School District","=""1130011""","Portland High School","=""1136111""",12,8,7.9
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",07,7,5.3
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",08,6,5.3
"Portland School District","=""1130011""","Valley View School","=""1130211""","K","N/A","N/A"
"Portland School District","=""1130011""","Valley View School","=""1130211""",01,"N/A","N/A"
"Portland School District","=""1130011""","Valley View School","=""1130211""",02,"N/A","N/A"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",06,"N/A","N/A"
