"District","District Code","School","School Code","Grade","Count","%"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",03,18,31.6
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",04,42,30.0
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",05,58,46.4
"New Britain School District","=""0890011""","Smith School","=""0891311""","K","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""",01,"*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""",02,10,9.6
"New Britain School District","=""0890011""","Smith School","=""0891311""",03,14,13.1
"New Britain School District","=""0890011""","Smith School","=""0891311""",04,9,8.3
"New Britain School District","=""0890011""","Smith School","=""0891311""",05,19,17.1
"New Britain School District","=""0890011""","Vance School","=""0891511""","K","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""",01,"*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""",02,10,9.2
"New Britain School District","=""0890011""","Vance School","=""0891511""",03,15,13.8
"New Britain School District","=""0890011""","Vance School","=""0891511""",04,16,16.5
"New Britain School District","=""0890011""","Vance School","=""0891511""",05,14,13.5
"New Canaan School District","=""0900011""","East School","=""0900411""","K","N/A","N/A"
"New Canaan School District","=""0900011""","East School","=""0900411""",01,"N/A","N/A"
"New Canaan School District","=""0900011""","East School","=""0900411""",02,"N/A","N/A"
"New Canaan School District","=""0900011""","East School","=""0900411""",03,"N/A","N/A"
"New Canaan School District","=""0900011""","East School","=""0900411""",04,"N/A","N/A"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",09,"N/A","N/A"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",10,"N/A","N/A"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",11,"N/A","N/A"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",12,"N/A","N/A"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",05,"N/A","N/A"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",06,"N/A","N/A"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",07,"N/A","N/A"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",08,"N/A","N/A"
"New Canaan School District","=""0900011""","South School","=""0900211""","K","N/A","N/A"
"New Canaan School District","=""0900011""","South School","=""0900211""",01,"N/A","N/A"
"New Canaan School District","=""0900011""","South School","=""0900211""",02,"N/A","N/A"
"New Canaan School District","=""0900011""","South School","=""0900211""",03,"N/A","N/A"
"New Canaan School District","=""0900011""","South School","=""0900211""",04,"N/A","N/A"
"New Canaan School District","=""0900011""","West School","=""0900311""","K","N/A","N/A"
"New Canaan School District","=""0900011""","West School","=""0900311""",01,"N/A","N/A"
"New Canaan School District","=""0900011""","West School","=""0900311""",02,"N/A","N/A"
"New Canaan School District","=""0900011""","West School","=""0900311""",03,"N/A","N/A"
"New Canaan School District","=""0900011""","West School","=""0900311""",04,"N/A","N/A"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""","K","N/A","N/A"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",01,"*","*"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",02,"*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",03,"*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",04,"N/A","N/A"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",05,"N/A","N/A"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",09,14,5.6
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",10,16,5.8
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",11,18,7.7
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",12,31,12.7
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",06,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",07,12,5.9
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",08,"*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",03,"*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",04,"*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",05,"N/A","N/A"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",06,"N/A","N/A"
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""","K","N/A","N/A"
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",01,"*","*"
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",02,"N/A","N/A"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""","K","N/A","N/A"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",01,"N/A","N/A"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",02,"N/A","N/A"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","K","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",01,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",02,"N/A","N/A"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",03,"N/A","N/A"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",04,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",05,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",06,13,19.1
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",07,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",08,"*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","K","N/A","N/A"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",01,"*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",02,"N/A","N/A"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",03,"*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",04,"*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",05,6,12.5
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",06,8,14.3
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",07,8,17.8
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",08,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","K","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""",01,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""",02,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""",03,"N/A","N/A"
"New Haven School District","=""0930011""","Beecher School","=""0930311""",04,16,33.3
"New Haven School District","=""0930011""","Beecher School","=""0930311""",05,"*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""",06,8,19.0
"New Haven School District","=""0930011""","Beecher School","=""0930311""",07,6,15.8
"New Haven School District","=""0930011""","Beecher School","=""0930311""",08,9,24.3
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","K","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",01,"N/A","N/A"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",02,"N/A","N/A"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",03,"*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",04,"N/A","N/A"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",05,"*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",06,"*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",07,"*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",08,"N/A","N/A"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",05,"N/A","N/A"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",06,"N/A","N/A"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",07,"*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"*","*"
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""","K","N/A","N/A"
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",01,"*","*"
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",02,"*","*"
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",03,"*","*"
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",04,"*","*"
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",05,7,13.0
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",06,10,18.5
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",07,19,35.2
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",08,16,29.1
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""","K","N/A","N/A"
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",01,"N/A","N/A"
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",02,"N/A","N/A"
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",03,"*","*"
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",04,"*","*"
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",05,6,21.4
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",06,"*","*"
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",07,6,30.0
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",08,"*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","K","N/A","N/A"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",01,"N/A","N/A"
