"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Windsor School District","=""1640011""",08,"R",25,25,100.0,25,6,24.0,"*","*","*","*",14,56.0,0,0.0,14,56.0,242
"Windsor School District","=""1640011""",10,"F",99,91,91.9,91,15,16.5,24,26.4,30,33.0,"*","*","*","*",22,24.2,232
"Windsor School District","=""1640011""",10,"N",177,173,97.7,173,"*","*","*","*",62,35.8,34,19.7,55,31.8,89,51.4,270
"Windsor School District","=""1640011""",10,"R",26,24,92.3,24,"*","*",6,25.0,7,29.2,6,25.0,"*","*","*","*",235
"Wolcott School District","=""1660011""",05,"F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",260
"Wolcott School District","=""1660011""",05,"N",136,136,100.0,136,"*","*","*","*",17,12.5,64,47.1,50,36.8,114,83.8,285
"Wolcott School District","=""1660011""",05,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""",08,"F",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*",254
"Wolcott School District","=""1660011""",08,"N",195,195,100.0,195,10,5.1,7,3.6,22,11.3,108,55.4,48,24.6,156,80.0,271
"Wolcott School District","=""1660011""",08,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""",10,"F","*","*","*","*","*","*",6,14.0,"*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""",10,"N",139,139,100.0,139,"*","*","*","*",50,36.0,35,25.2,45,32.4,80,57.6,273
"Wolcott School District","=""1660011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""",05,"N",86,86,100.0,86,"*","*",0,0.0,"*","*",29,33.7,54,62.8,83,96.5,311
"Woodbridge School District","=""1670011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",05,"N",96,96,100.0,96,"*","*","*","*",9,9.4,49,51.0,32,33.3,81,84.4,279
"Woodstock School District","=""1690011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""",08,"N",88,87,98.9,87,"*","*","*","*",6,6.9,50,57.5,26,29.9,76,87.4,280
"Woodstock School District","=""1690011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"

