"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Portland School District","=""1130011""","Grade 10","All Tests - District",19.1
"Portland School District","=""1130011""","Grade 10","Curl Up",78.7
"Portland School District","=""1130011""","Grade 10","Mile Run",62.9
"Portland School District","=""1130011""","Grade 10","Push Up",53.9
"Portland School District","=""1130011""","Grade 10","Sit and Reach",69.7
"Preston School District","=""1140011""","Grade 4","All Tests - District",12.5
"Preston School District","=""1140011""","Grade 4","Curl Up",43.8
"Preston School District","=""1140011""","Grade 4","Mile Run",64.6
"Preston School District","=""1140011""","Grade 4","Push Up",29.2
"Preston School District","=""1140011""","Grade 4","Sit and Reach",62.5
"Preston School District","=""1140011""","Grade 6","All Tests - District",44.0
"Preston School District","=""1140011""","Grade 6","Curl Up",78.0
"Preston School District","=""1140011""","Grade 6","Mile Run",68.0
"Preston School District","=""1140011""","Grade 6","Push Up",56.0
"Preston School District","=""1140011""","Grade 6","Sit and Reach",60.0
"Preston School District","=""1140011""","Grade 8","All Tests - District",62.5
"Preston School District","=""1140011""","Grade 8","Curl Up",75.0
"Preston School District","=""1140011""","Grade 8","Mile Run",76.8
"Preston School District","=""1140011""","Grade 8","Push Up",73.2
"Preston School District","=""1140011""","Grade 8","Sit and Reach",67.9
"Preston School District","=""1140011""","Grade 10","All Tests - District","N/A"
"Preston School District","=""1140011""","Grade 10","Curl Up","N/A"
"Preston School District","=""1140011""","Grade 10","Mile Run","N/A"
"Preston School District","=""1140011""","Grade 10","Push Up","N/A"
"Preston School District","=""1140011""","Grade 10","Sit and Reach","N/A"
"Putnam School District","=""1160011""","Grade 4","All Tests - District",62.9
"Putnam School District","=""1160011""","Grade 4","Curl Up",87.6
"Putnam School District","=""1160011""","Grade 4","Mile Run",80.4
"Putnam School District","=""1160011""","Grade 4","Push Up",73.2
"Putnam School District","=""1160011""","Grade 4","Sit and Reach",99.0
"Putnam School District","=""1160011""","Grade 6","All Tests - District",53.3
"Putnam School District","=""1160011""","Grade 6","Curl Up",87.8
"Putnam School District","=""1160011""","Grade 6","Mile Run",58.9
"Putnam School District","=""1160011""","Grade 6","Push Up",78.9
"Putnam School District","=""1160011""","Grade 6","Sit and Reach",83.3
"Putnam School District","=""1160011""","Grade 8","All Tests - District",48.7
"Putnam School District","=""1160011""","Grade 8","Curl Up",68.4
"Putnam School District","=""1160011""","Grade 8","Mile Run",52.6
"Putnam School District","=""1160011""","Grade 8","Push Up",69.7
"Putnam School District","=""1160011""","Grade 8","Sit and Reach",71.1
"Putnam School District","=""1160011""","Grade 10","All Tests - District",48.4
"Putnam School District","=""1160011""","Grade 10","Curl Up",75.8
"Putnam School District","=""1160011""","Grade 10","Mile Run",56.5
"Putnam School District","=""1160011""","Grade 10","Push Up",62.9
"Putnam School District","=""1160011""","Grade 10","Sit and Reach",67.7
"Redding School District","=""1170011""","Grade 4","All Tests - District",79.3
"Redding School District","=""1170011""","Grade 4","Curl Up",95.0
"Redding School District","=""1170011""","Grade 4","Mile Run",86.8
"Redding School District","=""1170011""","Grade 4","Push Up",94.2
"Redding School District","=""1170011""","Grade 4","Sit and Reach",94.2
"Redding School District","=""1170011""","Grade 6","All Tests - District",67.8
"Redding School District","=""1170011""","Grade 6","Curl Up",86.2
"Redding School District","=""1170011""","Grade 6","Mile Run",89.5
"Redding School District","=""1170011""","Grade 6","Push Up",86.8
"Redding School District","=""1170011""","Grade 6","Sit and Reach",92.8
"Redding School District","=""1170011""","Grade 8","All Tests - District",70.5
"Redding School District","=""1170011""","Grade 8","Curl Up",90.9
"Redding School District","=""1170011""","Grade 8","Mile Run",89.4
"Redding School District","=""1170011""","Grade 8","Push Up",83.3
"Redding School District","=""1170011""","Grade 8","Sit and Reach",87.9
"Redding School District","=""1170011""","Grade 10","All Tests - District","N/A"
"Redding School District","=""1170011""","Grade 10","Curl Up","N/A"
"Redding School District","=""1170011""","Grade 10","Mile Run","N/A"
"Redding School District","=""1170011""","Grade 10","Push Up","N/A"
"Redding School District","=""1170011""","Grade 10","Sit and Reach","N/A"
"Regional School District 01","=""2010012""","Grade 4","All Tests - District","N/A"
"Regional School District 01","=""2010012""","Grade 4","Curl Up","N/A"
"Regional School District 01","=""2010012""","Grade 4","Mile Run","N/A"
"Regional School District 01","=""2010012""","Grade 4","Push Up","N/A"
"Regional School District 01","=""2010012""","Grade 4","Sit and Reach","N/A"
"Regional School District 01","=""2010012""","Grade 6","All Tests - District","N/A"
"Regional School District 01","=""2010012""","Grade 6","Curl Up","N/A"
"Regional School District 01","=""2010012""","Grade 6","Mile Run","N/A"
"Regional School District 01","=""2010012""","Grade 6","Push Up","N/A"
"Regional School District 01","=""2010012""","Grade 6","Sit and Reach","N/A"
"Regional School District 01","=""2010012""","Grade 8","All Tests - District","N/A"
"Regional School District 01","=""2010012""","Grade 8","Curl Up","N/A"
"Regional School District 01","=""2010012""","Grade 8","Mile Run","N/A"
"Regional School District 01","=""2010012""","Grade 8","Push Up","N/A"
"Regional School District 01","=""2010012""","Grade 8","Sit and Reach","N/A"
"Regional School District 01","=""2010012""","Grade 10","All Tests - District",40.6
"Regional School District 01","=""2010012""","Grade 10","Curl Up",48.4
"Regional School District 01","=""2010012""","Grade 10","Mile Run",85.9
"Regional School District 01","=""2010012""","Grade 10","Push Up",76.6
"Regional School District 01","=""2010012""","Grade 10","Sit and Reach",92.2
"Regional School District 04","=""2040012""","Grade 4","All Tests - District","N/A"
"Regional School District 04","=""2040012""","Grade 4","Curl Up","N/A"
"Regional School District 04","=""2040012""","Grade 4","Mile Run","N/A"
"Regional School District 04","=""2040012""","Grade 4","Push Up","N/A"
"Regional School District 04","=""2040012""","Grade 4","Sit and Reach","N/A"
"Regional School District 04","=""2040012""","Grade 6","All Tests - District","N/A"
"Regional School District 04","=""2040012""","Grade 6","Curl Up","N/A"
"Regional School District 04","=""2040012""","Grade 6","Mile Run","N/A"
"Regional School District 04","=""2040012""","Grade 6","Push Up","N/A"
"Regional School District 04","=""2040012""","Grade 6","Sit and Reach","N/A"
"Regional School District 04","=""2040012""","Grade 8","All Tests - District",44.1
"Regional School District 04","=""2040012""","Grade 8","Curl Up",58.6
"Regional School District 04","=""2040012""","Grade 8","Mile Run",80.0
"Regional School District 04","=""2040012""","Grade 8","Push Up",69.0
"Regional School District 04","=""2040012""","Grade 8","Sit and Reach",84.1
"Regional School District 04","=""2040012""","Grade 10","All Tests - District",61.5
"Regional School District 04","=""2040012""","Grade 10","Curl Up",98.1
"Regional School District 04","=""2040012""","Grade 10","Mile Run",69.2
"Regional School District 04","=""2040012""","Grade 10","Push Up",76.9
"Regional School District 04","=""2040012""","Grade 10","Sit and Reach",94.2
"Regional School District 05","=""2050012""","Grade 4","All Tests - District","N/A"
"Regional School District 05","=""2050012""","Grade 4","Curl Up","N/A"
"Regional School District 05","=""2050012""","Grade 4","Mile Run","N/A"
"Regional School District 05","=""2050012""","Grade 4","Push Up","N/A"
"Regional School District 05","=""2050012""","Grade 4","Sit and Reach","N/A"
"Regional School District 05","=""2050012""","Grade 6","All Tests - District","N/A"
"Regional School District 05","=""2050012""","Grade 6","Curl Up","N/A"
"Regional School District 05","=""2050012""","Grade 6","Mile Run","N/A"
"Regional School District 05","=""2050012""","Grade 6","Push Up","N/A"
"Regional School District 05","=""2050012""","Grade 6","Sit and Reach","N/A"
"Regional School District 05","=""2050012""","Grade 8","All Tests - District",85.2
"Regional School District 05","=""2050012""","Grade 8","Curl Up",98.6
"Regional School District 05","=""2050012""","Grade 8","Mile Run",96.0
"Regional School District 05","=""2050012""","Grade 8","Push Up",92.5
"Regional School District 05","=""2050012""","Grade 8","Sit and Reach",95.1
"Regional School District 05","=""2050012""","Grade 10","All Tests - District",48.4
"Regional School District 05","=""2050012""","Grade 10","Curl Up",91.6
"Regional School District 05","=""2050012""","Grade 10","Mile Run",61.8
"Regional School District 05","=""2050012""","Grade 10","Push Up",87.6
"Regional School District 05","=""2050012""","Grade 10","Sit and Reach",81.5
"Regional School District 06","=""2060012""","Grade 4","All Tests - District",55.0
"Regional School District 06","=""2060012""","Grade 4","Curl Up",77.5
"Regional School District 06","=""2060012""","Grade 4","Mile Run",66.3
"Regional School District 06","=""2060012""","Grade 4","Push Up",81.3
"Regional School District 06","=""2060012""","Grade 4","Sit and Reach",65.0
"Regional School District 06","=""2060012""","Grade 6","All Tests - District",57.1
"Regional School District 06","=""2060012""","Grade 6","Curl Up",79.2
"Regional School District 06","=""2060012""","Grade 6","Mile Run",84.4
"Regional School District 06","=""2060012""","Grade 6","Push Up",76.6
"Regional School District 06","=""2060012""","Grade 6","Sit and Reach",68.8
"Regional School District 06","=""2060012""","Grade 8","All Tests - District",59.7
"Regional School District 06","=""2060012""","Grade 8","Curl Up",97.4
"Regional School District 06","=""2060012""","Grade 8","Mile Run",67.5
"Regional School District 06","=""2060012""","Grade 8","Push Up",93.5
"Regional School District 06","=""2060012""","Grade 8","Sit and Reach",84.4
"Regional School District 06","=""2060012""","Grade 10","All Tests - District",48.3
"Regional School District 06","=""2060012""","Grade 10","Curl Up",90.8
"Regional School District 06","=""2060012""","Grade 10","Mile Run",72.4
"Regional School District 06","=""2060012""","Grade 10","Push Up",92.0
"Regional School District 06","=""2060012""","Grade 10","Sit and Reach",89.7
"Regional School District 07","=""2070012""","Grade 4","All Tests - District","N/A"
"Regional School District 07","=""2070012""","Grade 4","Curl Up","N/A"
"Regional School District 07","=""2070012""","Grade 4","Mile Run","N/A"
"Regional School District 07","=""2070012""","Grade 4","Push Up","N/A"
"Regional School District 07","=""2070012""","Grade 4","Sit and Reach","N/A"
"Regional School District 07","=""2070012""","Grade 6","All Tests - District","N/A"
"Regional School District 07","=""2070012""","Grade 6","Curl Up","N/A"
"Regional School District 07","=""2070012""","Grade 6","Mile Run","N/A"
"Regional School District 07","=""2070012""","Grade 6","Push Up","N/A"
"Regional School District 07","=""2070012""","Grade 6","Sit and Reach","N/A"
"Regional School District 07","=""2070012""","Grade 8","All Tests - District",42.7
"Regional School District 07","=""2070012""","Grade 8","Curl Up",89.7
"Regional School District 07","=""2070012""","Grade 8","Mile Run",68.1
"Regional School District 07","=""2070012""","Grade 8","Push Up",70.8
"Regional School District 07","=""2070012""","Grade 8","Sit and Reach",70.8
"Regional School District 07","=""2070012""","Grade 10","All Tests - District",55.7
"Regional School District 07","=""2070012""","Grade 10","Curl Up",98.3
"Regional School District 07","=""2070012""","Grade 10","Mile Run",76.1
"Regional School District 07","=""2070012""","Grade 10","Push Up",75.6
"Regional School District 07","=""2070012""","Grade 10","Sit and Reach",84.1
"Regional School District 08","=""2080012""","Grade 4","All Tests - District","N/A"
"Regional School District 08","=""2080012""","Grade 4","Curl Up","N/A"
"Regional School District 08","=""2080012""","Grade 4","Mile Run","N/A"
"Regional School District 08","=""2080012""","Grade 4","Push Up","N/A"
"Regional School District 08","=""2080012""","Grade 4","Sit and Reach","N/A"
"Regional School District 08","=""2080012""","Grade 6","All Tests - District","N/A"
"Regional School District 08","=""2080012""","Grade 6","Curl Up","N/A"
"Regional School District 08","=""2080012""","Grade 6","Mile Run","N/A"
"Regional School District 08","=""2080012""","Grade 6","Push Up","N/A"
"Regional School District 08","=""2080012""","Grade 6","Sit and Reach","N/A"
"Regional School District 08","=""2080012""","Grade 8","All Tests - District",74.8
