"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Park City Prep Charter School District","=""2830013""","Grade 6","Curl Up","*"
"Park City Prep Charter School District","=""2830013""","Grade 6","Mile Run","*"
"Park City Prep Charter School District","=""2830013""","Grade 6","Push Up","*"
"Park City Prep Charter School District","=""2830013""","Grade 6","Sit and Reach","*"
"Park City Prep Charter School District","=""2830013""","Grade 8","All Tests - District",0.0
"Park City Prep Charter School District","=""2830013""","Grade 8","Curl Up",68.9
"Park City Prep Charter School District","=""2830013""","Grade 8","Mile Run","*"
"Park City Prep Charter School District","=""2830013""","Grade 8","Push Up",42.2
"Park City Prep Charter School District","=""2830013""","Grade 8","Sit and Reach",100.0
"Park City Prep Charter School District","=""2830013""","Grade 10","All Tests - District","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Grade 4","All Tests - District",45.3
"Plainfield School District","=""1090011""","Grade 4","Curl Up",91.7
"Plainfield School District","=""1090011""","Grade 4","Mile Run",72.4
"Plainfield School District","=""1090011""","Grade 4","Push Up",80.7
"Plainfield School District","=""1090011""","Grade 4","Sit and Reach",67.2
"Plainfield School District","=""1090011""","Grade 6","All Tests - District",46.9
"Plainfield School District","=""1090011""","Grade 6","Curl Up",94.8
"Plainfield School District","=""1090011""","Grade 6","Mile Run",62.5
"Plainfield School District","=""1090011""","Grade 6","Push Up",72.4
"Plainfield School District","=""1090011""","Grade 6","Sit and Reach",71.4
"Plainfield School District","=""1090011""","Grade 8","All Tests - District",52.2
"Plainfield School District","=""1090011""","Grade 8","Curl Up",93.0
"Plainfield School District","=""1090011""","Grade 8","Mile Run",58.1
"Plainfield School District","=""1090011""","Grade 8","Push Up",70.4
"Plainfield School District","=""1090011""","Grade 8","Sit and Reach",81.2
"Plainfield School District","=""1090011""","Grade 10","All Tests - District",28.1
"Plainfield School District","=""1090011""","Grade 10","Curl Up",49.0
"Plainfield School District","=""1090011""","Grade 10","Mile Run",62.5
"Plainfield School District","=""1090011""","Grade 10","Push Up",56.3
"Plainfield School District","=""1090011""","Grade 10","Sit and Reach",86.5
"Plainville School District","=""1100011""","Grade 4","All Tests - District",41.9
"Plainville School District","=""1100011""","Grade 4","Curl Up",77.8
"Plainville School District","=""1100011""","Grade 4","Mile Run",68.3
"Plainville School District","=""1100011""","Grade 4","Push Up",68.9
"Plainville School District","=""1100011""","Grade 4","Sit and Reach",85.0
"Plainville School District","=""1100011""","Grade 6","All Tests - District",71.4
"Plainville School District","=""1100011""","Grade 6","Curl Up",90.3
"Plainville School District","=""1100011""","Grade 6","Mile Run",88.3
"Plainville School District","=""1100011""","Grade 6","Push Up",89.6
"Plainville School District","=""1100011""","Grade 6","Sit and Reach",90.3
"Plainville School District","=""1100011""","Grade 8","All Tests - District",53.4
"Plainville School District","=""1100011""","Grade 8","Curl Up",82.7
"Plainville School District","=""1100011""","Grade 8","Mile Run",74.3
"Plainville School District","=""1100011""","Grade 8","Push Up",71.7
"Plainville School District","=""1100011""","Grade 8","Sit and Reach",92.7
"Plainville School District","=""1100011""","Grade 10","All Tests - District",40.3
"Plainville School District","=""1100011""","Grade 10","Curl Up",79.2
"Plainville School District","=""1100011""","Grade 10","Mile Run",53.5
"Plainville School District","=""1100011""","Grade 10","Push Up",55.3
"Plainville School District","=""1100011""","Grade 10","Sit and Reach",62.9
"Plymouth School District","=""1110011""","Grade 4","All Tests - District",38.0
"Plymouth School District","=""1110011""","Grade 4","Curl Up",75.0
"Plymouth School District","=""1110011""","Grade 4","Mile Run",70.4
"Plymouth School District","=""1110011""","Grade 4","Push Up",72.2
"Plymouth School District","=""1110011""","Grade 4","Sit and Reach",78.7
"Plymouth School District","=""1110011""","Grade 6","All Tests - District",63.8
"Plymouth School District","=""1110011""","Grade 6","Curl Up",93.3
"Plymouth School District","=""1110011""","Grade 6","Mile Run",81.9
"Plymouth School District","=""1110011""","Grade 6","Push Up",64.4
"Plymouth School District","=""1110011""","Grade 6","Sit and Reach",79.2
"Plymouth School District","=""1110011""","Grade 8","All Tests - District",57.3
"Plymouth School District","=""1110011""","Grade 8","Curl Up",90.1
"Plymouth School District","=""1110011""","Grade 8","Mile Run",82.4
"Plymouth School District","=""1110011""","Grade 8","Push Up",64.1
"Plymouth School District","=""1110011""","Grade 8","Sit and Reach",81.7
"Plymouth School District","=""1110011""","Grade 10","All Tests - District",75.0
"Plymouth School District","=""1110011""","Grade 10","Curl Up",91.7
"Plymouth School District","=""1110011""","Grade 10","Mile Run",75.0
"Plymouth School District","=""1110011""","Grade 10","Push Up",88.5
"Plymouth School District","=""1110011""","Grade 10","Sit and Reach",86.5
"Pomfret School District","=""1120011""","Grade 4","All Tests - District",38.2
"Pomfret School District","=""1120011""","Grade 4","Curl Up",60.0
"Pomfret School District","=""1120011""","Grade 4","Mile Run",80.0
"Pomfret School District","=""1120011""","Grade 4","Push Up",54.5
"Pomfret School District","=""1120011""","Grade 4","Sit and Reach",80.0
"Pomfret School District","=""1120011""","Grade 6","All Tests - District",39.7
"Pomfret School District","=""1120011""","Grade 6","Curl Up",61.9
"Pomfret School District","=""1120011""","Grade 6","Mile Run",77.8
"Pomfret School District","=""1120011""","Grade 6","Push Up",57.1
"Pomfret School District","=""1120011""","Grade 6","Sit and Reach",73.0
"Pomfret School District","=""1120011""","Grade 8","All Tests - District",36.4
"Pomfret School District","=""1120011""","Grade 8","Curl Up",72.7
"Pomfret School District","=""1120011""","Grade 8","Mile Run",72.7
"Pomfret School District","=""1120011""","Grade 8","Push Up",52.7
"Pomfret School District","=""1120011""","Grade 8","Sit and Reach",70.9
"Pomfret School District","=""1120011""","Grade 10","All Tests - District","N/A"
"Pomfret School District","=""1120011""","Grade 10","Curl Up","N/A"
"Pomfret School District","=""1120011""","Grade 10","Mile Run","N/A"
"Pomfret School District","=""1120011""","Grade 10","Push Up","N/A"
"Pomfret School District","=""1120011""","Grade 10","Sit and Reach","N/A"
"Portland School District","=""1130011""","Grade 4","All Tests - District",35.5
"Portland School District","=""1130011""","Grade 4","Curl Up",69.1
"Portland School District","=""1130011""","Grade 4","Mile Run",87.3
"Portland School District","=""1130011""","Grade 4","Push Up",54.5
"Portland School District","=""1130011""","Grade 4","Sit and Reach",53.6
"Portland School District","=""1130011""","Grade 6","All Tests - District",45.5
"Portland School District","=""1130011""","Grade 6","Curl Up",67.3
"Portland School District","=""1130011""","Grade 6","Mile Run",83.2
"Portland School District","=""1130011""","Grade 6","Push Up",68.3
"Portland School District","=""1130011""","Grade 6","Sit and Reach",80.2
"Portland School District","=""1130011""","Grade 8","All Tests - District",32.5
"Portland School District","=""1130011""","Grade 8","Curl Up",64.9
"Portland School District","=""1130011""","Grade 8","Mile Run",53.5
"Portland School District","=""1130011""","Grade 8","Push Up",78.1
"Portland School District","=""1130011""","Grade 8","Sit and Reach",71.9
"Portland School District","=""1130011""","Grade 10","All Tests - District",14.3
"Portland School District","=""1130011""","Grade 10","Curl Up",57.1
"Portland School District","=""1130011""","Grade 10","Mile Run",56.0
"Portland School District","=""1130011""","Grade 10","Push Up",46.2
"Portland School District","=""1130011""","Grade 10","Sit and Reach",61.5
"Preston School District","=""1140011""","Grade 4","All Tests - District",60.5
"Preston School District","=""1140011""","Grade 4","Curl Up",89.5
"Preston School District","=""1140011""","Grade 4","Mile Run",84.2
"Preston School District","=""1140011""","Grade 4","Push Up",60.5
"Preston School District","=""1140011""","Grade 4","Sit and Reach",84.2
"Preston School District","=""1140011""","Grade 6","All Tests - District",61.7
"Preston School District","=""1140011""","Grade 6","Curl Up",100.0
"Preston School District","=""1140011""","Grade 6","Mile Run",72.3
"Preston School District","=""1140011""","Grade 6","Push Up",80.9
"Preston School District","=""1140011""","Grade 6","Sit and Reach",68.1
"Preston School District","=""1140011""","Grade 8","All Tests - District",58.1
"Preston School District","=""1140011""","Grade 8","Curl Up",93.0
"Preston School District","=""1140011""","Grade 8","Mile Run",65.1
"Preston School District","=""1140011""","Grade 8","Push Up",67.4
"Preston School District","=""1140011""","Grade 8","Sit and Reach",79.1
"Preston School District","=""1140011""","Grade 10","All Tests - District","N/A"
"Preston School District","=""1140011""","Grade 10","Curl Up","N/A"
"Preston School District","=""1140011""","Grade 10","Mile Run","N/A"
"Preston School District","=""1140011""","Grade 10","Push Up","N/A"
"Preston School District","=""1140011""","Grade 10","Sit and Reach","N/A"
"Putnam School District","=""1160011""","Grade 4","All Tests - District",67.1
"Putnam School District","=""1160011""","Grade 4","Curl Up",97.6
"Putnam School District","=""1160011""","Grade 4","Mile Run",84.7
"Putnam School District","=""1160011""","Grade 4","Push Up",71.8
"Putnam School District","=""1160011""","Grade 4","Sit and Reach",94.1
"Putnam School District","=""1160011""","Grade 6","All Tests - District",52.6
"Putnam School District","=""1160011""","Grade 6","Curl Up",81.1
"Putnam School District","=""1160011""","Grade 6","Mile Run",55.8
"Putnam School District","=""1160011""","Grade 6","Push Up",58.9
"Putnam School District","=""1160011""","Grade 6","Sit and Reach",82.1
"Putnam School District","=""1160011""","Grade 8","All Tests - District",56.7
"Putnam School District","=""1160011""","Grade 8","Curl Up",82.2
"Putnam School District","=""1160011""","Grade 8","Mile Run",57.8
"Putnam School District","=""1160011""","Grade 8","Push Up",76.7
"Putnam School District","=""1160011""","Grade 8","Sit and Reach",83.3
"Putnam School District","=""1160011""","Grade 10","All Tests - District",31.3
"Putnam School District","=""1160011""","Grade 10","Curl Up",73.4
"Putnam School District","=""1160011""","Grade 10","Mile Run",35.9
"Putnam School District","=""1160011""","Grade 10","Push Up",68.8
"Putnam School District","=""1160011""","Grade 10","Sit and Reach",81.3
"Redding School District","=""1170011""","Grade 4","All Tests - District",85.2
"Redding School District","=""1170011""","Grade 4","Curl Up",95.1
"Redding School District","=""1170011""","Grade 4","Mile Run",93.4
"Redding School District","=""1170011""","Grade 4","Push Up",93.4
"Redding School District","=""1170011""","Grade 4","Sit and Reach",95.9
"Redding School District","=""1170011""","Grade 6","All Tests - District",65.4
"Redding School District","=""1170011""","Grade 6","Curl Up",85.8
"Redding School District","=""1170011""","Grade 6","Mile Run",89.8
"Redding School District","=""1170011""","Grade 6","Push Up",85.8
"Redding School District","=""1170011""","Grade 6","Sit and Reach",88.2
"Redding School District","=""1170011""","Grade 8","All Tests - District",66.2
"Redding School District","=""1170011""","Grade 8","Curl Up",87.4
"Redding School District","=""1170011""","Grade 8","Mile Run",86.1
"Redding School District","=""1170011""","Grade 8","Push Up",86.8
"Redding School District","=""1170011""","Grade 8","Sit and Reach",92.7
"Redding School District","=""1170011""","Grade 10","All Tests - District","N/A"
"Redding School District","=""1170011""","Grade 10","Curl Up","N/A"
"Redding School District","=""1170011""","Grade 10","Mile Run","N/A"
"Redding School District","=""1170011""","Grade 10","Push Up","N/A"
"Redding School District","=""1170011""","Grade 10","Sit and Reach","N/A"
"Regional School District 01","=""2010012""","Grade 4","All Tests - District","N/A"
