"Physical Fitness Tests: Students Reaching Health Standard, 2010-11"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Old Saybrook School District","=""1060011""","Grade 4","Curl Up",86.7
"Old Saybrook School District","=""1060011""","Grade 4","Mile Run",90.5
"Old Saybrook School District","=""1060011""","Grade 4","Push Up",61.0
"Old Saybrook School District","=""1060011""","Grade 4","Sit and Reach",84.8
"Old Saybrook School District","=""1060011""","Grade 6","All Tests - District",61.6
"Old Saybrook School District","=""1060011""","Grade 6","Curl Up",84.8
"Old Saybrook School District","=""1060011""","Grade 6","Mile Run",79.8
"Old Saybrook School District","=""1060011""","Grade 6","Push Up",77.8
"Old Saybrook School District","=""1060011""","Grade 6","Sit and Reach",85.9
"Old Saybrook School District","=""1060011""","Grade 8","All Tests - District",65.5
"Old Saybrook School District","=""1060011""","Grade 8","Curl Up",79.3
"Old Saybrook School District","=""1060011""","Grade 8","Mile Run",88.8
"Old Saybrook School District","=""1060011""","Grade 8","Push Up",75.9
"Old Saybrook School District","=""1060011""","Grade 8","Sit and Reach",93.1
"Old Saybrook School District","=""1060011""","Grade 10","All Tests - District",56.3
"Old Saybrook School District","=""1060011""","Grade 10","Curl Up",84.9
"Old Saybrook School District","=""1060011""","Grade 10","Mile Run",65.5
"Old Saybrook School District","=""1060011""","Grade 10","Push Up",72.3
"Old Saybrook School District","=""1060011""","Grade 10","Sit and Reach",68.1
"Orange School District","=""1070011""","Grade 4","All Tests - District",57.1
"Orange School District","=""1070011""","Grade 4","Curl Up",78.8
"Orange School District","=""1070011""","Grade 4","Mile Run",77.8
"Orange School District","=""1070011""","Grade 4","Push Up",69.8
"Orange School District","=""1070011""","Grade 4","Sit and Reach",85.2
"Orange School District","=""1070011""","Grade 6","All Tests - District",60.0
"Orange School District","=""1070011""","Grade 6","Curl Up",80.5
"Orange School District","=""1070011""","Grade 6","Mile Run",81.1
"Orange School District","=""1070011""","Grade 6","Push Up",72.6
"Orange School District","=""1070011""","Grade 6","Sit and Reach",82.6
"Orange School District","=""1070011""","Grade 8","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 8","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 8","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 8","Push Up","N/A"
"Orange School District","=""1070011""","Grade 8","Sit and Reach","N/A"
"Orange School District","=""1070011""","Grade 10","All Tests - District","N/A"
"Orange School District","=""1070011""","Grade 10","Curl Up","N/A"
"Orange School District","=""1070011""","Grade 10","Mile Run","N/A"
"Orange School District","=""1070011""","Grade 10","Push Up","N/A"
"Orange School District","=""1070011""","Grade 10","Sit and Reach","N/A"
"Oxford School District","=""1080011""","Grade 4","All Tests - District",72.6
"Oxford School District","=""1080011""","Grade 4","Curl Up",91.1
"Oxford School District","=""1080011""","Grade 4","Mile Run",90.5
"Oxford School District","=""1080011""","Grade 4","Push Up",86.0
"Oxford School District","=""1080011""","Grade 4","Sit and Reach",91.1
"Oxford School District","=""1080011""","Grade 6","All Tests - District",57.1
"Oxford School District","=""1080011""","Grade 6","Curl Up",100.0
"Oxford School District","=""1080011""","Grade 6","Mile Run",89.8
"Oxford School District","=""1080011""","Grade 6","Push Up",100.0
"Oxford School District","=""1080011""","Grade 6","Sit and Reach",63.3
"Oxford School District","=""1080011""","Grade 8","All Tests - District",71.0
"Oxford School District","=""1080011""","Grade 8","Curl Up",93.5
"Oxford School District","=""1080011""","Grade 8","Mile Run",90.3
"Oxford School District","=""1080011""","Grade 8","Push Up",77.4
"Oxford School District","=""1080011""","Grade 8","Sit and Reach",93.5
"Oxford School District","=""1080011""","Grade 10","All Tests - District",56.1
"Oxford School District","=""1080011""","Grade 10","Curl Up",71.9
"Oxford School District","=""1080011""","Grade 10","Mile Run",66.2
"Oxford School District","=""1080011""","Grade 10","Push Up",62.6
"Oxford School District","=""1080011""","Grade 10","Sit and Reach",71.9
"Park City Prep Charter School District","=""2830013""","Grade 4","All Tests - District","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 4","Sit and Reach","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 6","All Tests - District","*"
"Park City Prep Charter School District","=""2830013""","Grade 6","Curl Up",95.9
"Park City Prep Charter School District","=""2830013""","Grade 6","Mile Run",24.5
"Park City Prep Charter School District","=""2830013""","Grade 6","Push Up",53.1
"Park City Prep Charter School District","=""2830013""","Grade 6","Sit and Reach",46.9
"Park City Prep Charter School District","=""2830013""","Grade 8","All Tests - District",0.0
"Park City Prep Charter School District","=""2830013""","Grade 8","Curl Up",100.0
"Park City Prep Charter School District","=""2830013""","Grade 8","Mile Run",0.0
"Park City Prep Charter School District","=""2830013""","Grade 8","Push Up",63.6
"Park City Prep Charter School District","=""2830013""","Grade 8","Sit and Reach",52.7
"Park City Prep Charter School District","=""2830013""","Grade 10","All Tests - District","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Curl Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Mile Run","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Push Up","N/A"
"Park City Prep Charter School District","=""2830013""","Grade 10","Sit and Reach","N/A"
"Plainfield School District","=""1090011""","Grade 4","All Tests - District",38.5
"Plainfield School District","=""1090011""","Grade 4","Curl Up",80.0
"Plainfield School District","=""1090011""","Grade 4","Mile Run",72.5
"Plainfield School District","=""1090011""","Grade 4","Push Up",47.5
"Plainfield School District","=""1090011""","Grade 4","Sit and Reach",78.5
"Plainfield School District","=""1090011""","Grade 6","All Tests - District",47.2
"Plainfield School District","=""1090011""","Grade 6","Curl Up",96.4
"Plainfield School District","=""1090011""","Grade 6","Mile Run",62.1
"Plainfield School District","=""1090011""","Grade 6","Push Up",63.6
"Plainfield School District","=""1090011""","Grade 6","Sit and Reach",77.9
"Plainfield School District","=""1090011""","Grade 8","All Tests - District",44.4
"Plainfield School District","=""1090011""","Grade 8","Curl Up",91.1
"Plainfield School District","=""1090011""","Grade 8","Mile Run",57.2
"Plainfield School District","=""1090011""","Grade 8","Push Up",61.1
"Plainfield School District","=""1090011""","Grade 8","Sit and Reach",77.2
"Plainfield School District","=""1090011""","Grade 10","All Tests - District",33.3
"Plainfield School District","=""1090011""","Grade 10","Curl Up",90.5
"Plainfield School District","=""1090011""","Grade 10","Mile Run",33.3
"Plainfield School District","=""1090011""","Grade 10","Push Up",33.3
"Plainfield School District","=""1090011""","Grade 10","Sit and Reach",95.2
"Plainville School District","=""1100011""","Grade 4","All Tests - District",60.8
"Plainville School District","=""1100011""","Grade 4","Curl Up",94.5
"Plainville School District","=""1100011""","Grade 4","Mile Run",68.5
"Plainville School District","=""1100011""","Grade 4","Push Up",80.1
"Plainville School District","=""1100011""","Grade 4","Sit and Reach",94.5
"Plainville School District","=""1100011""","Grade 6","All Tests - District",57.6
"Plainville School District","=""1100011""","Grade 6","Curl Up",88.4
"Plainville School District","=""1100011""","Grade 6","Mile Run",84.9
"Plainville School District","=""1100011""","Grade 6","Push Up",61.6
"Plainville School District","=""1100011""","Grade 6","Sit and Reach",91.9
"Plainville School District","=""1100011""","Grade 8","All Tests - District",66.1
"Plainville School District","=""1100011""","Grade 8","Curl Up",84.2
"Plainville School District","=""1100011""","Grade 8","Mile Run",77.4
"Plainville School District","=""1100011""","Grade 8","Push Up",74.6
"Plainville School District","=""1100011""","Grade 8","Sit and Reach",89.8
"Plainville School District","=""1100011""","Grade 10","All Tests - District",39.9
"Plainville School District","=""1100011""","Grade 10","Curl Up",89.6
"Plainville School District","=""1100011""","Grade 10","Mile Run",71.6
"Plainville School District","=""1100011""","Grade 10","Push Up",69.4
"Plainville School District","=""1100011""","Grade 10","Sit and Reach",56.8
"Plymouth School District","=""1110011""","Grade 4","All Tests - District",50.8
"Plymouth School District","=""1110011""","Grade 4","Curl Up",66.4
"Plymouth School District","=""1110011""","Grade 4","Mile Run",71.3
"Plymouth School District","=""1110011""","Grade 4","Push Up",86.1
"Plymouth School District","=""1110011""","Grade 4","Sit and Reach",91.0
"Plymouth School District","=""1110011""","Grade 6","All Tests - District",58.3
"Plymouth School District","=""1110011""","Grade 6","Curl Up",87.9
"Plymouth School District","=""1110011""","Grade 6","Mile Run",79.5
"Plymouth School District","=""1110011""","Grade 6","Push Up",73.5
"Plymouth School District","=""1110011""","Grade 6","Sit and Reach",80.3
"Plymouth School District","=""1110011""","Grade 8","All Tests - District",57.8
"Plymouth School District","=""1110011""","Grade 8","Curl Up",88.4
"Plymouth School District","=""1110011""","Grade 8","Mile Run",76.9
"Plymouth School District","=""1110011""","Grade 8","Push Up",72.8
"Plymouth School District","=""1110011""","Grade 8","Sit and Reach",76.9
"Plymouth School District","=""1110011""","Grade 10","All Tests - District",71.8
"Plymouth School District","=""1110011""","Grade 10","Curl Up",80.0
"Plymouth School District","=""1110011""","Grade 10","Mile Run",98.8
"Plymouth School District","=""1110011""","Grade 10","Push Up",95.3
"Plymouth School District","=""1110011""","Grade 10","Sit and Reach",95.3
"Pomfret School District","=""1120011""","Grade 4","All Tests - District",39.6
"Pomfret School District","=""1120011""","Grade 4","Curl Up",62.3
"Pomfret School District","=""1120011""","Grade 4","Mile Run",83.0
"Pomfret School District","=""1120011""","Grade 4","Push Up",56.6
"Pomfret School District","=""1120011""","Grade 4","Sit and Reach",83.0
"Pomfret School District","=""1120011""","Grade 6","All Tests - District",40.3
"Pomfret School District","=""1120011""","Grade 6","Curl Up",62.9
"Pomfret School District","=""1120011""","Grade 6","Mile Run",79.0
"Pomfret School District","=""1120011""","Grade 6","Push Up",58.1
"Pomfret School District","=""1120011""","Grade 6","Sit and Reach",74.2
"Pomfret School District","=""1120011""","Grade 8","All Tests - District",36.4
"Pomfret School District","=""1120011""","Grade 8","Curl Up",72.7
"Pomfret School District","=""1120011""","Grade 8","Mile Run",72.7
"Pomfret School District","=""1120011""","Grade 8","Push Up",52.7
"Pomfret School District","=""1120011""","Grade 8","Sit and Reach",70.9
"Pomfret School District","=""1120011""","Grade 10","All Tests - District","N/A"
"Pomfret School District","=""1120011""","Grade 10","Curl Up","N/A"
"Pomfret School District","=""1120011""","Grade 10","Mile Run","N/A"
"Pomfret School District","=""1120011""","Grade 10","Push Up","N/A"
"Pomfret School District","=""1120011""","Grade 10","Sit and Reach","N/A"
"Portland School District","=""1130011""","Grade 4","All Tests - District",40.8
"Portland School District","=""1130011""","Grade 4","Curl Up",77.7
"Portland School District","=""1130011""","Grade 4","Mile Run",86.2
"Portland School District","=""1130011""","Grade 4","Push Up",66.2
"Portland School District","=""1130011""","Grade 4","Sit and Reach",49.2
"Portland School District","=""1130011""","Grade 6","All Tests - District",60.8
"Portland School District","=""1130011""","Grade 6","Curl Up",90.2
"Portland School District","=""1130011""","Grade 6","Mile Run",85.3
"Portland School District","=""1130011""","Grade 6","Push Up",73.5
"Portland School District","=""1130011""","Grade 6","Sit and Reach",83.3
"Portland School District","=""1130011""","Grade 8","All Tests - District",27.8
"Portland School District","=""1130011""","Grade 8","Curl Up",69.1
"Portland School District","=""1130011""","Grade 8","Mile Run",43.3
