"Physical Fitness Tests: Students Reaching Health Standard, 2015-16"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Putnam School District","=""1160011""","Grade 8","Sit and Reach",92.9
"Putnam School District","=""1160011""","Grade 10","All Tests - District",37.5
"Putnam School District","=""1160011""","Grade 10","Curl Up",90.0
"Putnam School District","=""1160011""","Grade 10","Mile Run",47.5
"Putnam School District","=""1160011""","Grade 10","Push Up",75.0
"Putnam School District","=""1160011""","Grade 10","Sit and Reach",85.0
"Redding School District","=""1170011""","Grade 4","All Tests - District",74.2
"Redding School District","=""1170011""","Grade 4","Curl Up",94.6
"Redding School District","=""1170011""","Grade 4","Mile Run",83.9
"Redding School District","=""1170011""","Grade 4","Push Up",93.5
"Redding School District","=""1170011""","Grade 4","Sit and Reach",92.5
"Redding School District","=""1170011""","Grade 6","All Tests - District",77.0
"Redding School District","=""1170011""","Grade 6","Curl Up",96.0
"Redding School District","=""1170011""","Grade 6","Mile Run",89.7
"Redding School District","=""1170011""","Grade 6","Push Up",92.9
"Redding School District","=""1170011""","Grade 6","Sit and Reach",87.3
"Redding School District","=""1170011""","Grade 8","All Tests - District",72.2
"Redding School District","=""1170011""","Grade 8","Curl Up",88.7
"Redding School District","=""1170011""","Grade 8","Mile Run",96.5
"Redding School District","=""1170011""","Grade 8","Push Up",80.9
"Redding School District","=""1170011""","Grade 8","Sit and Reach",93.0
"Redding School District","=""1170011""","Grade 10","All Tests - District","N/A"
"Redding School District","=""1170011""","Grade 10","Curl Up","N/A"
"Redding School District","=""1170011""","Grade 10","Mile Run","N/A"
"Redding School District","=""1170011""","Grade 10","Push Up","N/A"
"Redding School District","=""1170011""","Grade 10","Sit and Reach","N/A"
"Regional School District 01","=""2010012""","Grade 4","All Tests - District",0.0
"Regional School District 01","=""2010012""","Grade 4","Curl Up","*"
"Regional School District 01","=""2010012""","Grade 4","Mile Run",0.0
"Regional School District 01","=""2010012""","Grade 4","Push Up",0.0
"Regional School District 01","=""2010012""","Grade 4","Sit and Reach",0.0
"Regional School District 01","=""2010012""","Grade 6","All Tests - District","N/A"
"Regional School District 01","=""2010012""","Grade 6","Curl Up","N/A"
"Regional School District 01","=""2010012""","Grade 6","Mile Run","N/A"
"Regional School District 01","=""2010012""","Grade 6","Push Up","N/A"
"Regional School District 01","=""2010012""","Grade 6","Sit and Reach","N/A"
"Regional School District 01","=""2010012""","Grade 8","All Tests - District",0.0
"Regional School District 01","=""2010012""","Grade 8","Curl Up",0.0
"Regional School District 01","=""2010012""","Grade 8","Mile Run",0.0
"Regional School District 01","=""2010012""","Grade 8","Push Up",0.0
"Regional School District 01","=""2010012""","Grade 8","Sit and Reach",0.0
"Regional School District 01","=""2010012""","Grade 10","All Tests - District",36.4
"Regional School District 01","=""2010012""","Grade 10","Curl Up",85.2
"Regional School District 01","=""2010012""","Grade 10","Mile Run",54.5
"Regional School District 01","=""2010012""","Grade 10","Push Up",59.1
"Regional School District 01","=""2010012""","Grade 10","Sit and Reach",73.9
"Regional School District 04","=""2040012""","Grade 4","All Tests - District","N/A"
"Regional School District 04","=""2040012""","Grade 4","Curl Up","N/A"
"Regional School District 04","=""2040012""","Grade 4","Mile Run","N/A"
"Regional School District 04","=""2040012""","Grade 4","Push Up","N/A"
"Regional School District 04","=""2040012""","Grade 4","Sit and Reach","N/A"
"Regional School District 04","=""2040012""","Grade 6","All Tests - District","N/A"
"Regional School District 04","=""2040012""","Grade 6","Curl Up","N/A"
"Regional School District 04","=""2040012""","Grade 6","Mile Run","N/A"
"Regional School District 04","=""2040012""","Grade 6","Push Up","N/A"
"Regional School District 04","=""2040012""","Grade 6","Sit and Reach","N/A"
"Regional School District 04","=""2040012""","Grade 8","All Tests - District",42.2
"Regional School District 04","=""2040012""","Grade 8","Curl Up",91.6
"Regional School District 04","=""2040012""","Grade 8","Mile Run",85.7
"Regional School District 04","=""2040012""","Grade 8","Push Up",50.0
"Regional School District 04","=""2040012""","Grade 8","Sit and Reach",85.7
"Regional School District 04","=""2040012""","Grade 10","All Tests - District",75.0
"Regional School District 04","=""2040012""","Grade 10","Curl Up",91.7
"Regional School District 04","=""2040012""","Grade 10","Mile Run",86.4
"Regional School District 04","=""2040012""","Grade 10","Push Up",97.7
"Regional School District 04","=""2040012""","Grade 10","Sit and Reach",93.2
"Regional School District 05","=""2050012""","Grade 4","All Tests - District","N/A"
"Regional School District 05","=""2050012""","Grade 4","Curl Up","N/A"
"Regional School District 05","=""2050012""","Grade 4","Mile Run","N/A"
"Regional School District 05","=""2050012""","Grade 4","Push Up","N/A"
"Regional School District 05","=""2050012""","Grade 4","Sit and Reach","N/A"
"Regional School District 05","=""2050012""","Grade 6","All Tests - District","N/A"
"Regional School District 05","=""2050012""","Grade 6","Curl Up","N/A"
"Regional School District 05","=""2050012""","Grade 6","Mile Run","N/A"
"Regional School District 05","=""2050012""","Grade 6","Push Up","N/A"
"Regional School District 05","=""2050012""","Grade 6","Sit and Reach","N/A"
"Regional School District 05","=""2050012""","Grade 8","All Tests - District",78.6
"Regional School District 05","=""2050012""","Grade 8","Curl Up",95.3
"Regional School District 05","=""2050012""","Grade 8","Mile Run",87.1
"Regional School District 05","=""2050012""","Grade 8","Push Up",87.1
"Regional School District 05","=""2050012""","Grade 8","Sit and Reach",90.4
"Regional School District 05","=""2050012""","Grade 10","All Tests - District",68.4
"Regional School District 05","=""2050012""","Grade 10","Curl Up",83.8
"Regional School District 05","=""2050012""","Grade 10","Mile Run",86.1
"Regional School District 05","=""2050012""","Grade 10","Push Up",95.7
"Regional School District 05","=""2050012""","Grade 10","Sit and Reach",95.1
"Regional School District 06","=""2060012""","Grade 4","All Tests - District",48.6
"Regional School District 06","=""2060012""","Grade 4","Curl Up",88.6
"Regional School District 06","=""2060012""","Grade 4","Mile Run",74.3
"Regional School District 06","=""2060012""","Grade 4","Push Up",88.6
"Regional School District 06","=""2060012""","Grade 4","Sit and Reach",71.4
"Regional School District 06","=""2060012""","Grade 6","All Tests - District",22.0
"Regional School District 06","=""2060012""","Grade 6","Curl Up",88.0
"Regional School District 06","=""2060012""","Grade 6","Mile Run",54.0
"Regional School District 06","=""2060012""","Grade 6","Push Up",82.0
"Regional School District 06","=""2060012""","Grade 6","Sit and Reach",48.0
"Regional School District 06","=""2060012""","Grade 8","All Tests - District",68.6
"Regional School District 06","=""2060012""","Grade 8","Curl Up",100.0
"Regional School District 06","=""2060012""","Grade 8","Mile Run",85.7
"Regional School District 06","=""2060012""","Grade 8","Push Up",97.1
"Regional School District 06","=""2060012""","Grade 8","Sit and Reach",74.3
"Regional School District 06","=""2060012""","Grade 10","All Tests - District","*"
"Regional School District 06","=""2060012""","Grade 10","Curl Up","*"
"Regional School District 06","=""2060012""","Grade 10","Mile Run","*"
"Regional School District 06","=""2060012""","Grade 10","Push Up","*"
"Regional School District 06","=""2060012""","Grade 10","Sit and Reach","*"
"Regional School District 07","=""2070012""","Grade 4","All Tests - District","N/A"
"Regional School District 07","=""2070012""","Grade 4","Curl Up","N/A"
"Regional School District 07","=""2070012""","Grade 4","Mile Run","N/A"
"Regional School District 07","=""2070012""","Grade 4","Push Up","N/A"
"Regional School District 07","=""2070012""","Grade 4","Sit and Reach","N/A"
"Regional School District 07","=""2070012""","Grade 6","All Tests - District","N/A"
"Regional School District 07","=""2070012""","Grade 6","Curl Up","N/A"
"Regional School District 07","=""2070012""","Grade 6","Mile Run","N/A"
"Regional School District 07","=""2070012""","Grade 6","Push Up","N/A"
"Regional School District 07","=""2070012""","Grade 6","Sit and Reach","N/A"
"Regional School District 07","=""2070012""","Grade 8","All Tests - District",38.9
"Regional School District 07","=""2070012""","Grade 8","Curl Up",81.9
"Regional School District 07","=""2070012""","Grade 8","Mile Run",58.3
"Regional School District 07","=""2070012""","Grade 8","Push Up",54.9
"Regional School District 07","=""2070012""","Grade 8","Sit and Reach",85.4
"Regional School District 07","=""2070012""","Grade 10","All Tests - District",33.3
"Regional School District 07","=""2070012""","Grade 10","Curl Up",59.0
"Regional School District 07","=""2070012""","Grade 10","Mile Run",68.6
"Regional School District 07","=""2070012""","Grade 10","Push Up",64.7
"Regional School District 07","=""2070012""","Grade 10","Sit and Reach",73.7
"Regional School District 08","=""2080012""","Grade 4","All Tests - District","N/A"
"Regional School District 08","=""2080012""","Grade 4","Curl Up","N/A"
"Regional School District 08","=""2080012""","Grade 4","Mile Run","N/A"
"Regional School District 08","=""2080012""","Grade 4","Push Up","N/A"
"Regional School District 08","=""2080012""","Grade 4","Sit and Reach","N/A"
"Regional School District 08","=""2080012""","Grade 6","All Tests - District","N/A"
"Regional School District 08","=""2080012""","Grade 6","Curl Up","N/A"
"Regional School District 08","=""2080012""","Grade 6","Mile Run","N/A"
"Regional School District 08","=""2080012""","Grade 6","Push Up","N/A"
"Regional School District 08","=""2080012""","Grade 6","Sit and Reach","N/A"
"Regional School District 08","=""2080012""","Grade 8","All Tests - District",70.9
"Regional School District 08","=""2080012""","Grade 8","Curl Up",92.7
"Regional School District 08","=""2080012""","Grade 8","Mile Run",86.5
"Regional School District 08","=""2080012""","Grade 8","Push Up",85.1
"Regional School District 08","=""2080012""","Grade 8","Sit and Reach",88.4
"Regional School District 08","=""2080012""","Grade 10","All Tests - District",59.8
"Regional School District 08","=""2080012""","Grade 10","Curl Up",99.2
"Regional School District 08","=""2080012""","Grade 10","Mile Run",73.2
"Regional School District 08","=""2080012""","Grade 10","Push Up",88.6
"Regional School District 08","=""2080012""","Grade 10","Sit and Reach",83.3
"Regional School District 10","=""2100012""","Grade 4","All Tests - District",54.4
"Regional School District 10","=""2100012""","Grade 4","Curl Up",83.1
"Regional School District 10","=""2100012""","Grade 4","Mile Run",71.9
"Regional School District 10","=""2100012""","Grade 4","Push Up",75.0
"Regional School District 10","=""2100012""","Grade 4","Sit and Reach",88.8
"Regional School District 10","=""2100012""","Grade 6","All Tests - District",62.3
"Regional School District 10","=""2100012""","Grade 6","Curl Up",90.5
"Regional School District 10","=""2100012""","Grade 6","Mile Run",89.9
"Regional School District 10","=""2100012""","Grade 6","Push Up",86.4
"Regional School District 10","=""2100012""","Grade 6","Sit and Reach",77.4
"Regional School District 10","=""2100012""","Grade 8","All Tests - District",68.2
"Regional School District 10","=""2100012""","Grade 8","Curl Up",98.2
"Regional School District 10","=""2100012""","Grade 8","Mile Run",87.6
"Regional School District 10","=""2100012""","Grade 8","Push Up",85.3
"Regional School District 10","=""2100012""","Grade 8","Sit and Reach",82.9
"Regional School District 10","=""2100012""","Grade 10","All Tests - District",53.5
"Regional School District 10","=""2100012""","Grade 10","Curl Up",100.0
"Regional School District 10","=""2100012""","Grade 10","Mile Run",57.0
"Regional School District 10","=""2100012""","Grade 10","Push Up",89.0
"Regional School District 10","=""2100012""","Grade 10","Sit and Reach",87.2
"Regional School District 11","=""2110012""","Grade 4","All Tests - District","N/A"
"Regional School District 11","=""2110012""","Grade 4","Curl Up","N/A"
"Regional School District 11","=""2110012""","Grade 4","Mile Run","N/A"
"Regional School District 11","=""2110012""","Grade 4","Push Up","N/A"
"Regional School District 11","=""2110012""","Grade 4","Sit and Reach","N/A"
"Regional School District 11","=""2110012""","Grade 6","All Tests - District","N/A"
"Regional School District 11","=""2110012""","Grade 6","Curl Up","N/A"
"Regional School District 11","=""2110012""","Grade 6","Mile Run","N/A"
"Regional School District 11","=""2110012""","Grade 6","Push Up","N/A"
