"Chronic Absenteeism, 2014-15"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Regional School District 10","Har-Bur Middle School","=""2105112""","Male",1.7
"Regional School District 10","Harwinton Consolidated School","=""2100312""","Female",4.0
"Regional School District 10","Harwinton Consolidated School","=""2100312""","Male",5.4
"Regional School District 10","Lake Garda Elementary School","=""2100212""","Female","*"
"Regional School District 10","Lake Garda Elementary School","=""2100212""","Male","*"
"Regional School District 10","Lewis S. Mills High School","=""2106112""","Female",17.4
"Regional School District 10","Lewis S. Mills High School","=""2106112""","Male",11.5
"Regional School District 11","Parish Hill High School","=""2116112""","Female",7.6
"Regional School District 11","Parish Hill High School","=""2116112""","Male",7.1
"Regional School District 12","Booth Free School","=""2120212""","Female","*"
"Regional School District 12","Booth Free School","=""2120212""","Male",0.0
"Regional School District 12","Shepaug Valley School","=""2120312""","Female",12.5
"Regional School District 12","Shepaug Valley School","=""2120312""","Male",9.8
"Regional School District 12","The Burnham School","=""2120112""","Female",0.0
"Regional School District 12","The Burnham School","=""2120112""","Male",0.0
"Regional School District 12","Washington Primary School","=""2120412""","Female","*"
"Regional School District 12","Washington Primary School","=""2120412""","Male","*"
"Regional School District 13","Coginchaug Regional High School","=""2136112""","Female",8.3
"Regional School District 13","Coginchaug Regional High School","=""2136112""","Male",4.9
"Regional School District 13","Francis E. Korn School","=""2130212""","Female",0.0
"Regional School District 13","Francis E. Korn School","=""2130212""","Male",0.0
"Regional School District 13","Frank Ward Strong School","=""2135112""","Female","*"
"Regional School District 13","Frank Ward Strong School","=""2135112""","Male","*"
"Regional School District 13","Frederick Brewster School","=""2130112""","Female","*"
"Regional School District 13","Frederick Brewster School","=""2130112""","Male","*"
"Regional School District 13","John Lyman School","=""2130512""","Female","*"
"Regional School District 13","John Lyman School","=""2130512""","Male","*"
"Regional School District 13","Middlefield Memorial School","=""2130412""","Female","*"
"Regional School District 13","Middlefield Memorial School","=""2130412""","Male","*"
"Regional School District 13","Middlesex Transition Academy","=""2130312""","Female","*"
"Regional School District 13","Middlesex Transition Academy","=""2130312""","Male","*"
"Regional School District 14","Bethlehem Elementary School","=""2140112""","Female","*"
"Regional School District 14","Bethlehem Elementary School","=""2140112""","Male","*"
"Regional School District 14","Mitchell Elementary School","=""2140212""","Female",8.5
"Regional School District 14","Mitchell Elementary School","=""2140212""","Male",3.8
"Regional School District 14","Nonnewaug Chiefs Alternative Program","=""2140312""","Female","*"
"Regional School District 14","Nonnewaug High School","=""2146112""","Female","*"
"Regional School District 14","Nonnewaug High School","=""2146112""","Male","*"
"Regional School District 14","Woodbury Middle School","=""2145112""","Female",0.0
"Regional School District 14","Woodbury Middle School","=""2145112""","Male",0.0
"Regional School District 15","Gainfield Elementary School","=""2150412""","Female",4.4
"Regional School District 15","Gainfield Elementary School","=""2150412""","Male",3.6
"Regional School District 15","Long Meadow Elementary School","=""2150712""","Female","*"
"Regional School District 15","Long Meadow Elementary School","=""2150712""","Male","*"
"Regional School District 15","MIJ Program","=""2150112""","Female","*"
"Regional School District 15","MIJ Program","=""2150112""","Male","*"
"Regional School District 15","Memorial Middle School","=""2155212""","Female",13.5
"Regional School District 15","Memorial Middle School","=""2155212""","Male",10.4
"Regional School District 15","Middlebury Elementary School","=""2150612""","Female","*"
"Regional School District 15","Middlebury Elementary School","=""2150612""","Male","*"
"Regional School District 15","Pomperaug Regional High School","=""2156212""","Female",1.9
"Regional School District 15","Pomperaug Regional High School","=""2156212""","Male",1.5
"Regional School District 15","Pomperaug School","=""2150512""","Female","*"
"Regional School District 15","Pomperaug School","=""2150512""","Male","*"
"Regional School District 15","Rochambeau Middle School","=""2155112""","Female",6.7
"Regional School District 15","Rochambeau Middle School","=""2155112""","Male",6.0
"Regional School District 16","Algonquin School","=""2160312""","Female",4.9
"Regional School District 16","Algonquin School","=""2160312""","Male",9.6
"Regional School District 16","Community School","=""2160212""","Female","*"
"Regional School District 16","Community School","=""2160212""","Male","*"
"Regional School District 16","Laurel Ledge School","=""2160112""","Female",8.5
"Regional School District 16","Laurel Ledge School","=""2160112""","Male",11.9
"Regional School District 16","Long River Middle School","=""2165112""","Female",9.6
"Regional School District 16","Long River Middle School","=""2165112""","Male",8.7
"Regional School District 16","WRHS Alternative Education Program","=""2160412""","Female","*"
"Regional School District 16","WRHS Alternative Education Program","=""2160412""","Male","*"
"Regional School District 16","Woodland Regional High School","=""2166012""","Female",9.2
"Regional School District 16","Woodland Regional High School","=""2166012""","Male",10.2
"Regional School District 17","Burr District Elementary School","=""2170212""","Female","*"
"Regional School District 17","Burr District Elementary School","=""2170212""","Male","*"
"Regional School District 17","Haddam Elementary School","=""2170112""","Female","*"
"Regional School District 17","Haddam Elementary School","=""2170112""","Male","*"
"Regional School District 17","Haddam-Killingworth High School","=""2176112""","Female",7.1
"Regional School District 17","Haddam-Killingworth High School","=""2176112""","Male",10.2
"Regional School District 17","Haddam-Killingworth Middle School","=""2175112""","Female",3.5
"Regional School District 17","Haddam-Killingworth Middle School","=""2175112""","Male",4.6
"Regional School District 17","Killingworth Elementary School","=""2170312""","Female",0.0
"Regional School District 17","Killingworth Elementary School","=""2170312""","Male","*"
"Regional School District 18","Center School","=""2180312""","Female","*"
"Regional School District 18","Center School","=""2180312""","Male","*"
"Regional School District 18","Lyme Consolidated School","=""2180112""","Female","*"
"Regional School District 18","Lyme Consolidated School","=""2180112""","Male","*"
"Regional School District 18","Lyme-Old Lyme High School","=""2186112""","Female",12.5
"Regional School District 18","Lyme-Old Lyme High School","=""2186112""","Male",6.1
"Regional School District 18","Lyme-Old Lyme Middle School","=""2185112""","Female",5.5
"Regional School District 18","Lyme-Old Lyme Middle School","=""2185112""","Male",6.5
"Regional School District 18","Mile Creek School","=""2180212""","Female","*"
"Regional School District 18","Mile Creek School","=""2180212""","Male","*"
"Regional School District 19","E. O. Smith High School","=""2196112""","Female",6.1
"Regional School District 19","E. O. Smith High School","=""2196112""","Male",5.4
"Regional School District 19","E.O. Smith High School at the Depot Campus","=""2190112""","Female","*"
"Regional School District 19","E.O. Smith High School at the Depot Campus","=""2190112""","Male","*"
"Regional School District 19","PM Panthers","=""2190212""","Female","*"
"Regional School District 19","PM Panthers","=""2190212""","Male","*"
"Ridgefield School District","Alternative High School","=""1188011""","Female","*"
"Ridgefield School District","Alternative High School","=""1188011""","Male","*"
"Ridgefield School District","Barlow Mountain Elementary School","=""1180811""","Female",4.3
"Ridgefield School District","Barlow Mountain Elementary School","=""1180811""","Male",4.3
"Ridgefield School District","Branchville Elementary School","=""1180611""","Female","*"
"Ridgefield School District","Branchville Elementary School","=""1180611""","Male","*"
"Ridgefield School District","East Ridge Middle School","=""1185111""","Female",3.5
"Ridgefield School District","East Ridge Middle School","=""1185111""","Male",2.5
