"Chronic Absenteeism, 2012-13"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Regional School District 12","Washington Primary School","=""2120412""","Female",9.1
"Regional School District 12","Washington Primary School","=""2120412""","Male",9.4
"Regional School District 13","Coginchaug Regional High School","=""2136112""","Female",6.7
"Regional School District 13","Coginchaug Regional High School","=""2136112""","Male",4.0
"Regional School District 13","Francis E. Korn School","=""2130212""","Female","*"
"Regional School District 13","Francis E. Korn School","=""2130212""","Male","*"
"Regional School District 13","Frank Ward Strong School","=""2135112""","Female",5.7
"Regional School District 13","Frank Ward Strong School","=""2135112""","Male",5.0
"Regional School District 13","Frederick Brewster School","=""2130112""","Female","*"
"Regional School District 13","Frederick Brewster School","=""2130112""","Male","*"
"Regional School District 13","John Lyman School","=""2130512""","Female","*"
"Regional School District 13","John Lyman School","=""2130512""","Male","*"
"Regional School District 13","Middlefield Memorial School","=""2130412""","Female",6.5
"Regional School District 13","Middlefield Memorial School","=""2130412""","Male",4.3
"Regional School District 14","Bethlehem Elementary School","=""2140112""","Female",5.6
"Regional School District 14","Bethlehem Elementary School","=""2140112""","Male",8.1
"Regional School District 14","Mitchell Elementary School","=""2140212""","Female",7.3
"Regional School District 14","Mitchell Elementary School","=""2140212""","Male",3.9
"Regional School District 14","Nonnewaug High School","=""2146112""","Female","*"
"Regional School District 14","Nonnewaug High School","=""2146112""","Male","*"
"Regional School District 14","Woodbury Middle School","=""2145112""","Female",3.4
"Regional School District 14","Woodbury Middle School","=""2145112""","Male",12.9
"Regional School District 15","Gainfield Elementary School","=""2150412""","Female",8.2
"Regional School District 15","Gainfield Elementary School","=""2150412""","Male",4.3
"Regional School District 15","Long Meadow Elementary School","=""2150712""","Female",5.9
"Regional School District 15","Long Meadow Elementary School","=""2150712""","Male",2.4
"Regional School District 15","Memorial Middle School","=""2155212""","Female",3.8
"Regional School District 15","Memorial Middle School","=""2155212""","Male",6.3
"Regional School District 15","Middlebury Elementary School","=""2150612""","Female","*"
"Regional School District 15","Middlebury Elementary School","=""2150612""","Male","*"
"Regional School District 15","Pomperaug Regional High School","=""2156212""","Female",7.8
"Regional School District 15","Pomperaug Regional High School","=""2156212""","Male",4.8
"Regional School District 15","Pomperaug School","=""2150512""","Female",5.4
"Regional School District 15","Pomperaug School","=""2150512""","Male",6.7
"Regional School District 15","Rochambeau Middle School","=""2155112""","Female",4.7
"Regional School District 15","Rochambeau Middle School","=""2155112""","Male",6.9
"Regional School District 16","Algonquin School","=""2160312""","Female",5.6
"Regional School District 16","Algonquin School","=""2160312""","Male",3.8
"Regional School District 16","Community School","=""2160212""","Female","*"
"Regional School District 16","Community School","=""2160212""","Male","*"
"Regional School District 16","Laurel Ledge School","=""2160112""","Female","*"
"Regional School District 16","Laurel Ledge School","=""2160112""","Male","*"
"Regional School District 16","Long River Middle School","=""2165112""","Female",7.5
"Regional School District 16","Long River Middle School","=""2165112""","Male",6.0
"Regional School District 16","Woodland Regional High School","=""2166012""","Female",10.1
"Regional School District 16","Woodland Regional High School","=""2166012""","Male",12.0
"Regional School District 17","Burr District Elementary School","=""2170212""","Female","*"
"Regional School District 17","Burr District Elementary School","=""2170212""","Male","*"
"Regional School District 17","Haddam Elementary School","=""2170112""","Female","*"
"Regional School District 17","Haddam Elementary School","=""2170112""","Male","*"
"Regional School District 17","Haddam-Killingworth High School","=""2176112""","Female",3.1
"Regional School District 17","Haddam-Killingworth High School","=""2176112""","Male",4.2
"Regional School District 17","Haddam-Killingworth Middle School","=""2175112""","Female",3.1
"Regional School District 17","Haddam-Killingworth Middle School","=""2175112""","Male",4.2
"Regional School District 17","Killingworth Elementary School","=""2170312""","Female","*"
"Regional School District 17","Killingworth Elementary School","=""2170312""","Male","*"
"Regional School District 18","Center School","=""2180312""","Female",7.1
"Regional School District 18","Center School","=""2180312""","Male",5.4
"Regional School District 18","Lyme Consolidated School","=""2180112""","Female","*"
"Regional School District 18","Lyme Consolidated School","=""2180112""","Male","*"
"Regional School District 18","Lyme-Old Lyme High School","=""2186112""","Female","*"
"Regional School District 18","Lyme-Old Lyme High School","=""2186112""","Male","*"
"Regional School District 18","Lyme-Old Lyme Middle School","=""2185112""","Female",6.3
"Regional School District 18","Lyme-Old Lyme Middle School","=""2185112""","Male",5.2
"Regional School District 18","Mile Creek School","=""2180212""","Female","*"
"Regional School District 18","Mile Creek School","=""2180212""","Male","*"
"Regional School District 19","E. O. Smith High School","=""2196112""","Female",16.3
"Regional School District 19","E. O. Smith High School","=""2196112""","Male",14.0
"Ridgefield School District","Barlow Mountain Elementary School","=""1180811""","Female",3.8
"Ridgefield School District","Barlow Mountain Elementary School","=""1180811""","Male",4.4
"Ridgefield School District","Branchville Elementary School","=""1180611""","Female",6.0
"Ridgefield School District","Branchville Elementary School","=""1180611""","Male",4.2
"Ridgefield School District","East Ridge Middle School","=""1185111""","Female",9.1
"Ridgefield School District","East Ridge Middle School","=""1185111""","Male",6.9
"Ridgefield School District","Farmingville Elementary School","=""1180411""","Female","*"
"Ridgefield School District","Farmingville Elementary School","=""1180411""","Male","*"
"Ridgefield School District","Ridgebury Elementary School","=""1180311""","Female",5.1
"Ridgefield School District","Ridgebury Elementary School","=""1180311""","Male",7.7
"Ridgefield School District","Ridgefield High School","=""1186111""","Female",9.3
"Ridgefield School District","Ridgefield High School","=""1186111""","Male",7.5
"Ridgefield School District","Scotland Elementary School","=""1180511""","Female","*"
"Ridgefield School District","Scotland Elementary School","=""1180511""","Male",3.4
"Ridgefield School District","Scotts Ridge Middle School","=""1185211""","Female",9.2
"Ridgefield School District","Scotts Ridge Middle School","=""1185211""","Male",8.3
"Ridgefield School District","Veterans Park Elementary School","=""1180211""","Female","*"
"Ridgefield School District","Veterans Park Elementary School","=""1180211""","Male","*"
"Ridgefield School District","Ridgefield Transition Program","=""1189011""","Male","*"
"Rocky Hill School District","Albert D. Griswold Middle School","=""1195111""","Female",8.2
"Rocky Hill School District","Albert D. Griswold Middle School","=""1195111""","Male",5.0
"Rocky Hill School District","Myrtle H. Stevens School","=""1190411""","Female",5.2
"Rocky Hill School District","Myrtle H. Stevens School","=""1190411""","Male",7.1
"Rocky Hill School District","Rocky Hill High School","=""1196111""","Female",9.2
"Rocky Hill School District","Rocky Hill High School","=""1196111""","Male",13.1
"Rocky Hill School District","West Hill School","=""1190511""","Female",10.0
"Rocky Hill School District","West Hill School","=""1190511""","Male",7.3
"Salem School District","Salem Elementary School","=""1210111""","Female",4.1
"Salem School District","Salem Elementary School","=""1210111""","Male",2.8
"Salisbury School District","Salisbury Central School","=""1220111""","Female",6.9
"Salisbury School District","Salisbury Central School","=""1220111""","Male",7.1
"Scotland School District","Scotland Elementary School","=""1230111""","Female","*"
"Scotland School District","Scotland Elementary School","=""1230111""","Male","*"
"Seymour School District","Bungay School","=""1240111""","Female",5.0
"Seymour School District","Bungay School","=""1240111""","Male",6.0
"Seymour School District","Chatfield-LoPresti School","=""1240211""","Female",10.9
