"Chronic Absenteeism, 2014-15"
", All Schools, Race/Ethnicity"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Female",10.1
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade   1",11.5
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade   2",17.9
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade   3","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade   4",8.8
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Grade   5","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Hispanic/Latino of any race",18.8
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Male",13.9
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Native Hawaiian or Other Pacific Islander","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Non-ELL",10.9
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Non-Special Education",11.2
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Not Eligible For Lunch",5.6
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","School",11.9
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Special Education",17.9
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Two or More Races","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","White",7.2
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Eligible For Reduced Lunch","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Kindergarten",18.8
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","American Indian or Alaska Native","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Asian","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Black or African American","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","ELL","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Eligible For Free Lunch",15.2
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Female",11.2
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade   1","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade   2",11.7
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade   3",10.3
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade   4","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Grade   5",8.8
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Hispanic/Latino of any race",17.6
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Male",9.7
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Native Hawaiian or Other Pacific Islander","*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Non-ELL",10.2
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Non-Special Education",9.3
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Not Eligible For Lunch",5.6
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","School",10.4
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Special Education",15.1
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Two or More Races",13.6
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","White",7.4
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Eligible For Reduced Lunch","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","American Indian or Alaska Native","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Asian",0.0
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Black or African American",9.8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","ELL",12.3
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Eligible For Free Lunch",14.8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Female",9.8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade   6",9.5
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade   7",15.8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Grade   8",13.5
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Hispanic/Latino of any race",14.9
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Male",15.7
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Native Hawaiian or Other Pacific Islander","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Non-ELL",12.9
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Non-Special Education",12.3
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Not Eligible For Lunch",8.7
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","School",12.8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Special Education",15.8
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Two or More Races","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","White",20.4
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Eligible For Reduced Lunch","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Kindergarten",14.6
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Asian","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Black or African American","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","ELL",11.3
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Eligible For Free Lunch",9.5
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Female",7.3
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade   1",14.9
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade   2","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade   3","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade   4","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Grade   5","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Hispanic/Latino of any race",14.9
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Male",9.1
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Native Hawaiian or Other Pacific Islander","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Non-ELL",7.2
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Non-Special Education",6.1
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Not Eligible For Lunch",7.7
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","School",8.2
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Special Education",18.4
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Two or More Races","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","White",10.2
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Eligible For Reduced Lunch","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Kindergarten",17.1
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","American Indian or Alaska Native","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Asian","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Black or African American","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","ELL","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Eligible For Free Lunch",13.8
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Female",9.6
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade   1","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade   2","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade   3",20.0
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade   4","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Grade   5","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Hispanic/Latino of any race",13.8
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Male",14.9
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Native Hawaiian or Other Pacific Islander","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Non-ELL",12.2
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Non-Special Education",7.8
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Not Eligible For Lunch","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","School",12.3
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Special Education",33.3
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Two or More Races","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","White",15.3
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Eligible For Reduced Lunch","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Kindergarten",18.4
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","American Indian or Alaska Native","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Asian","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Black or African American","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","ELL","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Eligible For Free Lunch",10.8
