"Chronic Absenteeism, 2011-12"
", All Schools, English Learner Status"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible For Free Lunch","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Female",2.1
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Hispanic/Latino of any race","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Male",1.1
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-ELL",1.6
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-Special Education",1.4
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","School",1.6
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Special Education",5.6
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Two or More Races",0.0
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible For Reduced Lunch","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Grade   9",2.0
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Grade 10","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Grade 11",1.6
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Grade 12",1.8
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Not Eligible For Lunch",1.5
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","White",1.5
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Asian","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Black or African American","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","ELL","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Eligible For Free Lunch","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Female",3.2
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Grade   7",4.7
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Grade   8",3.7
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Hispanic/Latino of any race","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Male",5.2
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Non-ELL",4.3
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Non-Special Education",3.5
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","School",4.2
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Special Education",15.0
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Two or More Races","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Eligible For Reduced Lunch","*"
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","Not Eligible For Lunch",3.4
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","White",4.2
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Asian",0.0
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Black or African American","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","ELL","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Eligible For Free Lunch","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Female",3.6
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Grade   5",2.2
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Grade   6",3.1
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Hispanic/Latino of any race","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Male",1.8
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Non-ELL",2.7
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Non-Special Education",2.5
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","School",2.7
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Special Education","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Two or More Races","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Eligible For Reduced Lunch","*"
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","Not Eligible For Lunch",2.5
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""","White",2.7
"Newtown School District","=""0970011""","STARR","=""0979011""","Female","*"
"Newtown School District","=""0970011""","STARR","=""0979011""","Male","*"
"Newtown School District","=""0970011""","STARR","=""0979011""","Non-ELL","*"
"Newtown School District","=""0970011""","STARR","=""0979011""","School","*"
"Newtown School District","=""0970011""","STARR","=""0979011""","Special Education","*"
"Newtown School District","=""0970011""","STARR","=""0979011""","Grade   9","*"
"Newtown School District","=""0970011""","STARR","=""0979011""","Grade 10","*"
"Newtown School District","=""0970011""","STARR","=""0979011""","Grade 11","*"
"Newtown School District","=""0970011""","STARR","=""0979011""","Not Eligible For Lunch","*"
"Newtown School District","=""0970011""","STARR","=""0979011""","White","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Kindergarten","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Asian",0.0
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Black or African American","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Eligible For Free Lunch","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Female","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Grade   1","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Grade   2","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Grade   3",0.0
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Grade   4","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Hispanic/Latino of any race",0.0
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Male",2.6
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Non-ELL",2.2
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Non-Special Education",1.9
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","School",2.2
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Special Education","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Two or More Races","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Eligible For Reduced Lunch","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","Not Eligible For Lunch",2.3
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","White",2.6
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Kindergarten","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Asian","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Black or African American","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Eligible For Free Lunch","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Female","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Grade   1","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Grade   2","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Grade   3","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Grade   4","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Grade   5","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Grade   6","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Hispanic/Latino of any race","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Male",17.0
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""","Non-ELL",11.3
