"Chronic Absenteeism, 2012-13"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"Norwalk School District","Columbus Magnet School","=""1030311""","Eligible For Free Lunch","*"
"Norwalk School District","Columbus Magnet School","=""1030311""","Eligible For Reduced Lunch","*"
"Norwalk School District","Columbus Magnet School","=""1030311""","Not Eligible For Lunch",2.8
"Norwalk School District","Cranbury Elementary School","=""1030411""","Eligible For Free Lunch",11.9
"Norwalk School District","Cranbury Elementary School","=""1030411""","Eligible For Reduced Lunch",0.0
"Norwalk School District","Cranbury Elementary School","=""1030411""","Not Eligible For Lunch",2.5
"Norwalk School District","Fox Run Elementary School","=""1032011""","Eligible For Free Lunch",15.0
"Norwalk School District","Fox Run Elementary School","=""1032011""","Eligible For Reduced Lunch",0.0
"Norwalk School District","Fox Run Elementary School","=""1032011""","Not Eligible For Lunch",6.5
"Norwalk School District","Jefferson Magnet School","=""1030711""","Eligible For Free Lunch",9.8
"Norwalk School District","Jefferson Magnet School","=""1030711""","Eligible For Reduced Lunch",14.9
"Norwalk School District","Jefferson Magnet School","=""1030711""","Not Eligible For Lunch",6.1
"Norwalk School District","Kendall Elementary School","=""1030811""","Eligible For Free Lunch",9.0
"Norwalk School District","Kendall Elementary School","=""1030811""","Eligible For Reduced Lunch","*"
"Norwalk School District","Kendall Elementary School","=""1030811""","Not Eligible For Lunch","*"
"Norwalk School District","Marvin Elementary School","=""1032211""","Eligible For Free Lunch",8.1
"Norwalk School District","Marvin Elementary School","=""1032211""","Eligible For Reduced Lunch","*"
"Norwalk School District","Marvin Elementary School","=""1032211""","Not Eligible For Lunch","*"
"Norwalk School District","Naramake Elementary School","=""1032111""","Eligible For Free Lunch",7.2
"Norwalk School District","Naramake Elementary School","=""1032111""","Eligible For Reduced Lunch","*"
"Norwalk School District","Naramake Elementary School","=""1032111""","Not Eligible For Lunch","*"
"Norwalk School District","Nathan Hale Middle School","=""1035211""","Eligible For Free Lunch","*"
"Norwalk School District","Nathan Hale Middle School","=""1035211""","Eligible For Reduced Lunch","*"
"Norwalk School District","Nathan Hale Middle School","=""1035211""","Not Eligible For Lunch",11.7
"Norwalk School District","Norwalk High School","=""1036111""","Eligible For Free Lunch",25.4
"Norwalk School District","Norwalk High School","=""1036111""","Eligible For Reduced Lunch",14.9
"Norwalk School District","Norwalk High School","=""1036111""","Not Eligible For Lunch",13.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Free Lunch",76.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Reduced Lunch","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","=""1036311""","Not Eligible For Lunch","*"
"Norwalk School District","Ponus Ridge Middle School","=""1035311""","Eligible For Free Lunch",22.2
"Norwalk School District","Ponus Ridge Middle School","=""1035311""","Eligible For Reduced Lunch",16.1
"Norwalk School District","Ponus Ridge Middle School","=""1035311""","Not Eligible For Lunch",17.4
"Norwalk School District","Roton Middle School","=""1035511""","Eligible For Free Lunch","*"
"Norwalk School District","Roton Middle School","=""1035511""","Eligible For Reduced Lunch","*"
"Norwalk School District","Roton Middle School","=""1035511""","Not Eligible For Lunch",12.4
"Norwalk School District","Rowayton School","=""1031311""","Eligible For Free Lunch",12.3
"Norwalk School District","Rowayton School","=""1031311""","Eligible For Reduced Lunch",0.0
"Norwalk School District","Rowayton School","=""1031311""","Not Eligible For Lunch",5.3
"Norwalk School District","Silvermine Elementary School","=""1032311""","Eligible For Free Lunch",11.5
"Norwalk School District","Silvermine Elementary School","=""1032311""","Eligible For Reduced Lunch","*"
"Norwalk School District","Silvermine Elementary School","=""1032311""","Not Eligible For Lunch","*"
"Norwalk School District","Tracey School","=""1031411""","Eligible For Free Lunch",10.6
"Norwalk School District","Tracey School","=""1031411""","Eligible For Reduced Lunch","*"
"Norwalk School District","Tracey School","=""1031411""","Not Eligible For Lunch","*"
"Norwalk School District","West Rocks Middle School","=""1035411""","Eligible For Free Lunch","*"
"Norwalk School District","West Rocks Middle School","=""1035411""","Eligible For Reduced Lunch","*"
"Norwalk School District","West Rocks Middle School","=""1035411""","Not Eligible For Lunch",8.8
"Norwalk School District","Wolfpit School","=""1032411""","Eligible For Free Lunch",9.3
"Norwalk School District","Wolfpit School","=""1032411""","Eligible For Reduced Lunch","*"
"Norwalk School District","Wolfpit School","=""1032411""","Not Eligible For Lunch","*"
"Norwich Free Academy District","Norwich Free Academy","=""9016122""","Eligible For Free Lunch","*"
"Norwich Free Academy District","Norwich Free Academy","=""9016122""","Eligible For Reduced Lunch","*"
"Norwich Free Academy District","Norwich Free Academy","=""9016122""","Not Eligible For Lunch",9.6
"Norwich School District","Deborah-Tennant Zinewicz  School","=""1049111""","Eligible For Free Lunch","*"
"Norwich School District","Deborah-Tennant Zinewicz  School","=""1049111""","Eligible For Reduced Lunch","*"
"Norwich School District","Deborah-Tennant Zinewicz  School","=""1049111""","Not Eligible For Lunch","*"
"Norwich School District","Hickory Street School","=""1049011""","Eligible For Free Lunch","*"
"Norwich School District","Hickory Street School","=""1049011""","Eligible For Reduced Lunch","*"
"Norwich School District","Hickory Street School","=""1049011""","Not Eligible For Lunch","*"
"Norwich School District","John B. Stanton Network School","=""1041411""","Eligible For Free Lunch",13.4
"Norwich School District","John B. Stanton Network School","=""1041411""","Eligible For Reduced Lunch","*"
"Norwich School District","John B. Stanton Network School","=""1041411""","Not Eligible For Lunch","*"
"Norwich School District","Kelly Middle School","=""1045111""","Eligible For Free Lunch",16.8
"Norwich School District","Kelly Middle School","=""1045111""","Eligible For Reduced Lunch",11.3
"Norwich School District","Kelly Middle School","=""1045111""","Not Eligible For Lunch",6.2
"Norwich School District","Moriarty Magnet School","=""1042011""","Eligible For Free Lunch",21.3
"Norwich School District","Moriarty Magnet School","=""1042011""","Eligible For Reduced Lunch","*"
"Norwich School District","Moriarty Magnet School","=""1042011""","Not Eligible For Lunch","*"
"Norwich School District","Samuel Huntington School","=""1040811""","Eligible For Free Lunch",16.4
"Norwich School District","Samuel Huntington School","=""1040811""","Eligible For Reduced Lunch","*"
"Norwich School District","Samuel Huntington School","=""1040811""","Not Eligible For Lunch","*"
"Norwich School District","Teachers' Memorial Middle School","=""1045211""","Eligible For Free Lunch",12.1
"Norwich School District","Teachers' Memorial Middle School","=""1045211""","Eligible For Reduced Lunch","*"
"Norwich School District","Teachers' Memorial Middle School","=""1045211""","Not Eligible For Lunch","*"
"Norwich School District","Thomas W. Mahan School","=""1041711""","Eligible For Free Lunch",11.2
"Norwich School District","Thomas W. Mahan School","=""1041711""","Eligible For Reduced Lunch","*"
"Norwich School District","Thomas W. Mahan School","=""1041711""","Not Eligible For Lunch","*"
"Norwich School District","Uncas Network School","=""1041911""","Eligible For Free Lunch","*"
"Norwich School District","Uncas Network School","=""1041911""","Eligible For Reduced Lunch","*"
"Norwich School District","Uncas Network School","=""1041911""","Not Eligible For Lunch",0.0
"Norwich School District","Veterans' Memorial School","=""1041811""","Eligible For Free Lunch",14.3
"Norwich School District","Veterans' Memorial School","=""1041811""","Eligible For Reduced Lunch","*"
"Norwich School District","Veterans' Memorial School","=""1041811""","Not Eligible For Lunch","*"
"Norwich School District","Virtual Learning Academy","=""1049211""","Eligible For Free Lunch","*"
"Norwich School District","Virtual Learning Academy","=""1049211""","Not Eligible For Lunch","*"
"Norwich School District","Wequonnoc Magnet School","=""1041511""","Eligible For Free Lunch",13.5
"Norwich School District","Wequonnoc Magnet School","=""1041511""","Eligible For Reduced Lunch","*"
"Norwich School District","Wequonnoc Magnet School","=""1041511""","Not Eligible For Lunch","*"
"Odyssey Community School District","Odyssey Community School","=""2635113""","Eligible For Free Lunch","*"
"Odyssey Community School District","Odyssey Community School","=""2635113""","Eligible For Reduced Lunch","*"
"Odyssey Community School District","Odyssey Community School","=""2635113""","Not Eligible For Lunch",6.6
"Old Saybrook School District","Kathleen E. Goodwin School","=""1060211""","Eligible For Free Lunch","*"
"Old Saybrook School District","Kathleen E. Goodwin School","=""1060211""","Eligible For Reduced Lunch","*"
"Old Saybrook School District","Kathleen E. Goodwin School","=""1060211""","Not Eligible For Lunch","*"
"Old Saybrook School District","Old Saybrook Middle School","=""1065211""","Eligible For Free Lunch","*"
"Old Saybrook School District","Old Saybrook Middle School","=""1065211""","Eligible For Reduced Lunch","*"
"Old Saybrook School District","Old Saybrook Middle School","=""1065211""","Not Eligible For Lunch",3.7
"Old Saybrook School District","Old Saybrook Senior High School","=""1066111""","Eligible For Free Lunch","*"
"Old Saybrook School District","Old Saybrook Senior High School","=""1066111""","Eligible For Reduced Lunch","*"
"Old Saybrook School District","Old Saybrook Senior High School","=""1066111""","Not Eligible For Lunch",34.2
"Orange School District","Mary L. Tracy School","=""1070211""","Eligible For Free Lunch","*"
