"Chronic Absenteeism, 2015-16"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Regional School District 07","Links","=""2079212""","Male","*"
"Regional School District 07","Northwestern Regional High School","=""2076112""","Female",4.0
"Regional School District 07","Northwestern Regional High School","=""2076112""","Male",2.1
"Regional School District 07","Northwestern Regional Middle School","=""2075112""","Female","*"
"Regional School District 07","Northwestern Regional Middle School","=""2075112""","Male","*"
"Regional School District 07","STEP","=""2079312""","Female","*"
"Regional School District 07","STEP","=""2079312""","Male","*"
"Regional School District 07","FLEX","=""2079012""","Male","*"
"Regional School District 08","RHAM High School","=""2086112""","Female",8.4
"Regional School District 08","RHAM High School","=""2086112""","Male",8.4
"Regional School District 08","RHAM Middle School","=""2085112""","Female",2.4
"Regional School District 08","RHAM Middle School","=""2085112""","Male",3.7
"Regional School District 09","Joel Barlow High School","=""2096112""","Female",9.0
"Regional School District 09","Joel Barlow High School","=""2096112""","Male",9.5
"Regional School District 10","Har-Bur Middle School","=""2105112""","Female",3.4
"Regional School District 10","Har-Bur Middle School","=""2105112""","Male",2.7
"Regional School District 10","Harwinton Consolidated School","=""2100312""","Female","*"
"Regional School District 10","Harwinton Consolidated School","=""2100312""","Male","*"
"Regional School District 10","Lake Garda Elementary School","=""2100212""","Female","*"
"Regional School District 10","Lake Garda Elementary School","=""2100212""","Male","*"
"Regional School District 10","Lewis S. Mills High School","=""2106112""","Female",15.2
"Regional School District 10","Lewis S. Mills High School","=""2106112""","Male",12.5
"Regional School District 11","Parish Hill High School","=""2116112""","Female",13.3
"Regional School District 11","Parish Hill High School","=""2116112""","Male",6.4
"Regional School District 12","Booth Free School","=""2120212""","Female","*"
"Regional School District 12","Booth Free School","=""2120212""","Male","*"
"Regional School District 12","Shepaug Valley School","=""2120312""","Female",7.8
"Regional School District 12","Shepaug Valley School","=""2120312""","Male",7.3
"Regional School District 12","The Burnham School","=""2120112""","Female","*"
"Regional School District 12","The Burnham School","=""2120112""","Male",0.0
"Regional School District 12","Washington Primary School","=""2120412""","Female","*"
"Regional School District 12","Washington Primary School","=""2120412""","Male",0.0
"Regional School District 13","Coginchaug Regional High School","=""2136112""","Female",10.1
"Regional School District 13","Coginchaug Regional High School","=""2136112""","Male",8.3
"Regional School District 13","Francis E. Korn School","=""2130212""","Female",0.0
"Regional School District 13","Francis E. Korn School","=""2130212""","Male",0.0
"Regional School District 13","Frank Ward Strong School","=""2135112""","Female",6.0
"Regional School District 13","Frank Ward Strong School","=""2135112""","Male",3.8
"Regional School District 13","Frederick Brewster School","=""2130112""","Female","*"
"Regional School District 13","Frederick Brewster School","=""2130112""","Male",0.0
"Regional School District 13","John Lyman School","=""2130512""","Female","*"
"Regional School District 13","John Lyman School","=""2130512""","Male","*"
"Regional School District 13","Middlefield Memorial School","=""2130412""","Female","*"
"Regional School District 13","Middlefield Memorial School","=""2130412""","Male","*"
"Regional School District 13","Middlesex Transition Academy","=""2130312""","Female","*"
"Regional School District 13","Middlesex Transition Academy","=""2130312""","Male","*"
"Regional School District 14","Bethlehem Elementary School","=""2140112""","Female","*"
"Regional School District 14","Bethlehem Elementary School","=""2140112""","Male","*"
"Regional School District 14","Mitchell Elementary School","=""2140212""","Female",10.9
"Regional School District 14","Mitchell Elementary School","=""2140212""","Male",6.1
"Regional School District 14","Nonnewaug High School","=""2146112""","Female",8.2
"Regional School District 14","Nonnewaug High School","=""2146112""","Male",4.4
"Regional School District 14","Woodbury Middle School","=""2145112""","Female","*"
"Regional School District 14","Woodbury Middle School","=""2145112""","Male","*"
"Regional School District 14","Nonnewaug Chiefs Alternative Program","=""2140312""","Male","*"
"Regional School District 14","Region 14 Transition Academy","=""2140412""","Male","*"
"Regional School District 15","Gainfield Elementary School","=""2150412""","Female","*"
"Regional School District 15","Gainfield Elementary School","=""2150412""","Male","*"
"Regional School District 15","Long Meadow Elementary School","=""2150712""","Female","*"
"Regional School District 15","Long Meadow Elementary School","=""2150712""","Male","*"
"Regional School District 15","MIJ Program","=""2150112""","Female","*"
"Regional School District 15","MIJ Program","=""2150112""","Male","*"
"Regional School District 15","Memorial Middle School","=""2155212""","Female","*"
"Regional School District 15","Memorial Middle School","=""2155212""","Male","*"
"Regional School District 15","Middlebury Elementary School","=""2150612""","Female","*"
"Regional School District 15","Middlebury Elementary School","=""2150612""","Male","*"
"Regional School District 15","Pomperaug Regional High School","=""2156212""","Female",3.6
"Regional School District 15","Pomperaug Regional High School","=""2156212""","Male",3.1
"Regional School District 15","Pomperaug School","=""2150512""","Female","*"
"Regional School District 15","Pomperaug School","=""2150512""","Male","*"
"Regional School District 15","Rochambeau Middle School","=""2155112""","Female",3.3
"Regional School District 15","Rochambeau Middle School","=""2155112""","Male",2.9
"Regional School District 16","Laurel Ledge School","=""2160112""","Female",9.5
"Regional School District 16","Laurel Ledge School","=""2160112""","Male",12.8
"Regional School District 16","Long River Middle School","=""2165112""","Female",7.1
"Regional School District 16","Long River Middle School","=""2165112""","Male",5.2
"Regional School District 16","Prospect Elementary School","=""2160512""","Female",1.9
"Regional School District 16","Prospect Elementary School","=""2160512""","Male",3.9
"Regional School District 16","WRHS Alternative Education Program","=""2160412""","Female","*"
"Regional School District 16","WRHS Alternative Education Program","=""2160412""","Male","*"
"Regional School District 16","Woodland Regional High School","=""2166012""","Female",7.2
"Regional School District 16","Woodland Regional High School","=""2166012""","Male",11.6
"Regional School District 17","Burr District Elementary School","=""2170212""","Female","*"
"Regional School District 17","Burr District Elementary School","=""2170212""","Male","*"
"Regional School District 17","Haddam Elementary School","=""2170112""","Female","*"
"Regional School District 17","Haddam Elementary School","=""2170112""","Male","*"
"Regional School District 17","Haddam-Killingworth High School","=""2176112""","Female",8.2
"Regional School District 17","Haddam-Killingworth High School","=""2176112""","Male",8.1
"Regional School District 17","Haddam-Killingworth Middle School","=""2175112""","Female","*"
"Regional School District 17","Haddam-Killingworth Middle School","=""2175112""","Male","*"
"Regional School District 17","Killingworth Elementary School","=""2170312""","Female","*"
"Regional School District 17","Killingworth Elementary School","=""2170312""","Male","*"
"Regional School District 18","Alternative Program","=""2180412""","Female","*"
"Regional School District 18","Alternative Program","=""2180412""","Male","*"
"Regional School District 18","Lyme Consolidated School","=""2180112""","Female","*"
"Regional School District 18","Lyme Consolidated School","=""2180112""","Male","*"
"Regional School District 18","Lyme-Old Lyme High School","=""2186112""","Female",10.8
"Regional School District 18","Lyme-Old Lyme High School","=""2186112""","Male",9.1
"Regional School District 18","Lyme-Old Lyme Middle School","=""2185112""","Female",5.1
"Regional School District 18","Lyme-Old Lyme Middle School","=""2185112""","Male",4.0
"Regional School District 18","Mile Creek School","=""2180212""","Female","*"
"Regional School District 18","Mile Creek School","=""2180212""","Male","*"
"Regional School District 19","E. O. Smith High School","=""2196112""","Female",8.8
