"Chronic Absenteeism, 2014-15"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"North Haven School District","North Haven High School","=""1016111""","Eligible For Reduced Lunch",37.0
"North Haven School District","North Haven Middle School","=""1015211""","Eligible For Free Lunch","*"
"North Haven School District","North Haven Middle School","=""1015211""","Not Eligible For Lunch",8.8
"North Haven School District","North Haven Middle School","=""1015211""","Eligible For Reduced Lunch","*"
"North Haven School District","North Haven Transition Partnership","=""1010111""","Eligible For Free Lunch","*"
"North Haven School District","North Haven Transition Partnership","=""1010111""","Not Eligible For Lunch","*"
"North Haven School District","Ridge Road Elementary School","=""1010311""","Eligible For Free Lunch","*"
"North Haven School District","Ridge Road Elementary School","=""1010311""","Not Eligible For Lunch","*"
"North Haven School District","Ridge Road Elementary School","=""1010311""","Eligible For Reduced Lunch","*"
"North Stonington School District","North Stonington Elementary School","=""1020111""","Eligible For Free Lunch","*"
"North Stonington School District","North Stonington Elementary School","=""1020111""","Not Eligible For Lunch",0.0
"North Stonington School District","North Stonington Elementary School","=""1020111""","Eligible For Reduced Lunch","*"
"North Stonington School District","Wheeler High School","=""1026111""","Eligible For Free Lunch","*"
"North Stonington School District","Wheeler High School","=""1026111""","Not Eligible For Lunch","*"
"North Stonington School District","Wheeler High School","=""1026111""","Eligible For Reduced Lunch","*"
"North Stonington School District","Wheeler Middle School","=""1025111""","Eligible For Free Lunch","*"
"North Stonington School District","Wheeler Middle School","=""1025111""","Not Eligible For Lunch","*"
"North Stonington School District","Wheeler Middle School","=""1025111""","Eligible For Reduced Lunch","*"
"Norwalk School District","Brien McMahon High School","=""1036211""","Eligible For Free Lunch",10.5
"Norwalk School District","Brien McMahon High School","=""1036211""","Not Eligible For Lunch",7.0
"Norwalk School District","Brien McMahon High School","=""1036211""","Eligible For Reduced Lunch",10.2
"Norwalk School District","Brookside Elementary School","=""1030211""","Eligible For Free Lunch",7.4
"Norwalk School District","Brookside Elementary School","=""1030211""","Not Eligible For Lunch","*"
"Norwalk School District","Brookside Elementary School","=""1030211""","Eligible For Reduced Lunch","*"
"Norwalk School District","Columbus Magnet School","=""1030311""","Eligible For Free Lunch","*"
"Norwalk School District","Columbus Magnet School","=""1030311""","Not Eligible For Lunch","*"
"Norwalk School District","Columbus Magnet School","=""1030311""","Eligible For Reduced Lunch","*"
"Norwalk School District","Cranbury Elementary School","=""1030411""","Eligible For Free Lunch",5.8
"Norwalk School District","Cranbury Elementary School","=""1030411""","Not Eligible For Lunch",3.5
"Norwalk School District","Cranbury Elementary School","=""1030411""","Eligible For Reduced Lunch",0.0
"Norwalk School District","Fox Run Elementary School","=""1032011""","Eligible For Free Lunch","*"
"Norwalk School District","Fox Run Elementary School","=""1032011""","Not Eligible For Lunch",3.5
"Norwalk School District","Fox Run Elementary School","=""1032011""","Eligible For Reduced Lunch","*"
"Norwalk School District","Jefferson Magnet School","=""1030711""","Eligible For Free Lunch",15.1
"Norwalk School District","Jefferson Magnet School","=""1030711""","Not Eligible For Lunch","*"
"Norwalk School District","Jefferson Magnet School","=""1030711""","Eligible For Reduced Lunch","*"
"Norwalk School District","Kendall Elementary School","=""1030811""","Eligible For Free Lunch",10.0
"Norwalk School District","Kendall Elementary School","=""1030811""","Not Eligible For Lunch","*"
"Norwalk School District","Kendall Elementary School","=""1030811""","Eligible For Reduced Lunch","*"
"Norwalk School District","Marvin Elementary School","=""1032211""","Eligible For Free Lunch",5.9
"Norwalk School District","Marvin Elementary School","=""1032211""","Not Eligible For Lunch",3.8
"Norwalk School District","Marvin Elementary School","=""1032211""","Eligible For Reduced Lunch",0.0
"Norwalk School District","Naramake Elementary School","=""1032111""","Eligible For Free Lunch",6.7
"Norwalk School District","Naramake Elementary School","=""1032111""","Not Eligible For Lunch","*"
"Norwalk School District","Naramake Elementary School","=""1032111""","Eligible For Reduced Lunch","*"
"Norwalk School District","Nathan Hale Middle School","=""1035211""","Eligible For Free Lunch",14.2
"Norwalk School District","Nathan Hale Middle School","=""1035211""","Not Eligible For Lunch","*"
"Norwalk School District","Nathan Hale Middle School","=""1035211""","Eligible For Reduced Lunch","*"
"Norwalk School District","Norwalk High School","=""1036111""","Eligible For Free Lunch","*"
"Norwalk School District","Norwalk High School","=""1036111""","Not Eligible For Lunch",7.5
"Norwalk School District","Norwalk High School","=""1036111""","Eligible For Reduced Lunch","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Free Lunch",42.6
"Norwalk School District","Norwalk Pathways Academy at Briggs","=""1036311""","Not Eligible For Lunch","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Reduced Lunch","*"
"Norwalk School District","Ponus Ridge Middle School","=""1035311""","Eligible For Free Lunch",13.7
"Norwalk School District","Ponus Ridge Middle School","=""1035311""","Not Eligible For Lunch","*"
"Norwalk School District","Ponus Ridge Middle School","=""1035311""","Eligible For Reduced Lunch","*"
"Norwalk School District","Roton Middle School","=""1035511""","Eligible For Free Lunch",8.7
"Norwalk School District","Roton Middle School","=""1035511""","Not Eligible For Lunch","*"
"Norwalk School District","Roton Middle School","=""1035511""","Eligible For Reduced Lunch","*"
"Norwalk School District","Rowayton School","=""1031311""","Eligible For Free Lunch",17.2
"Norwalk School District","Rowayton School","=""1031311""","Not Eligible For Lunch","*"
"Norwalk School District","Rowayton School","=""1031311""","Eligible For Reduced Lunch","*"
"Norwalk School District","Silvermine Elementary School","=""1032311""","Eligible For Free Lunch",10.1
"Norwalk School District","Silvermine Elementary School","=""1032311""","Not Eligible For Lunch","*"
"Norwalk School District","Silvermine Elementary School","=""1032311""","Eligible For Reduced Lunch","*"
"Norwalk School District","Tracey School","=""1031411""","Eligible For Free Lunch",9.7
"Norwalk School District","Tracey School","=""1031411""","Not Eligible For Lunch","*"
"Norwalk School District","Tracey School","=""1031411""","Eligible For Reduced Lunch","*"
"Norwalk School District","West Rocks Middle School","=""1035411""","Eligible For Free Lunch",10.4
"Norwalk School District","West Rocks Middle School","=""1035411""","Not Eligible For Lunch","*"
"Norwalk School District","West Rocks Middle School","=""1035411""","Eligible For Reduced Lunch","*"
"Norwalk School District","Wolfpit School","=""1032411""","Eligible For Free Lunch",7.1
"Norwalk School District","Wolfpit School","=""1032411""","Not Eligible For Lunch","*"
"Norwalk School District","Wolfpit School","=""1032411""","Eligible For Reduced Lunch","*"
"Norwich Free Academy District","LEAD (Life Skills, Education and Adult Development)","=""9010122""","Eligible For Free Lunch","*"
"Norwich Free Academy District","LEAD (Life Skills, Education and Adult Development)","=""9010122""","Not Eligible For Lunch","*"
"Norwich Free Academy District","Norwich Free Academy","=""9016122""","Eligible For Free Lunch",23.4
"Norwich Free Academy District","Norwich Free Academy","=""9016122""","Not Eligible For Lunch",9.6
"Norwich Free Academy District","Norwich Free Academy","=""9016122""","Eligible For Reduced Lunch",12.2
"Norwich School District","Virtual Learning Academy","=""1049211""","Eligible For Free Lunch","*"
"Norwich School District","Virtual Learning Academy","=""1049211""","Not Eligible For Lunch","*"
"Norwich School District","Hickory Street School","=""1049011""","Eligible For Free Lunch","*"
"Norwich School District","Hickory Street School","=""1049011""","Eligible For Reduced Lunch","*"
"Norwich School District","John B. Stanton Network School","=""1041411""","Eligible For Free Lunch","*"
"Norwich School District","John B. Stanton Network School","=""1041411""","Not Eligible For Lunch",0.0
"Norwich School District","John B. Stanton Network School","=""1041411""","Eligible For Reduced Lunch","*"
"Norwich School District","Kelly Middle School","=""1045111""","Eligible For Free Lunch",18.3
"Norwich School District","Kelly Middle School","=""1045111""","Not Eligible For Lunch","*"
"Norwich School District","Kelly Middle School","=""1045111""","Eligible For Reduced Lunch","*"
"Norwich School District","Moriarty Magnet School","=""1042011""","Eligible For Free Lunch",15.5
"Norwich School District","Moriarty Magnet School","=""1042011""","Not Eligible For Lunch","*"
"Norwich School District","Moriarty Magnet School","=""1042011""","Eligible For Reduced Lunch","*"
"Norwich School District","Samuel Huntington School","=""1040811""","Eligible For Free Lunch",15.2
"Norwich School District","Samuel Huntington School","=""1040811""","Not Eligible For Lunch","*"
"Norwich School District","Samuel Huntington School","=""1040811""","Eligible For Reduced Lunch","*"
"Norwich School District","Teachers' Memorial Middle School","=""1045211""","Eligible For Free Lunch",14.8
"Norwich School District","Teachers' Memorial Middle School","=""1045211""","Not Eligible For Lunch",8.7
"Norwich School District","Teachers' Memorial Middle School","=""1045211""","Eligible For Reduced Lunch",9.3
"Norwich School District","Thomas W. Mahan School","=""1041711""","Eligible For Free Lunch",9.5
"Norwich School District","Thomas W. Mahan School","=""1041711""","Not Eligible For Lunch","*"
"Norwich School District","Thomas W. Mahan School","=""1041711""","Eligible For Reduced Lunch","*"
