"Chronic Absenteeism, 2011-12"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"Putnam School District","Putnam High School","=""1166111""","Not Eligible For Lunch",15.4
"Putnam School District","Putnam Middle School","=""1165111""","Eligible For Free Lunch",10.2
"Putnam School District","Putnam Middle School","=""1165111""","Eligible For Reduced Lunch","*"
"Putnam School District","Putnam Middle School","=""1165111""","Not Eligible For Lunch","*"
"Redding School District","John Read Middle School","=""1175111""","Eligible For Free Lunch","*"
"Redding School District","John Read Middle School","=""1175111""","Eligible For Reduced Lunch","*"
"Redding School District","John Read Middle School","=""1175111""","Not Eligible For Lunch","*"
"Redding School District","Redding Elementary School","=""1170111""","Eligible For Free Lunch","*"
"Redding School District","Redding Elementary School","=""1170111""","Eligible For Reduced Lunch","*"
"Redding School District","Redding Elementary School","=""1170111""","Not Eligible For Lunch","*"
"Regional School District 01","Housatonic Valley Regional High School","=""2016112""","Eligible For Free Lunch","*"
"Regional School District 01","Housatonic Valley Regional High School","=""2016112""","Eligible For Reduced Lunch","*"
"Regional School District 01","Housatonic Valley Regional High School","=""2016112""","Not Eligible For Lunch",3.9
"Regional School District 04","John Winthrop Middle School","=""2045112""","Eligible For Free Lunch","*"
"Regional School District 04","John Winthrop Middle School","=""2045112""","Eligible For Reduced Lunch","*"
"Regional School District 04","John Winthrop Middle School","=""2045112""","Not Eligible For Lunch",6.4
"Regional School District 04","Valley Regional High School","=""2046112""","Eligible For Free Lunch","*"
"Regional School District 04","Valley Regional High School","=""2046112""","Eligible For Reduced Lunch","*"
"Regional School District 04","Valley Regional High School","=""2046112""","Not Eligible For Lunch",7.3
"Regional School District 05","Amity Middle School: Bethany","=""2055112""","Eligible For Free Lunch","*"
"Regional School District 05","Amity Middle School: Bethany","=""2055112""","Eligible For Reduced Lunch","*"
"Regional School District 05","Amity Middle School: Bethany","=""2055112""","Not Eligible For Lunch",5.3
"Regional School District 05","Amity Middle School: Orange","=""2055212""","Eligible For Free Lunch","*"
"Regional School District 05","Amity Middle School: Orange","=""2055212""","Eligible For Reduced Lunch","*"
"Regional School District 05","Amity Middle School: Orange","=""2055212""","Not Eligible For Lunch",5.3
"Regional School District 05","Amity Regional High School","=""2056112""","Eligible For Free Lunch","*"
"Regional School District 05","Amity Regional High School","=""2056112""","Eligible For Reduced Lunch","*"
"Regional School District 05","Amity Regional High School","=""2056112""","Not Eligible For Lunch",10.2
"Regional School District 06","Goshen Center School","=""2060112""","Eligible For Free Lunch","*"
"Regional School District 06","Goshen Center School","=""2060112""","Eligible For Reduced Lunch","*"
"Regional School District 06","Goshen Center School","=""2060112""","Not Eligible For Lunch","*"
"Regional School District 06","James Morris School","=""2060212""","Eligible For Free Lunch","*"
"Regional School District 06","James Morris School","=""2060212""","Eligible For Reduced Lunch","*"
"Regional School District 06","James Morris School","=""2060212""","Not Eligible For Lunch","*"
"Regional School District 06","Wamogo Regional High School","=""2066112""","Eligible For Free Lunch","*"
"Regional School District 06","Wamogo Regional High School","=""2066112""","Eligible For Reduced Lunch","*"
"Regional School District 06","Wamogo Regional High School","=""2066112""","Not Eligible For Lunch",2.7
"Regional School District 06","Warren Elementary School","=""2060312""","Eligible For Free Lunch","*"
"Regional School District 06","Warren Elementary School","=""2060312""","Eligible For Reduced Lunch","*"
"Regional School District 06","Warren Elementary School","=""2060312""","Not Eligible For Lunch","*"
"Regional School District 07","AIM","=""2079112""","Eligible For Free Lunch","*"
"Regional School District 07","AIM","=""2079112""","Eligible For Reduced Lunch","*"
"Regional School District 07","AIM","=""2079112""","Not Eligible For Lunch","*"
"Regional School District 07","Intensive Learning Program","=""2079412""","Eligible For Free Lunch","*"
"Regional School District 07","Intensive Learning Program","=""2079412""","Not Eligible For Lunch","*"
"Regional School District 07","LINKS","=""2079212""","Eligible For Free Lunch","*"
"Regional School District 07","LINKS","=""2079212""","Eligible For Reduced Lunch","*"
"Regional School District 07","LINKS","=""2079212""","Not Eligible For Lunch","*"
"Regional School District 07","Northwestern Regional High School","=""2076112""","Eligible For Free Lunch","*"
"Regional School District 07","Northwestern Regional High School","=""2076112""","Eligible For Reduced Lunch","*"
"Regional School District 07","Northwestern Regional High School","=""2076112""","Not Eligible For Lunch",23.0
"Regional School District 07","Northwestern Regional Middle School","=""2075112""","Eligible For Free Lunch","*"
"Regional School District 07","Northwestern Regional Middle School","=""2075112""","Eligible For Reduced Lunch","*"
"Regional School District 07","Northwestern Regional Middle School","=""2075112""","Not Eligible For Lunch",3.3
"Regional School District 07","STEP","=""2079312""","Eligible For Free Lunch","*"
"Regional School District 07","STEP","=""2079312""","Eligible For Reduced Lunch","*"
"Regional School District 07","STEP","=""2079312""","Not Eligible For Lunch",81.8
"Regional School District 07","FLEX","=""2079012""","Eligible For Reduced Lunch","*"
"Regional School District 07","FLEX","=""2079012""","Not Eligible For Lunch","*"
"Regional School District 08","RHAM High School","=""2086112""","Eligible For Free Lunch","*"
"Regional School District 08","RHAM High School","=""2086112""","Eligible For Reduced Lunch","*"
"Regional School District 08","RHAM High School","=""2086112""","Not Eligible For Lunch",15.1
"Regional School District 08","RHAM Middle School","=""2085112""","Eligible For Free Lunch","*"
"Regional School District 08","RHAM Middle School","=""2085112""","Eligible For Reduced Lunch","*"
"Regional School District 08","RHAM Middle School","=""2085112""","Not Eligible For Lunch",15.1
"Regional School District 09","Joel Barlow High School","=""2096112""","Eligible For Free Lunch","*"
"Regional School District 09","Joel Barlow High School","=""2096112""","Eligible For Reduced Lunch","*"
"Regional School District 09","Joel Barlow High School","=""2096112""","Not Eligible For Lunch",13.5
"Regional School District 10","Har-Bur Middle School","=""2105112""","Eligible For Free Lunch","*"
"Regional School District 10","Har-Bur Middle School","=""2105112""","Eligible For Reduced Lunch","*"
"Regional School District 10","Har-Bur Middle School","=""2105112""","Not Eligible For Lunch",2.3
"Regional School District 10","Harwinton Consolidated School","=""2100312""","Eligible For Free Lunch","*"
"Regional School District 10","Harwinton Consolidated School","=""2100312""","Eligible For Reduced Lunch","*"
"Regional School District 10","Harwinton Consolidated School","=""2100312""","Not Eligible For Lunch","*"
"Regional School District 10","Lake Garda Elementary School","=""2100212""","Eligible For Free Lunch","*"
"Regional School District 10","Lake Garda Elementary School","=""2100212""","Eligible For Reduced Lunch","*"
"Regional School District 10","Lake Garda Elementary School","=""2100212""","Not Eligible For Lunch",0.0
"Regional School District 10","Lewis S. Mills High School","=""2106112""","Eligible For Free Lunch","*"
"Regional School District 10","Lewis S. Mills High School","=""2106112""","Eligible For Reduced Lunch","*"
"Regional School District 10","Lewis S. Mills High School","=""2106112""","Not Eligible For Lunch",22.3
"Regional School District 11","Parish Hill High School","=""2116112""","Eligible For Free Lunch","*"
"Regional School District 11","Parish Hill High School","=""2116112""","Eligible For Reduced Lunch","*"
"Regional School District 11","Parish Hill High School","=""2116112""","Not Eligible For Lunch",5.2
"Regional School District 12","Booth Free School","=""2120212""","Eligible For Free Lunch","*"
"Regional School District 12","Booth Free School","=""2120212""","Not Eligible For Lunch","*"
"Regional School District 12","Shepaug Valley High School","=""2126112""","Eligible For Free Lunch","*"
"Regional School District 12","Shepaug Valley High School","=""2126112""","Eligible For Reduced Lunch","*"
"Regional School District 12","Shepaug Valley High School","=""2126112""","Not Eligible For Lunch",7.9
"Regional School District 12","Shepaug Valley Middle School","=""2125112""","Eligible For Free Lunch","*"
"Regional School District 12","Shepaug Valley Middle School","=""2125112""","Eligible For Reduced Lunch","*"
"Regional School District 12","Shepaug Valley Middle School","=""2125112""","Not Eligible For Lunch","*"
"Regional School District 12","The Burnham School","=""2120112""","Eligible For Free Lunch","*"
"Regional School District 12","The Burnham School","=""2120112""","Not Eligible For Lunch","*"
"Regional School District 12","Washington Primary School","=""2120412""","Eligible For Free Lunch","*"
"Regional School District 12","Washington Primary School","=""2120412""","Not Eligible For Lunch","*"
"Regional School District 13","Coginchaug Regional High School","=""2136112""","Eligible For Free Lunch","*"
"Regional School District 13","Coginchaug Regional High School","=""2136112""","Eligible For Reduced Lunch","*"
"Regional School District 13","Coginchaug Regional High School","=""2136112""","Not Eligible For Lunch",6.2
"Regional School District 13","Francis E. Korn School","=""2130212""","Eligible For Free Lunch","*"
"Regional School District 13","Francis E. Korn School","=""2130212""","Eligible For Reduced Lunch","*"
"Regional School District 13","Francis E. Korn School","=""2130212""","Not Eligible For Lunch","*"
"Regional School District 13","Frank Ward Strong School","=""2135112""","Eligible For Free Lunch","*"
"Regional School District 13","Frank Ward Strong School","=""2135112""","Eligible For Reduced Lunch","*"
"Regional School District 13","Frank Ward Strong School","=""2135112""","Not Eligible For Lunch",3.3
"Regional School District 13","Frederick Brewster School","=""2130112""","Eligible For Free Lunch","*"
"Regional School District 13","Frederick Brewster School","=""2130112""","Eligible For Reduced Lunch","*"
"Regional School District 13","Frederick Brewster School","=""2130112""","Not Eligible For Lunch","*"
